time,coupling.w_ref,coupling.w_sim,coupling.w_relerr,coupling.tau_ref,coupling.tau_sim,coupling.tau_relerr,multiSensor.i_ref,multiSensor.i_sim,multiSensor.i_relerr
1.7525001,86.133759,86.13375342,6.44706e-08,-60.082249,-60.08225718,1.28521e-07,13.501394,13.50138917,1.30246e-07
1.7526,86.135323,86.13531598,8.10789e-08,-60.094139,-60.09413576,5.08477e-08,13.501827,13.50182167,1.43688e-07
1.7527,86.136887,86.13687954,8.62158e-08,-60.105991,-60.10598692,6.41427e-08,13.502184,13.50217853,1.47575e-07
1.7528,86.138451,86.1384425,9.82572e-08,-60.117802,-60.11779882,4.98902e-08,13.502464,13.50245983,1.12578e-07
1.7529,86.140015,86.14000483,1.17504e-07,-60.129574,-60.12957158,3.79938e-08,13.50267,13.50266609,1.05466e-07
1.753,86.141579,86.14156651,1.44255e-07,-60.141308,-60.14130529,4.25829e-08,13.502801,13.50279781,8.59441e-08
1.7531,86.143135,86.14312752,8.63793e-08,-60.153004,-60.15300005,6.20123e-08,13.502857,13.50285546,4.15782e-08
1.7532001,86.144699,86.14468939,1.11011e-07,-60.164658,-60.16466762,1.51074e-07,13.50284,13.5028394,1.6196e-08
1.7533,86.146255,86.14624741,8.76567e-08,-60.176277,-60.17627318,5.99387e-08,13.502749,13.50275019,3.21424e-08
1.7534,86.14782,86.14780624,1.58956e-07,-60.187855,-60.18785178,5.05314e-08,13.502587,13.50258804,2.80316e-08
1.7535,86.149376,86.14936429,1.35259e-07,-60.199394,-60.1993919,3.30111e-08,13.502354,13.50235332,1.8395e-08
1.7536,86.150932,86.15092154,1.20843e-07,-60.210896,-60.21089365,3.69911e-08,13.502046,13.5020464,1.08522e-08
1.7537,86.152489,86.15247796,1.27554e-07,-60.222359,-60.22235714,2.91525e-08,13.501667,13.50166762,1.66846e-08
1.7538,86.154045,86.15403353,1.32577e-07,-60.233784,-60.23378252,2.32784e-08,13.501216,13.50121728,3.45052e-08
1.7539001,86.155602,86.15558977,1.41351e-07,-60.245171,-60.24518126,1.61153e-07,13.500694,13.50069514,3.06371e-08
1.7539999,86.15715,86.15714044,1.10447e-07,-60.256523,-60.25650805,2.34845e-07,13.500103,13.50010379,2.14167e-08
1.7541,86.158707,86.15869485,1.40408e-07,-60.267834,-60.26783112,4.52994e-08,13.49944,13.49944,4.92445e-11
1.7542,86.160255,86.16024675,9.53506e-08,-60.279106,-60.27910522,1.22989e-08,13.498707,13.4987065,1.34712e-08
1.7543,86.161804,86.16179767,7.3152e-08,-60.290344,-60.29034181,3.44628e-08,13.497903,13.49790296,1.08063e-09
1.7544,86.163361,86.16334759,1.54972e-07,-60.301544,-60.30154101,4.70231e-08,13.49703,13.49702967,8.80294e-09
1.7545,86.164909,86.16489648,1.44682e-07,-60.312706,-60.31270294,4.80506e-08,13.496087,13.49608693,1.7912e-09
1.7546,86.166458,86.16644432,1.581e-07,-60.32383,-60.32382773,3.56156e-08,13.495076,13.49507503,2.62281e-08
1.7546999,86.167999,86.16798953,1.09388e-07,-60.334919,-60.33490443,2.28814e-07,13.493995,13.49399536,9.64691e-09
1.7548,86.169548,86.16953674,1.30094e-07,-60.345966,-60.34596638,5.94298e-09,13.492846,13.49284486,3.0775e-08
1.7549,86.171089,86.17108128,8.9229e-08,-60.356983,-60.35698048,3.96173e-08,13.491628,13.49162716,2.2762e-08
1.755,86.172638,86.17262467,1.54066e-07,-60.367958,-60.36795792,1.17978e-09,13.490342,13.49034142,1.55387e-08
1.7551,86.174179,86.17416688,1.40023e-07,-60.378899,-60.37889884,2.51624e-09,13.488989,13.48898795,2.83844e-08
1.7552,86.17572,86.1757079,1.39804e-07,-60.389805,-60.38980334,2.60109e-08,13.487567,13.48756701,2.93255e-10
1.7553,86.177261,86.1772477,1.53683e-07,-60.400673,-60.40067156,2.26342e-08,13.486079,13.4860789,2.83004e-09
1.7553999,86.178795,86.17878472,1.18827e-07,-60.411507,-60.41149279,2.23217e-07,13.484524,13.48452547,3.97139e-08
1.7555,86.180336,86.18032354,1.43952e-07,-60.422302,-60.4222996,3.76648e-08,13.482902,13.48290226,6.97582e-09
1.7556,86.18187,86.18185954,1.20885e-07,-60.43306,-60.43305967,5.17202e-09,13.481214,13.4812143,8.17488e-09
1.7557,86.183403,86.18339422,1.01447e-07,-60.443787,-60.44378393,4.82352e-08,13.479459,13.4794603,3.5063e-08
1.7558,86.184937,86.18492756,1.09015e-07,-60.454475,-60.4544725,3.93056e-08,13.477639,13.47764053,4.13006e-08
1.7559,86.18647,86.18645955,1.20748e-07,-60.465126,-60.46512549,7.93822e-09,13.475753,13.47575528,6.1499e-08
1.756,86.188004,86.18799015,1.6002e-07,-60.475742,-60.47574304,1.6306e-08,13.473803,13.47380483,4.93192e-08
1.7561001,86.189529,86.18952087,9.38991e-08,-60.486328,-60.48633581,1.22698e-07,13.471786,13.47178741,3.8084e-08
1.7562,86.191055,86.19104711,9.11646e-08,-60.496872,-60.49687224,3.70079e-09,13.469706,13.46970946,9.32553e-08
1.7563,86.192581,86.19257342,8.75466e-08,-60.507385,-60.50738412,1.37512e-08,13.467561,13.4675651,1.10662e-07
1.7564,86.194107,86.19409826,1.00966e-07,-60.51786,-60.51786103,1.61783e-08,13.465352,13.46535668,1.26205e-07
1.7565,86.195633,86.1956216,1.31683e-07,-60.528305,-60.52830307,3.03598e-08,13.463079,13.46308447,1.47514e-07
1.7566,86.197151,86.19714342,8.75261e-08,-60.538712,-60.53871035,2.58643e-08,13.460743,13.46074875,1.55236e-07
1.7567,86.198677,86.1986637,1.53614e-07,-60.549084,-60.549083,1.56472e-08,13.458344,13.45834982,1.57e-07
1.7568001,86.200195,86.20018394,1.27805e-07,-60.559422,-60.55943145,1.4853e-07,13.455881,13.45588545,1.20153e-07
1.7569,86.201714,86.20169955,1.66951e-07,-60.569725,-60.56972486,2.23287e-09,13.453357,13.45336342,1.73204e-07
1.757,86.203224,86.20321507,1.03157e-07,-60.579994,-60.57999429,4.57179e-09,13.450769,13.45077652,2.02913e-07
1.7571,86.204742,86.20472896,1.50626e-07,-60.590229,-60.59022955,8.59687e-09,13.448119,13.44812753,2.30237e-07
1.7572,86.206253,86.2062412,1.36304e-07,-60.600433,-60.60043074,3.55007e-08,13.445408,13.44541674,2.35845e-07
1.7573,86.207764,86.20775177,1.41319e-07,-60.6106,-60.61059798,3.16818e-08,13.442636,13.44264443,2.27386e-07
1.7574,86.209274,86.20926064,1.54365e-07,-60.620731,-60.62073139,6.11861e-09,13.439801,13.43981088,2.66481e-07
1.7575001,86.210777,86.2107693,8.89666e-08,-60.630833,-60.63084115,1.281e-07,13.436907,13.43691345,1.73922e-07
1.7575999,86.21228,86.2122717,9.58386e-08,-60.6409,-60.64088709,2.02785e-07,13.43395,13.43396418,3.82624e-07
1.7577,86.213791,86.21377687,1.63298e-07,-60.650932,-60.65092971,3.5965e-08,13.430935,13.43094563,2.86885e-07
1.7578,86.215286,86.21527874,8.38533e-08,-60.660931,-60.66092889,3.31238e-08,13.427858,13.42786997,3.22883e-07
1.7579,86.216789,86.21677882,1.17654e-07,-60.670895,-60.67089479,3.22353e-09,13.424723,13.42473448,3.09784e-07
1.758,86.218285,86.21827707,9.16359e-08,-60.680828,-60.68082753,7.36313e-09,13.421528,13.42153946,3.0921e-07
1.7581,86.21978,86.21977348,7.53636e-08,-60.690727,-60.69072721,3.32117e-09,13.418273,13.41828519,3.28816e-07
1.7582,86.221275,86.22126802,8.06305e-08,-60.700596,-60.70059395,3.2281e-08,13.414959,13.41497194,3.49276e-07
1.7582999,86.222771,86.22275919,1.36464e-07,-60.71043,-60.71041802,1.88129e-07,13.411587,13.41160342,4.43039e-07
1.7584,86.224258,86.22425143,7.58602e-08,-60.72023,-60.72022901,1.5522e-08,13.408156,13.40816969,3.69422e-07
1.7585,86.225754,86.22574026,1.58727e-07,-60.73,-60.72999756,3.82812e-08,13.404667,13.40468125,3.84423e-07
1.7586,86.227234,86.22722714,7.92214e-08,-60.739735,-60.7397336,2.19207e-08,13.40112,13.40113497,4.03928e-07
1.7587,86.228722,86.22871206,1.14867e-07,-60.749439,-60.74943724,2.75799e-08,13.397516,13.39753114,4.08613e-07
1.7588,86.230202,86.23019499,8.10382e-08,-60.759109,-60.75910859,6.43527e-09,13.393855,13.39387005,4.06138e-07
1.7589,86.231689,86.23167591,1.51271e-07,-60.768749,-60.76874775,1.96375e-08,13.390137,13.39015198,4.04164e-07
1.7589999,86.233162,86.23315332,1.00244e-07,-60.778355,-60.77834524,1.53339e-07,13.386361,13.38638101,5.39954e-07
1.7591,86.234642,86.23463165,1.19589e-07,-60.78793,-60.78792994,9.6965e-10,13.382529,13.38254602,4.5935e-07
1.7592,86.236115,86.23610643,9.90072e-08,-60.797474,-60.79747318,1.28891e-08,13.378642,13.37865871,4.50941e-07
1.7593,86.237587,86.23757913,9.0973e-08,-60.806984,-60.80698466,1.0383e-08,13.374699,13.37471555,4.46677e-07
1.7594,86.239059,86.23904972,1.07266e-07,-60.816467,-60.81646449,3.94569e-08,13.370699,13.37071683,4.81172e-07
1.7595,86.240532,86.24051818,1.59664e-07,-60.825912,-60.82591277,1.20523e-08,13.366645,13.36666283,4.81141e-07
1.7596,86.241997,86.2419845,1.44408e-07,-60.835331,-60.8353296,2.19585e-08,13.362535,13.36255383,5.08216e-07
1.7596999,86.243462,86.24344719,1.71053e-07,-60.844715,-60.84470573,1.45657e-07,13.358371,13.35839432,6.29179e-07
1.7598,86.244919,86.24491063,9.66792e-08,-60.854069,-60.85406936,5.6416e-09,13.354153,13.35417199,5.1243e-07
1.7599,86.246384,86.2463704,1.57077e-07,-60.863392,-60.86339249,7.68375e-09,13.34988,13.34989971,5.31866e-07
1.76,86.247841,86.24782796,1.50702e-07,-60.872684,-60.87268459,9.29532e-09,13.345553,13.34557357,5.55072e-07
1.7601,86.24929,86.24928327,7.77713e-08,-60.881947,-60.88194577,1.93212e-08,13.341173,13.34119385,5.62714e-07
1.7602,86.250748,86.25073632,1.34915e-07,-60.891178,-60.89117613,2.94198e-08,13.33674,13.33676084,5.62441e-07
1.7603,86.252197,86.2521871,1.1438e-07,-60.900375,-60.90037577,1.20306e-08,13.332253,13.33227482,5.88879e-07
1.7604001,86.253647,86.25363703,1.15197e-07,-60.909546,-60.90955394,1.24761e-07,13.327714,13.32773151,4.72524e-07
1.7605,86.255089,86.25508175,8.3761e-08,-60.918686,-60.9186833,4.24874e-08,13.323123,13.32314489,5.90556e-07
1.7606,86.256538,86.25652559,1.43422e-07,-60.927792,-60.92779139,9.58089e-09,13.318479,13.31850153,6.08053e-07
1.7607,86.25798,86.25796707,1.49362e-07,-60.936871,-60.93686917,2.87002e-08,13.313783,13.3138063,6.28846e-07
1.7608,86.259415,86.25940619,1.01789e-07,-60.945919,-60.94591675,3.54209e-08,13.309036,13.30905948,6.33581e-07
1.7609,86.260857,86.26084292,1.62663e-07,-60.954937,-60.95493421,4.38728e-08,13.304237,13.30426134,6.56869e-07
1.761,86.262291,86.26227725,1.58885e-07,-60.963924,-60.96392166,3.67714e-08,13.299388,13.29941218,6.52369e-07
1.7611001,86.263718,86.26371058,8.56849e-08,-60.972881,-60.97288814,1.12229e-07,13.294487,13.29450734,5.4877e-07
1.7612,86.265152,86.26513862,1.54608e-07,-60.981808,-60.98180693,1.67651e-08,13.289536,13.28956188,6.98421e-07
1.7613,86.266579,86.26656563,1.54518e-07,-60.990707,-60.99070495,3.21564e-08,13.284535,13.28456132,7.10241e-07
1.7614,86.267998,86.26799016,9.059e-08,-60.999573,-60.99957336,5.67177e-09,13.279485,13.27951086,6.9776e-07
1.7615,86.269424,86.2694122,1.36333e-07,-61.008411,-61.00841226,1.97191e-08,13.274384,13.27441078,7.22554e-07
1.7616,86.270844,86.27083173,1.41747e-07,-61.017223,-61.01722173,1.98906e-08,13.269235,13.26926136,7.11281e-07
1.7617,86.272255,86.27224874,7.23693e-08,-61.026005,-61.02600189,4.87803e-08,13.264035,13.26406289,7.52497e-07
1.7618001,86.273674,86.27366461,1.08484e-07,-61.034756,-61.03476157,8.75385e-08,13.258788,13.25881037,6.03624e-07
1.7618999,86.275085,86.27507369,1.30707e-07,-61.043476,-61.04346595,1.57934e-07,13.253491,13.25352522,9.23493e-07
1.762,86.276497,86.27648442,1.45341e-07,-61.05217,-61.05216745,4.01179e-08,13.248147,13.24817596,7.81374e-07
1.7621,86.277901,86.27789115,1.13817e-07,-61.060833,-61.06083131,2.65619e-08,13.242755,13.24278408,7.84731e-07
1.7622,86.279305,86.27929527,1.12459e-07,-61.069466,-61.06946634,5.32554e-09,13.237315,13.23734456,7.97607e-07
1.7623,86.280708,86.28069676,1.29906e-07,-61.078075,-61.07807263,3.72251e-08,13.231828,13.23185767,8.00725e-07
1.7624,86.282104,86.2820956,9.70234e-08,-61.086651,-61.08665028,1.13103e-08,13.226294,13.22632371,8.01573e-07
1.7625,86.283501,86.28349179,1.06433e-07,-61.0952,-61.09519938,9.67175e-09,13.220713,13.22074293,8.07591e-07
1.7625999,86.284897,86.2848839,1.51299e-07,-61.103722,-61.10371153,1.64454e-07,13.215085,13.21512128,9.78834e-07
1.7627,86.286285,86.28627611,1.02677e-07,-61.112213,-61.11221234,1.04298e-08,13.209411,13.20944207,8.38492e-07
1.7628,86.287674,86.28766422,1.12992e-07,-61.120678,-61.12067637,2.55703e-08,13.203691,13.20372256,8.51541e-07
1.7629,86.289062,86.2890496,1.43234e-07,-61.129112,-61.12911224,3.78354e-09,13.197925,13.19795736,8.73076e-07
1.763,86.290443,86.29043224,1.24265e-07,-61.13752,-61.13752004,5.54256e-10,13.192114,13.19214675,8.83673e-07
1.7631,86.291824,86.29181213,1.37142e-07,-61.145901,-61.14589985,1.80818e-08,13.186258,13.18629102,8.90882e-07
1.7632,86.293198,86.29318924,1.0117e-07,-61.154251,-61.15425178,1.21765e-08,13.180357,13.18039044,9.02245e-07
1.7632999,86.294571,86.2945622,1.01713e-07,-61.162579,-61.1625676,1.79154e-07,13.174411,13.17445126,1.08632e-06
1.7634,86.295944,86.29593509,1.02917e-07,-61.170872,-61.17087234,5.26392e-09,13.168422,13.16845586,9.13612e-07
1.7635,86.29731,86.2973038,7.16682e-08,-61.179142,-61.17914115,1.32964e-08,13.162388,13.16242242,9.28667e-07
1.7636,86.298683,86.29866967,1.54034e-07,-61.187386,-61.18738245,5.57099e-08,13.15631,13.15634524,9.51e-07
1.7637,86.300041,86.30003269,9.60066e-08,-61.195599,-61.19559633,4.19888e-08,13.150188,13.15022462,9.88118e-07
1.7638,86.301399,86.30139285,7.10658e-08,-61.203785,-61.20378287,3.35383e-08,13.144025,13.14406082,9.66575e-07
1.7639,86.302757,86.30275013,7.93841e-08,-61.211945,-61.21194216,4.46386e-08,13.137817,13.13785413,1.0018e-06
1.7640001,86.304115,86.30410587,1.05501e-07,-61.220078,-61.22008242,6.93858e-08,13.131568,13.13159854,8.24142e-07
1.7641,86.305466,86.30545599,1.15606e-07,-61.22818,-61.22817937,9.82886e-09,13.125276,13.12531316,1.00266e-06
1.7642,86.306816,86.30680455,1.32295e-07,-61.236259,-61.23625748,2.39223e-08,13.118941,13.11897944,1.03721e-06
1.7643,86.308159,86.30815017,1.02045e-07,-61.244308,-61.2443087,1.09437e-08,13.112565,13.11260393,1.05051e-06
1.7644,86.309502,86.30949283,1.059e-07,-61.252335,-61.25233312,2.95028e-08,13.106148,13.10618691,1.05002e-06
1.7645,86.310844,86.31083253,1.3247e-07,-61.260334,-61.26033084,4.96018e-08,13.099689,13.09972866,1.07016e-06
1.7646,86.31218,86.31216925,1.24152e-07,-61.268303,-61.26830195,1.65367e-08,13.093189,13.09322945,1.09141e-06
1.7647001,86.313515,86.31350431,1.23485e-07,-61.276249,-61.27625446,8.57155e-08,13.086649,13.08668299,9.17211e-07
1.7648,86.314842,86.3148337,9.59314e-08,-61.284164,-61.28416466,1.04227e-08,13.080069,13.08010925,1.08603e-06
1.7649,86.31617,86.31616139,9.94596e-08,-61.292057,-61.29205645,8.62228e-09,13.073447,13.07348881,1.12822e-06
1.765,86.317497,86.31748605,1.26514e-07,-61.299923,-61.29992198,1.60916e-08,13.066787,13.06682852,1.12028e-06
1.7651,86.318817,86.31880766,1.0793e-07,-61.307762,-61.30776132,1.06116e-08,13.060086,13.06012864,1.15058e-06
1.7652,86.320137,86.3201262,1.24741e-07,-61.315575,-61.31557458,6.52307e-09,13.053347,13.05338945,1.14556e-06
1.7653,86.321449,86.32144167,8.46751e-08,-61.323364,-61.32336184,3.38813e-08,13.046568,13.04661123,1.16659e-06
1.7654001,86.322762,86.32275536,7.67241e-08,-61.331123,-61.33113094,1.24657e-07,13.039751,13.03978742,9.82639e-07
1.7654999,86.324074,86.32406201,1.38479e-07,-61.33886,-61.33885098,1.41727e-07,13.032895,13.03294566,1.36696e-06
1.7656,86.325378,86.32536948,9.84539e-08,-61.346569,-61.34656847,8.2874e-09,13.026001,13.0260451,1.19005e-06
1.7657,86.326683,86.3266725,1.21257e-07,-61.354256,-61.35425259,5.36239e-08,13.019069,13.01911348,1.20026e-06
1.7658,86.32798,86.32797239,8.79445e-08,-61.361912,-61.36191113,1.36871e-08,13.012099,13.01214419,1.21943e-06
1.7659,86.329277,86.32926912,9.10967e-08,-61.369545,-61.36954418,1.28185e-08,13.005093,13.00513751,1.20097e-06
1.766,86.330574,86.33056267,1.30861e-07,-61.377155,-61.37715184,4.96865e-08,12.998048,12.9980937,1.23316e-06
1.7661,86.331863,86.33185305,1.14955e-07,-61.384735,-61.38473417,1.29956e-08,12.990967,12.99101304,1.24241e-06
1.7661999,86.333153,86.33313895,1.62361e-07,-61.392292,-61.39228373,1.29914e-07,12.98385,12.98390294,1.42859e-06
1.7663,86.334435,86.33442421,1.24678e-07,-61.399826,-61.39982323,4.35657e-08,12.976695,12.97674227,1.27543e-06
1.7664,86.335716,86.33570497,1.27483e-07,-61.407333,-61.40733011,4.53985e-08,12.969505,12.9695527,1.28714e-06
1.7665,86.33699,86.33698249,8.67499e-08,-61.414814,-61.41481201,3.12211e-08,12.962279,12.96232736,1.30502e-06
1.7666,86.338264,86.33825677,8.34952e-08,-61.422272,-61.42226902,4.68602e-08,12.955018,12.95506653,1.3094e-06
1.7667,86.339539,86.3395278,1.29412e-07,-61.429703,-61.42970121,2.81782e-08,12.947721,12.94777046,1.33458e-06
1.7668,86.340805,86.34079556,1.09103e-07,-61.437111,-61.43710866,3.67194e-08,12.940391,12.94043943,1.30689e-06
1.7668999,86.342072,86.34205877,1.52832e-07,-61.444492,-61.4444841,1.24143e-07,12.933024,12.9330811,1.54077e-06
1.767,86.34333,86.34332122,1.01427e-07,-61.451851,-61.4518497,2.03445e-08,12.925623,12.92567358,1.36489e-06
1.7671,86.344589,86.3445791,1.14333e-07,-61.459187,-61.45918345,5.56982e-08,12.918189,12.9182393,1.35717e-06
1.7672,86.34584,86.34583367,7.31083e-08,-61.466496,-61.4664928,5.02976e-08,12.91072,12.91077113,1.3796e-06
1.7673,86.347092,86.34708491,8.18707e-08,-61.473782,-61.47377782,6.57071e-08,12.903218,12.90326935,1.38547e-06
1.7674,86.348343,86.34833282,1.17644e-07,-61.481041,-61.48103859,3.78171e-08,12.895682,12.89573422,1.40899e-06
1.7675,86.349586,86.34957737,9.9684e-08,-61.488277,-61.4882752,2.82001e-08,12.888114,12.88816601,1.40339e-06
1.7676001,86.35083,86.35081981,1.17782e-07,-61.495491,-61.49549493,6.18151e-08,12.880512,12.88055737,1.2243e-06
1.7677,86.352066,86.35205639,1.11046e-07,-61.502678,-61.50267626,2.73189e-08,12.872878,12.87293143,1.44159e-06
1.7678,86.353302,86.35329083,1.29071e-07,-61.509842,-61.50984086,1.7832e-08,12.865212,12.86526558,1.4458e-06
1.7679,86.35453,86.35452187,9.3874e-08,-61.516983,-61.51698163,2.15917e-08,12.857514,12.85756772,1.44965e-06
1.768,86.355759,86.35574952,1.09564e-07,-61.524101,-61.52409862,3.73516e-08,12.849784,12.84983812,1.46029e-06
1.7681,86.356979,86.35697374,6.0728e-08,-61.531193,-61.53119193,1.67399e-08,12.842023,12.84207703,1.4579e-06
1.7682,86.3582,86.35819454,6.30261e-08,-61.538265,-61.53826164,5.27765e-08,12.83423,12.83428472,1.47658e-06
1.7683001,86.359421,86.35941313,9.09816e-08,-61.545311,-61.54531485,6.05408e-08,12.826406,12.82645362,1.28498e-06
1.7684,86.360634,86.36062583,9.44209e-08,-61.552334,-61.55233055,5.42145e-08,12.818552,12.81860751,1.49775e-06
1.7685,86.361847,86.36183629,1.23758e-07,-61.559334,-61.55932991,6.42881e-08,12.810667,12.81072313,1.51445e-06
1.7686,86.363052,86.36304328,1.00727e-07,-61.566307,-61.56630597,1.61278e-08,12.802752,12.80280858,1.52671e-06
1.7687,86.364258,86.3642468,1.29429e-07,-61.573261,-61.57325882,3.41932e-08,12.794807,12.79486413,1.54159e-06
1.7688,86.365456,86.36544683,1.05997e-07,-61.580193,-61.58018854,7.01406e-08,12.786833,12.78689004,1.53919e-06
1.7689,86.366653,86.36664336,1.11422e-07,-61.587097,-61.58709519,2.85008e-08,12.778829,12.77888657,1.55355e-06
1.7690001,86.367844,86.36783757,7.42863e-08,-61.593983,-61.59398572,4.27953e-08,12.770796,12.77084594,1.3476e-06
1.7691,86.369034,86.36902588,9.37622e-08,-61.600842,-61.60083961,3.75432e-08,12.762734,12.76279255,1.57978e-06
1.7692,86.370224,86.37021186,1.40225e-07,-61.607681,-61.60767754,5.4405e-08,12.754643,12.75470251,1.60572e-06
1.7693,86.371407,86.37139431,1.46672e-07,-61.614494,-61.61449271,2.02975e-08,12.746525,12.74658413,1.59558e-06
1.7694,86.372581,86.3725732,9.01071e-08,-61.621288,-61.6212852,4.39986e-08,12.738379,12.73843768,1.58337e-06
1.7695,86.373756,86.37374854,8.61752e-08,-61.628059,-61.62805509,6.14829e-08,12.730204,12.73026341,1.60305e-06
1.7696,86.374931,86.37492032,1.2343e-07,-61.634804,-61.63480244,2.44387e-08,12.722001,12.72206158,1.63462e-06
1.7697001,86.376099,86.37608968,1.07627e-07,-61.641529,-61.64153406,7.95243e-08,12.713772,12.71382421,1.40867e-06
1.7697999,86.377258,86.37725197,6.9626e-08,-61.648232,-61.64822318,1.38531e-07,12.705516,12.70558454,1.84953e-06
1.7699,86.378426,86.37841416,1.36766e-07,-61.654915,-61.65491009,7.70836e-08,12.697232,12.69729331,1.65447e-06
1.77,86.379578,86.37957159,7.40868e-08,-61.661572,-61.66156808,6.15377e-08,12.688923,12.68898383,1.6413e-06
1.7701,86.380737,86.3807254,1.33992e-07,-61.668205,-61.66820392,1.70311e-08,12.680587,12.68064807,1.64777e-06
1.7702,86.381882,86.3818756,7.39548e-08,-61.67482,-61.67481767,3.66639e-08,12.672225,12.67228629,1.65382e-06
1.7703,86.383034,86.38302217,1.36702e-07,-61.681412,-61.68140941,4.07329e-08,12.663836,12.66389875,1.69334e-06
1.7704,86.384171,86.3841651,6.81516e-08,-61.687981,-61.68797921,2.8088e-08,12.655423,12.65548571,1.69226e-06
1.7704999,86.385315,86.38530325,1.35724e-07,-61.69453,-61.69452062,1.47407e-07,12.646985,12.64705588,1.91248e-06
1.7706,86.386452,86.38644003,1.38338e-07,-61.701057,-61.70105331,5.8043e-08,12.638521,12.63858414,1.70376e-06
1.7707,86.387581,86.387572,1.03962e-07,-61.707561,-61.70755774,5.12331e-08,12.630033,12.63009612,1.70308e-06
1.7708,86.38871,86.38870031,1.11977e-07,-61.714043,-61.71404053,3.88577e-08,12.62152,12.6215836,1.71625e-06
1.7709,86.389832,86.38982494,8.15999e-08,-61.720505,-61.72050174,5.12061e-08,12.612983,12.61304686,1.72311e-06
1.771,86.390953,86.39094588,8.22459e-08,-61.726944,-61.72694145,4.00227e-08,12.604422,12.60448613,1.73049e-06
1.7711,86.392075,86.39206313,1.37111e-07,-61.733364,-61.73335973,6.70367e-08,12.595837,12.59590168,1.74528e-06
1.7711999,86.393188,86.39317557,1.43582e-07,-61.739761,-61.73975026,1.68664e-07,12.587229,12.58730238,1.98015e-06
1.7713,86.394295,86.39428653,9.78956e-08,-61.746136,-61.74613228,5.84243e-08,12.578597,12.57866262,1.77058e-06
1.7714,86.395401,86.39539265,9.64389e-08,-61.752491,-61.7524867,6.76092e-08,12.569942,12.57000849,1.79413e-06
1.7715,86.3965,86.39649506,5.71321e-08,-61.758823,-61.75881997,4.76565e-08,12.561266,12.56133163,1.771e-06
1.7716,86.397598,86.39759373,4.93828e-08,-61.765137,-61.76513216,7.60127e-08,12.552567,12.5526323,1.76193e-06
1.7717,86.398697,86.39868866,9.63826e-08,-61.771427,-61.77142335,5.73202e-08,12.543844,12.54391073,1.80064e-06
1.7718,86.399788,86.39977984,9.42312e-08,-61.777699,-61.77769361,8.47419e-08,12.535101,12.53516719,1.78592e-06
1.7719001,86.400879,86.40086836,1.22899e-07,-61.783947,-61.78394923,3.50857e-08,12.526335,12.52639313,1.56862e-06
1.772,86.401962,86.40195095,1.27663e-07,-61.790176,-61.79017159,6.93355e-08,12.517548,12.51761515,1.8119e-06
1.7721,86.403038,86.40303086,8.25307e-08,-61.796383,-61.79637945,5.57525e-08,12.508739,12.50880715,1.83899e-06
1.7722,86.404114,86.40410699,8.10004e-08,-61.80257,-61.80256666,5.25154e-08,12.49991,12.49997817,1.83942e-06
1.7723,86.40519,86.40517934,1.2315e-07,-61.808739,-61.80873327,8.99651e-08,12.491061,12.49112844,1.81982e-06
1.7724,86.406258,86.40624791,1.16626e-07,-61.814884,-61.81487937,7.27676e-08,12.48219,12.48225822,1.8408e-06
1.7725,86.407318,86.40731268,6.15063e-08,-61.821007,-61.82100501,3.12704e-08,12.4733,12.47336775,1.82803e-06
1.7726001,86.408379,86.40837471,4.96122e-08,-61.827114,-61.82711636,3.70887e-08,12.464389,12.46444835,1.60139e-06
1.7727,86.409439,86.40943081,9.46192e-08,-61.833199,-61.8331952,5.96231e-08,12.455459,12.45552703,1.83561e-06
1.7728,86.410492,86.41048416,9.05697e-08,-61.839264,-61.83925989,6.45069e-08,12.446508,12.44657727,1.86912e-06
1.7729,86.411545,86.41153369,1.30648e-07,-61.845306,-61.8453044,2.51271e-08,12.437539,12.43760824,1.86823e-06
1.773,86.41259,86.4125794,1.22496e-07,-61.851334,-61.85132879,8.18165e-08,12.428551,12.42862017,1.86649e-06
1.7731,86.413628,86.41362127,7.77367e-08,-61.857338,-61.85733314,7.64257e-08,12.419543,12.41961332,1.8974e-06
1.7732,86.414665,86.41465931,6.57622e-08,-61.863319,-61.8633175,2.36162e-08,12.410518,12.41058791,1.88654e-06
1.7733001,86.415703,86.41569453,9.78215e-08,-61.869286,-61.8692879,2.98129e-08,12.401474,12.40153515,1.65009e-06
1.7733999,86.416733,86.41672282,1.1766e-07,-61.875229,-61.87522061,1.31863e-07,12.392412,12.3924915,2.14515e-06
1.7735,86.417755,86.41775033,5.39177e-08,-61.881157,-61.88115136,8.86649e-08,12.383332,12.38340282,1.91109e-06
1.7736,86.418777,86.41877296,4.66625e-08,-61.887062,-61.88705645,8.71209e-08,12.374235,12.37430563,1.90594e-06
1.7737,86.4198,86.41979172,9.56302e-08,-61.892944,-61.8929419,3.29672e-08,12.36512,12.36519109,1.91836e-06
1.7738,86.420815,86.42080661,9.69004e-08,-61.898811,-61.89880776,5.08539e-08,12.355989,12.35605944,1.90082e-06
1.7739,86.421822,86.42181763,5.05352e-08,-61.904659,-61.9046541,7.69171e-08,12.34684,12.34691092,1.91369e-06
1.774,86.422829,86.42282476,4.90255e-08,-61.910484,-61.91048099,4.72965e-08,12.337674,12.33774576,1.9364e-06
1.7740999,86.423836,86.423827,1.04e-07,-61.916294,-61.91628269,1.77735e-07,12.328492,12.32857339,2.1963e-06
