time,damper.phi_rel_ref,damper.phi_rel_sim,damper.phi_rel_relerr,damper.w_rel_ref,damper.w_rel_sim,damper.w_rel_relerr,inertia3.phi_ref,inertia3.phi_sim,inertia3.phi_relerr,inertia3.w_ref,inertia3.w_sim,inertia3.w_relerr
0.819,-0.1370351867,0.3973195027,3.2409,0.05933797065,0.4253794404,0.851676,0.1358765212,-0.3964068611,3.21068,-0.05394079079,-0.2904679611,0.460828
0.8195,-0.1370059932,0.397532913,3.24202,0.057426826,0.4283205957,0.862965,0.1358502752,-0.3965526328,3.2114,-0.05104777642,-0.2928337839,0.471074
0.82,-0.1369777687,0.3977478149,3.24315,0.05546161017,0.4313447578,0.874574,0.1358254739,-0.3966996307,3.21214,-0.04816275117,-0.2953690384,0.481635
0.8205,-0.1369505403,0.3979642508,3.2443,0.05344275586,0.4344514647,0.8865,0.1358021128,-0.3968479428,3.21289,-0.04528684396,-0.2980743466,0.492509
0.821,-0.1369243346,0.3981822623,3.24546,0.05137071992,0.4376402233,0.89874,0.135780187,-0.3969976564,3.21366,-0.0424211142,-0.3009502147,0.503695
0.8215,-0.1368991782,0.3984018906,3.24664,0.04924598629,0.4409105095,0.911293,0.135759691,-0.3971488586,3.21445,-0.03956653607,-0.3039970326,0.515193
0.822,-0.1368750973,0.3986231766,3.24783,0.04706905477,0.4442617677,0.924156,0.1357406192,-0.3973016358,3.21525,-0.0367240547,-0.3072150744,0.527
0.8225,-0.1368521177,0.3988461607,3.24905,0.04484044752,0.4476934116,0.937325,0.1357229658,-0.3974560743,3.21608,-0.0338945522,-0.3106044983,0.539117
0.823,-0.1368302652,0.399070883,3.25028,0.04256073236,0.4512048233,0.9508,0.1357067238,-0.3976122597,3.21692,-0.03107872827,-0.3141653462,0.551541
0.8235,-0.1368095653,0.399297383,3.25153,0.04023049465,0.454795354,0.964576,0.135691886,-0.3977702773,3.21779,-0.02827724218,-0.3178975442,0.56427
0.824,-0.1367900429,0.3995256999,3.25279,0.03785034631,0.4584643237,0.97865,0.1356784451,-0.397930212,3.21867,-0.0254906661,-0.3218009025,0.577304
0.8245,-0.1367717231,0.3997558724,3.25408,0.03542092379,0.4622110212,0.99302,0.1356663933,-0.3980921483,3.21958,-0.02271949444,-0.3258751151,0.590641
0.825,-0.1367546301,0.3999879389,3.25538,0.03294286295,0.4660347042,1.00768,0.1356557235,-0.39825617,3.2205,-0.01996427353,-0.3301197601,0.604279
0.8255,-0.1367387882,0.4002219372,3.2567,0.03041686201,0.4699345991,1.02263,0.1356464272,-0.3984223609,3.22145,-0.01722527375,-0.3345342995,0.618216
0.826,-0.1367242211,0.4004579048,3.25805,0.02784363084,0.4739099014,1.03787,0.1356384963,-0.3985908041,3.22241,-0.014502752,-0.3391180795,0.632451
0.8265,-0.1367109523,0.4006958787,3.25941,0.02522390456,0.4779597753,1.05339,0.1356319223,-0.3987615823,3.22341,-0.01179687988,-0.3438703302,0.646982
0.827,-0.1366990048,0.4009358957,3.26079,0.02255844359,0.4820833537,1.06919,0.135626697,-0.3989347778,3.22442,-0.00910774292,-0.3487901656,0.661807
0.8275,-0.1366884014,0.4011779918,3.2622,0.01984801262,0.4862797387,1.08526,0.1356228121,-0.3991104726,3.22545,-0.006435450069,-0.3538765839,0.676923
0.828,-0.1366791643,0.4014222029,3.26362,0.01709341492,0.4905480008,1.1016,0.135620259,-0.399288748,3.22651,-0.003779952033,-0.3591284671,0.692329
0.8285,-0.1366713153,0.4016685642,3.26507,0.01429548341,0.4948871797,1.1182,0.1356190296,-0.3994696853,3.2276,-0.001141087497,-0.3645445813,0.708023
0.829,-0.136664876,0.4019171109,3.26654,0.01145506876,0.4992962838,1.13507,0.1356191154,-0.3996533648,3.22871,0.001481355041,-0.3701235768,0.724002
0.8295,-0.1366598672,0.4021678773,3.26803,0.008573044832,0.5037742904,1.15219,0.1356205084,-0.399839867,3.22984,0.00408766722,-0.3758639875,0.740264
0.83,-0.1366563098,0.4024208976,3.26954,0.005650300035,0.5083201455,1.16957,0.1356232005,-0.4000292714,3.231,0.006678175381,-0.3817642316,0.756806
0.8305,-0.1366542237,0.4026762054,3.27108,0.002687732125,0.5129327642,1.1872,0.1356271838,-0.4002216575,3.23218,0.00925321405,-0.3878226112,0.773627
0.831,-0.1366536287,0.402933834,3.27264,-0.0003137132026,0.5176110302,1.20507,0.1356324509,-0.4004171042,3.23339,0.01181333226,-0.3940373124,0.790723
0.8315,-0.136654544,0.4031938162,3.27422,-0.003353080406,0.5223537961,1.22317,0.1356389944,-0.40061569,3.23463,0.01435909176,-0.4004064054,0.808092
0.832,-0.1366569881,0.4034561844,3.27582,-0.006429393315,0.5271598835,1.24151,0.1356468073,-0.4008174929,3.2359,0.01689112532,-0.4069278442,0.825731
0.8325,-0.1366609794,0.4037209706,3.27745,-0.009541655441,0.5320280826,1.26008,0.1356558832,-0.4010225907,3.23719,0.01941013606,-0.4135994671,0.843637
0.833,-0.1366665358,0.4039882063,3.27911,-0.0126888788,0.5369571526,1.27887,0.135666215,-0.4012310604,3.23851,0.02191674393,-0.4204189961,0.861807
0.8335,-0.1366736743,0.4042579227,3.28079,-0.01587002223,0.5419458216,1.29788,0.1356777971,-0.401442979,3.23986,0.02441181717,-0.4273840374,0.880239
0.834,-0.1366824116,0.4045301504,3.28249,-0.01908403785,0.5469927864,1.3171,0.1356906241,-0.4016584228,3.24123,0.02689622456,-0.434492081,0.898928
0.8345,-0.1366927639,0.4048049234,3.28422,-0.02232986094,0.5520963052,1.33653,0.1357046909,-0.4018774887,3.24264,0.02937089034,-0.4417381999,0.917867
0.835,-0.1367047468,0.4050822663,3.28598,-0.02560640968,0.5572552146,1.35615,0.135719993,-0.4021002368,3.24407,0.03183679653,-0.4491201502,0.937053
0.8355,-0.1367183754,0.4053621986,3.28776,-0.0289125994,0.5624690064,1.37598,0.1357365258,-0.4023266902,3.24554,0.03429490753,-0.4566397546,0.956493
0.836,-0.1367336644,0.4056447482,3.28956,-0.03224732627,0.5677361913,1.39599,0.1357542857,-0.4025569214,3.24704,0.03674625869,-0.4642936108,0.976181
0.8365,-0.1367506277,0.4059299421,3.2914,-0.03560946043,0.5730552688,1.41619,0.1357732697,-0.4027910002,3.24856,0.03919199418,-0.4720782723,0.996113
0.837,-0.1367692787,0.4062178067,3.29325,-0.0389978645,0.5784247271,1.43657,0.1357934756,-0.4030289947,3.25012,0.04163326836,-0.4799902477,1.01628
0.8375,-0.1367896301,0.4065083674,3.29514,-0.0424113877,0.5838430428,1.45712,0.1358149014,-0.4032709705,3.25171,0.04407127855,-0.4880260013,1.03669
0.838,-0.1368116942,0.4068016487,3.29705,-0.04584887011,0.5893086816,1.47783,0.1358375458,-0.4035169912,3.25333,0.04650724306,-0.4961819526,1.05733
0.8385,-0.1368354831,0.4070976744,3.29899,-0.04930915444,0.5948200976,1.49871,0.1358614073,-0.4037671182,3.25498,0.04894233867,-0.5044544767,1.07819
0.839,-0.1368610075,0.4073964672,3.30096,-0.05279104943,0.6003757337,1.51974,0.1358864864,-0.4040214106,3.25667,0.05137789853,-0.5128399039,1.09927
0.8395,-0.136888278,0.4076980492,3.30295,-0.05629336277,0.6059740214,1.54091,0.1359127837,-0.4042799255,3.25839,0.05381523637,-0.5213345201,1.12057
0.84,-0.1369173045,0.4080024414,3.30498,-0.05981489262,0.6116133811,1.56222,0.1359403006,-0.4045427175,3.26014,0.05625569255,-0.5299345666,1.14208
0.8405,-0.1369480962,0.4083096642,3.30703,-0.06335442836,0.6172922216,1.58367,0.1359690392,-0.4048098395,3.26192,0.05870063154,-0.53863624,1.1638
0.841,-0.136980662,0.4086197371,3.3091,-0.06691076542,0.6230089406,1.60525,0.135999001,-0.4050813418,3.26374,0.06115136298,-0.5474356924,1.18572
0.8415,-0.13701501,0.4089326784,3.31121,-0.07048267817,0.6287619244,1.62695,0.1360301897,-0.4053572728,3.26559,0.06360928829,-0.5563290313,1.20783
0.842,-0.1370511476,0.409248506,3.31335,-0.07406893634,0.6345495481,1.64876,0.1360626095,-0.4056376784,3.26748,0.06607581314,-0.5653123197,1.23014
0.8425,-0.1370890817,0.4095672367,3.31551,-0.07766830622,0.6403701752,1.67067,0.1360962651,-0.4059226027,3.2694,0.06855234256,-0.5743815759,1.25263
0.843,-0.1371288183,0.4098888865,3.3177,-0.08127954943,0.6462221583,1.69269,0.1361311622,-0.4062120873,3.27136,0.07104028798,-0.5835327737,1.27531
0.8435,-0.1371703633,0.4102134705,3.31992,-0.0849014285,0.6521038384,1.7148,0.1361673064,-0.4065061719,3.27335,0.0735410392,-0.5927618422,1.29816
0.844,-0.1372137217,0.4105410031,3.32217,-0.08853270482,0.6580135452,1.737,0.1362047038,-0.4068048937,3.27538,0.07605597563,-0.6020646661,1.32119
0.8445,-0.1372588979,0.4108714975,3.32445,-0.09217212992,0.6639495973,1.75928,0.1362433625,-0.4071082881,3.27744,0.07858651347,-0.6114370853,1.34438
0.845,-0.1373058956,0.4112049665,3.32676,-0.09581845786,0.6699103017,1.78164,0.1362832908,-0.4074163879,3.27954,0.08113404113,-0.6208748953,1.36773
0.8455,-0.1373547178,0.4115414217,3.32909,-0.09947044231,0.6758939542,1.80405,0.1363244977,-0.4077292241,3.28167,0.08369993553,-0.630373847,1.39124
0.846,-0.1374053671,0.411880874,3.33146,-0.1031268378,0.6818988395,1.82653,0.1363669929,-0.4080468252,3.28385,0.08628555686,-0.6399296465,1.41489
0.8465,-0.1374578456,0.4122233334,3.33386,-0.1067864053,0.6879232307,1.84907,0.1364107851,-0.4083692178,3.28606,0.08889222059,-0.6495379557,1.43869
0.847,-0.1375121544,0.412568809,3.33628,-0.1104479008,0.6939653897,1.87164,0.1364558862,-0.4086964261,3.2883,0.09152125645,-0.6591943915,1.46263
0.8475,-0.1375682942,0.4129173091,3.33873,-0.1141100858,0.7000235671,1.89426,0.1365023077,-0.4090284723,3.29058,0.09417395501,-0.6688945266,1.48669
0.848,-0.137626265,0.4132688411,3.34122,-0.1177717259,0.7060960021,1.91691,0.136550062,-0.4093653762,3.2929,0.09685157802,-0.6786338889,1.51089
0.8485,-0.137686066,0.4136234117,3.34373,-0.1214315909,0.7121809228,1.93958,0.1365991621,-0.4097071557,3.29526,0.09955535511,-0.6884079617,1.5352
0.849,-0.1377476964,0.4139810266,3.34627,-0.1250884562,0.7182765458,1.96227,0.1366496205,-0.4100538263,3.29766,0.102286483,-0.6982121837,1.55962
0.8495,-0.1378111543,0.4143416905,3.34885,-0.1287411033,0.7243810763,1.98498,0.1367014511,-0.4104054013,3.30009,0.1050461182,-0.7080419493,1.58415
0.85,-0.1378764373,0.4147054075,3.35145,-0.1323883206,0.7304927086,2.00768,0.1367546689,-0.410761892,3.30256,0.1078353747,-0.7178926079,1.60877
0.8505,-0.1379435421,0.4150721809,3.35408,-0.1360289043,0.7366096252,2.03038,0.1368092891,-0.4111233075,3.30507,0.1106553225,-0.7277594647,1.63349
0.851,-0.1380124653,0.4154420128,3.35674,-0.1396616592,0.7427299976,2.05308,0.1368653276,-0.4114896545,3.30762,0.1135069829,-0.7376377801,1.65829
0.8515,-0.1380832026,0.4158149046,3.35943,-0.1432853975,0.7488519858,2.07575,0.1369228003,-0.4118609377,3.31021,0.1163913366,-0.7475227698,1.68317
0.852,-0.1381557495,0.4161908571,3.36215,-0.146898939,0.7549737387,2.0984,0.1369817227,-0.4122371596,3.31283,0.1193093258,-0.7574096053,1.70812
0.8525,-0.1382301003,0.4165698699,3.3649,-0.1505011194,0.7610933938,2.12102,0.1370421127,-0.4126183205,3.31549,0.1222618043,-0.7672934132,1.73313
0.853,-0.1383062491,0.4169519419,3.36768,-0.1540907837,0.7672090771,2.14361,0.1371039879,-0.4130044186,3.3182,0.1252495796,-0.7771692756,1.75819
0.8535,-0.1383841893,0.4173370711,3.37049,-0.1576667886,0.7733189036,2.16614,0.1371673662,-0.4133954497,3.32094,0.1282733974,-0.7870322301,1.7833
0.854,-0.1384639137,0.41772525,3.37333,-0.1612280043,0.7794207537,2.18862,0.1372322662,-0.4137913932,3.32372,0.1313339377,-0.7968760182,1.80844
0.8545,-0.138545415,0.4181164661,3.37619,-0.1647733026,0.7855126474,2.21105,0.137298705,-0.4141922194,3.32654,0.134431881,-0.8066944005,1.83361
0.855,-0.1386286848,0.4185107339,3.37909,-0.1683015835,0.7915939003,2.23341,0.1373667021,-0.4145979809,3.32939,0.137567755,-0.8164886161,1.8588
0.8555,-0.1387137142,0.4189080458,3.38202,-0.1718117572,0.7976626052,2.25569,0.1374362767,-0.4150086574,3.33229,0.1407420436,-0.8262535082,1.88401
0.856,-0.1388004939,0.4193083936,3.38497,-0.1753027488,0.8037168745,2.2779,0.1375074485,-0.4154242268,3.33523,0.1439551583,-0.8359840041,1.90923
0.8565,-0.1388890139,0.4197117681,3.38795,-0.1787734995,0.8097548407,2.30003,0.137580237,-0.4158446654,3.3382,0.1472074336,-0.8456751157,1.93444
0.857,-0.1389792641,0.4201181596,3.39097,-0.1822229581,0.8157746561,2.32206,0.1376546613,-0.4162699476,3.34121,0.1504991776,-0.8553219388,1.95965
0.8575,-0.1390712336,0.4205275576,3.39401,-0.1856500929,0.8217744927,2.34399,0.1377307411,-0.4167000461,3.34427,0.1538306038,-0.8649196538,1.98484
0.858,-0.1391649109,0.4209399507,3.39708,-0.1890538973,0.8277525426,2.36582,0.1378084965,-0.4171349319,3.34736,0.1572018023,-0.8744635253,2.01
0.8585,-0.139260284,0.4213553269,3.40017,-0.192433378,0.8337070176,2.38754,0.1378879476,-0.4175745743,3.35049,0.1606128049,-0.8839489019,2.03513
0.859,-0.1393573404,0.4217736733,3.4033,-0.1957875607,0.8396361495,2.40914,0.1379691144,-0.4180189405,3.35366,0.1640635584,-0.8933712168,2.06021
0.8595,-0.1394560674,0.4221949764,3.40645,-0.1991154867,0.8455381899,2.43062,0.1380520168,-0.4184679965,3.35687,0.1675539434,-0.9027259875,2.08524
0.86,-0.1395564517,0.4226192219,3.40964,-0.2024162023,0.8514114103,2.45196,0.1381366737,-0.4189217061,3.36012,0.1710838346,-0.9120088155,2.1102
0.8605,-0.1396584794,0.4230463947,3.41284,-0.2056887962,0.857254102,2.47317,0.1382231055,-0.4193800316,3.3634,0.1746528903,-0.9212153868,2.13509
0.861,-0.1397621361,0.4234764791,3.41608,-0.2089323685,0.8630645762,2.49424,0.1383113315,-0.4198429335,3.36673,0.1782607312,-0.9303414716,2.1599
0.8615,-0.1398674072,0.4239094584,3.41935,-0.2121460397,0.8688411639,2.51515,0.1384013712,-0.4203103705,3.37009,0.1819068884,-0.9393829243,2.18462
0.862,-0.1399742773,0.4243453153,3.42264,-0.2153289517,0.8745822162,2.53592,0.1384932438,-0.4207822995,3.37349,0.1855908008,-0.9483356838,2.20924
0.8625,-0.1400827311,0.4247840319,3.42596,-0.2184802469,0.8802861039,2.55652,0.1385869674,-0.4212586758,3.37693,0.1893119333,-0.9571957731,2.23375
0.863,-0.1401927525,0.4252255892,3.4293,-0.2215991103,0.8859512176,2.57696,0.1386825607,-0.4217394529,3.38041,0.1930695415,-0.9659592995,2.25815
0.8635,-0.1403043251,0.4256699677,3.43267,-0.2246847459,0.8915759678,2.59722,0.1387800417,-0.4222245825,3.38392,0.1968628043,-0.9746224546,2.28242
0.864,-0.1404174319,0.4261171471,3.43607,-0.2277363771,0.897158785,2.61731,0.1388794282,-0.4227140146,3.38747,0.2006908242,-0.9831815142,2.30655
0.8645,-0.1405320559,0.4265671063,3.4395,-0.2307532499,0.9026981195,2.63722,0.1389807374,-0.4232076975,3.39106,0.2045526113,-0.9916328385,2.33054
0.865,-0.1406481794,0.4270198235,3.44295,-0.2337346217,0.9081924414,2.65694,0.1390839858,-0.4237055776,3.39469,0.2084471456,-0.999972872,2.35438
0.8655,-0.1407657847,0.4274752761,3.44642,-0.2366797687,0.9136402407,2.67647,0.1391891893,-0.4242075997,3.39835,0.2123733391,-1.008198143,2.37805
0.866,-0.1408848534,0.4279334409,3.44992,-0.2395880079,0.9190400274,2.6958,0.1392963636,-0.4247137068,3.40205,0.2163299105,-1.016305266,2.40156
0.8665,-0.1410053667,0.4283942937,3.45345,-0.2424586705,0.9243903311,2.71493,0.1394055235,-0.4252238402,3.40578,0.220315538,-1.024290936,2.42488
0.867,-0.1411273059,0.4288578097,3.457,-0.2452911107,0.9296897014,2.73385,0.1395166832,-0.4257379393,3.40956,0.2243288105,-1.032151936,2.44801
0.8675,-0.1412506515,0.4293239634,3.46058,-0.2480847041,0.934936708,2.75256,0.1396298563,-0.4262559418,3.41336,0.2283682381,-1.039885131,2.47095
0.868,-0.1413753842,0.4297927284,3.46417,-0.2508388237,0.94012994,2.77105,0.1397450554,-0.4267777839,3.41721,0.2324323869,-1.047487472,2.49368
0.8685,-0.1415014839,0.4302640776,3.4678,-0.2535529008,0.9452680068,2.78932,0.1398622925,-0.4273033997,3.42108,0.2365195407,-1.054955993,2.5162
0.869,-0.1416289305,0.4307379833,3.47145,-0.2562263762,0.9503495374,2.80736,0.1399815785,-0.4278327218,3.425,0.2406279738,-1.062287812,2.53848
0.8695,-0.1417577036,0.4312144169,3.47512,-0.258858714,0.9553731808,2.82518,0.1401029237,-0.428365681,3.42894,0.2447558773,-1.069480133,2.56054
0.87,-0.1418877824,0.431693349,3.47881,-0.2614494011,0.9603376058,2.84275,0.1402263372,-0.4289022062,3.43292,0.2489013594,-1.076530242,2.58235
0.8705,-0.142019146,0.4321747496,3.48253,-0.2639979281,0.9652415011,2.86009,0.1403518277,-0.4294422247,3.43694,0.2530625573,-1.083435512,2.60391
0.871,-0.1421517733,0.4326585877,3.48627,-0.266503822,0.9700835753,2.87719,0.1404794025,-0.429985662,3.44099,0.2572374524,-1.090193397,2.62521
0.8715,-0.1422856427,0.433144832,3.49003,-0.2689666379,0.9748625568,2.89404,0.1406090676,-0.430532442,3.44507,0.2614239217,-1.096801439,2.64624
0.872,-0.1424207327,0.4336334499,3.49381,-0.2713859478,0.9795771938,2.91064,0.1407408285,-0.4310824866,3.44918,0.2656197982,-1.10325726,2.667
0.8725,-0.1425570214,0.4341244086,3.49761,-0.2737613462,0.9842262545,2.92698,0.140874689,-0.4316357161,3.45332,0.2698228426,-1.109558571,2.68746
0.873,-0.1426944867,0.434617674,3.50144,-0.276092442,0.9888085271,2.94307,0.1410106524,-0.432192049,3.4575,0.2740307887,-1.115703163,2.70763
0.8735,-0.1428331064,0.4351132099,3.50529,-0.2783788539,0.9933228297,2.95889,0.1411487209,-0.4327513965,3.46171,0.278241368,-1.12168899,2.7275
0.874,-0.1429728581,0.435610956,3.50915,-0.2806202471,0.9977682731,2.97445,0.1412888949,-0.4333136036,3.46594,0.2824521133,-1.127515243,2.74705
0.8745,-0.1431137191,0.4361109209,3.51304,-0.2828162977,1.00214363,2.98974,0.1414311737,-0.4338787291,3.47021,0.2866605533,-1.133178481,2.76629
0.875,-0.1432556668,0.4366130665,3.51694,-0.2849667026,1.006447866,3.00476,0.1415755555,-0.4344466815,3.47451,0.2908641578,-1.138677239,2.78519
0.8755,-0.1433986781,0.4371173542,3.52087,-0.28707118,1.010679976,3.0195,0.1417220371,-0.4350173698,3.47883,0.295060339,-1.144010155,2.80376
0.876,-0.1435427302,0.4376237458,3.52482,-0.2891294424,1.014838991,3.03397,0.141870615,-0.4355907031,3.48319,0.2992465967,-1.149175977,2.82198
0.8765,-0.1436877997,0.4381322024,3.52878,-0.2911412547,1.018923967,3.04815,0.1420212831,-0.4361665911,3.48757,0.3034202071,-1.154173558,2.83985
0.877,-0.1438338635,0.4386426851,3.53276,-0.2931063907,1.022933997,3.06206,0.1421740343,-0.4367449437,3.49198,0.307578458,-1.159001857,2.85735
0.8775,-0.1439808982,0.4391551549,3.53676,-0.2950246429,1.026868202,3.07567,0.14232886,-0.4373256712,3.49642,0.3117185972,-1.16365994,2.8745
0.878,-0.1441288803,0.4396695725,3.54078,-0.2968958232,1.030725735,3.089,0.1424857504,-0.4379086845,3.50088,0.3158378311,-1.168146981,2.89126
0.8785,-0.1442777861,0.4401858984,3.54481,-0.2987197495,1.03450578,3.10204,0.1426446948,-0.4384938944,3.50537,0.3199333938,-1.172462259,2.90765
0.879,-0.144427592,0.4407040929,3.54886,-0.3004962617,1.038207554,3.11479,0.142805681,-0.4390812126,3.50988,0.3240024675,-1.176605161,2.92365
0.8795,-0.1445782742,0.4412241161,3.55293,-0.3022252275,1.041830303,3.12724,0.1429686945,-0.4396705509,3.51442,0.3280421511,-1.180575179,2.93925
0.88,-0.1447298091,0.441745928,3.55702,-0.3039065258,1.045373306,3.13939,0.1431337198,-0.4402618213,3.51898,0.3320495489,-1.184371914,2.95446
0.8805,-0.1448821726,0.4422694884,3.56112,-0.3055400527,1.048835873,3.15125,0.1433007397,-0.4408549365,3.52357,0.336021742,-1.187995071,2.96926
0.881,-0.145035341,0.4427947567,3.56523,-0.3071257172,1.052217344,3.16281,0.1434697361,-0.4414498093,3.52817,0.3399558082,-1.191444463,2.98364
0.8815,-0.1451892902,0.4433216923,3.56936,-0.3086634316,1.055517092,3.17406,0.1436406903,-0.4420463532,3.5328,0.3438488748,-1.194720009,2.99761
0.882,-0.1453439962,0.4438502544,3.5735,-0.310153144,1.058734521,3.18502,0.1438135801,-0.4426444816,3.53745,0.3476979546,-1.197821737,3.01115
0.8825,-0.1454994351,0.444380402,3.57766,-0.3115948093,1.061869066,3.19566,0.1439883828,-0.4432441088,3.54212,0.351500094,-1.200749779,3.02426
0.883,-0.1456555828,0.4449120937,3.58183,-0.3129883967,1.064920193,3.20601,0.144165074,-0.443845149,3.54682,0.3552523354,-1.203504374,3.03694
0.8835,-0.1458124153,0.4454452883,3.58602,-0.3143338895,1.067887399,3.21604,0.1443436276,-0.4444475171,3.55153,0.3589517206,-1.206085868,3.04918
0.884,-0.1459699085,0.4459799441,3.59022,-0.3156312721,1.070770213,3.22577,0.1445240179,-0.4450511281,3.55626,0.3625953519,-1.208494715,3.06097
0.8845,-0.1461280383,0.4465160192,3.59443,-0.3168805543,1.073568197,3.23518,0.1447062157,-0.4456558976,3.561,0.3661802816,-1.210731474,3.07231
0.885,-0.1462867807,0.4470534717,3.59865,-0.3180817567,1.07628094,3.24429,0.1448901906,-0.4462617415,3.56577,0.3697035808,-1.21279681,3.0832
0.8855,-0.1464461117,0.4475922594,3.60288,-0.31923491,1.078908066,3.25309,0.145075911,-0.4468685759,3.57055,0.3731623436,-1.214691497,3.09363
0.886,-0.1466060074,0.4481323398,3.60713,-0.3203400562,1.08144923,3.26157,0.1452633435,-0.4474763176,3.57534,0.3765536833,-1.216416414,3.1036
0.8865,-0.1467664436,0.4486736705,3.61139,-0.3213972444,1.083904116,3.26974,0.1454524543,-0.4480848835,3.58015,0.3798747508,-1.217972547,3.1131
0.887,-0.1469273963,0.4492162086,3.61565,-0.3224065323,1.086272442,3.2776,0.1456432083,-0.4486941909,3.58498,0.3831227295,-1.219360989,3.12214
0.8875,-0.1470888418,0.4497599112,3.61993,-0.3233679937,1.088553955,3.28515,0.1458355674,-0.4493041575,3.58982,0.3862948092,-1.220582939,3.1307
0.888,-0.147250756,0.450304735,3.62422,-0.3242817086,1.090748435,3.29238,0.1460294928,-0.4499147016,3.59467,0.3893882263,-1.221639702,3.13878
0.8885,-0.1474131152,0.4508506367,3.62851,-0.3251477656,1.092855693,3.2993,0.1462249443,-0.4505257414,3.59954,0.3924002555,-1.222532693,3.14639
0.889,-0.1475758957,0.4513975728,3.63282,-0.325966261,1.09487557,3.3059,0.1464218803,-0.4511371959,3.60441,0.3953282141,-1.223263429,3.15352
0.8895,-0.1477390733,0.4519454996,3.63713,-0.3267372947,1.09680794,3.31219,0.1466202599,-0.4517489841,3.6093,0.3981694681,-1.223833537,3.16017
0.89,-0.1479026247,0.452494373,3.64145,-0.3274609793,1.098652708,3.31817,0.1468200379,-0.4523610258,3.6142,0.4009214291,-1.22424475,3.16633
0.8905,-0.1480665261,0.453044149,3.64578,-0.3281374316,1.10040981,3.32383,0.147021169,-0.4529732409,3.6191,0.4035815632,-1.224498906,3.17201
0.891,-0.1482307539,0.4535947832,3.65011,-0.3287667745,1.102079212,3.32918,0.1472236063,-0.4535855495,3.62402,0.4061473936,-1.224597952,3.1772
0.8915,-0.1483952848,0.454146231,3.65446,-0.3293491363,1.103660914,3.33421,0.1474273019,-0.4541978724,3.62894,0.4086165038,-1.22454394,3.1819
0.892,-0.148560095,0.4546984479,3.65881,-0.329884651,1.105154945,3.33893,0.1476322079,-0.4548101307,3.63387,0.4109865202,-1.224339029,3.18612
0.8925,-0.1487251613,0.4552513888,3.66316,-0.3303734567,1.106561366,3.34334,0.1478382741,-0.4554222458,3.6388,0.413255151,-1.223985486,3.18985
0.893,-0.1488904603,0.4558050087,3.66752,-0.3308156953,1.107880271,3.34744,0.1480454487,-0.4560341393,3.64374,0.4154201797,-1.223485682,3.1931
0.8935,-0.1490559689,0.4563592469,3.67189,-0.3312115126,1.109112579,3.35123,0.1482536793,-0.4566457223,3.64869,0.4174794577,-1.222846517,3.19586
0.894,-0.1492216638,0.4569140841,3.67626,-0.3315610573,1.110257263,3.35471,0.1484629122,-0.457256951,3.65364,0.4194309131,-1.222063192,3.19814
0.8945,-0.1493875221,0.4574694774,3.68063,-0.3318644825,1.111314455,3.35787,0.1486730933,-0.4578677558,3.65859,0.421272536,-1.221137921,3.19993
0.895,-0.1495535204,0.4580253818,3.68501,-0.3321219462,1.112284431,3.36073,0.1488841681,-0.4584780657,3.66354,0.4230023726,-1.220073692,3.20122
0.8955,-0.149719636,0.4585817527,3.68939,-0.3323336028,1.113167485,3.36327,0.1490960795,-0.4590878113,3.6685,0.4246186088,-1.218873494,3.20203
0.896,-0.149885846,0.4591385456,3.69378,-0.3324996104,1.113963929,3.36551,0.1493087701,-0.459696925,3.67346,0.426119495,-1.217540323,3.20236
0.8965,-0.1500521277,0.4596957164,3.69816,-0.3326201281,1.114674091,3.36745,0.1495221816,-0.4603053403,3.67842,0.4275033722,-1.216077176,3.20221
0.897,-0.1502184584,0.4602532212,3.70255,-0.3326953156,1.115298314,3.36907,0.1497362549,-0.4609129927,3.68337,0.4287686751,-1.214487053,3.20157
0.8975,-0.1503848153,0.4608110167,3.70695,-0.3327253437,1.11583696,3.3704,0.1499509318,-0.4615198191,3.68833,0.4299138406,-1.212772958,3.20046
0.898,-0.1505511759,0.4613690595,3.71134,-0.3327103698,1.116290407,3.37142,0.150166151,-0.4621257577,3.69328,0.4309375184,-1.210937897,3.19888
0.8985,-0.1507175178,0.4619273068,3.71573,-0.3326505551,1.116659049,3.37214,0.1503818513,-0.4627307487,3.69823,0.4318384183,-1.208984881,3.19683
0.899,-0.1508838187,0.462485716,3.72013,-0.3325460608,1.116943298,3.37255,0.1505979708,-0.4633347335,3.70318,0.4326153499,-1.206916922,3.19432
0.8995,-0.1510500562,0.4630442448,3.72453,-0.3323970467,1.11714358,3.37267,0.1508144472,-0.4639376552,3.70812,0.4332672272,-1.204737036,3.19134
0.9,-0.1512162082,0.4636028512,3.72892,-0.3322036793,1.117260342,3.37249,0.1510312182,-0.4645394584,3.71306,0.4337930057,-1.202448244,3.18791
0.9005,-0.1513822523,0.4641614936,3.73332,-0.3319661216,1.117294044,3.37202,0.1512482208,-0.4651400893,3.71799,0.4341917664,-1.200053566,3.18402
0.901,-0.1515481666,0.4647201305,3.73771,-0.3316845278,1.117245164,3.37125,0.1514653907,-0.4657394956,3.72291,0.43446275,-1.197556029,3.17968
0.9015,-0.1517139292,0.4652787208,3.7421,-0.3313590542,1.117114197,3.37019,0.151682664,-0.4663376266,3.72783,0.4346052763,-1.194958661,3.1749
