time,magFluxSensor.Phi_ref,magFluxSensor.Phi_sim,magFluxSensor.Phi_relerr,voltageSensor.v_ref,voltageSensor.v_sim,voltageSensor.v_relerr
0.047,7.177178134e-05,7.896918022e-05,0.100282,0,0.0009458043424,0.197669
0.04705,7.177178134e-05,7.887092847e-05,0.0989128,0,0.0009331493827,0.195024
0.0471,7.177178134e-05,7.877195974e-05,0.0975339,0,0.0009203916793,0.192358
0.04715,7.177178134e-05,7.86722731e-05,0.0961449,0,0.0009075310924,0.18967
0.0472,7.177178134e-05,7.857186757e-05,0.094746,0,0.0008945674822,0.186961
0.04725,7.177178134e-05,7.847074222e-05,0.093337,0,0.0008815007094,0.18423
0.0473,7.177178134e-05,7.836889609e-05,0.0919179,0,0.0008683306348,0.181477
0.04735,7.177178134e-05,7.826632822e-05,0.0904889,0,0.0008550571197,0.178703
0.0474,7.177178134e-05,7.816303766e-05,0.0890497,0,0.0008416800255,0.175908
0.04745,7.177178134e-05,7.805902345e-05,0.0876005,0,0.0008281992139,0.17309
0.0475,7.177178134e-05,7.795428462e-05,0.0861411,0,0.000814614547,0.170251
0.04755,7.177178134e-05,7.784882021e-05,0.0846717,0,0.0008009258872,0.16739
0.0476,7.177178134e-05,7.774262927e-05,0.0831921,0,0.000787133097,0.164508
0.04765,7.177178134e-05,7.763571082e-05,0.0817024,0,0.0007732360392,0.161603
0.0477,7.177178134e-05,7.75280639e-05,0.0802026,0,0.0007592345772,0.158677
0.04775,7.177178134e-05,7.741968754e-05,0.0786926,0,0.0007451285743,0.155729
0.0478,7.177178134e-05,7.731058077e-05,0.0771724,0,0.0007309178943,0.152759
0.04785,7.177178134e-05,7.720074262e-05,0.075642,0,0.0007166024012,0.149767
0.0479,7.177178134e-05,7.709017212e-05,0.0741014,0,0.0007021819593,0.146753
0.04795,7.177178134e-05,7.697886829e-05,0.0725506,0,0.0006876564333,0.143717
0.048,7.177178134e-05,7.686683015e-05,0.0709896,0,0.000673025688,0.14066
0.04805,7.177178134e-05,7.675405674e-05,0.0694183,0,0.0006582895885,0.13758
0.0481,7.177178134e-05,7.664054707e-05,0.0678368,0,0.0006434480004,0.134478
0.04815,7.177178134e-05,7.652630015e-05,0.066245,0,0.0006285007893,0.131354
0.0482,7.177178134e-05,7.641131501e-05,0.0646429,0,0.0006134478213,0.128208
0.04825,7.177178134e-05,7.629559067e-05,0.0630305,0,0.0005982889627,0.12504
0.0483,7.177178134e-05,7.617912614e-05,0.0614078,0,0.00058302408,0.12185
0.04835,7.177178134e-05,7.606192042e-05,0.0597747,0,0.0005676530402,0.118637
0.0484,7.177178134e-05,7.594397254e-05,0.0581314,0,0.0005521757104,0.115402
0.04845,7.177178134e-05,7.582528151e-05,0.0564776,0,0.000536591958,0.112145
0.0485,7.177178134e-05,7.570584632e-05,0.0548135,0,0.0005209016508,0.108866
0.04855,7.177178134e-05,7.5585666e-05,0.0531391,0,0.0005051046568,0.105565
0.0486,7.177178134e-05,7.546473954e-05,0.0514542,0,0.0004892008443,0.102241
0.04865,7.177178134e-05,7.534306595e-05,0.0497589,0,0.0004731900818,0.0988947
0.0487,7.177178134e-05,7.522064423e-05,0.0480532,0,0.0004570722382,0.0955262
0.04875,7.177178134e-05,7.509747338e-05,0.046337,0,0.0004408471826,0.0921352
0.0488,7.177178134e-05,7.49735524e-05,0.0446104,0,0.0004245147846,0.0887218
0.04885,7.177178134e-05,7.48488803e-05,0.0428734,0,0.0004080749138,0.0852859
0.0489,7.177178134e-05,7.472345605e-05,0.0411258,0,0.0003915274402,0.0818276
0.04895,7.177178134e-05,7.459727867e-05,0.0393678,0,0.0003748722341,0.0783467
0.049,7.177178134e-05,7.447034714e-05,0.0375993,0,0.0003581091661,0.0748433
0.04905,7.177178134e-05,7.434266045e-05,0.0358202,0,0.000341238107,0.0713173
0.0491,7.177178134e-05,7.42142176e-05,0.0340306,0,0.000324258928,0.0677688
0.04915,7.177178134e-05,7.408501757e-05,0.0322304,0,0.0003071715005,0.0641975
0.0492,7.177178134e-05,7.395505936e-05,0.0304197,0,0.0002899756962,0.0606037
0.04925,7.177178134e-05,7.382434193e-05,0.0285984,0,0.0002726713871,0.0569872
0.0493,7.177178134e-05,7.369286429e-05,0.0267665,0,0.0002552584454,0.0533479
0.04935,7.177178134e-05,7.356062541e-05,0.0249241,0,0.0002377367438,0.049686
0.0494,7.177178134e-05,7.342762427e-05,0.0230709,0,0.0002201061551,0.0460013
0.04945,7.177178134e-05,7.329385985e-05,0.0212072,0,0.0002023665524,0.0422938
0.0495,7.177178134e-05,7.315933113e-05,0.0193328,0,0.0001845178091,0.0385634
0.04955,7.177178134e-05,7.302403708e-05,0.0174477,0,0.000166559799,0.0348103
0.0496,7.177178134e-05,7.288797669e-05,0.015552,0,0.000148492396,0.0310343
0.04965,7.177178134e-05,7.275114891e-05,0.0136456,0,0.0001303154743,0.0272354
0.0497,7.177178134e-05,7.261355274e-05,0.0117284,0,0.0001120289086,0.0234136
0.04975,7.177178134e-05,7.247518712e-05,0.00980059,0,9.363257371e-05,0.0195688
0.0498,7.177178134e-05,7.233605104e-05,0.007862,0,7.512634468e-05,0.0157011
0.04985,7.177178134e-05,7.219614345e-05,0.00591266,0,5.651009697e-05,0.0118104
0.0499,7.177178134e-05,7.205546333e-05,0.00395256,0,3.778370625e-05,0.00789664
0.04995,7.177178134e-05,7.191400964e-05,0.00198167,0,1.894704851e-05,0.00395985
0.05,7.177178134e-05,7.177178134e-05,5.62406e-12,0,0,0
0.05,7.177178134e-05,7.177178134e-05,5.62406e-12,0,0,0
