time,capacitor2.n.i,capacitor1.n.i,sineVoltage.phi,cosineVoltage.phi,capacitor2.v,capacitor1.v,inductor2.i,inductor1.i
0.2562388909,-0.02322646395,0.06483981715,41.25437006,41.25437006,-1.248798162,-0.4877029883,0.02322646395,-0.06483981715
0.2580175445,-0.05470845637,0.04167519046,41.82908302,41.82908302,-0.803339107,-1.100473008,0.05470845637,-0.04167519046
0.2597961982,-0.07052486291,0.004152348019,42.40777149,42.40777149,-0.08471384747,-1.365018691,0.07052486291,-0.004152348019
0.2615748518,-0.06350146238,-0.03588256451,42.99043547,42.99043547,0.6869592288,-1.183697814,0.06350146238,0.03588256451
0.2633535055,-0.03375133692,-0.06504923273,43.57707495,43.57707495,1.248738815,-0.6038385333,0.03375133692,0.06504923273
0.2651321591,0.009476152887,-0.07291082197,44.16768994,44.16768994,1.390263357,0.1900058916,-0.009476152887,0.07291082197
0.2669108128,0.05057166292,-0.0558133511,44.76228044,44.76228044,1.044868093,0.9317216202,-0.05057166292,0.0558133511
0.2686894664,0.07406689689,-0.0186594191,45.36084645,45.36084645,0.3263569998,1.361807966,-0.07406689689,0.0186594191
0.2702468013,0.07304716389,0.02075843274,45.88819689,45.88819689,-0.4107738414,1.352169417,-0.07304716389,-0.02075843274
0.2718041363,0.05199225572,0.05548196894,46.41859503,46.41859503,-1.037223241,0.9709492879,-0.05199225572,-0.05548196894
0.273399538,0.01567889839,0.0758613425,46.96511835,46.96511835,-1.385115782,0.2962555576,-0.01567889839,-0.0758613425
0.2749949397,-0.02555119375,0.07430371103,47.51484019,47.51484019,-1.334966674,-0.4759329624,0.02555119375,-0.07430371103
0.2765903414,-0.06027642168,0.05042899037,48.06776055,48.06776055,-0.8947214,-1.118060045,0.06027642168,-0.05042899037
0.2782062395,-0.07847135793,0.01005376246,48.63104481,48.63104481,-0.1723874822,-1.434432268,0.07847135793,-0.01005376246
0.2798221376,-0.07321255228,-0.03458604717,49.19761031,49.19761031,0.6185954432,-1.307526699,0.07321255228,0.03458604717
0.2814380357,-0.04458135786,-0.06945276234,49.76745705,49.76745705,1.234273103,-0.7654688257,0.04458135786,0.06945276234
0.2830539338,-0.0002066385597,-0.08294767756,50.34058503,50.34058503,1.469833972,0.02971679119,0.0002066385597,0.08294767756
0.2846698319,0.04613748959,-0.06984866827,50.91699425,50.91699425,1.231538622,0.8278675337,-0.04613748959,0.06984866827
0.2862857301,0.07870029126,-0.03343038339,51.4966847,51.4966847,0.5800241602,1.368199681,-0.07870029126,0.03343038339
0.2879016282,0.0854734977,0.01510044201,52.07965639,52.07965639,-0.2782592132,1.465144042,-0.0854734977,-0.01510044201
0.2895175263,0.06306871813,0.0598941485,52.66590933,52.66590933,-1.055621869,1.074248236,-0.06306871813,-0.0598941485
0.2911334244,0.01846246584,0.08557755366,53.2554435,53.2554435,-1.48282395,0.3142719557,-0.01846246584,-0.08557755366
0.2927493225,-0.03327119993,0.08258448352,53.84825891,53.84825891,-1.406052965,-0.5653286705,0.03327119993,-0.08258448352
0.2943652206,-0.07428157658,0.05084636011,54.44435555,54.44435555,-0.8438981303,-1.26420785,0.07428157658,-0.05084636011
0.2959811187,-0.09016575248,0.0003966136228,55.04373344,55.04373344,0.01630333506,-1.533624342,0.09016575248,-0.0003966136228
0.2975970168,-0.07488404435,-0.05158619535,55.64639257,55.64639257,0.8803005848,-1.266878779,0.07488404435,0.05158619535
0.2992129149,-0.03290905537,-0.08652371784,56.25233293,56.25233293,1.445447046,-0.5443968418,0.03290905537,0.08652371784
0.3006637041,0.01625848705,-0.09220954059,56.79915509,56.79915509,1.524251049,0.2909935587,-0.01625848705,0.09220954059
0.3021144933,0.06204136328,-0.07074797626,57.34862221,57.34862221,1.159326198,1.053359424,-0.06204136328,0.07074797626
0.3035685956,0.0908892571,-0.0275003387,57.90199818,57.90199818,0.4432702381,1.514813946,-0.0908892571,0.0275003387
0.305022698,0.09323955222,0.02516232207,58.4580312,58.4580312,-0.4199989204,1.526817534,-0.09323955222,-0.02516232207
0.3064768004,0.06711448107,0.07145708746,59.01672128,59.01672128,-1.172829862,1.074538064,-0.06711448107,-0.07145708746
0.3079702524,0.01782195703,0.09716794937,59.59329602,59.59329602,-1.584104482,0.2613085071,-0.01782195703,-0.09716794937
0.3094637044,-0.03896923362,0.09165459558,60.17267357,60.17267357,-1.483442391,-0.6503010295,0.03896923362,-0.09165459558
0.3109571565,-0.08442940324,0.05563306039,60.75485391,60.75485391,-0.8884908582,-1.362253349,0.08442940324,-0.05563306039
0.3124639011,-0.102616788,-0.0004610371108,61.34505633,61.34505633,0.02336942512,-1.632452502,0.102616788,0.0004610371108
0.3139706457,-0.08566872422,-0.05787209429,61.93811166,61.93811166,0.942273729,-1.349200601,0.08566872422,0.05787209429
0.3154773903,-0.03837693949,-0.0967331047,62.53401991,62.53401991,1.548471142,-0.5958147128,0.03837693949,0.0967331047
0.3169841349,0.02346871801,-0.1027722336,63.13278108,63.13278108,1.622335246,0.3776066998,-0.02346871801,0.1027722336
0.3184908795,0.07833709211,-0.07267623874,63.73439516,63.73439516,1.126299298,1.234671879,-0.07833709211,0.07267623874
0.3199976242,0.1064874585,-0.01587882559,64.33886217,64.33886217,0.224353461,1.668297906,-0.1064874585,0.01587882559
0.3215043688,0.09710460929,0.04814016361,64.94618209,64.94618209,-0.7700892997,1.512124954,-0.09710460929,-0.04814016361
0.3230111134,0.05248679983,0.09639200844,65.55635492,65.55635492,-1.501649933,0.8070483545,-0.05248679983,-0.09639200844
0.324517858,-0.01227079358,0.1106280863,66.16938067,66.16938067,-1.699444105,-0.2043702242,0.01227079358,-0.1106280863
0.3260246026,-0.07416098043,0.0843602439,66.78525934,66.78525934,-1.278337996,-1.158167611,0.07416098043,-0.0843602439
0.3275313472,-0.1102434485,0.02592894149,67.40399093,67.40399093,-0.3776095339,-1.69878177,0.1102434485,-0.02592894149
0.3290380918,-0.1060926159,-0.04383230405,68.02557544,68.02557544,0.6805068739,-1.612752858,0.1060926159,0.04383230405
0.3305448364,-0.06169322595,-0.09884133144,68.65001286,68.65001286,1.502471261,-0.9158636887,0.06169322595,0.09884133144
0.3320523471,0.007675930511,-0.1174892717,69.27762285,69.27762285,1.768732208,0.1431438336,-0.007675930511,0.1174892717
