time,opAmp.outp.v,resistor.i,resistor1.i,opAmp.x,opAmp.v_source,opAmp.v_in,opAmp.q_fr3,opAmp.q_fr1,opAmp.q_fr2,opAmp.q_fp1
0.001941223948,8.729814894,-0.0004353249361,-0.000435406368,8.827943984,8.827943984,-0.02268753379,-0.02268436737,-0.02268313569,-0.0226844553,8.657491129
0.00194782677,7.795111735,-0.0003885723717,-0.0003886539678,7.882724121,7.882724121,-0.02303237934,-0.02302955485,-0.02302845613,-0.02302963328,7.70965679
0.001954998152,6.764775128,-0.0003370389046,-0.0003371206565,6.84079499,6.84079499,-0.02336199753,-0.02335954956,-0.02335859727,-0.02335961754,6.665225609
0.001963008457,5.597765493,-0.0002786726732,-0.0002787545708,5.660655327,5.660655327,-0.02367407674,-0.02367205511,-0.02367126861,-0.02367211124,5.482712796
0.00197180597,4.299841233,-0.0002137626528,-0.0002138446759,4.348128393,4.348128393,-0.02394771553,-0.02394616779,-0.02394556558,-0.02394621075,4.16809896
0.001981478229,2.857851759,-0.0001416522638,-0.0001417343823,2.889915726,2.889915726,-0.02416411279,-0.02416309135,-0.02416269381,-0.02416311969,2.708226762
0.001992157882,1.253626665,-6.143419202e-05,-6.151636392e-05,1.267642593,1.267642593,-0.02429938693,-0.02429895077,-0.02429878084,-0.02429896285,1.084900694
0.002004208571,-0.5629582415,2.939611256e-05,2.931394619e-05,-0.5693789742,-0.5693789742,-0.02432068226,-0.02432090846,-0.02432099612,-0.02432090215,-0.7523211849
0.00201998496,-2.93469247,0.0001479735773,0.0001478915234,-2.967794528,-2.967794528,-0.02413799858,-0.0241390882,-0.02413951166,-0.02413905791,-3.149414988
0.002035761349,-5.277629843,0.0002650992316,0.0002650174086,-5.337088372,-5.337088372,-0.02371833009,-0.02372027214,-0.02372102712,-0.02372021817,-5.515603944
0.002051537739,-7.568767598,0.0003796231458,0.0003795416697,-7.65399898,-7.65399898,-0.0230657968,-0.02306857225,-0.02306965136,-0.02306849513,-7.827657014
0.002067314128,-9.785611537,0.0004904209335,0.0004903399171,-9.895779118,-9.895779118,-0.02218680518,-0.02219038677,-0.02219177941,-0.02219028726,-10.06287465
0.002083090517,-11.90639687,0.0005964047916,0.0005963243429,-12.04041918,-12.04041918,-0.02108998517,-0.02109433773,-0.02109603023,-0.02109421681,-12.19931168
0.002098866906,-13.91030191,0.0006965341792,0.0006964544009,-14.06686326,-14.06686326,-0.0197861052,-0.01979118601,-0.01979316176,-0.01979104486,-14.21599274
0.002104238692,-14.56240784,0.0007291147721,0.0007290352447,-14.72630354,-14.72630354,-0.01929705749,-0.01930238678,-0.01930445909,-0.01930223873,-14.87176955
0.002104681964,-14.61548789,0.0007317666869,0.0007316871807,-14.77998058,-14.77998058,-0.01925572656,-0.01926107556,-0.01926315548,-0.01926092695,-14.92513689
0.002105047857,-14.65921667,0.0007339513969,0.0007338719082,-14.82420119,-14.82420119,-0.0192214918,-0.01922685759,-0.01922894404,-0.01922670852,-14.969101
0.00210520592,-14.67808328,0.0007348939783,0.0007348144973,-14.84327999,-14.84327999,-0.01920666963,-0.01921204262,-0.01921413186,-0.01921189334,-14.98806875
0.002105248679,-14.68318455,0.0007351488394,0.0007350693604,-14.84843864,-14.84843864,-0.01920265657,-0.01920803149,-0.01921012149,-0.01920788217,-14.99319734
0.002105303744,-14.68975233,0.0007354769673,0.000735397491,-14.85508029,-14.85508029,-0.01919748649,-0.0192028639,-0.01920495487,-0.01920271451,-14.99980025
0.002105306648,-14.69009871,0.0007354942725,0.0007354147962,-14.85543056,-14.85543056,-0.01919721234,-0.01920259111,-0.01920468222,-0.01920244163,-15.0001318
0.00210530791,-14.69024916,0.0007355017935,0.0007354223127,-14.8555827,-14.8555827,-0.01919709535,-0.01920247256,-0.01920456373,-0.01920232311,-15.0001318
0.002105320534,-14.69174497,0.000735576888,0.0007354971014,-14.85709533,-14.85709533,-0.01919706236,-0.01920140196,-0.01920343102,-0.01920130278,-15.0001318
0.002105337189,-14.69369449,0.0007356753475,0.0007355948797,-14.85906682,-14.85906682,-0.01920310156,-0.01920162208,-0.01920269077,-0.01920179817,-15.0001318
0.002105362878,-14.69664897,0.0007358255235,0.000735743909,-14.86205463,-14.86205463,-0.01922921207,-0.01920983029,-0.01920612137,-0.0192107099,-15.0001318
0.00210539972,-14.70077705,0.0007360372477,0.0007359539927,-14.86622943,-14.86622943,-0.0193028027,-0.01924464951,-0.01922806445,-0.01924681766,-15.0001318
0.002105456962,-14.70694428,0.0007363579218,0.0007362721718,-14.87246677,-14.87246677,-0.01949915603,-0.01936356129,-0.01931859014,-0.01936804768,-15.0001318
0.002105528612,-14.71426014,0.0007367457519,0.0007366569692,-14.87986637,-14.87986637,-0.01987924224,-0.01963481163,-0.01954818893,-0.01964238724,-15.0001318
0.002105624038,-14.72334851,0.0007372402627,0.000737147588,-14.88905969,-14.88905969,-0.02060325205,-0.02021191011,-0.02006803775,-0.02022355708,-15.0001318
0.002105747933,-14.73411816,0.0007378476815,0.0007377501848,-14.89995531,-14.89995531,-0.02188553801,-0.02131398375,-0.02109938516,-0.02133057698,-15.0001318
0.00210591659,-14.74709841,0.0007386180502,0.0007385143665,-14.91309022,-14.91309022,-0.02418892395,-0.02339790263,-0.02309698236,-0.02342050134,-15.0001318
0.002106160369,-14.76290639,0.0007396321547,0.0007395201921,-14.9290922,-14.9290922,-0.02849745713,-0.02743885356,-0.02703263566,-0.02746876948,-15.00013179
0.00210649614,-14.78002455,0.0007408721234,0.0007407498058,-14.94643097,-14.94643097,-0.0359715622,-0.03462375078,-0.03410371539,-0.03466157432,-15.00013179
0.002106865855,-14.79406883,0.0007420752971,0.0007419426625,-14.96067004,-14.96067004,-0.04578442409,-0.04420016655,-0.04358707277,-0.0442444546,-15.00013179
0.002107316713,-14.80624044,0.0007433748012,0.000743230709,-14.97302954,-14.97302954,-0.05937374497,-0.05758572546,-0.05689242988,-0.05763558377,-15.00013179
0.002107825714,-14.81544272,0.00074468749,0.0007445314996,-14.9823984,-14.9823984,-0.07618727572,-0.07424670127,-0.0734933502,-0.07430072915,-15.00013179
0.002108413894,-14.82216068,0.000746070052,0.0007459012187,-14.98926947,-14.98926947,-0.09686369713,-0.094813694,-0.09401725289,-0.09487071163,-15.00013178
0.002109079344,-14.82664262,0.0007475256497,0.0007473430242,-14.99389317,-14.99389317,-0.1212178599,-0.1190973137,-0.1182730795,-0.1191562573,-15.00013178
0.002109838277,-14.8294287,0.0007491024308,0.0007489046495,-14.99681726,-14.99681726,-0.1496642929,-0.1475030337,-0.1466627389,-0.1475630869,-15.00013178
0.002110702716,-14.83098989,0.000750837328,0.0007506227157,-14.99851902,-14.99851902,-0.1824644235,-0.1802843746,-0.1794366399,-0.1803449373,-15.00013178
0.002111696257,-14.83174746,0.0007527872093,0.000752553579,-14.99942709,-14.99942709,-0.2203241152,-0.2181402555,-0.2172909678,-0.2182009174,-15.00013177
0.002112849147,-14.83201495,0.000755016638,0.0007547612048,-14.99986215,-14.99986215,-0.2642091463,-0.2620314248,-0.2611844898,-0.262091913,-15.00013177
0.002114208474,-14.83200469,0.0007576166832,0.0007573357949,-15.00004491,-15.00004491,-0.3157112077,-0.31354645,-0.3127045417,-0.3136065767,-15.00013176
0.002115845269,-14.83184034,0.0007607167132,0.0007604054679,-15.00010956,-15.00010956,-0.3772690142,-0.3751227021,-0.3742879613,-0.3751823159,-15.00013175
0.002117875633,-14.83157791,0.0007645207738,0.0007641722845,-15.00012766,-15.00012766,-0.4528677845,-0.4507457175,-0.449920403,-0.4508046576,-15.00013175
0.002120501141,-14.83122377,0.0007693737371,0.000768977755,-15.00013128,-15.00013128,-0.549331329,-0.5472414598,-0.5464286652,-0.5472995054,-15.00013173
0.002124102219,-14.83074257,0.0007759073988,0.0007754475177,-15.0001317,-15.0001317,-0.6792077842,-0.6771630765,-0.6763678431,-0.6772198675,-15.00013172
0.002129355545,-14.83005915,0.0007851785899,0.0007846281254,-15.0001317,-15.0001317,-0.8635033571,-0.8615264131,-0.8607575299,-0.8615813215,-15.0001317
0.002136303849,-14.82919129,0.0007969513325,0.0007962860096,-15.00013167,-15.00013167,-1.097528904,-1.095644883,-1.094912134,-1.09569721,-15.00013167
0.002144647532,-14.8282056,0.000810322149,0.0008095266374,-15.00013164,-15.00013164,-1.363327147,-1.361559439,-1.360871919,-1.361608535,-15.00013163
0.002154523877,-14.82712197,0.0008250210411,0.000824082798,-15.0001316,-15.0001316,-1.655533985,-1.653910206,-1.653278655,-1.653955303,-15.00013159
0.00216589381,-14.82599119,0.0008403589998,0.0008392723812,-15.00013155,-15.00013155,-1.960456434,-1.959006055,-1.958441933,-1.959046335,-15.00013155
0.002178734971,-14.82487118,0.0008555499174,0.0008543171428,-15.0001315,-15.0001315,-2.262471677,-2.261225984,-2.260741459,-2.261260579,-15.00013149
0.002192980751,-14.82383208,0.0008696422184,0.0008682749857,-15.00013144,-15.00013144,-2.542667638,-2.541658444,-2.541265888,-2.541686469,-15.00013144
0.002208550363,-14.82295053,0.0008815959394,0.0008801162751,-15.00013138,-15.00013138,-2.780374975,-2.77963343,-2.779344956,-2.779654019,-15.00013137
0.002225347372,-14.8223064,0.0008903274107,0.0008887680681,-15.00013131,-15.00013131,-2.954054958,-2.953610036,-2.953436913,-2.953622385,-15.0001313
0.002243268186,-14.82197818,0.000894772027,0.0008931762586,-15.00013123,-15.00013123,-3.042546994,-3.042423916,-3.042375954,-3.042427326,-15.00013123
0.002262205076,-14.82203842,0.0008939452037,0.0008923659262,-15.00013115,-15.00013115,-3.026280101,-3.026498726,-3.026583648,-3.026492644,-15.00013115
0.002282056249,-14.82254958,0.000886999821,0.0008854982139,-15.00013107,-15.00013107,-2.888414692,-2.888988114,-2.889211016,-2.888972177,-15.00013107
0.002302756161,-14.82356238,0.0008732479238,0.0008718918284,-15.00013099,-15.00013099,-2.615274186,-2.616208005,-2.616571064,-2.616182057,-15.00013098
0.002324216607,-14.82511133,0.0008522213905,0.0008510830851,-15.0001309,-15.0001309,-2.197550369,-2.198841096,-2.199342958,-2.198805234,-15.00013089
0.0023463657,-14.82721302,0.0008236953819,0.0008228491464,-15.00013081,-15.00013081,-1.630769904,-1.632404351,-1.633039888,-1.632358942,-15.0001308
0.002369138396,-14.82986417,0.0007877147115,0.0007872341347,-15.00013071,-15.00013071,-0.9158185196,-0.9177733526,-0.9185334935,-0.9177190449,-15.00013071
0.002392481537,-14.83304133,0.0007445978144,0.0007445530718,-15.00013062,-15.00013062,-0.05902010645,-0.06126183293,-0.06213355419,-0.06119955704,-15.00013061
0.002393436471,-14.83318026,0.0007427124089,0.0007426866819,-15.00013062,-15.00013062,-0.02155337641,-0.02380588792,-0.02468180305,-0.02374331241,-15.00013061
0.002393798051,-14.83323304,0.0007419961662,0.0007419776617,-15.00013061,-15.00013061,-0.007320193338,-0.009576752197,-0.01045424181,-0.009514064313,-15.00013061
0.002393988529,-14.83326088,0.0007416183387,0.000741603644,-15.00013061,-15.00013061,0.0001880020361,-0.002070685225,-0.002949002576,-0.002007938221,-15.00013061
0.002394233818,-14.8330411,0.0007411238125,0.0007411124259,-14.99987234,-14.99987234,0.009792585555,0.007564145149,0.006695493005,0.007625859884,-14.99539972
0.002394342951,-14.83240169,0.0007408866192,0.000740875093,-14.99921033,-14.99921033,0.01389982597,0.01173516476,0.01088943047,0.011794932,-14.98873968
0.002394622398,-14.82743342,0.0007401704115,0.0007401544665,-14.99415075,-14.99415075,0.02334408468,0.02149852396,0.02077285094,0.02154905006,-14.95926397
0.002394901845,-14.81573357,0.0007392320487,0.0007392072016,-14.98229211,-14.98229211,0.0305895362,0.02922441516,0.02868319314,0.02926137188,-14.91436023
0.0023952477,-14.79002067,0.0007376974933,0.0007376582211,-14.95627019,-14.95627019,0.03585624531,0.03518091228,0.03490727102,0.03519864431,-14.8436294
0.002395596004,-14.75163826,0.0007357350311,0.0007356806711,-14.9174516,-14.9174516,0.03702484118,0.03701156725,0.0369968401,0.0370110426,-14.76393189
0.002395970752,-14.69888054,0.0007332384973,0.0007331704984,-14.86410993,-14.86410993,0.03447056875,0.03500639857,0.03520830992,0.03499090936,-14.67848242
0.00239635727,-14.63664613,0.0007303981194,0.0007303211019,-14.80119506,-14.80119506,0.02922409243,0.03007441345,0.03040244373,0.03005054426,-14.59905584
0.002396767968,-14.56778478,0.0007272831007,0.0007272028923,-14.73158338,-14.73158338,0.02272693435,0.02362519309,0.0239755277,0.02360033422,-14.52969448
0.002397206113,-14.49724433,0.0007240514122,0.0007239740231,-14.66027172,-14.66027172,0.01676387207,0.01746014217,0.01773452505,0.01744113727,-14.47344958
0.002397686613,-14.42798226,0.0007207721788,0.0007207023228,-14.5902448,-14.5902448,0.01293580551,0.01325757289,0.01338723345,0.01324905728,-14.42777362
0.002398182972,-14.36646923,0.0007177162766,0.0007176551648,-14.52804188,-14.52804188,0.01236593275,0.01230597055,0.01228632512,0.01230797935,-14.3886372
0.002398679331,-14.3126395,0.0007149156675,0.0007148610416,-14.47359887,-14.47359887,0.01441866804,0.01410953018,0.01399112956,0.01411828788,-14.34786747
0.002399191345,-14.26046867,0.0007121388435,0.0007120869357,-14.42082871,-14.42082871,0.01772995783,0.01735015624,0.01720230059,0.01736069252,-14.2973052
0.002399730719,-14.20415575,0.000709168538,0.000709115451,-14.36387057,-14.36387057,0.02084672672,0.0205604395,0.02044759183,0.02056825108,-14.23271295
0.002400322014,-14.13714338,0.0007057349926,0.0007056779866,-14.2960978,-14.2960978,0.02258364817,0.02248929245,0.02245077605,0.02249174339,-14.15204873
0.002400918841,-14.06350682,0.000702066148,0.0007020051629,-14.22163351,-14.22163351,0.02240356649,0.02247748018,0.0225050502,0.0224753172,-14.06713001
0.002401515669,-13.98623274,0.0006982715329,0.0006982084281,-14.14349512,-14.14349512,0.02106417603,0.02121089287,0.0212677499,0.02120679848,-13.98492169
0.002402143301,-13.90452025,0.0006942609533,0.0006941980046,-14.06086901,-14.06086901,0.01956016271,0.01968004112,0.01972721582,0.01967676279,-13.90432082
0.002402829951,-13.81742534,0.0006899447377,0.000689883623,-13.9727973,-13.9727973,0.01875287788,0.01878366928,0.01879638849,0.01878288346,-13.82163848
0.002403534446,-13.73101857,0.0006856102961,0.0006855510728,-13.88541754,-13.88541754,0.01899711793,0.01895076872,0.01893315079,0.01895209427,-13.73836466
0.00240423894,-13.64595335,0.0006813168655,0.000681258397,-13.79939238,-13.79939238,0.01978541149,0.01971801694,0.01969175834,0.0197198845,-13.65276991
0.002404997625,-13.55357844,0.0006766635086,0.0006766046008,-13.70597562,-13.70597562,0.02048642157,0.02044792938,0.02043265863,0.0204489705,-13.55677909
0.002405840172,-13.44879723,0.0006714169256,0.0006713570641,-13.60001499,-13.60001499,0.02065594651,0.02066115099,0.02066295672,0.02066098602,-13.44758225
0.00240668272,-13.34237481,0.0006661090381,0.0006660487414,-13.49239628,-13.49239628,0.02039998523,0.02042086759,0.02042899492,0.02042028807,-13.33864933
0.002407578193,-13.22901199,0.0006604519365,0.000660391902,-13.37775897,-13.37775897,0.02017394816,0.02018109714,0.02018400298,0.02018091027,-13.2244336
0.002408583759,-13.1022456,0.0006541087068,0.0006540491679,-13.24956613,-13.24956613,0.02026224142,0.02025003318,0.02024534856,0.0202503782,-13.09677769
0.002409589326,-12.97545524,0.0006477562452,0.0006476968382,-13.12134842,-13.12134842,0.02051848019,0.02050477032,0.02049940388,0.02050514792,-12.96793455
0.002410722684,-12.83154748,0.0006405529206,0.0006404933515,-12.97582109,-12.97582109,0.02068045297,0.02067661272,0.02067507772,0.02067671551,-12.82107664
0.002411856042,-12.68657042,0.0006333030912,0.0006332434659,-12.82921296,-12.82921296,0.02070110229,0.02070065886,0.02070049342,0.02070067182,-12.67361095
0.002413100631,-12.52672747,0.0006253080829,0.0006252485875,-12.66757157,-12.66757157,0.02075571924,0.02075123249,0.020749506,0.02075135884,-12.51148959
0.002414420391,-12.35663069,0.0006167963562,0.0006167369619,-12.49556069,-12.49556069,0.02089145,0.02088529293,0.02088289447,0.02088546359,-12.33878031
0.002415851853,-12.17111904,0.0006075144169,0.0006074550361,-12.30796156,-12.30796156,0.02101832208,0.0210141825,0.02101256628,0.02101429689,-12.15021416
0.002417371665,-11.97298245,0.0005976025425,0.0005975432084,-12.10759556,-12.10759556,0.02111828095,0.02111440405,0.02111289933,0.02111451202,-11.94896637
0.002419173216,-11.73676668,0.0005857848256,0.0005857255757,-11.86872184,-11.86872184,0.02125516302,0.02125060222,0.02124882831,0.02125072889,-11.70911539
0.002420990244,-11.49700454,0.0005737897885,0.0005737305959,-11.62626187,-11.62626187,0.02139261841,0.02138851185,0.02138691372,0.02138862582,-11.46562018
0.002423092788,-11.21767791,0.0005598159707,0.0005597568519,-11.34379226,-11.34379226,0.02154087183,0.02153680186,0.02153521937,0.02153691494,-11.18201227
0.002425526398,-10.89194247,0.0005435205285,0.0005434614928,-11.01439166,-11.01439166,0.02171261945,0.0217086592,0.02170711859,0.02170876916,-10.85132283
0.002428384645,-10.50611775,0.0005242195462,0.0005241606037,-10.62422568,-10.62422568,0.02190567392,0.02190185627,0.02190037143,0.0219019623,-10.45969222
0.002431745664,-10.04810323,0.0005013077744,0.0005012489371,-10.16105767,-10.16105767,0.02212448811,0.02212084506,0.02211942804,0.02212094623,-9.994869107
0.00243572484,-9.500074624,0.0004738939221,0.0004738352032,-9.606862824,-9.606862824,0.02237056035,0.02236711342,0.02236577266,0.02236720915,-9.438811491
0.002441197265,-8.736762874,0.0004357124061,0.0004356538383,-8.834962633,-8.834962633,0.02268610778,0.02268293997,0.02268170775,0.02268302793,-8.664520944
0.002447845042,-7.795705907,0.0003886420315,0.0003885836291,-7.883317474,-7.883317474,0.02303332612,0.02303050259,0.02302940425,0.023030581,-7.710243319
0.002455030688,-6.763267939,0.0003370034718,0.0003369452253,-6.839263341,-6.839263341,0.02336343243,0.02336098619,0.02336003457,0.02336105411,-6.663683416
0.002463059387,-5.593497146,0.0002784991619,0.0002784410615,-5.656331455,-5.656331455,0.02367591694,0.02367389804,0.02367311261,0.02367395409,-5.478375271
0.00247187358,-4.293010727,0.0002134610323,0.0002134030572,-4.341213537,-4.341213537,0.02394958318,0.0239480391,0.02394743832,0.02394808197,-4.161170188
0.002481563883,-2.848227186,0.0001412109552,0.0001411530754,-2.88017537,-2.88017537,0.02416567857,0.02416466181,0.02416426609,0.02416469003,-2.6984747
0.002492263097,-1.240982114,6.084192137e-05,6.078409455e-05,-1.254848287,-1.254848287,0.02430022323,0.02429979284,0.02429962516,0.02429980477,-1.072100102
0.002504339297,0.5794655663,-3.018145505e-05,-3.02392881e-05,0.5860795046,0.5860795046,0.02432019573,0.02432042911,0.02432051957,0.0243204226,0.7690181371
0.002520231592,2.968401273,-0.0001496187809,-0.0001496767287,3.001890037,3.001890037,0.024133301,0.02413440403,0.0241348327,0.02413437336,3.183475621
0.002536123886,5.327748086,-0.0002675645205,-0.0002676227031,5.387777899,5.387777899,0.02370597662,0.023707938,0.0237087005,0.02370788349,5.56620137
0.002552016181,7.634000811,-0.0003828436293,-0.0003829021646,7.71997348,7.71997348,0.02304247968,0.0230452799,0.02304636865,0.0230452021,7.893457279
0.002567908476,9.864183209,-0.0004943076295,-0.0004943666315,9.975242081,9.975242081,0.02214942025,0.02215303141,0.02215443556,0.02215293108,10.14205786
0.00258380077,11.9960769,-0.0006008460512,-0.0006009056296,12.13111539,12.13111539,0.02103569559,0.02104008171,0.02104178727,0.02103995986,12.28960124
0.002599693065,14.0084427,-0.0007013974965,-0.000701457755,14.16611535,14.16611535,0.01971240123,0.01971751862,0.0197195086,0.01971737646,14.31469233
0.002603508243,14.47149321,-0.0007245324667,-0.0007245929036,14.63437387,14.63437387,0.01936486639,0.01937016431,0.01937222443,0.01937001713,14.78034789
0.002604891328,14.63731881,-0.0007328172472,-0.00073287775,14.80206453,14.80206453,0.01923618981,0.01924154791,0.01924363137,0.01924139905,14.94707413
0.002605082243,14.66012207,-0.0007339565068,-0.0007340170188,14.82512426,14.82512426,0.01921830999,0.01922367683,0.01922576369,0.01922352773,14.96999989
0.002605295181,14.68553101,-0.0007352259449,-0.0007352864671,14.85081898,14.85081898,0.01919833362,0.01920371009,0.0192058007,0.01920356072,14.99554493
0.002605329146,14.68958143,-0.0007354283049,-0.0007354888287,14.85491495,14.85491495,0.01919514399,0.01920052199,0.01920261319,0.01920037258,14.99961701
0.002605331923,14.68991258,-0.0007354448492,-0.0007355053731,14.85524983,14.85524983,0.01919488315,0.01920026128,0.01920235253,0.01920011187,14.99994993
0.002605333119,14.69005522,-0.0007354519754,-0.0007355124994,14.85539407,14.85539407,0.01919477068,0.01920014898,0.01920224025,0.01919999955,15.00008646
0.002605333708,14.6901254,-0.0007354554825,-0.0007355160055,14.85546504,14.85546504,0.01919471553,0.01920009371,0.01920218499,0.01919994428,15.00008646
0.002605339595,14.69082528,-0.000735490539,-0.0007355509789,14.85617279,14.85617279,0.01919430098,0.019199546,0.01920163527,0.01919940183,15.00008646
0.002605351802,14.69226558,-0.0007355630189,-0.0007356230545,14.8576293,14.8576293,0.01919550895,0.01919873607,0.01920063818,0.01919869265,15.00008646
0.002605369881,14.69437206,-0.0007356695913,-0.0007357288527,14.85975951,14.85975951,0.01920499736,0.01920012612,0.01920042756,0.01920044769,15.00008646
0.002605396279,14.6973912,-0.000735823342,-0.0007358814213,14.86281274,14.86281274,0.01923723061,0.01921163286,0.01920600212,0.01921273262,15.00008646
0.002605436113,14.70182302,-0.0007360511925,-0.0007361075047,14.86729475,14.86729475,0.01932707511,0.01925675903,0.0192358602,0.01925930516,15.00008646
0.002605495028,14.70811352,-0.0007363793119,-0.000736433069,14.87365685,14.87365685,0.01954785758,0.01939530794,0.01934393078,0.01940028352,15.00008646
0.002605569398,14.71562503,-0.0007367790868,-0.0007368297148,14.88125445,14.88125445,0.0199692666,0.01970279684,0.01960763203,0.01971098767,15.00008646
0.002605668194,14.72490915,-0.0007372868282,-0.000737333455,14.89064597,14.89064597,0.02075995344,0.02034216461,0.02018793167,0.02035453927,15.00008646
0.002605797281,14.73594146,-0.0007379133253,-0.0007379549706,14.90180764,14.90180764,0.02215795282,0.02155505056,0.02132812708,0.02157250208,15.00008646
0.002605974144,14.74925036,-0.000738710942,-0.0007387461679,14.9152757,14.9152757,0.02467299678,0.02384494976,0.02352945926,0.02386856096,15.00008646
0.002606234714,14.76560216,-0.0007397764811,-0.0007398029812,14.9318294,14.9318294,0.02945745891,0.02835267196,0.02792827764,0.02838385054,15.00008646
0.002606569472,14.78200493,-0.0007409902411,-0.000741006568,14.94844546,14.94844546,0.03712643006,0.03574463592,0.03521122486,0.03578338846,15.00008646
0.002606952782,14.79592971,-0.0007422160605,-0.0007422218359,14.96256582,14.96256582,0.04750700508,0.04589092561,0.04526530569,0.0459360835,15.00008645
0.002607409309,14.80761883,-0.0007435102195,-0.0007435045391,14.97443881,14.97443881,0.06147194778,0.05966039406,0.05895783316,0.05971089553,15.00008645
0.002607929711,14.81647874,-0.0007448334359,-0.0007448157184,14.98346351,14.98346351,0.07883562617,0.0768774659,0.07611718952,0.0769319742,15.00008645
0.002608527187,14.8228472,-0.0007462219446,-0.0007461912893,14.9899829,14.9899829,0.09997858308,0.09791704745,0.09711606245,0.09797437992,15.00008645
0.002609204984,14.82706646,-0.0007476921584,-0.0007476475404,14.99434302,14.99434302,0.1248843477,0.1227568704,0.1219299022,0.1228160029,15.00008645
0.002609977044,14.82965379,-0.0007492869124,-0.000749226942,14.99706821,14.99706821,0.1538850519,0.1517203817,0.1508787373,0.1517805275,15.00008645
0.002610857778,14.83108174,-0.0007510477514,-0.0007509706824,14.99863766,14.99863766,0.1873319046,0.1851508793,0.1843027521,0.1852114679,15.00008644
0.002611870918,14.83175539,-0.0007530310766,-0.0007529346538,14.99946366,14.99946366,0.2259376814,0.223754474,0.2229054336,0.2238151172,15.00008644
0.002613048948,14.83197431,-0.0007553050266,-0.0007551863606,14.9998531,14.9998531,0.2707528983,0.2685769133,0.2677306507,0.268637353,15.00008644
0.002614441326,14.83193731,-0.0007579642654,-0.0007578195632,15.00001331,15.00001331,0.3234539507,0.3212917266,0.3204508024,0.3213517828,15.00008643
0.002616123918,14.83175749,-0.0007611461388,-0.0007609702785,15.00006844,15.00006844,0.386648083,0.3845050486,0.383671582,0.3845645713,15.00008643
0.002618221293,14.83148309,-0.0007650686553,-0.0007648543933,15.00008329,15.00008329,0.4646047754,0.4624869065,0.4616632244,0.46254573,15.00008642
0.002620952418,14.83111463,-0.0007701050366,-0.0007698414908,15.0000861,15.0000861,0.564715189,0.5626309197,0.5618203027,0.5626888098,15.00008642
0.002624734029,14.83061082,-0.0007769436208,-0.0007766132016,15.0000864,15.0000864,0.7006532065,0.6986165322,0.6978244226,0.6986731,15.00008641
0.002630259623,14.82989554,-0.0007866470564,-0.0007862218472,15.00008639,15.00008639,0.8935414047,0.8915763419,0.8908120789,0.8916309203,15.00008639
0.002637388534,14.82901129,-0.0007986422215,-0.0007981000131,15.00008638,15.00008638,1.131988972,1.130119786,1.129392805,1.130171701,15.00008637
0.002645944904,14.82800972,-0.0008122285855,-0.0008115541335,15.00008635,15.00008635,1.402072951,1.400323773,1.399643459,1.400372354,15.00008635
0.002656026525,14.82691695,-0.0008270515934,-0.0008262332704,15.00008632,15.00008632,1.696748455,1.695147137,1.69452432,1.69519161,15.00008632
0.00266760191,14.82578417,-0.0008424168187,-0.0008414499519,15.00008629,15.00008629,2.002214872,2.000791204,2.000237469,2.000830742,15.00008629
0.002680640195,14.82467137,-0.0008575099729,-0.0008563980286,15.00008626,15.00008626,2.3022892,2.3010746,2.300602166,2.30110833,15.00008625
0.002695073151,14.82364973,-0.0008713654959,-0.0008701215545,15.00008622,15.00008622,2.57778136,2.57680763,2.576428864,2.576834669,15.00008622
0.002710817189,14.8227966,-0.0008829337652,-0.0008815813269,15.00008618,15.00008618,2.807829935,2.807128011,2.806854945,2.8071475,15.00008617
0.002727774658,14.82219192,-0.0008911303371,-0.0008897036315,15.00008613,15.00008613,2.970880712,2.970479142,2.970322878,2.970490287,15.00008613
0.002745841089,14.8219136,-0.000894898109,-0.0008934417849,15.00008608,15.00008608,3.045922102,3.045845456,3.04581555,3.045847576,15.00008608
0.002764908761,14.82203302,-0.0008932685977,-0.0008918368026,15.00008603,15.00008603,3.013703029,3.0139703,3.014074141,3.013962867,15.00008603
0.0027848816,14.82261113,-0.0008854152559,-0.0008840701932,15.00008598,15.00008598,2.857792736,2.858416058,2.858658365,2.858398735,15.00008597
0.002805690443,14.82369662,-0.0008706773473,-0.0008694876057,15.00008592,15.00008592,2.565055489,2.566039257,2.566421741,2.566011922,15.00008592
0.002827249402,14.82532165,-0.0008486190607,-0.0008476573417,15.00008586,15.00008586,2.126825185,2.128164605,2.128685404,2.128127391,15.00008586
0.002849487311,14.8275001,-0.0008190520699,-0.0008183927118,15.0000858,15.0000858,1.539354139,1.541034633,1.541688079,1.540987945,15.0000858
0.002872340807,14.83022591,-0.0007820588202,-0.0007817750951,15.00008574,15.00008574,0.8042759874,0.8062728114,0.8070492836,0.8062173375,15.00008574
0.002877024282,14.83084062,-0.0007737166877,-0.0007735173949,15.00008573,15.00008573,0.6385072805,0.6405640942,0.6413638975,0.6405069541,15.00008572
0.002885545471,14.83200454,-0.0007579214356,-0.0007578817892,15.0000857,15.0000857,0.3246312474,0.3267925273,0.32763296,0.3267324857,15.0000857
0.002887466952,14.83227484,-0.0007542532721,-0.0007542506632,15.0000857,15.0000857,0.2517384265,0.2539224205,0.2547716874,0.253861748,15.0000857
0.002891536704,14.83285655,-0.0007463590955,-0.0007464361501,15.00008569,15.00008569,0.09486644828,0.09709749223,0.09796505823,0.09703551299,15.00008569
