time,heatCapacitor.T_ref,heatCapacitor.T_sim,heatCapacitor.T_relerr,onOffController.y_ref,onOffController.y_sim,onOffController.y_relerr
1.904,298.4301268,309.9014505,0.0353889,0,NaN,NaN
1.9045,298.4298627,309.9053046,0.0354016,0,NaN,NaN
1.905,298.4295985,309.9091584,0.0354143,0,NaN,NaN
1.9055,298.4293344,309.913012,0.035427,0,NaN,NaN
1.906,298.4290703,309.9168653,0.0354398,0,NaN,NaN
1.9065,298.4288062,309.9207183,0.0354525,0,NaN,NaN
1.907,298.4285421,309.9245711,0.0354652,0,NaN,NaN
1.9075,298.428278,309.9284236,0.0354779,0,NaN,NaN
1.908,298.428014,309.9322759,0.0354906,0,NaN,NaN
1.9085,298.4277499,309.9361279,0.0355032,0,NaN,NaN
1.909,298.4274859,309.9399796,0.0355159,0,NaN,NaN
1.9095,298.4272219,309.9438311,0.0355286,0,NaN,NaN
1.91,298.4269579,309.9476823,0.0355413,0,NaN,NaN
1.9105,298.4266939,309.9515333,0.035554,0,NaN,NaN
1.911,298.4264299,309.955384,0.0355667,0,NaN,NaN
1.9115,298.4261659,309.9592344,0.0355794,0,NaN,NaN
1.912,298.425902,309.9630846,0.0355921,0,NaN,NaN
1.9125,298.425638,309.9669346,0.0356048,0,NaN,NaN
1.913,298.4253741,309.9707842,0.0356175,0,NaN,NaN
1.9135,298.4251102,309.9746337,0.0356302,0,NaN,NaN
1.914,298.4248463,309.9784828,0.0356429,0,NaN,NaN
1.9145,298.4245824,309.9823317,0.0356556,0,NaN,NaN
1.915,298.4243186,309.9861803,0.0356682,0,NaN,NaN
1.9155,298.4240547,309.9900287,0.0356809,0,NaN,NaN
1.916,298.4237909,309.9938768,0.0356936,0,NaN,NaN
1.9165,298.423527,309.9977247,0.0357063,0,NaN,NaN
1.917,298.4232632,310.0015723,0.035719,0,NaN,NaN
1.9175,298.4229994,310.0054196,0.0357317,0,NaN,NaN
1.918,298.4227356,310.0092667,0.0357444,0,NaN,NaN
1.9185,298.4224719,310.0131136,0.035757,0,NaN,NaN
1.919,298.4222081,310.0169601,0.0357697,0,NaN,NaN
1.9195,298.4219444,310.0208064,0.0357824,0,NaN,NaN
1.92,298.4216806,310.0246525,0.0357951,0,NaN,NaN
1.9205,298.4214169,310.0284983,0.0358077,0,NaN,NaN
1.921,298.4211532,310.0323438,0.0358204,0,NaN,NaN
1.9215,298.4208895,310.0361891,0.0358331,0,NaN,NaN
1.922,298.4206258,310.0400341,0.0358458,0,NaN,NaN
1.9225,298.4203622,310.0438788,0.0358585,0,NaN,NaN
1.923,298.4200985,310.0477233,0.0358711,0,NaN,NaN
1.9235,298.4198349,310.0515676,0.0358838,0,NaN,NaN
1.924,298.4195712,310.0554116,0.0358965,0,NaN,NaN
1.9245,298.4193076,310.0592553,0.0359091,0,NaN,NaN
1.925,298.419044,310.0630988,0.0359218,0,NaN,NaN
1.9255,298.4187804,310.066942,0.0359345,0,NaN,NaN
1.926,298.4185169,310.0707849,0.0359471,0,NaN,NaN
1.9265,298.4182533,310.0746276,0.0359598,0,NaN,NaN
1.927,298.4179898,310.07847,0.0359725,0,NaN,NaN
1.9275,298.4177262,310.0823122,0.0359851,0,NaN,NaN
1.928,298.4174627,310.0861541,0.0359978,0,NaN,NaN
1.9285,298.4171992,310.0899958,0.0360105,0,NaN,NaN
1.929,298.4169357,310.0938372,0.0360231,0,NaN,NaN
1.9295,298.4166722,310.0976783,0.0360358,0,NaN,NaN
1.93,298.4164088,310.1015192,0.0360485,0,NaN,NaN
1.9305,298.4161453,310.1053598,0.0360611,0,NaN,NaN
1.931,298.4158819,310.1092002,0.0360738,0,NaN,NaN
1.9315,298.4156185,310.1130403,0.0360864,0,NaN,NaN
1.932,298.4153551,310.1168801,0.0360991,0,NaN,NaN
1.9325,298.4150917,310.1207197,0.0361118,0,NaN,NaN
1.933,298.4148283,310.1245591,0.0361244,0,NaN,NaN
1.9335,298.4145649,310.1283981,0.0361371,0,NaN,NaN
1.934,298.4143016,310.1322369,0.0361497,0,NaN,NaN
1.9345,298.4140382,310.1360755,0.0361624,0,NaN,NaN
1.935,298.4137749,310.1399138,0.036175,0,NaN,NaN
1.9355,298.4135116,310.1437518,0.0361877,0,NaN,NaN
1.936,298.4132483,310.1475896,0.0362003,0,NaN,NaN
1.9365,298.412985,310.1514271,0.036213,0,NaN,NaN
1.937,298.4127217,310.1552644,0.0362256,0,NaN,NaN
1.9375,298.4124584,310.1591014,0.0362383,0,NaN,NaN
1.938,298.4121952,310.1629382,0.0362509,0,NaN,NaN
1.9385,298.411932,310.1667747,0.0362636,0,NaN,NaN
1.939,298.4116687,310.1706109,0.0362762,0,NaN,NaN
1.9395,298.4114055,310.1744469,0.0362889,0,NaN,NaN
1.94,298.4111423,310.1782826,0.0363015,0,NaN,NaN
1.9405,298.4108792,310.1821181,0.0363142,0,NaN,NaN
1.941,298.410616,310.1859533,0.0363268,0,NaN,NaN
1.9415,298.4103529,310.1897882,0.0363395,0,NaN,NaN
1.942,298.4100897,310.1936229,0.0363521,0,NaN,NaN
1.9425,298.4098266,310.1974573,0.0363647,0,NaN,NaN
1.943,298.4095635,310.2012915,0.0363774,0,NaN,NaN
1.9435,298.4093004,310.2051254,0.03639,0,NaN,NaN
1.944,298.4090373,310.2089591,0.0364027,0,NaN,NaN
1.9445,298.4087742,310.2127925,0.0364153,0,NaN,NaN
1.945,298.4085112,310.2166256,0.0364279,0,NaN,NaN
1.9455,298.4082481,310.2204585,0.0364406,0,NaN,NaN
1.946,298.4079851,310.2242911,0.0364532,0,NaN,NaN
1.9465,298.4077221,310.2281235,0.0364658,0,NaN,NaN
1.947,298.4074591,310.2319556,0.0364785,0,NaN,NaN
1.9475,298.4071961,310.2357875,0.0364911,0,NaN,NaN
1.948,298.4069331,310.2396191,0.0365037,0,NaN,NaN
1.9485,298.4066701,310.2434504,0.0365164,0,NaN,NaN
1.949,298.4064072,310.2472815,0.036529,0,NaN,NaN
1.9495,298.4061443,310.2511123,0.0365416,0,NaN,NaN
1.95,298.4058813,310.2549429,0.0365543,0,NaN,NaN
1.9505,298.4056184,310.2587732,0.0365669,0,NaN,NaN
1.951,298.4053555,310.2626032,0.0365795,0,NaN,NaN
1.9515,298.4050926,310.266433,0.0365921,0,NaN,NaN
1.952,298.4048298,310.2702626,0.0366048,0,NaN,NaN
1.9525,298.4045669,310.2740918,0.0366174,0,NaN,NaN
1.953,298.4043041,310.2779209,0.03663,0,NaN,NaN
1.9535,298.4040413,310.2817496,0.0366426,0,NaN,NaN
1.954,298.4037784,310.2855781,0.0366553,0,NaN,NaN
1.9545,298.4035156,310.2894064,0.0366679,0,NaN,NaN
1.955,298.4032529,310.2932344,0.0366805,0,NaN,NaN
1.9555,298.4029901,310.2970621,0.0366931,0,NaN,NaN
1.956,298.4027273,310.3008896,0.0367057,0,NaN,NaN
1.9565,298.4024646,310.3047168,0.0367183,0,NaN,NaN
1.957,298.4022018,310.3085438,0.036731,0,NaN,NaN
1.9575,298.4019391,310.3123705,0.0367436,0,NaN,NaN
1.958,298.4016764,310.3161969,0.0367562,0,NaN,NaN
1.9585,298.4014137,310.3200231,0.0367688,0,NaN,NaN
1.959,298.401151,310.323849,0.0367814,0,NaN,NaN
1.9595,298.4008884,310.3276747,0.036794,0,NaN,NaN
1.96,298.4006257,310.3315001,0.0368066,0,NaN,NaN
1.9605,298.4003631,310.3353253,0.0368193,0,NaN,NaN
1.961,298.4001005,310.3391502,0.0368319,0,NaN,NaN
1.9615,298.3998379,310.3429749,0.0368445,0,NaN,NaN
1.962,298.3995753,310.3467993,0.0368571,0,NaN,NaN
1.9625,298.3993127,310.3506234,0.0368697,0,NaN,NaN
1.963,298.3990501,310.3544473,0.0368823,0,NaN,NaN
1.9635,298.3987875,310.3582709,0.0368949,0,NaN,NaN
1.964,298.398525,310.3620943,0.0369075,0,NaN,NaN
1.9645,298.3982625,310.3659174,0.0369201,0,NaN,NaN
1.965,298.398,310.3697402,0.0369327,0,NaN,NaN
1.9655,298.3977375,310.3735628,0.0369453,0,NaN,NaN
1.966,298.397475,310.3773851,0.0369579,0,NaN,NaN
1.9665,298.3972125,310.3812072,0.0369705,0,NaN,NaN
1.967,298.39695,310.385029,0.0369831,0,NaN,NaN
1.9675,298.3966876,310.3888506,0.0369957,0,NaN,NaN
1.968,298.3964251,310.3926719,0.0370083,0,NaN,NaN
1.9685,298.3961627,310.396493,0.0370209,0,NaN,NaN
1.969,298.3959003,310.4003138,0.0370335,0,NaN,NaN
1.9695,298.3956379,310.4041343,0.0370461,0,NaN,NaN
1.97,298.3953755,310.4079546,0.0370587,0,NaN,NaN
1.9705,298.3951132,310.4117746,0.0370713,0,NaN,NaN
1.971,298.3948508,310.4155944,0.0370839,0,NaN,NaN
1.9715,298.3945885,310.4194139,0.0370965,0,NaN,NaN
1.972,298.3943261,310.4232331,0.0371091,0,NaN,NaN
1.9725,298.3940638,310.4270521,0.0371217,0,NaN,NaN
1.973,298.3938015,310.4308709,0.0371343,0,NaN,NaN
1.9735,298.3935392,310.4346894,0.0371468,0,NaN,NaN
1.974,298.393277,310.4385076,0.0371594,0,NaN,NaN
1.9745,298.3930147,310.4423256,0.037172,0,NaN,NaN
1.975,298.3927525,310.4461433,0.0371846,0,NaN,NaN
1.9755,298.3924902,310.4499607,0.0371972,0,NaN,NaN
1.976,298.392228,310.4537779,0.0372098,0,NaN,NaN
1.9765,298.3919658,310.4575949,0.0372224,0,NaN,NaN
1.977,298.3917036,310.4614116,0.0372349,0,NaN,NaN
1.9775,298.3914414,310.465228,0.0372475,0,NaN,NaN
1.978,298.3911793,310.4690442,0.0372601,0,NaN,NaN
1.9785,298.3909171,310.4728601,0.0372727,0,NaN,NaN
1.979,298.390655,310.4766758,0.0372853,0,NaN,NaN
1.9795,298.3903929,310.4804912,0.0372979,0,NaN,NaN
1.98,298.3901308,310.4843063,0.0373104,0,NaN,NaN
1.9805,298.3898687,310.4881212,0.037323,0,NaN,NaN
1.981,298.3896066,310.4919359,0.0373356,0,NaN,NaN
1.9815,298.3893445,310.4957503,0.0373482,0,NaN,NaN
1.982,298.3890824,310.4995644,0.0373607,0,NaN,NaN
1.9825,298.3888204,310.5033782,0.0373733,0,NaN,NaN
1.983,298.3885584,310.5071919,0.0373859,0,NaN,NaN
1.9835,298.3882964,310.5110052,0.0373985,0,NaN,NaN
1.984,298.3880344,310.5148183,0.037411,0,NaN,NaN
1.9845,298.3877724,310.5186312,0.0374236,0,NaN,NaN
1.985,298.3875104,310.5224438,0.0374362,0,NaN,NaN
1.9855,298.3872484,310.5262561,0.0374487,0,NaN,NaN
1.986,298.3869865,310.5300682,0.0374613,0,NaN,NaN
1.9865,298.3867246,310.53388,0.0374739,0,NaN,NaN
1.987,298.3864626,310.5376915,0.0374864,0,NaN,NaN
1.9875,298.3862007,310.5415029,0.037499,0,NaN,NaN
1.988,298.3859388,310.5453139,0.0375116,0,NaN,NaN
1.9885,298.3856769,310.5491247,0.0375241,0,NaN,NaN
1.989,298.3854151,310.5529352,0.0375367,0,NaN,NaN
1.9895,298.3851532,310.5567455,0.0375493,0,NaN,NaN
1.99,298.3848914,310.5605556,0.0375618,0,NaN,NaN
1.9905,298.3846296,310.5643653,0.0375744,0,NaN,NaN
1.991,298.3843677,310.5681748,0.0375869,0,NaN,NaN
1.9915,298.3841059,310.5719841,0.0375995,0,NaN,NaN
1.992,298.3838442,310.5757931,0.0376121,0,NaN,NaN
1.9925,298.3835824,310.5796019,0.0376246,0,NaN,NaN
1.993,298.3833206,310.5834104,0.0376372,0,NaN,NaN
1.9935,298.3830589,310.5872186,0.0376497,0,NaN,NaN
1.994,298.3827972,310.5910266,0.0376623,0,NaN,NaN
1.9945,298.3825354,310.5948343,0.0376748,0,NaN,NaN
1.995,298.3822737,310.5986418,0.0376874,0,NaN,NaN
1.9955,298.382012,310.602449,0.0376999,0,NaN,NaN
1.996,298.3817504,310.6062559,0.0377125,0,NaN,NaN
1.9965,298.3814887,310.6100626,0.037725,0,NaN,NaN
1.997,298.381227,310.6138691,0.0377376,0,NaN,NaN
1.9975,298.3809654,310.6176753,0.0377501,0,NaN,NaN
1.998,298.3807038,310.6214812,0.0377627,0,NaN,NaN
1.9985,298.3804422,310.6252869,0.0377752,0,NaN,NaN
1.999,298.3801806,310.6290923,0.0377878,0,NaN,NaN
1.9995,298.379919,310.6328975,0.0378003,0,NaN,NaN
2,298.3796574,310.6367024,0.0378129,0,NaN,NaN
2.0005,298.379396,310.6405071,0.0378254,0,NaN,NaN
2.001,298.3791345,310.6443115,0.037838,0,NaN,NaN
2.0015,298.378873,310.6481156,0.0378505,0,NaN,NaN
2.002,298.3786116,310.6519195,0.0378631,0,NaN,NaN
2.0025,298.3783502,310.6557231,0.0378756,0,NaN,NaN
2.003,298.3780888,310.6595265,0.0378881,0,NaN,NaN
2.0035,298.3778274,310.6633296,0.0379007,0,NaN,NaN
2.004,298.377566,310.6671325,0.0379132,0,NaN,NaN
2.0045,298.3773046,310.6709351,0.0379257,0,NaN,NaN
2.005,298.3770433,310.6747375,0.0379383,0,NaN,NaN
2.0055,298.3767819,310.6785396,0.0379508,0,NaN,NaN
2.006,298.3765206,310.6823414,0.0379634,0,NaN,NaN
2.0065,298.3762593,310.686143,0.0379759,0,NaN,NaN
2.007,298.375998,310.6899443,0.0379884,0,NaN,NaN
2.0075,298.3757367,310.6937454,0.038001,0,NaN,NaN
2.008,298.3754754,310.6975463,0.0380135,0,NaN,NaN
2.0085,298.3752141,310.7013468,0.038026,0,NaN,NaN
2.009,298.3749529,310.7051471,0.0380385,0,NaN,NaN
2.0095,298.3746916,310.7089472,0.0380511,0,NaN,NaN
2.01,298.3744304,310.712747,0.0380636,0,NaN,NaN
2.0105,298.3741692,310.7165466,0.0380761,0,NaN,NaN
2.011,298.373908,310.7203459,0.0380887,0,NaN,NaN
2.0115,298.3736468,310.7241449,0.0381012,0,NaN,NaN
2.012,298.3733856,310.7279437,0.0381137,0,NaN,NaN
2.0125,298.3731244,310.7317422,0.0381262,0,NaN,NaN
2.013,298.3728633,310.7355405,0.0381388,0,NaN,NaN
2.0135,298.3726022,310.7393385,0.0381513,0,NaN,NaN
2.014,298.372341,310.7431363,0.0381638,0,NaN,NaN
2.0145,298.3720799,310.7469338,0.0381763,0,NaN,NaN
2.015,298.3718188,310.750731,0.0381888,0,NaN,NaN
2.0155,298.3715577,310.754528,0.0382014,0,NaN,NaN
2.016,298.3712967,310.7583248,0.0382139,0,NaN,NaN
2.0165,298.3710356,310.7621213,0.0382264,0,NaN,NaN
2.017,298.3707746,310.7659175,0.0382389,0,NaN,NaN
2.0175,298.3705135,310.7697135,0.0382514,0,NaN,NaN
2.018,298.3702525,310.7735092,0.0382639,0,NaN,NaN
2.0185,298.3699915,310.7773047,0.0382765,0,NaN,NaN
2.019,298.3697305,310.7810999,0.038289,0,NaN,NaN
2.0195,298.3694695,310.7848948,0.0383015,0,NaN,NaN
2.02,298.3692086,310.7886895,0.038314,0,NaN,NaN
2.0205,298.3689476,310.792484,0.0383265,0,NaN,NaN
2.021,298.3686867,310.7962782,0.038339,0,NaN,NaN
2.0215,298.3684257,310.8000721,0.0383515,0,NaN,NaN
2.022,298.3681648,310.8038658,0.038364,0,NaN,NaN
2.0225,298.3679039,310.8076592,0.0383765,0,NaN,NaN
2.023,298.367643,310.8114524,0.038389,0,NaN,NaN
2.0235,298.3673822,310.8152453,0.0384016,0,NaN,NaN
2.024,298.3671213,310.819038,0.0384141,0,NaN,NaN
2.0245,298.3668605,310.8228304,0.0384266,0,NaN,NaN
2.025,298.3665996,310.8266226,0.0384391,0,NaN,NaN
2.0255,298.3663388,310.8304145,0.0384516,0,NaN,NaN
2.026,298.366078,310.8342061,0.0384641,0,NaN,NaN
2.0265,298.3658172,310.8379975,0.0384766,0,NaN,NaN
2.027,298.3655564,310.8417887,0.0384891,0,NaN,NaN
2.0275,298.3652956,310.8455795,0.0385016,0,NaN,NaN
2.028,298.3650349,310.8493702,0.0385141,0,NaN,NaN
2.0285,298.3647741,310.8531605,0.0385266,0,NaN,NaN
2.029,298.3645134,310.8569507,0.0385391,0,NaN,NaN
2.0295,298.3642527,310.8607405,0.0385516,0,NaN,NaN
2.03,298.363992,310.8645301,0.0385641,0,NaN,NaN
2.0305,298.3637313,310.8683195,0.0385765,0,NaN,NaN
2.031,298.3634706,310.8721086,0.038589,0,NaN,NaN
2.0315,298.3632099,310.8758975,0.0386015,0,NaN,NaN
2.032,298.3629493,310.8796861,0.038614,0,NaN,NaN
2.0325,298.3626886,310.8834744,0.0386265,0,NaN,NaN
2.033,298.362428,310.8872625,0.038639,0,NaN,NaN
2.0335,298.3621674,310.8910503,0.0386515,0,NaN,NaN
2.034,298.3619068,310.8948379,0.038664,0,NaN,NaN
2.0345,298.3616462,310.8986252,0.0386765,0,NaN,NaN
2.035,298.3613856,310.9024123,0.038689,0,NaN,NaN
2.0355,298.3611251,310.9061991,0.0387014,0,NaN,NaN
2.036,298.3608645,310.9099856,0.0387139,0,NaN,NaN
2.0365,298.360604,310.913772,0.0387264,0,NaN,NaN
2.037,298.3603434,310.917558,0.0387389,0,NaN,NaN
2.0375,298.3600829,310.9213438,0.0387514,0,NaN,NaN
2.038,298.3598224,310.9251293,0.0387639,0,NaN,NaN
2.0385,298.3595619,310.9289146,0.0387763,0,NaN,NaN
2.039,298.3593015,310.9326997,0.0387888,0,NaN,NaN
2.0395,298.359041,310.9364845,0.0388013,0,NaN,NaN
2.04,298.3587806,310.940269,0.0388138,0,NaN,NaN
2.0405,298.3585201,310.9440533,0.0388263,0,NaN,NaN
2.041,298.3582597,310.9478373,0.0388387,0,NaN,NaN
2.0415,298.3579993,310.951621,0.0388512,0,NaN,NaN
2.042,298.3577389,310.9554045,0.0388637,0,NaN,NaN
2.0425,298.3574785,310.9591878,0.0388762,0,NaN,NaN
2.043,298.3572182,310.9629708,0.0388886,0,NaN,NaN
2.0435,298.3569578,310.9667536,0.0389011,0,NaN,NaN
2.044,298.3566975,310.970536,0.0389136,0,NaN,NaN
2.0445,298.3564371,310.9743183,0.0389261,0,NaN,NaN
2.045,298.3561768,310.9781003,0.0389385,0,NaN,NaN
2.0455,298.3559165,310.981882,0.038951,0,NaN,NaN
2.046,298.3556562,310.9856635,0.0389635,0,NaN,NaN
2.0465,298.355396,310.9894447,0.0389759,0,NaN,NaN
2.047,298.3551357,310.9932257,0.0389884,0,NaN,NaN
2.0475,298.3548754,310.9970064,0.0390009,0,NaN,NaN
2.048,298.3546152,311.0007869,0.0390133,0,NaN,NaN
2.0485,298.354355,311.0045671,0.0390258,0,NaN,NaN
2.049,298.3540948,311.008347,0.0390383,0,NaN,NaN
2.0495,298.3538346,311.0121267,0.0390507,0,NaN,NaN
2.05,298.3535744,311.0159062,0.0390632,0,NaN,NaN
2.0505,298.3533142,311.0196854,0.0390756,0,NaN,NaN
2.051,298.353054,311.0234643,0.0390881,0,NaN,NaN
2.0515,298.3527939,311.027243,0.0391006,0,NaN,NaN
2.052,298.3525338,311.0310214,0.039113,0,NaN,NaN
2.0525,298.3522736,311.0347996,0.0391255,0,NaN,NaN
2.053,298.3520135,311.0385776,0.0391379,0,NaN,NaN
2.0535,298.3517534,311.0423552,0.0391504,0,NaN,NaN
2.054,298.3514934,311.0461326,0.0391629,0,NaN,NaN
2.0545,298.3512333,311.0499098,0.0391753,0,NaN,NaN
2.055,298.3509732,311.0536867,0.0391878,0,NaN,NaN
2.0555,298.3507132,311.0574634,0.0392002,0,NaN,NaN
2.056,298.3504532,311.0612398,0.0392127,0,NaN,NaN
2.0565,298.3501931,311.0650159,0.0392251,0,NaN,NaN
2.057,298.3499331,311.0687918,0.0392376,0,NaN,NaN
2.0575,298.3496732,311.0725675,0.03925,0,NaN,NaN
2.058,298.3494132,311.0763429,0.0392625,0,NaN,NaN
2.0585,298.3491532,311.080118,0.0392749,0,NaN,NaN
2.059,298.3488933,311.0838929,0.0392874,0,NaN,NaN
2.0595,298.3486333,311.0876675,0.0392998,0,NaN,NaN
2.06,298.3483734,311.0914419,0.0393123,0,NaN,NaN
2.0605,298.3481135,311.095216,0.0393247,0,NaN,NaN
2.061,298.3478536,311.0989899,0.0393371,0,NaN,NaN
2.0615,298.3475937,311.1027635,0.0393496,0,NaN,NaN
2.062,298.3473338,311.1065369,0.039362,0,NaN,NaN
2.0625,298.347074,311.11031,0.0393745,0,NaN,NaN
2.063,298.3468141,311.1140829,0.0393869,0,NaN,NaN
2.0635,298.3465543,311.1178555,0.0393994,0,NaN,NaN
2.064,298.3462945,311.1216278,0.0394118,0,NaN,NaN
2.0645,298.3460347,311.1253999,0.0394242,0,NaN,NaN
2.065,298.3457749,311.1291718,0.0394367,0,NaN,NaN
2.0655,298.3455151,311.1329434,0.0394491,0,NaN,NaN
2.066,298.3452553,311.1367147,0.0394615,0,NaN,NaN
2.0665,298.3449955,311.1404858,0.039474,0,NaN,NaN
2.067,298.3447358,311.1442566,0.0394864,0,NaN,NaN
2.0675,298.3444761,311.1480272,0.0394988,0,NaN,NaN
2.068,298.3442163,311.1517975,0.0395113,0,NaN,NaN
2.0685,298.3439566,311.1555676,0.0395237,0,NaN,NaN
2.069,298.3436969,311.1593374,0.0395361,0,NaN,NaN
2.0695,298.3434373,311.163107,0.0395486,0,NaN,NaN
2.07,298.3431776,311.1668763,0.039561,0,NaN,NaN
2.0705,298.3429179,311.1706454,0.0395734,0,NaN,NaN
2.071,298.3426583,311.1744142,0.0395859,0,NaN,NaN
2.0715,298.3423987,311.1781828,0.0395983,0,NaN,NaN
2.072,298.3421391,311.1819511,0.0396107,0,NaN,NaN
2.0725,298.3418795,311.1857191,0.0396231,0,NaN,NaN
2.073,298.3416199,311.1894869,0.0396356,0,NaN,NaN
2.0735,298.3413603,311.1932545,0.039648,0,NaN,NaN
2.074,298.3411007,311.1970218,0.0396604,0,NaN,NaN
2.0745,298.3408412,311.2007888,0.0396728,0,NaN,NaN
2.075,298.3405816,311.2045556,0.0396853,0,NaN,NaN
2.0755,298.3403221,311.2083221,0.0396977,0,NaN,NaN
2.076,298.3400626,311.2120884,0.0397101,0,NaN,NaN
2.0765,298.3398031,311.2158544,0.0397225,0,NaN,NaN
2.077,298.3395436,311.2196202,0.0397349,0,NaN,NaN
2.0775,298.3392841,311.2233857,0.0397473,0,NaN,NaN
2.078,298.3390247,311.227151,0.0397598,0,NaN,NaN
2.0785,298.3387652,311.230916,0.0397722,0,NaN,NaN
2.079,298.3385058,311.2346808,0.0397846,0,NaN,NaN
2.0795,298.3382464,311.2384453,0.039797,0,NaN,NaN
2.08,298.337987,311.2422096,0.0398094,0,NaN,NaN
2.0805,298.3377276,311.2459736,0.0398218,0,NaN,NaN
2.081,298.3374682,311.2497373,0.0398342,0,NaN,NaN
2.0815,298.3372088,311.2535008,0.0398467,0,NaN,NaN
2.082,298.3369495,311.2572641,0.0398591,0,NaN,NaN
2.0825,298.3366901,311.2610271,0.0398715,0,NaN,NaN
2.083,298.3364308,311.2647898,0.0398839,0,NaN,NaN
2.0835,298.3361715,311.2685523,0.0398963,0,NaN,NaN
2.084,298.3359122,311.2723146,0.0399087,0,NaN,NaN
2.0845,298.3356529,311.2760765,0.0399211,0,NaN,NaN
2.085,298.3353936,311.2798383,0.0399335,0,NaN,NaN
2.0855,298.3351343,311.2835998,0.0399459,0,NaN,NaN
2.086,298.3348751,311.287361,0.0399583,0,NaN,NaN
2.0865,298.3346158,311.291122,0.0399707,0,NaN,NaN
2.087,298.3343566,311.2948827,0.0399831,0,NaN,NaN
2.0875,298.3340974,311.2986432,0.0399955,0,NaN,NaN
2.088,298.3338382,311.3024034,0.0400079,0,NaN,NaN
2.0885,298.333579,311.3061634,0.0400203,0,NaN,NaN
2.089,298.3333198,311.3099231,0.0400327,0,NaN,NaN
2.0895,298.3330607,311.3136826,0.0400451,0,NaN,NaN
2.09,298.3328015,311.3174418,0.0400575,0,NaN,NaN
2.0905,298.3325424,311.3212007,0.0400699,0,NaN,NaN
2.091,298.3322832,311.3249594,0.0400823,0,NaN,NaN
2.0915,298.3320241,311.3287179,0.0400947,0,NaN,NaN
2.092,298.331765,311.3324761,0.0401071,0,NaN,NaN
2.0925,298.331506,311.336234,0.0401195,0,NaN,NaN
2.093,298.3312469,311.3399917,0.0401319,0,NaN,NaN
2.0935,298.3309878,311.3437492,0.0401443,0,NaN,NaN
2.094,298.3307288,311.3475064,0.0401566,0,NaN,NaN
2.0945,298.3304697,311.3512633,0.040169,0,NaN,NaN
2.095,298.3302107,311.35502,0.0401814,0,NaN,NaN
2.0955,298.3299517,311.3587765,0.0401938,0,NaN,NaN
2.096,298.3296927,311.3625327,0.0402062,0,NaN,NaN
2.0965,298.3294337,311.3662886,0.0402186,0,NaN,NaN
2.097,298.3291748,311.3700443,0.040231,0,NaN,NaN
2.0975,298.3289158,311.3737997,0.0402434,0,NaN,NaN
2.098,298.3286569,311.3775549,0.0402557,0,NaN,NaN
2.0985,298.328398,311.3813098,0.0402681,0,NaN,NaN
2.099,298.328139,311.3850645,0.0402805,0,NaN,NaN
2.0995,298.3278801,311.3888189,0.0402929,0,NaN,NaN
2.1,298.3276212,311.3925731,0.0403053,0,NaN,NaN
2.1005,298.3273624,311.396327,0.0403176,0,NaN,NaN
2.101,298.3271035,311.4000807,0.04033,0,NaN,NaN
2.1015,298.3268446,311.4038341,0.0403424,0,NaN,NaN
2.102,298.3265858,311.4075873,0.0403548,0,NaN,NaN
2.1025,298.326327,311.4113402,0.0403672,0,NaN,NaN
2.103,298.3260682,311.4150928,0.0403795,0,NaN,NaN
2.1035,298.3258094,311.4188453,0.0403919,0,NaN,NaN
2.104,298.3255506,311.4225974,0.0404043,0,NaN,NaN
2.1045,298.3252918,311.4263493,0.0404167,0,NaN,NaN
2.105,298.325033,311.430101,0.040429,0,NaN,NaN
2.1055,298.3247743,311.4338524,0.0404414,0,NaN,NaN
2.106,298.3245156,311.4376035,0.0404538,0,NaN,NaN
2.1065,298.3242568,311.4413544,0.0404661,0,NaN,NaN
2.107,298.3239981,311.4451051,0.0404785,0,NaN,NaN
2.1075,298.3237394,311.4488555,0.0404909,0,NaN,NaN
2.108,298.3234808,311.4526056,0.0405032,0,NaN,NaN
2.1085,298.3232221,311.4563555,0.0405156,0,NaN,NaN
2.109,298.3229634,311.4601052,0.040528,0,NaN,NaN
2.1095,298.3227048,311.4638546,0.0405403,0,NaN,NaN
2.11,298.3224462,311.4676037,0.0405527,0,NaN,NaN
2.1105,298.3221875,311.4713526,0.0405651,0,NaN,NaN
2.111,298.3219289,311.4751012,0.0405774,0,NaN,NaN
2.1115,298.3216703,311.4788496,0.0405898,0,NaN,NaN
2.112,298.3214118,311.4825977,0.0406021,0,NaN,NaN
2.1125,298.3211532,311.4863456,0.0406145,0,NaN,NaN
2.113,298.3208946,311.4900933,0.0406269,0,NaN,NaN
2.1135,298.3206361,311.4938406,0.0406392,0,NaN,NaN
2.114,298.3203776,311.4975878,0.0406516,0,NaN,NaN
2.1145,298.3201191,311.5013346,0.0406639,0,NaN,NaN
2.115,298.3198606,311.5050813,0.0406763,0,NaN,NaN
2.1155,298.3196021,311.5088276,0.0406886,0,NaN,NaN
2.116,298.3193436,311.5125738,0.040701,0,NaN,NaN
2.1165,298.3190851,311.5163196,0.0407134,0,NaN,NaN
2.117,298.3188267,311.5200653,0.0407257,0,NaN,NaN
2.1175,298.3185682,311.5238106,0.0407381,0,NaN,NaN
2.118,298.3183098,311.5275558,0.0407504,0,NaN,NaN
2.1185,298.3180514,311.5313006,0.0407628,0,NaN,NaN
2.119,298.317793,311.5350452,0.0407751,0,NaN,NaN
2.1195,298.3175346,311.5387896,0.0407875,0,NaN,NaN
