time,addA.opAmp.v_out_ref,addA.opAmp.v_out_sim,addA.opAmp.v_out_relerr,addB.y_ref,addB.y_sim,addB.y_relerr
0.3345,-10.00061275,-10.00061292,1.51762e-08,9.999945913,9.99994608,1.52089e-08
0.335,-10.0006126,-10.00061277,1.54379e-08,9.999945787,9.999945957,1.54723e-08
0.3355,-10.00061253,-10.0006127,1.58123e-08,9.999945731,9.999945906,1.58468e-08
0.336,-10.00061252,-10.0006127,1.63005e-08,9.999945743,9.999945923,1.63337e-08
0.3365,-10.00061257,-10.00061276,1.68987e-08,9.99994582,9.999946006,1.69316e-08
0.337,-10.00061269,-10.00061288,1.76027e-08,9.999945957,9.999946151,1.76362e-08
0.3375,-10.00061286,-10.00061306,1.83838e-08,9.999946152,9.999946354,1.8416e-08
0.338,-10.00061309,-10.0006133,1.92277e-08,9.999946402,9.999946613,1.92564e-08
0.3385,-10.00061337,-10.00061359,2.01269e-08,9.999946704,9.999946925,2.01539e-08
0.339,-10.0006137,-10.00061394,2.10642e-08,9.999947055,9.999947287,2.10871e-08
0.3395,-10.00061408,-10.00061433,2.20098e-08,9.999947453,9.999947695,2.20301e-08
0.34,-10.00061451,-10.00061476,2.29339e-08,9.999947895,9.999948148,2.29524e-08
0.3405,-10.00061497,-10.00061523,2.38037e-08,9.999948379,9.999948641,2.38181e-08
0.341,-10.00061548,-10.00061575,2.45745e-08,9.999948903,9.999949174,2.45861e-08
0.3415,-10.00061602,-10.0006163,2.52032e-08,9.999949465,9.999949742,2.52096e-08
0.342,-10.0006166,-10.00061689,2.61898e-08,9.999950062,9.99995035,2.61989e-08
0.3425,-10.00061722,-10.00061751,2.67731e-08,9.999950693,9.999950987,2.67836e-08
0.343,-10.00061786,-10.00061816,2.68368e-08,9.999951356,9.999951651,2.68466e-08
0.3435,-10.00061854,-10.00061883,2.63513e-08,9.99995205,9.99995234,2.63561e-08
0.344,-10.00061924,-10.00061953,2.60753e-08,9.999952765,9.999953052,2.60768e-08
0.3445,-10.00061996,-10.00062025,2.62359e-08,9.999953496,9.999953785,2.62327e-08
0.345,-10.00062069,-10.00062098,2.62696e-08,9.999954249,9.999954537,2.62586e-08
0.3455,-10.00062145,-10.00062174,2.61908e-08,9.99995502,9.999955308,2.61722e-08
0.346,-10.00062223,-10.00062251,2.6015e-08,9.999955809,9.999956095,2.5988e-08
0.3465,-10.00062302,-10.0006233,2.5752e-08,9.999956613,9.999956896,2.57168e-08
0.347,-10.00062382,-10.0006241,2.54081e-08,9.999957432,9.999957711,2.53663e-08
0.3475,-10.00062464,-10.00062492,2.49907e-08,9.999958263,9.999958537,2.49405e-08
0.348,-10.00062547,-10.00062574,2.44991e-08,9.999959105,9.999959374,2.44404e-08
0.3485,-10.00062631,-10.00062657,2.3929e-08,9.999959957,9.99996022,2.38634e-08
0.349,-10.00062716,-10.00062742,2.32774e-08,9.999960817,9.999961073,2.32038e-08
0.3495,-10.00062802,-10.00062826,2.25307e-08,9.999961685,9.999961932,2.24526e-08
0.35,-10.00062888,-10.00062912,2.16812e-08,9.999962559,9.999962796,2.15975e-08
0.3505,-10.00062974,-10.00062997,2.09216e-08,9.999963435,9.999963664,2.08321e-08
0.351,-10.00063061,-10.00063084,2.03582e-08,9.999964311,9.999964534,2.02636e-08
0.3515,-10.00063148,-10.0006317,1.98011e-08,9.999965189,9.999965406,1.96986e-08
0.352,-10.00063235,-10.00063256,1.92433e-08,9.999966067,9.999966278,1.91372e-08
0.3525,-10.00063322,-10.00063342,1.86889e-08,9.999966945,9.999967149,1.85784e-08
0.353,-10.00063408,-10.00063428,1.81358e-08,9.99996782,9.999968018,1.802e-08
0.3535,-10.00063495,-10.00063514,1.75788e-08,9.999968693,9.999968885,1.74592e-08
0.354,-10.00063581,-10.000636,1.70186e-08,9.999969561,9.999969747,1.68925e-08
0.3545,-10.00063666,-10.00063685,1.64427e-08,9.999970426,9.999970605,1.63153e-08
0.355,-10.00063752,-10.00063769,1.58523e-08,9.999971284,9.999971457,1.5723e-08
0.3555,-10.00063836,-10.00063853,1.52401e-08,9.999972137,9.999972303,1.51101e-08
0.356,-10.0006392,-10.00063936,1.46e-08,9.999972983,9.999973142,1.4471e-08
0.3565,-10.00064003,-10.00064019,1.39323e-08,9.999973821,9.999973973,1.37996e-08
0.357,-10.00064086,-10.000641,1.32556e-08,9.99997465,9.999974795,1.31224e-08
0.3575,-10.00064167,-10.00064181,1.25969e-08,9.999975471,9.999975608,1.24639e-08
0.358,-10.00064248,-10.00064261,1.19218e-08,9.999976281,9.999976411,1.17834e-08
0.3585,-10.00064327,-10.00064339,1.12189e-08,9.999977082,9.999977203,1.10791e-08
0.359,-10.00064406,-10.00064417,1.04928e-08,9.999977871,9.999977985,1.03501e-08
0.3595,-10.00064483,-10.00064494,9.74191e-09,9.99997865,9.999978755,9.59572e-09
0.36,-10.00064559,-10.00064569,8.96629e-09,9.999979417,9.999979514,8.81645e-09
0.3605,-10.00064634,-10.00064643,8.16477e-09,9.999980171,9.999980259,8.01351e-09
0.361,-10.00064708,-10.00064716,7.34481e-09,9.999980914,9.999980993,7.18921e-09
0.3615,-10.00064781,-10.00064788,6.50311e-09,9.999981643,9.999981713,6.34695e-09
0.362,-10.00064852,-10.00064858,5.6498e-09,9.99998236,9.99998242,5.4914e-09
0.3625,-10.00064922,-10.00064927,4.78912e-09,9.999983063,9.999983113,4.62857e-09
0.363,-10.00064991,-10.00064995,3.92661e-09,9.999983752,9.999983793,3.76594e-09
0.3635,-10.00065058,-10.00065061,3.04013e-09,9.999984427,9.999984459,2.87624e-09
0.364,-10.00065124,-10.00065126,2.0822e-09,9.99998509,9.999985111,1.91867e-09
0.3645,-10.00065188,-10.0006519,1.1254e-09,9.999985738,9.999985749,9.55921e-10
0.365,-10.00065252,-10.00065252,1.68547e-10,9.999986372,9.999986372,3.30628e-12
0.3655,-10.00065313,-10.00065313,7.71249e-10,9.999986992,9.999986982,9.48765e-10
0.366,-10.00065374,-10.00065372,1.69006e-09,9.999987598,9.999987577,1.86857e-09
0.3665,-10.00065433,-10.0006543,2.56565e-09,9.999988189,9.999988159,2.74908e-09
0.367,-10.0006549,-10.00065487,3.389e-09,9.999988766,9.999988727,3.57484e-09
0.3675,-10.00065546,-10.00065542,4.14247e-09,9.999989329,9.999989281,4.32847e-09
0.368,-10.00065601,-10.00065596,4.70655e-09,9.999989877,9.999989823,4.89507e-09
0.3685,-10.00065654,-10.00065649,4.93004e-09,9.99999041,9.999990354,5.11793e-09
0.369,-10.00065706,-10.000657,5.2159e-09,9.999990929,9.99999087,5.40474e-09
0.3695,-10.00065757,-10.0006575,5.55624e-09,9.999991434,9.999991371,5.73993e-09
0.37,-10.00065806,-10.00065799,5.93113e-09,9.999991925,9.999991858,6.11615e-09
0.3705,-10.00065853,-10.00065846,6.35217e-09,9.999992402,9.99999233,6.53457e-09
0.371,-10.00065899,-10.00065892,6.78985e-09,9.999992864,9.999992788,6.97139e-09
0.3715,-10.00065944,-10.00065936,7.23652e-09,9.999993313,9.999993232,7.41755e-09
0.372,-10.00065988,-10.00065979,7.68701e-09,9.999993748,9.999993662,7.86512e-09
0.3725,-10.0006603,-10.00066021,8.13137e-09,9.99999417,9.999994079,8.30729e-09
0.373,-10.00066071,-10.00066061,8.56454e-09,9.999994578,9.999994482,8.73818e-09
0.3735,-10.0006611,-10.000661,8.98153e-09,9.999994973,9.999994872,9.15285e-09
0.374,-10.00066149,-10.00066138,9.37983e-09,9.999995355,9.99999525,9.54714e-09
0.3745,-10.00066186,-10.00066175,9.75214e-09,9.999995724,9.999995615,9.91761e-09
0.375,-10.00066221,-10.0006621,1.01009e-08,9.99999608,9.999995967,1.02614e-08
0.3755,-10.00066256,-10.00066244,1.0419e-08,9.999996424,9.999996307,1.05763e-08
0.376,-10.00066289,-10.00066277,1.07089e-08,9.999996755,9.999996635,1.08604e-08
0.3765,-10.00066321,-10.00066309,1.0966e-08,9.999997074,9.999996952,1.11158e-08
0.377,-10.00066352,-10.00066339,1.121e-08,9.999997382,9.999997257,1.13525e-08
0.3775,-10.00066381,-10.00066369,1.1417e-08,9.999997677,9.99999755,1.15603e-08
0.378,-10.0006641,-10.00066397,1.15994e-08,9.999997962,9.999997833,1.17391e-08
0.3785,-10.00066437,-10.00066424,1.17529e-08,9.999998235,9.999998104,1.18888e-08
0.379,-10.00066464,-10.0006645,1.18755e-08,9.999998497,9.999998365,1.20092e-08
0.3795,-10.00066489,-10.00066476,1.19702e-08,9.999998748,9.999998615,1.21002e-08
0.38,-10.00066513,-10.000665,1.20328e-08,9.999998989,9.999998855,1.21614e-08
0.3805,-10.00066536,-10.00066523,1.20664e-08,9.999999219,9.999999085,1.2192e-08
0.381,-10.00066558,-10.00066545,1.20694e-08,9.999999439,9.999999305,1.21909e-08
0.3815,-10.00066579,-10.00066566,1.20376e-08,9.999999649,9.999999515,1.21565e-08
0.382,-10.00066599,-10.00066586,1.19743e-08,9.999999849,9.999999716,1.20868e-08
0.3825,-10.00066619,-10.00066606,1.1866e-08,10.00000004,9.999999907,1.1979e-08
0.383,-10.00066637,-10.00066624,1.17402e-08,10.00000022,10.00000009,1.18509e-08
0.3835,-10.00066654,-10.00066641,1.169e-08,10.00000039,10.00000026,1.17998e-08
0.384,-10.00066671,-10.00066658,1.16343e-08,10.00000056,10.00000043,1.17425e-08
0.3845,-10.00066687,-10.00066674,1.1574e-08,10.00000071,10.00000058,1.16795e-08
0.385,-10.00066701,-10.00066689,1.1508e-08,10.00000086,10.00000073,1.16112e-08
0.3855,-10.00066716,-10.00066703,1.14352e-08,10.000001,10.00000087,1.15369e-08
0.386,-10.00066729,-10.00066716,1.13569e-08,10.00000113,10.00000101,1.14558e-08
0.3865,-10.00066741,-10.00066729,1.12671e-08,10.00000126,10.00000113,1.1366e-08
0.387,-10.00066753,-10.00066741,1.11675e-08,10.00000137,10.00000125,1.12649e-08
0.3875,-10.00066764,-10.00066752,1.10569e-08,10.00000148,10.00000136,1.1149e-08
0.388,-10.00066774,-10.00066762,1.09202e-08,10.00000158,10.00000146,1.10141e-08
0.3885,-10.00066784,-10.00066772,1.07636e-08,10.00000168,10.00000156,1.08548e-08
0.389,-10.00066793,-10.00066781,1.05792e-08,10.00000176,10.00000165,1.06646e-08
0.3895,-10.00066801,-10.0006679,1.03713e-08,10.00000184,10.00000173,1.04575e-08
0.39,-10.00066809,-10.00066798,1.03135e-08,10.00000192,10.00000181,1.03991e-08
0.3905,-10.00066816,-10.00066805,1.02696e-08,10.00000199,10.00000188,1.03519e-08
0.391,-10.00066823,-10.00066811,1.02344e-08,10.00000206,10.00000194,1.03149e-08
0.3915,-10.00066829,-10.00066817,1.02073e-08,10.00000211,10.000002,1.0287e-08
0.392,-10.00066834,-10.00066823,1.0188e-08,10.00000217,10.00000206,1.02662e-08
0.3925,-10.00066839,-10.00066828,1.01738e-08,10.00000222,10.0000021,1.02501e-08
0.393,-10.00066844,-10.00066832,1.01619e-08,10.00000226,10.00000215,1.02356e-08
0.3935,-10.00066848,-10.00066836,1.01473e-08,10.0000023,10.00000219,1.02189e-08
0.394,-10.00066851,-10.0006684,1.01226e-08,10.00000233,10.00000222,1.01955e-08
0.3945,-10.00066854,-10.00066843,1.00925e-08,10.00000236,10.00000225,1.01601e-08
0.395,-10.00066857,-10.00066846,1.0045e-08,10.00000238,10.00000227,1.01067e-08
0.3955,-10.00066859,-10.00066848,9.9703e-09,10.0000024,10.00000229,1.00285e-08
0.396,-10.0006686,-10.0006685,9.87097e-09,10.00000242,10.00000231,9.92548e-09
0.3965,-10.00066862,-10.00066851,9.88037e-09,10.00000243,10.00000232,9.93379e-09
0.397,-10.00066863,-10.00066852,9.89213e-09,10.00000244,10.00000233,9.94208e-09
0.3975,-10.00066864,-10.00066853,9.89926e-09,10.00000245,10.00000234,9.94773e-09
0.398,-10.00066864,-10.00066853,9.90692e-09,10.00000245,10.00000234,9.94772e-09
0.3985,-10.00066864,-10.00066853,9.89612e-09,10.00000245,10.00000234,9.93869e-09
0.399,-10.00066864,-10.00066853,9.87942e-09,10.00000245,10.00000234,9.91687e-09
0.3995,-10.00066863,-10.00066853,9.84279e-09,10.00000244,10.00000233,9.87813e-09
0.4,-10.00066863,-10.00066852,9.78195e-09,10.00000243,10.00000232,9.81787e-09
0.4005,-10.00066862,-10.00066851,9.70237e-09,10.00000242,10.00000231,9.73112e-09
0.401,-10.0006686,-10.0006685,9.61713e-09,10.00000241,10.0000023,9.64494e-09
0.4015,-10.00066859,-10.00066848,9.51206e-09,10.00000239,10.00000228,9.54043e-09
0.402,-10.00066857,-10.00066847,9.36288e-09,10.00000237,10.00000227,9.38784e-09
0.4025,-10.00066855,-10.00066845,9.16675e-09,10.00000235,10.00000225,9.18871e-09
0.403,-10.00066853,-10.00066843,8.98391e-09,10.00000233,10.00000223,9.00679e-09
0.4035,-10.0006685,-10.00066841,8.78274e-09,10.0000023,10.0000022,8.80032e-09
0.404,-10.00066848,-10.00066838,8.55593e-09,10.00000228,10.00000218,8.57252e-09
0.4045,-10.00066845,-10.00066836,8.31329e-09,10.00000225,10.00000216,8.32654e-09
0.405,-10.00066842,-10.00066834,8.05507e-09,10.00000222,10.00000213,8.06531e-09
0.4055,-10.00066839,-10.00066831,7.78408e-09,10.00000219,10.0000021,7.79155e-09
0.406,-10.00066836,-10.00066828,7.50569e-09,10.00000216,10.00000207,7.50774e-09
0.4065,-10.00066833,-10.00066825,7.2157e-09,10.00000212,10.00000205,7.21614e-09
0.407,-10.0006683,-10.00066822,6.91732e-09,10.00000209,10.00000201,6.91879e-09
0.4075,-10.00066827,-10.00066819,6.61876e-09,10.00000206,10.00000198,6.61748e-09
0.408,-10.00066823,-10.00066816,6.31865e-09,10.00000202,10.00000195,6.31375e-09
0.4085,-10.0006682,-10.00066813,6.01334e-09,10.00000198,10.00000192,6.00891e-09
0.409,-10.00066816,-10.0006681,5.71144e-09,10.00000195,10.00000188,5.70401e-09
0.4095,-10.00066812,-10.00066806,5.43379e-09,10.00000191,10.00000185,5.42304e-09
0.41,-10.00066809,-10.00066803,5.16505e-09,10.00000187,10.00000182,5.15258e-09
0.4105,-10.00066805,-10.00066799,4.90694e-09,10.00000183,10.00000178,4.8928e-09
0.411,-10.00066801,-10.00066796,4.66136e-09,10.0000018,10.00000174,4.64505e-09
0.4115,-10.00066797,-10.00066792,4.4303e-09,10.00000176,10.00000171,4.41049e-09
0.412,-10.00066793,-10.00066789,4.20865e-09,10.00000172,10.00000167,4.19013e-09
0.4125,-10.00066789,-10.00066785,4.00839e-09,10.00000168,10.00000163,3.9848e-09
0.413,-10.00066786,-10.00066781,3.81497e-09,10.00000164,10.0000016,3.79517e-09
0.4135,-10.00066782,-10.00066778,3.6479e-09,10.0000016,10.00000156,3.62174e-09
0.414,-10.00066778,-10.00066774,3.49292e-09,10.00000156,10.00000152,3.4648e-09
0.4145,-10.00066774,-10.0006677,3.35043e-09,10.00000152,10.00000148,3.32452e-09
0.415,-10.0006677,-10.00066767,3.22823e-09,10.00000148,10.00000145,3.20087e-09
0.4155,-10.00066766,-10.00066763,3.12458e-09,10.00000144,10.00000141,3.09362e-09
0.416,-10.00066763,-10.00066759,3.03544e-09,10.00000141,10.00000137,3.00241e-09
0.4165,-10.00066759,-10.00066756,2.95933e-09,10.00000137,10.00000133,2.92667e-09
0.417,-10.00066755,-10.00066752,2.89976e-09,10.00000133,10.0000013,2.86566e-09
0.4175,-10.00066751,-10.00066748,2.85551e-09,10.00000129,10.00000126,2.81845e-09
0.418,-10.00066748,-10.00066744,2.82552e-09,10.00000125,10.00000122,2.78396e-09
0.4185,-10.00066744,-10.00066741,2.79917e-09,10.00000122,10.00000119,2.76089e-09
0.419,-10.0006674,-10.00066737,2.78776e-09,10.00000118,10.00000115,2.74779e-09
0.4195,-10.00066737,-10.00066734,2.78821e-09,10.00000114,10.00000111,2.74299e-09
0.42,-10.00066733,-10.0006673,2.78789e-09,10.00000111,10.00000108,2.74467e-09
0.4205,-10.0006673,-10.00066727,2.79849e-09,10.00000107,10.00000104,2.7508e-09
0.421,-10.00066726,-10.00066723,2.80525e-09,10.00000104,10.00000101,2.75919e-09
0.4215,-10.00066723,-10.0006672,2.81771e-09,10.000001,10.00000097,2.76743e-09
0.422,-10.00066719,-10.00066716,2.82622e-09,10.00000097,10.00000094,2.77294e-09
0.4225,-10.00066716,-10.00066713,2.93022e-09,10.00000094,10.00000091,2.87882e-09
0.423,-10.00066713,-10.0006671,3.07187e-09,10.00000091,10.00000087,3.02044e-09
0.4235,-10.0006671,-10.00066706,3.22737e-09,10.00000087,10.00000084,3.17479e-09
0.424,-10.00066707,-10.00066703,3.39243e-09,10.00000084,10.00000081,3.34052e-09
0.4245,-10.00066704,-10.000667,3.56532e-09,10.00000081,10.00000078,3.51616e-09
0.425,-10.00066701,-10.00066697,3.74928e-09,10.00000079,10.00000074,3.70014e-09
0.4255,-10.00066698,-10.00066694,3.93802e-09,10.00000076,10.00000071,3.89077e-09
0.426,-10.00066696,-10.00066691,4.13262e-09,10.00000073,10.00000068,4.08622e-09
0.4265,-10.00066693,-10.00066688,4.32949e-09,10.0000007,10.00000066,4.2846e-09
0.427,-10.0006669,-10.00066685,4.52757e-09,10.00000068,10.00000063,4.48385e-09
0.4275,-10.00066688,-10.00066683,4.72351e-09,10.00000065,10.0000006,4.68184e-09
0.428,-10.00066685,-10.0006668,4.91653e-09,10.00000063,10.00000057,4.8763e-09
0.4285,-10.00066683,-10.00066677,5.10357e-09,10.0000006,10.00000055,5.06487e-09
0.429,-10.0006668,-10.00066675,5.28412e-09,10.00000058,10.00000052,5.24504e-09
0.4295,-10.00066678,-10.00066672,5.44811e-09,10.00000055,10.00000049,5.41422e-09
0.43,-10.00066676,-10.0006667,5.60014e-09,10.00000053,10.00000047,5.5697e-09
0.4305,-10.00066674,-10.00066667,5.74012e-09,10.00000051,10.00000045,5.70865e-09
0.431,-10.00066671,-10.00066665,5.85596e-09,10.00000049,10.00000042,5.82813e-09
0.4315,-10.00066669,-10.00066663,5.95025e-09,10.00000047,10.0000004,5.92508e-09
0.432,-10.00066667,-10.00066661,6.01844e-09,10.00000045,10.00000038,5.99633e-09
0.4325,-10.00066665,-10.00066658,6.06341e-09,10.00000042,10.00000036,6.03861e-09
0.433,-10.00066663,-10.00066656,6.06876e-09,10.0000004,10.00000034,6.04851e-09
0.4335,-10.00066661,-10.00066654,6.03763e-09,10.00000038,10.00000032,6.02253e-09
0.434,-10.00066659,-10.00066653,5.97086e-09,10.00000036,10.0000003,5.95705e-09
0.4345,-10.00066657,-10.00066651,5.85975e-09,10.00000034,10.00000028,5.84834e-09
0.435,-10.00066655,-10.00066649,5.70056e-09,10.00000032,10.00000026,5.69253e-09
0.4355,-10.00066654,-10.00066647,5.79248e-09,10.00000031,10.00000024,5.78318e-09
0.436,-10.00066652,-10.00066645,6.00367e-09,10.00000029,10.00000023,6.00092e-09
0.4365,-10.00066651,-10.00066644,6.22424e-09,10.00000028,10.00000021,6.22526e-09
0.437,-10.00066649,-10.00066642,6.45342e-09,10.00000027,10.0000002,6.45604e-09
0.4375,-10.00066648,-10.00066641,6.68815e-09,10.00000025,10.00000018,6.69313e-09
0.438,-10.00066647,-10.00066639,6.92795e-09,10.00000024,10.00000017,6.93639e-09
0.4385,-10.00066646,-10.00066638,7.17488e-09,10.00000023,10.00000015,7.18567e-09
0.439,-10.00066645,-10.00066637,7.4263e-09,10.00000022,10.00000014,7.44082e-09
0.4395,-10.00066644,-10.00066635,7.68994e-09,10.00000021,10.00000013,7.70918e-09
0.44,-10.00066643,-10.00066634,7.96051e-09,10.0000002,10.00000011,7.97825e-09
0.4405,-10.00066642,-10.00066633,8.21817e-09,10.00000019,10.0000001,8.24246e-09
0.441,-10.00066641,-10.00066631,8.47357e-09,10.00000018,10.00000009,8.49985e-09
0.4415,-10.0006664,-10.0006663,8.71796e-09,10.00000017,10.00000008,8.74828e-09
0.442,-10.00066639,-10.00066629,8.95472e-09,10.00000016,10.00000007,8.9855e-09
0.4425,-10.00066638,-10.00066628,9.17509e-09,10.00000016,10.00000006,9.20907e-09
0.443,-10.00066637,-10.00066627,9.38483e-09,10.00000015,10.00000005,9.41643e-09
0.4435,-10.00066637,-10.00066626,9.56791e-09,10.00000014,10.00000004,9.60486e-09
0.444,-10.00066636,-10.00066625,9.73248e-09,10.00000013,10.00000003,9.77149e-09
0.4445,-10.00066635,-10.00066624,9.87461e-09,10.00000013,10.00000002,9.9133e-09
0.445,-10.00066635,-10.00066624,9.98548e-09,10.00000012,10.00000001,1.00271e-08
0.4455,-10.00066634,-10.00066623,1.00684e-08,10.00000011,10,1.01096e-08
0.446,-10.00066633,-10.00066622,1.01145e-08,10.00000011,9.999999994,1.01573e-08
0.4465,-10.00066632,-10.00066621,1.01271e-08,10.0000001,9.999999986,1.01667e-08
0.447,-10.00066632,-10.00066621,1.00926e-08,10.00000009,9.99999998,1.01338e-08
0.4475,-10.00066631,-10.0006662,1.00165e-08,10.00000008,9.999999973,1.00549e-08
0.448,-10.0006663,-10.00066619,9.88999e-09,10.00000008,9.999999967,9.92581e-09
0.4485,-10.0006663,-10.00066619,9.88591e-09,10.00000007,9.999999961,9.91877e-09
0.449,-10.00066629,-10.00066618,9.98566e-09,10.00000007,9.999999955,1.00237e-08
0.4495,-10.00066629,-10.00066618,1.0081e-08,10.00000006,9.99999995,1.01213e-08
0.45,-10.00066628,-10.00066617,1.0168e-08,10.00000006,9.999999945,1.02112e-08
0.4505,-10.00066628,-10.00066617,1.02473e-08,10.00000005,9.999999941,1.0293e-08
0.451,-10.00066627,-10.00066616,1.03172e-08,10.00000005,9.999999936,1.03663e-08
0.4515,-10.00066627,-10.00066616,1.03811e-08,10.00000005,9.999999932,1.04307e-08
0.452,-10.00066627,-10.00066615,1.04347e-08,10.00000004,9.999999928,1.04859e-08
0.4525,-10.00066627,-10.00066615,1.04787e-08,10.00000004,9.999999925,1.05315e-08
0.453,-10.00066626,-10.00066615,1.05116e-08,10.00000004,9.999999922,1.05669e-08
0.4535,-10.00066626,-10.00066614,1.05364e-08,10.00000004,9.999999918,1.05919e-08
0.454,-10.00066626,-10.00066614,1.05466e-08,10.00000003,9.999999916,1.06059e-08
0.4545,-10.00066625,-10.00066614,1.05502e-08,10.00000003,9.999999913,1.06085e-08
0.455,-10.00066625,-10.00066614,1.05404e-08,10.00000003,9.999999911,1.05993e-08
0.4555,-10.00066625,-10.00066613,1.05181e-08,10.00000003,9.999999909,1.05777e-08
0.456,-10.00066625,-10.00066613,1.04815e-08,10.00000002,9.999999907,1.05434e-08
0.4565,-10.00066624,-10.00066613,1.04361e-08,10.00000002,9.999999905,1.04957e-08
0.457,-10.00066624,-10.00066613,1.03728e-08,10.00000002,9.999999904,1.04343e-08
0.4575,-10.00066624,-10.00066613,1.02995e-08,10.00000002,9.999999902,1.03586e-08
0.458,-10.00066624,-10.00066613,1.02096e-08,10.00000001,9.999999901,1.02681e-08
0.4585,-10.00066624,-10.00066612,1.01061e-08,10.00000001,9.9999999,1.01623e-08
0.459,-10.00066623,-10.00066612,9.98241e-09,10.00000001,9.999999899,1.00405e-08
0.4595,-10.00066623,-10.00066612,9.84877e-09,10.00000001,9.999999899,9.90239e-09
0.46,-10.00066623,-10.00066612,9.69366e-09,10.00000001,9.999999898,9.74727e-09
0.4605,-10.00066623,-10.00066612,9.52492e-09,10,9.999999898,9.5746e-09
0.461,-10.00066622,-10.00066612,9.33827e-09,10,9.999999898,9.38381e-09
0.4615,-10.00066622,-10.00066612,9.14154e-09,9.999999999,9.999999898,9.18563e-09
0.462,-10.00066622,-10.00066612,8.94739e-09,9.999999997,9.999999898,8.99067e-09
0.4625,-10.00066622,-10.00066612,8.74666e-09,9.999999995,9.999999898,8.78915e-09
0.463,-10.00066622,-10.00066612,8.5423e-09,9.999999993,9.999999898,8.58159e-09
0.4635,-10.00066621,-10.00066612,8.32514e-09,9.999999991,9.999999899,8.36853e-09
0.464,-10.00066621,-10.00066612,8.10781e-09,9.999999989,9.999999899,8.15048e-09
0.4645,-10.00066621,-10.00066612,7.88594e-09,9.999999987,9.9999999,7.92792e-09
0.465,-10.00066621,-10.00066612,7.66004e-09,9.999999986,9.999999901,7.70135e-09
0.4655,-10.00066621,-10.00066613,7.43057e-09,9.999999984,9.999999902,7.47125e-09
0.466,-10.00066621,-10.00066613,7.19801e-09,9.999999982,9.999999903,7.23809e-09
0.4665,-10.0006662,-10.00066613,6.96281e-09,9.999999981,9.999999904,7.00232e-09
0.467,-10.0006662,-10.00066613,6.72784e-09,9.999999979,9.999999905,6.76441e-09
0.4675,-10.0006662,-10.00066613,6.48627e-09,9.999999978,9.999999906,6.52479e-09
0.468,-10.0006662,-10.00066613,6.24338e-09,9.999999976,9.999999907,6.28388e-09
0.4685,-10.0006662,-10.00066613,6.00444e-09,9.999999975,9.999999908,6.04212e-09
0.469,-10.0006662,-10.00066613,5.76499e-09,9.999999974,9.99999991,5.7999e-09
0.4695,-10.00066619,-10.00066613,5.52302e-09,9.999999972,9.999999911,5.55762e-09
0.47,-10.00066619,-10.00066614,5.28134e-09,9.999999971,9.999999913,5.31569e-09
0.4705,-10.00066619,-10.00066614,5.04275e-09,9.99999997,9.999999914,5.07447e-09
0.471,-10.00066619,-10.00066614,4.80036e-09,9.999999969,9.999999916,4.83434e-09
0.4715,-10.00066619,-10.00066614,4.5642e-09,9.999999968,9.999999917,4.59565e-09
0.472,-10.00066619,-10.00066614,4.32737e-09,9.999999967,9.999999919,4.35876e-09
0.4725,-10.00066619,-10.00066614,4.09262e-09,9.999999966,9.999999921,4.12401e-09
0.473,-10.00066619,-10.00066614,3.85785e-09,9.999999965,9.999999922,3.89172e-09
0.4735,-10.00066619,-10.00066615,3.63067e-09,9.999999964,9.999999924,3.66221e-09
0.474,-10.00066619,-10.00066615,3.4041e-09,9.999999963,9.999999926,3.4358e-09
0.4745,-10.00066618,-10.00066615,3.1833e-09,9.999999963,9.999999927,3.21278e-09
0.475,-10.00066618,-10.00066615,2.9637e-09,9.999999962,9.999999929,2.99344e-09
0.4755,-10.00066618,-10.00066615,2.74802e-09,9.999999961,9.999999931,2.77806e-09
0.476,-10.00066618,-10.00066615,2.54135e-09,9.999999961,9.999999933,2.56692e-09
0.4765,-10.00066618,-10.00066616,2.33186e-09,9.99999996,9.999999934,2.36026e-09
0.477,-10.00066618,-10.00066616,2.12706e-09,9.99999996,9.999999936,2.15835e-09
0.4775,-10.00066618,-10.00066616,1.93203e-09,9.999999959,9.999999938,1.96141e-09
0.478,-10.00066618,-10.00066616,1.74216e-09,9.999999959,9.99999994,1.76969e-09
0.4785,-10.00066618,-10.00066616,1.55766e-09,9.999999959,9.999999941,1.58339e-09
0.479,-10.00066618,-10.00066617,1.37634e-09,9.999999958,9.999999943,1.40273e-09
0.4795,-10.00066618,-10.00066617,1.20081e-09,9.999999958,9.999999945,1.2279e-09
0.48,-10.00066618,-10.00066617,1.0361e-09,9.999999958,9.999999946,1.0591e-09
0.4805,-10.00066618,-10.00066617,8.72703e-10,9.999999958,9.999999948,8.96506e-10
0.481,-10.00066618,-10.00066617,7.18064e-10,9.999999958,9.99999995,7.40286e-10
0.4815,-10.00066618,-10.00066617,5.65074e-10,9.999999958,9.999999951,5.90598e-10
0.482,-10.00066618,-10.00066618,4.23571e-10,9.999999958,9.999999953,4.47594e-10
0.4825,-10.00066618,-10.00066618,2.86432e-10,9.999999958,9.999999955,3.11411e-10
0.483,-10.00066618,-10.00066618,1.5863e-10,9.999999958,9.999999956,1.82178e-10
0.4835,-10.00066618,-10.00066618,3.7866e-11,9.999999958,9.999999958,6.00157e-11
0.484,-10.00066618,-10.00066618,7.81719e-11,9.999999959,9.999999959,5.49677e-11
