time,Inductor3.i,Inductor2.i,Capacitor2.v,Capacitor1.v,IdealDiode3.i,IdealDiode2.i,IdealDiode1.i,Inductor3.v
0.06572966463,-209.2313411,-0.533121842,264.560921,264.560921,-0.53133054,-0.531121842,209.2331319,-45.38144294
0.06572966463,-209.2313411,-0.533121842,264.560921,264.560921,-0.53133054,-0.531121842,209.2331319,-45.38144294
0.06572987622,-209.3311632,-0.3610573662,264.5588627,264.5588627,-0.5313265233,-0.4450875459,209.1608937,-16.72188877
0.06573008782,-209.3715559,-0.3079044976,264.5568046,264.5568046,-0.5313224474,-0.4185090534,209.1481377,-7.880954486
0.06573029941,-209.3936233,-0.2914551309,264.5547465,264.5547465,-0.5313183534,-0.410282312,209.1537598,-5.157275535
0.065730511,-209.4100526,-0.2863347422,264.5526886,264.5526886,-0.5313142539,-0.4077200597,209.1650728,-4.321760368
0.06573073692,-209.4257305,-0.2846536373,264.5504914,264.5504914,-0.5313098753,-0.4068773101,209.1790739,-4.060669223
0.06573098805,-209.442538,-0.2840954429,264.5480492,264.5480492,-0.5313050076,-0.4065957706,209.1953282,-3.988859377
0.06573128076,-209.4619572,-0.2838810713,264.5452028,264.5452028,-0.5312993342,-0.4064857384,209.2145387,-3.977865201
0.06573163798,-209.4856602,-0.2837487665,264.5417292,264.5417292,-0.5312924109,-0.4064161125,209.2381163,-3.985997371
0.0657321008,-209.5164669,-0.2836084222,264.5372293,264.5372293,-0.5312834417,-0.4063414404,209.2687916,-4.001708002
0.06573275112,-209.5599643,-0.2834164889,264.5309071,264.5309071,-0.531270841,-0.4062391516,209.3121097,-4.024651621
0.06573378922,-209.6299146,-0.2831105874,264.5208172,264.5208172,-0.531250731,-0.4060761109,209.3817742,-4.061334058
0.06573587554,-209.7724161,-0.2824957251,264.5005461,264.5005461,-0.5312103315,-0.4057484087,209.5237012,-4.134963433
0.06574246852,-210.2395271,-0.2805519051,264.4365542,264.4365542,-0.5310828148,-0.4047125067,209.9889959,-4.366791042
0.06577248269,-212.6849417,-0.2716876894,264.1466484,264.1466484,-0.5305054493,-0.3999904932,212.4261237,-5.405735004
0.06592683538,-233.0555443,-0.2257377683,262.709227,262.709227,-0.5276509798,-0.3755781111,232.7536308,-10.30439613
0.06618808998,-292.8449033,-0.1468118943,260.6138663,260.6138663,-0.523520052,-0.3340198135,292.468195,-16.75478355
0.06650534742,-394.8186214,-0.04969002528,258.9285128,258.9285128,-0.5202513221,-0.2837735255,394.34806,-21.16594408
0.06690459337,-538.8180431,0.07311318192,258.4704144,258.4704144,-0.5194791254,-0.2219138234,538.2254509,-21.05347983
0.06737310417,-677.1689877,0.2156149705,260.2173335,260.2173335,-0.5231113108,-0.1524098482,676.4302616,-13.02073546
0.0679123471,-718.3614326,0.3736713168,263.992448,263.992448,-0.5307027247,-0.07715678956,717.457059,5.242317085
0.06846631485,-556.3630681,0.5248621462,266.8613238,266.8613238,-0.5362784724,-0.004430250732,555.301928,30.58033853
0.06851658262,-529.7111645,0.5378619291,266.9309646,266.9309646,-0.5363911019,0.002,528.636912,33.04604464
0.06851658262,-529.7111645,0.5378619291,266.9309646,266.9309646,-0.5363911019,0.002,528.636912,33.04604464
0.06851658262,-529.7111645,0.5378619291,266.9309646,266.9309646,-0.5363911019,0.002,528.636912,33.04604464
0.06851658262,-529.7111645,0.5378619291,266.9309646,266.9309646,-0.5363911019,0.002,528.636912,33.04604464
0.06906279462,-209.4260638,208.8928834,264.590189,264.590189,-0.5313892706,208.3614947,0.002000000013,37.60227649
0.06906279462,-209.4260638,208.8928834,264.590189,264.590189,-0.5313892706,208.3614947,0.002000000006,37.6022765
0.06906279462,-209.4260638,208.8928834,264.590189,264.590189,-0.5313892706,208.3614947,0.002000000006,37.6022765
0.06906279462,-209.4260638,208.8928834,264.590189,264.590189,-0.5313892706,208.3614947,0.002000000006,37.6022765
0.06906298405,-209.3573029,208.9861168,264.5883442,264.5883442,-0.5313855123,208.4547316,-0.078995303,10.60578347
0.06906317348,-209.3412654,209.0266691,264.5864995,264.5864995,-0.5313818068,208.4952876,-0.1072883629,1.176723627
0.06906336291,-209.3436479,209.0488439,264.5846548,264.5846548,-0.5313781199,208.517466,-0.1171826534,-2.119405698
0.06906355234,-209.3524747,209.0646167,264.5828103,264.5828103,-0.5313744397,208.5332425,-0.1206537884,-3.274479801
0.06906376236,-209.3648333,209.0795821,264.5807652,264.5807652,-0.531370362,208.548212,-0.1219551315,-3.706073309
0.06906399129,-209.3793069,209.0949512,264.5785363,264.5785363,-0.5313659185,208.5635855,-0.122400672,-3.852200322
0.06906425603,-209.3964378,209.1124085,264.5759587,264.5759587,-0.5313607806,208.581048,-0.1225613135,-3.902985301
0.06906457101,-209.4169909,209.1331157,264.5728922,264.5728922,-0.5313546681,208.6017613,-0.1226352588,-3.92434407
0.06906496713,-209.4429537,209.1592065,264.5690362,264.5690362,-0.5313469821,208.6278598,-0.1226954797,-3.940275826
0.06906549765,-209.4778785,209.194289,264.5638723,264.5638723,-0.5313366891,208.6629526,-0.1227691457,-3.95927522
0.0690662821,-209.5298242,209.2464659,264.5562379,264.5562379,-0.5313214723,208.7151447,-0.1228771159,-3.987032175
0.06906764454,-209.6209056,209.3379489,264.5429817,264.5429817,-0.5312950509,208.8066541,-0.1230645999,-4.03517635
0.06907095928,-209.8470624,209.5650827,264.5107475,264.5107475,-0.5312308088,209.0338521,-0.1235208636,-4.152079067
0.0690827296,-210.7021094,210.4236013,264.3964973,264.3964973,-0.5310031637,209.8925985,-0.1251424526,-4.564552809
0.0691426701,-216.2880381,216.0272677,263.8208004,263.8208004,-0.529857357,215.4974106,-0.133435573,-6.600120751
0.06932162879,-244.2820011,244.0747135,262.1953007,262.1953007,-0.5266343548,243.5480793,-0.1585514753,-11.99583878
0.06959174402,-312.863238,312.7378613,260.1686621,260.1686621,-0.5226496627,312.2152118,-0.1974803384,-18.02942773
0.06991307977,-420.7834888,420.7566817,258.7107626,258.7107626,-0.5198417869,420.2368399,-0.2453072033,-21.59702486
0.07031502152,-564.6413541,564.7381081,258.6058511,258.6058511,-0.5197758219,564.2183321,-0.306982824,-20.27948953
0.07078164965,-691.3399204,691.5780567,260.671603,260.671603,-0.5240340198,691.0540225,-0.3797397669,-10.98614663
0.07131511271,-709.6754754,710.068813,264.4692313,264.4692313,-0.5316476044,709.537165,-0.4611380365,8.143065335
0.07184972027,-528.9166957,529.4545072,266.9057565,266.9057565,-0.5363398913,528.9181668,-0.5358115129,33.02645139
0.07184972027,-528.9166957,529.4545072,266.9057565,266.9057565,-0.5363398913,528.9181668,-0.5358115129,33.02645139
0.07239109811,-7.270784029,212.5433663,264.6102577,264.6102577,-0.531227253,212.0119337,-0.5314252546,82.47568108
0.07239598659,-0.5331257918,209.4848942,264.5628959,264.5628959,-0.5311257918,208.9535594,-0.5313342102,82.91724408
0.07239598659,-0.5331257918,209.4848942,264.5628959,264.5628959,-0.5311257918,208.9535594,-0.5313342102,82.91724408
0.07239598659,-0.5331257918,209.4848942,264.5628959,264.5628959,-0.5311257918,208.9535594,-0.5313342102,82.91724408
0.07239598659,-0.5331257918,209.4848942,264.5628959,264.5628959,-0.5311257918,208.9535594,-0.5313342102,82.91724408
0.07239619021,-0.3646091549,209.4138695,264.5609133,264.5609133,-0.4468654908,208.8825388,-0.5313303426,26.76496832
0.07239639382,-0.3101971473,209.3999216,264.5589309,264.5589309,-0.4196575045,208.8685949,-0.5313264181,8.647607404
0.07239659744,-0.2926006508,209.404406,264.5569485,264.5569485,-0.4108572739,208.8730832,-0.5313224754,2.802096189
0.07239680105,-0.2868825664,209.414854,264.5549662,264.5549662,-0.4079962494,208.8835352,-0.531318527,0.9160599901
0.07239700467,-0.2849970147,209.4272428,264.552984,264.552984,-0.4070514913,208.895928,-0.5313145769,0.3075363735
0.07239720829,-0.2843480172,209.4402744,264.5510019,264.5510019,-0.4067250105,208.9089635,-0.5313106264,0.1111983097
0.0723974119,-0.2840979895,209.4535299,264.5490199,264.5490199,-0.4065980146,208.922223,-0.5313066759,0.047850662
0.07239761552,-0.2839766873,209.4668743,264.547038,264.547038,-0.4065353816,208.9355713,-0.5313027255,0.02741196786
0.07239781913,-0.2838969172,209.4802639,264.5450561,264.5450561,-0.4064935147,208.9489649,-0.5312987753,0.02081771716
0.07239803639,-0.2838263044,209.4945851,264.5429416,264.5429416,-0.4064560938,208.9632903,-0.5312945606,0.01861636453
0.07239827684,-0.2837533863,209.5104699,264.5406015,264.5406015,-0.4064172946,208.9791797,-0.5312898964,0.01792428864
0.07239855548,-0.2836707102,209.5289207,264.5378899,264.5378899,-0.406373245,208.997636,-0.5312844918,0.0177302591
0.07239889244,-0.2835712971,209.5512954,264.534611,264.534611,-0.4063202595,209.0200171,-0.5312779564,0.01768636595
0.07239932304,-0.2834443999,209.5799856,264.5304211,264.5304211,-0.4062526211,209.0487157,-0.5312696055,0.01767974602
0.07239991517,-0.2832699231,209.6196161,264.5246604,264.5246604,-0.4061596219,209.0883577,-0.5312581238,0.01768002854
0.07240082643,-0.2830013931,209.6810096,264.5157963,264.5157963,-0.4060164928,209.1497688,-0.5312404573,0.01768152943
0.07240253019,-0.2824992684,209.7971062,264.4992284,264.4992284,-0.4057488626,209.2658985,-0.5312074382,0.01768438214
0.07240871266,-0.2806765171,210.2327003,264.4391648,264.4391648,-0.4047774233,209.7016123,-0.5310877484,0.01769469139
0.07243381451,-0.2732650399,212.2296469,264.1962928,264.1962928,-0.4008288128,211.6990426,-0.5306040095,0.01773586253
0.07248866713,-0.2570109606,217.8369729,263.6723346,263.6723346,-0.3921778149,217.3074109,-0.5295617175,0.01782198776
0.0725748791,-0.2313120211,229.9236137,262.8737666,262.8737666,-0.3785297771,229.3956367,-0.5279766955,0.01794664596
0.07268803466,-0.1973269605,251.3425041,261.8882283,261.8882283,-0.3605517085,250.8164769,-0.5260270737,0.01809027181
0.07283709567,-0.1521844888,287.8861613,260.7329814,260.7329814,-0.3368252258,287.362408,-0.5237531711,0.01824455656
0.07302711095,-0.09416864249,345.2645348,259.5571224,259.5571224,-0.3066414437,344.7430758,-0.5214588917,0.01838319809
0.07326827969,-0.02007826934,429.1106229,258.6339225,258.6339225,-0.2686730572,428.5909264,-0.5196964139,0.01846481769
0.07358396669,0.07701294158,543.0530279,258.4775425,258.4775425,-0.2199710717,542.5335303,-0.5194976936,0.01841156254
0.07399835491,0.203161277,667.5559769,259.9699979,259.9699979,-0.1583893594,667.0333699,-0.5226072304,0.01806734861
0.07441274313,0.3258713261,723.4224768,262.7559219,262.7559219,-0.09982025883,722.894242,-0.5282350619,0.01741736489
0.07484073565,0.446797246,670.7016079,265.7033431,265.7033431,-0.04230472011,670.1675311,-0.5340772986,0.01643677757
0.07518317804,0.5378435495,529.362858,266.9217747,266.9217747,0.002,528.8264856,-0.5363729118,0.01542133236
0.07518317804,0.5378435495,529.362858,266.9217747,266.9217747,0.002,528.8264856,-0.5363729118,0.01542133236
0.07518317804,0.5378435495,529.362858,266.9217747,266.9217747,0.002,528.8264856,-0.5363729118,0.01542133236
0.07518317804,0.5378435495,529.362858,266.9217747,266.9217747,0.002,528.8264856,-0.5363729118,0.01542133236
0.07561737939,132.6973965,146.1954111,265.5454389,265.5454389,132.1641734,145.6621746,-0.5333692352,36.25699134
0.07572960179,209.0445601,0.5331666698,264.5833349,264.5833349,208.513185,0.002000000013,-0.5313757141,45.36198176
0.07572960179,209.0445601,0.5331666698,264.5833349,264.5833349,208.513185,0.002000000006,-0.5313757141,45.36198176
0.07572960179,209.0445601,0.5331666698,264.5833349,264.5833349,208.513185,0.002000000006,-0.5313757141,45.36198176
0.07572960179,209.0445601,0.5331666698,264.5833349,264.5833349,208.513185,0.002000000006,-0.5313757141,45.36198176
0.07572978909,209.1371811,0.3721868019,264.5815117,264.5815117,208.6058095,-0.07848811079,-0.5313719995,18.54781227
0.07572997639,209.1777841,0.3152842215,264.5796887,264.5796887,208.6464161,-0.1069375779,-0.5313683371,9.079873823
0.07573016533,209.2001813,0.2950476886,264.5778498,264.5778498,208.668817,-0.1170540055,-0.5313646614,5.723086868
0.07573035632,209.2161965,0.2878839464,264.575991,264.575991,208.6848358,-0.1206340178,-0.5313609528,4.545272617
0.0757305588,209.2307017,0.2852838483,264.5740205,264.5740205,208.6993449,-0.1219320963,-0.5313570236,4.129037093
0.07573078143,209.2457152,0.2843513962,264.571854,264.571854,208.7143628,-0.1223961559,-0.5313527046,3.992444959
0.0757310364,209.2625834,0.2840077,264.5693728,264.5693728,208.7312359,-0.1225655228,-0.5313477589,3.956710711
0.07573134009,209.2826,0.2838481343,264.5664178,264.5664178,208.7512584,-0.1226423506,-0.5313418687,3.95578038
0.07573171951,209.3076479,0.2837223668,264.5627261,264.5627261,208.7763136,-0.1227015428,-0.5313345103,3.966879823
0.075732224,209.3410757,0.2835719103,264.5578181,264.5578181,208.8097512,-0.1227718629,-0.5313247274,3.984427416
0.07573295849,209.3900093,0.2833553816,264.5506735,264.5506735,208.8586991,-0.1228729827,-0.5313104871,4.010382584
0.07573419917,209.4733897,0.2829897798,264.5386077,264.5386077,208.9421035,-0.1230437178,-0.5312864385,4.054221927
0.07573700498,209.6652946,0.2821628158,264.5113336,264.5113336,209.1340628,-0.1234299257,-0.5312320814,4.1531975
0.07574633441,210.3365655,0.2794115599,264.4207792,264.4207792,209.8055141,-0.1247149993,-0.5310516414,4.480614884
0.07579047997,214.1937358,0.2663608386,263.9954857,263.9954857,213.6635311,-0.1308150664,-0.5302048994,5.994414314
0.07597511256,241.6365599,0.2112518583,262.3046322,262.3046322,241.1097095,-0.1566787031,-0.5268505834,11.65685649
0.07625320757,311.3538744,0.1269648924,260.1988327,260.1988327,310.8311659,-0.1967163865,-0.5227086215,17.95944488
0.07658542985,422.9907626,0.02505831173,258.6950597,258.6950597,422.47095,-0.2461659038,-0.5198126134,21.64229473
0.07700163631,571.6280193,-0.1028622606,258.6521474,258.6521474,571.1081439,-0.3100832777,-0.5198752981,20.06401619
0.0774860257,698.3074946,-0.2493786885,260.9194324,260.9194324,697.782958,-0.3856087766,-0.5245363964,9.915670272
0.07803625956,701.7270298,-0.408638246,264.8475227,264.8475227,701.1946335,-0.4691666457,-0.5323958294,-10.47765948
0.07851644888,529.4561134,-0.5378275719,266.913786,266.913786,528.9197569,-0.5358275719,-0.5363559519,-33.02209561
0.07851644888,529.4561134,-0.5378275719,266.913786,266.913786,528.9197569,-0.5358275719,-0.5363559519,-33.02209561
0.07906264385,209.429477,-208.8963356,264.5707314,264.5707314,208.8981267,-0.5313498257,-0.5311414628,-37.57282266
0.07906264385,209.429477,-208.8963356,264.5707314,264.5707314,208.8981267,-0.5313498257,-0.5311414628,-37.57282266
0.07906264385,209.429477,-208.8963356,264.5707314,264.5707314,208.8981267,-0.5313498257,-0.5311414628,-37.57282266
0.07906264385,209.429477,-208.8963356,264.5707314,264.5707314,208.8981267,-0.5313498257,-0.5311414628,-37.57282266
0.079062849,209.3581794,-208.9942454,264.5687335,264.5687335,208.8268331,-0.5313459279,-0.4465357093,-9.374339438
0.07906305416,209.3444245,-209.0346622,264.5667357,264.5667357,208.8130822,-0.5313419727,-0.4194479047,-0.3485263711
0.07906325931,209.3490949,-209.0567035,264.564738,264.564738,208.8177566,-0.5313379993,-0.4107604423,2.543831709
0.07906346446,209.3596765,-209.0728833,264.5627404,264.5627404,208.8283422,-0.5313340203,-0.4079593614,3.47405928
0.07906369098,209.3735141,-209.0886524,264.5605348,264.5605348,208.8421841,-0.5313296249,-0.4069913732,3.792892543
0.07906394021,209.3895224,-209.1052888,264.5581082,264.5581082,208.8581973,-0.5313247884,-0.4066748813,3.894174262
0.07906423127,209.4085136,-209.1245143,264.5552746,264.5552746,208.8771942,-0.5313191403,-0.4065549066,3.929239993
0.07906458372,209.4316518,-209.1477879,264.5518434,264.5518434,208.9003392,-0.5313123013,-0.4064837609,3.946986546
0.07906503808,209.4616056,-209.1778804,264.5474207,264.5474207,208.9303019,-0.531303486,-0.4064100202,3.96386634
0.07906567085,209.5035279,-209.2199895,264.541262,264.541262,208.9722364,-0.5312912108,-0.4063104425,3.986323113
0.07906666872,209.5701185,-209.2868742,264.5315517,264.5315517,209.0388464,-0.531271857,-0.4061537125,4.021609069
0.07906862677,209.7024892,-209.4198219,264.5125043,264.5125043,209.1712551,-0.5312338951,-0.4058461494,4.090758907
0.07907496053,210.146096,-209.865296,264.4509517,264.4509517,209.6149845,-0.5311112355,-0.4048509631,4.31366142
0.07910486535,212.5554366,-212.2834678,264.1617158,264.1617158,212.0249011,-0.5305351825,-0.4001461309,5.349893841
0.07923585055,228.930775,-228.6977599,262.9327619,262.9327619,228.4026811,-0.5280936914,-0.3794403368,9.561506309
0.07947685973,280.5625215,-280.4021621,260.9343308,260.9343308,280.0383728,-0.5241485376,-0.3411140271,15.80801435
0.07977818744,373.4688487,-373.4005722,259.162946,259.162946,372.9481499,-0.5206987698,-0.293301205,20.61118886
0.08015325038,508.3208194,-508.3679181,258.4012892,258.4012892,507.801509,-0.5193104251,-0.2348519454,21.59663312
0.08059671037,650.4763336,-650.6588797,259.6111638,259.6111638,649.9544614,-0.5218724625,-0.1683381257,15.61713502
0.08110969443,723.595704,-723.9303517,262.9785402,262.9785402,723.0670238,-0.5286804801,-0.09565468112,0.1177862566
0.0816623512,618.1978542,-618.6865528,266.4472919,266.4472919,617.6623419,-0.5355127328,-0.02209799185,-23.93272013
0.08184980142,529.2654734,-529.8033057,266.9161068,266.9161068,528.7291125,-0.5363614786,0.002,-33.04113807
0.08184980142,529.2654734,-529.8033057,266.9161068,266.9161068,528.7291125,-0.5363614786,0.002,-33.04113807
0.08184980142,529.2654734,-529.8033057,266.9161068,266.9161068,528.7291125,-0.5363614786,0.002,-33.04113807
0.08184980142,529.2654734,-529.8033057,266.9161068,266.9161068,528.7291125,-0.5363614786,0.002,-33.04113807
0.08239620991,0.5331535133,-209.5725209,264.5767567,264.5767567,0.002,-0.5313625525,208.5080054,-82.94841219
0.08239620991,0.5331535133,-209.5725209,264.5767567,264.5767567,0.002,-0.5313625525,208.5080054,-82.94841219
0.0823963973,0.3721509318,-209.5041722,264.5749327,264.5749327,-0.07849946674,-0.5313588361,208.6006628,-29.29923113
0.08239651532,0.3298708369,-209.4906967,264.5737839,264.5737839,-0.09963836542,-0.5313565251,208.6294697,-15.21744085
0.08239667124,0.3034022293,-209.4876005,264.5722663,264.5722663,-0.1128711517,-0.5313534869,208.6528451,-6.409872708
0.08239682715,0.2922443529,-209.4921741,264.5707488,264.5707488,-0.1184485724,-0.5313504564,208.6685795,-2.705886971
0.08239698329,0.2875211641,-209.4999936,264.5692292,264.5692292,-0.1208086472,-0.5313474251,208.6811253,-1.146820931
0.08239713942,0.285510579,-209.5091838,264.5677097,264.5677097,-0.1218124202,-0.5313443952,208.6923291,-0.4919572354
0.08239729584,0.2846383805,-209.5189757,264.5661875,264.5661875,-0.1222469972,-0.5313413606,208.7029963,-0.2165836826
0.08239745288,0.2842447708,-209.529063,264.5646592,264.5646592,-0.1224422738,-0.5313383141,208.7134802,-0.100802299
0.08239761148,0.2840519958,-209.5393668,264.5631159,264.5631159,-0.122537118,-0.5313352378,208.7239799,-0.05211822935
0.08239777347,0.28394296,-209.5499503,264.5615396,264.5615396,-0.1225900596,-0.5313320959,208.7346755,-0.03168055479
0.08239794225,0.2838676718,-209.5610134,264.5598973,264.5598973,-0.1226260614,-0.5313288223,208.7458172,-0.02315978868
0.08239812306,0.2838039781,-209.5728919,264.558138,264.558138,-0.122656149,-0.5313253156,208.7577629,-0.01968507446
0.08239832285,0.2837410756,-209.5860439,264.5561941,264.5561941,-0.1226856563,-0.5313214408,208.7709817,-0.01833912783
0.08239855072,0.2836725154,-209.601074,264.5539771,264.5539771,-0.1227177195,-0.531317022,208.7860847,-0.01786432715
0.08239881946,0.2835929005,-209.6188405,264.5513626,264.5513626,-0.1227549124,-0.5313118107,208.8039361,-0.01772009379
0.08239914907,0.2834956797,-209.6406888,264.5481562,264.5481562,-0.1228003164,-0.5313054198,208.825888,-0.01768543425
0.08239957423,0.2833703871,-209.6689658,264.5440206,264.5440206,-0.122858827,-0.5312971769,208.8542985,-0.01768006204
0.08240016316,0.2831968479,-209.7083109,264.5382927,264.5382927,-0.1229398687,-0.5312857604,208.8938286,-0.01768044105
0.08240107456,0.2829282689,-209.7696024,264.5294299,264.5294299,-0.1230652954,-0.5312680961,208.9554064,-0.01768194521
0.08240278768,0.2824233756,-209.8861308,264.5127761,264.5127761,-0.1233010883,-0.5312349051,209.0724728,-0.01768481283
0.08240913518,0.2805519076,-210.3329112,264.4511291,264.4511291,-0.1241751753,-0.531112058,209.5212475,-0.01769539351
0.08243372372,0.2732918779,-212.2847713,264.2132884,264.2132884,-0.1275673494,-0.5306383289,211.4808414,-0.0177357156
0.08248793443,0.2572285925,-217.7994347,263.6954832,263.6954832,-0.1350811869,-0.5296082342,217.0125982,-0.01782087215
0.08257356156,0.2317060905,-229.7352349,262.9020207,262.9020207,-0.1470489754,-0.5280332465,228.9754958,-0.01794483971
0.08268625492,0.197863528,-250.9547984,261.9194362,261.9194362,-0.1629876722,-0.5260892992,250.2308457,-0.01808818933
0.08283468836,0.1529164503,-287.1838657,260.7663726,260.7663726,-0.1843081475,-0.5238194033,286.50713,-0.01824238189
0.083023992,0.09512420191,-344.1491921,259.5891855,259.5891855,-0.2120270845,-0.5215219966,343.532546,-0.01838145001
0.08326424068,0.02132124807,-427.4924298,258.6585053,258.6585053,-0.2479978813,-0.5197439814,426.9513646,-0.01846432257
0.08357836423,-0.07529365547,-540.867336,258.4826554,258.4826554,-0.2961294832,-0.5195056567,540.423124,-0.01841408882
0.08399455663,-0.2020173865,-666.3612529,259.9580127,259.9580127,-0.360966706,-0.5225818621,666.0406883,-0.01807190544
0.08441074903,-0.3252923972,-723.032264,262.7456222,262.7456222,-0.4253918208,-0.5282137465,722.8293423,-0.01742121024
0.08484011996,-0.4466285714,-670.5136567,265.6992352,265.6992352,-0.4890135209,-0.534068448,670.4262164,-0.01643840728
0.08518314161,-0.5378341765,-529.041284,266.9170882,266.9170882,-0.5358341765,-0.5363626794,529.042755,-0.01542136289
0.08518314161,-0.5378341765,-529.041284,266.9170882,266.9170882,-0.5358341765,-0.5363626794,529.042755,-0.01542136289
0.08518314161,-0.5378341765,-529.041284,266.9170882,266.9170882,-0.5358341765,-0.5363626794,529.042755,-0.01542136289
0.08518314161,-0.5378341765,-529.041284,266.9170882,266.9170882,-0.5358341765,-0.5363626794,529.042755,-0.01542136289
0.08561855884,-133.4447599,-144.4580733,265.5275139,265.5275139,-0.5331879373,-0.5331989506,277.3695008,-36.35935428
0.08572938983,-208.9298471,-0.5331505634,264.5752817,264.5752817,-0.5313589598,-0.5311505633,208.9316382,-45.3515941
0.08572938983,-208.9298471,-0.5331505634,264.5752817,264.5752817,-0.5313589598,-0.5311505633,208.9316382,-45.35159411
0.08572938983,-208.9298471,-0.5331505634,264.5752817,264.5752817,-0.5313589598,-0.5311505633,208.9316382,-45.35159411
0.08572938983,-208.9298471,-0.5331505634,264.5752817,264.5752817,-0.5313589598,-0.5311505633,208.9316382,-45.35159411
0.0857296022,-209.0297927,-0.3607908591,264.5732137,264.5732137,-0.5313549239,-0.4449686433,208.8592283,-16.6429044
0.08572981457,-209.0700925,-0.3077760536,264.5711459,264.5711459,-0.5313508285,-0.4184591727,208.8465175,-7.825049909
0.08573002694,-209.0920798,-0.2914396297,264.5690781,264.5690781,-0.531346715,-0.4102888929,208.8521724,-5.12026401
0.08573023931,-209.1084575,-0.2863756071,264.5670105,264.5670105,-0.5313425961,-0.407754814,208.8634902,-4.294212439
0.08573046601,-209.1240943,-0.2847195642,264.5648035,264.5648035,-0.5313381977,-0.4069245856,208.8774754,-4.037367476
0.08573071808,-209.1408709,-0.2841707244,264.5623496,264.5623496,-0.5313333067,-0.4066477118,208.893708,-3.967200236
0.08573101198,-209.1602654,-0.2839592137,264.5594885,264.5594885,-0.531327604,-0.4065390954,208.9128967,-3.956789201
0.08573137092,-209.183957,-0.2838272624,264.5559947,264.5559947,-0.53132064,-0.4064696259,208.9364634,-3.965131309
0.08573183647,-209.2147835,-0.2836862839,264.5514636,264.5514636,-0.5313116086,-0.4063946056,208.9671579,-3.98097362
0.08573249174,-209.2583867,-0.2834929145,264.5450867,264.5450867,-0.5312988985,-0.406291544,209.0105804,-4.00410673
0.08573354088,-209.3287252,-0.283183768,264.5348789,264.5348789,-0.5312785533,-0.4061267629,209.0806302,-4.041197443
0.08573566243,-209.4729431,-0.2825585387,264.5142444,264.5142444,-0.5312374285,-0.4057935138,209.2242639,-4.1161049
0.08574234305,-209.9443409,-0.2805889112,264.4493356,264.4493356,-0.5311080824,-0.4047437912,209.6938215,-4.351112567
0.08577264856,-212.4082134,-0.2716386349,264.1563259,264.1563259,-0.5305245276,-0.3999756434,212.1493272,-5.400420135
0.08592790226,-232.9210017,-0.2254181941,262.709387,262.709387,-0.5276511653,-0.3754184841,232.6187685,-10.32619206
0.08618962459,-292.9212638,-0.146344839,260.6099752,260.6099752,-0.5235123462,-0.3337823947,292.5440962,-16.77899145
0.08650706045,-395.0468629,-0.04916340694,258.9253349,258.9253349,-0.5202451944,-0.2835070384,394.5757811,-21.17656437
0.0869066652,-539.1686243,0.07374912335,258.4708636,258.4708636,-0.5194803743,-0.2215963019,538.5753949,-21.03887223
0.08737542115,-677.3365769,0.2163106238,260.2231575,260.2231575,-0.5231231265,-0.1520678456,676.5971434,-12.96935168
0.08791489154,-717.8999849,0.3743952083,263.9978592,263.9978592,-0.5307130856,-0.076800255,716.994877,5.33359102
0.08846868525,-555.053493,0.5254781186,266.8494882,266.8494882,-0.5362534917,-0.004110428954,553.9917619,30.68010357
0.08851645528,-529.6950969,0.5378291662,266.9145831,266.9145831,-0.5363583229,0.002,528.6209099,33.02343515
0.08851645528,-529.6950969,0.5378291662,266.9145831,266.9145831,-0.5363583229,0.002,528.6209099,33.02343515
0.08906280472,-209.5329804,208.9998323,264.5740841,264.5740841,-0.5313571677,208.4684756,0.002000000019,37.58114556
0.08906280472,-209.5329804,208.9998323,264.5740841,264.5740841,-0.5313571677,208.4684756,0.002000000009,37.58114556
0.08906280472,-209.5329804,208.9998323,264.5740841,264.5740841,-0.5313571677,208.4684756,0.002000000009,37.58114556
0.08906280472,-209.5329804,208.9998323,264.5740841,264.5740841,-0.5313571677,208.4684756,0.002000000009,37.58114556
0.08906299416,-209.4642785,209.0931107,264.5722399,264.5722399,-0.5313534106,208.5617576,-0.07898833193,10.58697735
0.0890631836,-209.4482971,209.1337109,264.5703957,264.5703957,-0.5313497064,208.6023615,-0.1072773052,1.159280836
0.08906337303,-209.4507336,209.1559357,264.5685517,264.5685517,-0.5313460207,208.6245899,-0.1171695929,-2.136179772
0.08906356247,-209.4596133,209.1717596,264.5667077,264.5667077,-0.5313423416,208.6404175,-0.1206398286,-3.290952955
0.08906377253,-209.4720311,209.1867834,264.5646631,264.5646631,-0.531338265,208.6554454,-0.1219408185,-3.722427344
0.08906400153,-209.4865714,209.202219,264.5624343,264.5624343,-0.5313338218,208.6708855,-0.1223862233,-3.868507149
0.08906426639,-209.503782,209.2197559,264.5598565,264.5598565,-0.5313286835,208.6884275,-0.122546795,-3.919266159
0.08906458157,-209.5244336,209.2405614,264.5567892,264.5567892,-0.5313225696,208.7092392,-0.1226207276,-3.940616947
0.08906497801,-209.5505253,209.2667814,264.5529315,264.5529315,-0.5313148801,208.7354668,-0.122680981,-3.956554004
0.08906550912,-209.5856326,209.3020466,264.5477637,264.5477637,-0.5313045798,208.7707423,-0.1227547262,-3.975570832
0.08906629475,-209.6378702,209.3545157,264.5401207,264.5401207,-0.5312893459,208.8232266,-0.1228628618,-4.003366197
