time,C2.v,C1.v,L.i
35834,0.3235168462,2.239398683,0.5056520343
35835,0.3292313352,2.257630752,0.5234267508
35836,0.3348378072,2.275898408,0.5415037456
35837,0.3403340817,2.294195007,0.5598767612
35838,0.3457180102,2.31251387,0.5785394111
35839,0.350987476,2.330848285,0.5974851796
35840,0.3561403946,2.349191505,0.6167074218
35841,0.3611747135,2.36753675,0.6361993635
35842,0.366088412,2.385877203,0.6559541016
35843,0.3708795014,2.404206017,0.6759646034
35844,0.3755460253,2.422516307,0.6962237073
35845,0.380086059,2.440801156,0.7167241225
35846,0.3844977098,2.459053613,0.7374584289
35847,0.3887785365,2.47726315,0.7584144365
35848,0.3929277247,2.495428053,0.7795910953
35849,0.3969437518,2.513542521,0.8009820879
35850,0.4008249122,2.531599441,0.8225793015
35851,0.4045695569,2.549591758,0.8443745972
35852,0.4081760937,2.567512479,0.8663598101
35853,0.4116429869,2.58535467,0.8885267489
35854,0.4149687574,2.603111458,0.9108671964
35855,0.4181519831,2.62077603,0.9333729089
35856,0.4211912982,2.638341632,0.9560356168
35857,0.4240853938,2.655801573,0.9788470242
35858,0.4268330177,2.673149218,1.001798809
35859,0.4294329743,2.690377997,1.024882623
35860,0.4318841245,2.707481398,1.048090093
35861,0.4341853861,2.724452967,1.071412816
35862,0.4363357336,2.741286314,1.094842367
35863,0.438334198,2.757975108,1.118370294
35864,0.440179867,2.774513076,1.141988115
35865,0.4418718851,2.790894008,1.165687328
35866,0.4434094533,2.807111754,1.189459399
35867,0.4447918295,2.823160222,1.213295773
35868,0.446018328,2.839033383,1.237187864
35869,0.44708832,2.854725265,1.261127063
35870,0.4480012332,2.87022996,1.285104734
35871,0.4487565521,2.885541617,1.309112215
35872,0.4493538178,2.900654448,1.333140817
35873,0.4497926281,2.915562722,1.357181826
35874,0.4500726374,2.93026077,1.381226501
35875,0.4501935569,2.944742985,1.405266075
35876,0.4501551545,2.959003816,1.429291756
35877,0.4499572545,2.973037777,1.453294723
35878,0.4495997382,2.986839437,1.477266131
35879,0.4490825433,3.000403431,1.50119711
35880,0.4484056643,3.013724449,1.52507876
35881,0.4475691525,3.026797244,1.548902159
35882,0.4465731156,3.039616628,1.572658356
35883,0.4454177181,3.052177476,1.596338374
35884,0.4441031813,3.064474719,1.619933212
35885,0.442629783,3.07650335,1.643433841
35886,0.4409978577,3.088258425,1.666831206
35887,0.439208432,3.099733346,1.690111931
35888,0.4372611778,3.110926218,1.713273567
35889,0.4351564508,3.121833115,1.736308728
35890,0.4328949057,3.132449484,1.7592083
35891,0.4304772484,3.1427709,1.781963269
35892,0.4279042356,3.152793062,1.804564719
35893,0.4251766752,3.162511801,1.827003833
35894,0.4222954259,3.171923071,1.849271893
35895,0.4192613976,3.181022954,1.87136028
35896,0.4160755511,3.189807661,1.893260473
35897,0.4127388983,3.198273526,1.914964051
35898,0.4092525018,3.206417015,1.93646269
35899,0.4056174757,3.214234717,1.957748166
35900,0.4018349847,3.22172335,1.978812353
35901,0.3979062447,3.228879758,1.999647224
35902,0.3938325225,3.235700914,2.020244852
35903,0.389615136,3.242183917,2.040597407
35904,0.3852554541,3.248325991,2.060697158
35905,0.3807548965,3.25412449,2.080536473
35906,0.3761149343,3.259576894,2.10010782
35907,0.3713370892,3.26468081,2.119403764
35908,0.3664229342,3.269433971,2.138416969
35909,0.3613740931,3.273834239,2.157140199
35910,0.3561922408,3.277879602,2.175566315
35911,0.3508791033,3.281568175,2.193688278
35912,0.3454364574,3.2848982,2.211499147
35913,0.339866131,3.287868047,2.228992081
35914,0.3341700031,3.290476211,2.246160336
35915,0.3283500036,3.292721316,2.262997269
35916,0.3224081134,3.294602113,2.279496332
35917,0.3163463644,3.296117479,2.295651081
35918,0.3101668396,3.297266418,2.311455165
35919,0.3038716729,3.298048062,2.326902337
35920,0.2974630493,3.29846167,2.341986445
35921,0.2909432046,3.298506627,2.356701438
35922,0.2843144259,3.298182446,2.371041362
35923,0.2775790512,3.297488766,2.385000362
35924,0.2707394693,3.296425355,2.398572685
35925,0.2637981203,3.294992106,2.411752671
35926,0.2567574951,3.29318904,2.424534765
35927,0.2496219341,3.291017651,2.436911726
35928,0.2423915628,3.288476754,2.448881284
35929,0.2350683562,3.285566443,2.460439163
35930,0.2276550864,3.282287478,2.471580415
35931,0.2201545403,3.278640743,2.482300265
35932,0.2125695197,3.274627246,2.492594113
35933,0.2049028416,3.270248116,2.502457531
35934,0.197157338,3.265504608,2.511886266
35935,0.1893358555,3.2603981,2.520876239
35936,0.1814412562,3.254930093,2.529423545
35937,0.1734764167,3.249102212,2.53752445
35938,0.1654442289,3.242916205,2.545175397
35939,0.1573475995,3.236373943,2.552373001
35940,0.1491894503,3.229477423,2.559114051
35941,0.140972718,3.222228763,2.565395511
35942,0.1327003543,3.214630206,2.571214516
35943,0.1243753258,3.206684117,2.576568378
35944,0.1160006142,3.198392986,2.58145458
35945,0.1075792162,3.189759426,2.58587078
35946,0.09911414328,3.180786174,2.58981481
35947,0.09060842208,3.171476089,2.593284675
35948,0.08206509413,3.161832155,2.596278554
35949,0.07348721597,3.15185748,2.5987948
35950,0.06487785911,3.141555293,2.60083194
35951,0.05624011002,3.13092895,2.602388674
35952,0.04757707017,3.119981927,2.603463875
35953,0.038891856,3.108717827,2.604056592
35954,0.03018759891,3.097140374,2.604166046
35955,0.02146744531,3.085253415,2.603791633
35956,0.01273455655,3.073060924,2.602932921
35957,0.003992108971,3.060566994,2.601589653
35958,-0.004756706096,3.047775846,2.599761745
35959,-0.01350868236,3.034691822,2.597449288
35960,-0.02226059854,3.021319387,2.594652546
35961,-0.0310092184,3.007663131,2.591371956
35962,-0.03975129071,2.993727767,2.58760813
35963,-0.04848354926,2.979518132,2.583361852
35964,-0.05720271287,2.965039185,2.578634082
35965,-0.06590548539,2.95029601,2.573425953
35966,-0.07458855569,2.935293815,2.56773877
35967,-0.08324859765,2.920037929,2.561574014
35968,-0.0918810776,2.904536359,2.554934943
35969,-0.1004835776,2.888792957,2.547822597
35970,-0.1090546572,2.872809536,2.540236783
35971,-0.1175909214,2.856592123,2.532179997
35972,-0.1260890072,2.840146793,2.523654884
35973,-0.1345455842,2.823479663,2.514664235
35974,-0.1429573542,2.806596896,2.505210993
35975,-0.1513210515,2.789504701,2.495298245
35976,-0.1596334426,2.772209332,2.484929229
35977,-0.1678913264,2.754717087,2.474107331
35978,-0.1760915341,2.73703431,2.462836085
35979,-0.1842309294,2.71916739,2.451119173
35980,-0.1923064082,2.70112276,2.438960426
35981,-0.2003148988,2.6829069,2.426363822
35982,-0.2082533617,2.664526332,2.413333489
35983,-0.2161187901,2.645987628,2.399873703
35984,-0.2239082092,2.627297399,2.385988887
35985,-0.2316186767,2.608462307,2.371683613
35986,-0.2392472826,2.589489054,2.356962601
35987,-0.2467911494,2.570384392,2.341830722
35988,-0.2542474316,2.551155113,2.32629299
35989,-0.2616133165,2.531808057,2.310354573
35990,-0.2688860233,2.51235011,2.294020783
35991,-0.2760628038,2.492788201,2.277297082
35992,-0.2831409423,2.473129304,2.260189081
35993,-0.290117755,2.453380439,2.242702538
35994,-0.2969905908,2.433548673,2.22484336
35995,-0.3037568309,2.413641113,2.206617602
35996,-0.3104138888,2.393664916,2.188031469
35997,-0.3169592102,2.373627282,2.16909131
35998,-0.3233902734,2.353535456,2.149803627
35999,-0.3297045889,2.333396727,2.130175068
36000,-0.3358996996,2.313218433,2.11021243
36001,-0.3419731807,2.293007953,2.089922657
36002,-0.3479226398,2.272772713,2.069312843
36003,-0.3537457168,2.252520183,2.04839023
36004,-0.359440084,2.232257879,2.027162207
36005,-0.3650034459,2.211993362,2.005636313
36006,-0.3704335397,2.191734238,1.983820234
36007,-0.3757281344,2.171488158,1.961721805
36008,-0.3808850319,2.151262818,1.939349008
36009,-0.3859018908,2.131066909,1.916711179
36010,-0.3907761443,2.110911017,1.893820321
36011,-0.3955072262,2.090795264,1.87067537
36012,-0.4000931323,2.070727601,1.847285173
36013,-0.4045319208,2.050715915,1.823658607
36014,-0.4088217121,2.030768026,1.799804583
36015,-0.4129606892,2.010891692,1.775732041
36016,-0.4169470973,1.991094604,1.751449953
36017,-0.4207792441,1.971384389,1.726967322
36018,-0.4244554995,1.951768608,1.702293182
36019,-0.4279742961,1.932254758,1.677436597
36020,-0.4313341286,1.912850272,1.652406665
36021,-0.4345335541,1.893562517,1.627212512
36022,-0.4375711923,1.874398795,1.601863298
36023,-0.4404457249,1.855366343,1.576368211
36024,-0.4431558963,1.836472333,1.550736473
36025,-0.4457005132,1.817723874,1.524977335
36026,-0.4480784446,1.799128009,1.499100082
36027,-0.4502886219,1.780691714,1.473114026
36028,-0.452330039,1.762421903,1.447028514
36029,-0.4542017521,1.744325424,1.420852921
36030,-0.4559028796,1.72640906,1.394596656
36031,-0.4574326026,1.708679529,1.368269157
36032,-0.4587901643,1.691143485,1.341879894
36033,-0.4599748704,1.673807516,1.315438368
36034,-0.4609860891,1.656678147,1.288954111
36035,-0.4618232507,1.639761834,1.262436687
36036,-0.4624858481,1.623064973,1.23589569
36037,-0.4629734366,1.606593893,1.209340746
36038,-0.4632856336,1.590354856,1.18278151
36039,-0.4634221191,1.574354063,1.156227672
36040,-0.4633826356,1.558597648,1.12968895
36041,-0.4631669876,1.543091681,1.103175094
36042,-0.4627750423,1.527842164,1.076695886
36043,-0.4622067292,1.51285504,1.050261137
36044,-0.4614620402,1.498136181,1.023880691
36045,-0.4605410293,1.483691398,0.9975644238
36046,-0.4594438133,1.469526435,0.9713222399
36047,-0.4581705712,1.455646974,0.9451640766
36048,-0.4567215443,1.442058628,0.9190999019
36049,-0.4550970362,1.428766949,0.8931397151
36050,-0.4532974133,1.415777421,0.8672935464
36051,-0.4513239783,1.403097699,0.8415771698
36052,-0.449176101,1.390729193,0.8159915385
36053,-0.4468542244,1.378676418,0.7905452242
36054,-0.444359078,1.366944414,0.7652483285
36055,-0.4416914472,1.355538082,0.7401108417
36056,-0.4388521731,1.344462184,0.7151426433
36057,-0.4358421531,1.333721337,0.6903535015
36058,-0.4326623401,1.323320019,0.6657530736
36059,-0.4293137432,1.313262568,0.641350906
36060,-0.4257974273,1.30355318,0.6171564338
36061,-0.4221145133,1.29419591,0.5931789812
36062,-0.4182661779,1.285194673,0.5694277612
36063,-0.4142536539,1.276553241,0.5459118761
36064,-0.4100782296,1.268275248,0.5226403168
36065,-0.4057412498,1.260364184,0.4996219634
36066,-0.4012441148,1.2528234,0.4768655848
36067,-0.396588281,1.245656106,0.454379839
36068,-0.3917752606,1.23886537,0.4321732728
36069,-0.3868066217,1.232454121,0.4102543221
36070,-0.3816839885,1.226425144,0.3886313117
36071,-0.376409041,1.220781087,0.3673124554
36072,-0.3709835151,1.215524452,0.3463058558
36073,-0.3654092026,1.210657606,0.3256195048
36074,-0.3596879513,1.206182769,0.3052612829
36075,-0.3538216648,1.202102026,0.2852389597
36076,-0.3478123028,1.198417316,0.2655601938
36077,-0.3416618806,1.195130441,0.2462325328
36078,-0.3353724699,1.192243058,0.227263413
36079,-0.3289461978,1.189756688,0.20866016
36080,-0.3223852476,1.187672706,0.1904299882
36081,-0.3156918585,1.185992349,0.172580001
36082,-0.3088683256,1.184716714,0.1551171905
36083,-0.3019169998,1.183846754,0.1380484383
36084,-0.2948402881,1.183383283,0.1213805144
36085,-0.2876406533,1.183326973,0.1051200781
36086,-0.2803206141,1.183678358,0.08927367752
36087,-0.2728827452,1.184437826,0.07384774985
36088,-0.2653296772,1.185605629,0.05884862114
36089,-0.2576640966,1.187181875,0.04428250644
36090,-0.2498887458,1.189166532,0.03015550974
36091,-0.242006423,1.191559427,0.01647362402
36092,-0.2340204763,1.194360098,0.00324359136
36093,-0.225933,1.197568264,-0.00953035862
36094,-0.2177462808,1.201183363,-0.02184403423
36095,-0.209463339,1.205204475,-0.03369219658
36096,-0.2010872159,1.209630542,-0.045069796
36097,-0.1926209732,1.214460362,-0.05597197215
36098,-0.184067693,1.219692596,-0.06639405392
36099,-0.1754304782,1.225325764,-0.07633155946
36100,-0.1667124521,1.231358245,-0.08578019623
36101,-0.1579167585,1.237788278,-0.09473586092
36102,-0.149046562,1.244613962,-0.1031946395
36103,-0.1401050475,1.251833255,-0.1111528072
36104,-0.1310954205,1.259443976,-0.1186068286
36105,-0.1220209073,1.267443804,-0.1255533573
36106,-0.1128847544,1.275830276,-0.1319892366
36107,-0.103690229,1.28460079,-0.1379114986
36108,-0.09444061892,1.293752603,-0.143317365
36109,-0.08513923249,1.303282832,-0.1482042466
36110,-0.07578939857,1.313188455,-0.1525697435
36111,-0.06639446659,1.323466308,-0.1564116452
36112,-0.05695780652,1.334113088,-0.1597279302
36113,-0.0474828089,1.345125351,-0.1625167665
36114,-0.03797288482,1.356499513,-0.1647765113
36115,-0.02843146592,1.36823185,-0.1665057111
36116,-0.01886200439,1.380318497,-0.1677031015
36117,-0.00926797298,1.39275545,-0.1683676076
36118,0.0003471350041,1.405538563,-0.1684983437
36119,0.009979805709,1.418663552,-0.1680946132
36120,0.01962650473,1.432125992,-0.167155909
36121,0.02928367709,1.445921315,-0.1656819132
36122,0.03894774729,1.460044817,-0.1636724971
36123,0.04861511925,1.474491651,-0.1611277213
36124,0.05828217634,1.489256832,-0.1580478356
36125,0.06794512446,1.504334955,-0.1544333914
36126,0.07759971505,1.519719629,-0.1502855796
36127,0.08724402688,1.535408411,-0.1456041853
36128,0.09687434752,1.551395626,-0.1403904007
36129,0.1064869868,1.567675518,-0.1346456012
36130,0.1160782768,1.584242253,-0.1283713458
36131,0.1256445721,1.601089917,-0.1215693767
36132,0.1351822491,1.618212516,-0.1142416197
36133,0.1446877069,1.635603976,-0.1063901839
36134,0.1541573667,1.653258146,-0.09801736184
36135,0.1635876721,1.671168793,-0.08912562956
36136,0.1729750887,1.689329605,-0.07971764642
36137,0.1823161047,1.707734192,-0.06979625523
36138,0.1916072303,1.726376084,-0.0593644822
36139,0.2008449982,1.745248729,-0.04842553698
36140,0.2100259633,1.7643455,-0.03698281262
36141,0.2191467027,1.783659686,-0.02503988559
36142,0.2282038158,1.803184501,-0.01260051577
36143,0.2371939244,1.822913075,0.0003313535282
36144,0.2461136725,1.842838462,0.01375159559
36145,0.2549597263,1.862953635,0.02765590029
36146,0.2637287743,1.883251487,0.04203977406
36147,0.2724175275,1.903724834,0.05689853995
36148,0.2810227188,1.92436641,0.07222733757
36149,0.2895411037,1.945168871,0.08802112313
36150,0.2979694597,1.966124792,0.1042746694
36151,0.3063045869,1.98722667,0.1209825658
36152,0.3145433074,2.008466922,0.1381392182
36153,0.3226824657,2.029837886,0.1557388492
36154,0.3307189286,2.051331819,0.1737754979
36155,0.338649585,2.072940901,0.1922430201
36156,0.3464713463,2.09465723,0.2111350879
36157,0.3541811461,2.116472827,0.2304451903
36158,0.3617759402,2.138379631,0.2501666327
36159,0.369251854,2.160366441,0.2702893115
36160,0.3766071662,2.182429241,0.2908103505
36161,0.3838394147,2.20456137,0.3117240947
36162,0.3909456691,2.226754349,0.3330228927
36163,0.3979230587,2.248999725,0.3546989971
36164,0.4047687723,2.271289063,0.3767445643
36165,0.4114800579,2.293613954,0.3991516545
36166,0.4180542231,2.315966008,0.4219122315
36167,0.4244886348,2.33833686,0.4450181632
36168,0.4307807196,2.360718165,0.4684612211
36169,0.4369279632,2.383101602,0.4922330804
36170,0.4429279109,2.405478871,0.5163253203
36171,0.4487781675,2.427841694,0.5407294236
36172,0.4544763972,2.450181816,0.5654367772
36173,0.4600203235,2.472491004,0.5904386713
36174,0.4654077295,2.494761046,0.6157263004
36175,0.4706364577,2.516983755,0.6412907624
36176,0.47570441,2.539150963,0.6671230592
36177,0.4806095477,2.561254525,0.6932140965
36178,0.4853498916,2.583286321,0.7195546836
36179,0.489923522,2.605238249,0.7461355338
36180,0.4943285784,2.627102232,0.7729472641
36181,0.4985632601,2.648870214,0.7999803953
36182,0.5026258254,2.670534162,0.8272253521
36183,0.5065145924,2.692086064,0.8546724626
36184,0.5102279385,2.713517932,0.8823119592
36185,0.5137643005,2.734821798,0.9101339778
36186,0.5171221746,2.755989718,0.9381285582
36187,0.5203001167,2.777013769,0.9662856438
36188,0.5232967418,2.79788605,0.9945950821
36189,0.5261107244,2.818598685,1.023046624
36190,0.5287407988,2.839143816,1.051629925
36191,0.5311857582,2.85951361,1.080334543
36192,0.5334444555,2.879700255,1.109149941
36193,0.5355158032,2.899695962,1.138065485
36194,0.5373987728,2.919492964,1.167070445
36195,0.5390923958,2.939083515,1.196153995
36196,0.5405957646,2.958457808,1.225301707
36197,0.5419081709,2.977611071,1.254507164
36198,0.5430289249,2.996537545,1.283762245
36199,0.5439573833,3.015229663,1.313055693
36200,0.5446929737,3.033679979,1.342376293
36201,0.5452351947,3.051881169,1.371712876
36202,0.5455836159,3.069826031,1.401054319
36203,0.5457378779,3.087507484,1.430389542
36204,0.5456976923,3.104918569,1.459707511
36205,0.5454628417,3.122052448,1.488997235
36206,0.5450331797,3.138902406,1.518247771
36207,0.544408631,3.155461849,1.547448216
36208,0.5435891912,3.171724303,1.576587717
36209,0.5425749268,3.187683418,1.605655462
36210,0.5413659756,3.203332965,1.634640685
36211,0.539962546,3.218666836,1.663532664
36212,0.5383649178,3.233679045,1.692320723
36213,0.5365734416,3.248363727,1.720994231
36214,0.534588539,3.262715139,1.749542599
36215,0.5324107025,3.276727661,1.777955287
36216,0.5300404959,3.290395793,1.806221795
36217,0.5274785538,3.303714157,1.834331672
36218,0.5247255818,3.316677496,1.862274508
36219,0.5217823565,3.329280676,1.890039942
36220,0.5186497256,3.341518684,1.917617654
36221,0.5153286077,3.353386628,1.94499737
36222,0.5118199925,3.364879739,1.972168861
36223,0.5081249405,3.375993368,1.999121942
36224,0.5042445834,3.386722988,2.025846475
36225,0.5001801238,3.397064196,2.052332364
36226,0.4959328355,3.407012707,2.078569559
36227,0.491504063,3.41656436,2.104548055
36228,0.486895222,3.425715114,2.130257891
36229,0.4821077991,3.434461052,2.15568915
36230,0.477143352,3.442798376,2.180831963
36231,0.4720035093,3.450723412,2.205676502
36232,0.4666899708,3.458232605,2.230212986
36233,0.4612053876,3.46532213,2.254429038
36234,0.4555508331,3.471989404,2.278317914
36235,0.4497272574,3.478231961,2.30187334
36236,0.4437367441,3.48404692,2.325085803
36237,0.437581424,3.489431567,2.34794596
36238,0.4312634748,3.494383351,2.370444641
36239,0.4247851212,3.498899888,2.392572848
36240,0.4181486347,3.502978959,2.414321754
36241,0.4113563342,3.50661851,2.435682706
36242,0.4044105853,3.509816652,2.456647223
36243,0.3973138006,3.512571664,2.477206995
36244,0.3900684397,3.514881988,2.497353885
36245,0.3826770093,3.516746232,2.517079929
36246,0.3751420631,3.518163169,2.536377333
36247,0.3674662016,3.519131739,2.555238478
36248,0.3596520724,3.519651046,2.573655915
36249,0.3517023701,3.51972036,2.591622367
36250,0.3436198364,3.519339115,2.609130732
36251,0.3354072598,3.518506914,2.626174077
36252,0.3270674758,3.517223522,2.642745643
36253,0.318603367,3.51548887,2.658838843
36254,0.310017863,3.513303056,2.674447261
36255,0.3013139403,3.510666343,2.689564656
36256,0.2924946225,3.507579157,2.704184955
36257,0.28356298,3.504042093,2.718302261
36258,0.2745221303,3.500055908,2.731910848
36259,0.2653752381,3.495621529,2.745005161
36260,0.2561255147,3.490740043,2.757579818
36261,0.2467762187,3.485412706,2.769629611
36262,0.2373306554,3.479640939,2.781149501
36263,0.2277921775,3.473426328,2.792134623
36264,0.2181641843,3.466770624,2.802580284
36265,0.2084501223,3.459675743,2.812481964
36266,0.1986534849,3.452143769,2.821835314
36267,0.1887778126,3.444176948,2.830636157
36268,0.1788266927,3.435777694,2.838880489
36269,0.1688037598,3.426948586,2.846564478
36270,0.1587126951,3.417692367,2.853684465
36271,0.148557227,3.408011947,2.860236961
36272,0.1383430801,3.397912917,2.866218499
36273,0.1280708951,3.387394813,2.871626861
36274,0.1177441729,3.376460747,2.87645941
36275,0.1073668607,3.365114512,2.880713651
36276,0.09694290211,3.353360025,2.884387304
36277,0.08647623731,3.341201328,2.887478306
36278,0.07597080296,3.328642585,2.88998481
36279,0.06543053225,3.315688085,2.891905185
36280,0.05485935491,3.302342243,2.893238015
36281,0.04426119717,3.288609596,2.893982102
36282,0.03363998181,3.274494806,2.894136464
36283,0.02299962812,3.260002658,2.893700334
36284,0.0123440519,3.245138062,2.892673162
36285,0.001677165507,3.229906054,2.891054614
36286,-0.008997122213,3.21431179,2.888844573
36287,-0.01967490587,3.198360553,2.886043136
36288,-0.03035228356,3.18205775,2.882650619
36289,-0.04102535685,3.165408912,2.878667552
36290,-0.05169023079,3.148419693,2.874094682
36291,-0.0623430139,3.131095872,2.868932973
36292,-0.07297981818,3.113443353,2.863183603
36293,-0.0835967591,3.095468162,2.856847968
36294,-0.09418995562,3.07717645,2.849927679
36295,-0.1047555302,3.058574493,2.842424565
36296,-0.1152896087,3.039668692,2.83434067
36297,-0.1257883205,3.020465568,2.825678253
36298,-0.1362477984,3.00097177,2.816439792
36299,-0.1466641789,2.981194071,2.806627978
36300,-0.1570336018,2.961139366,2.796245721
36301,-0.1673522102,2.940814674,2.785296145
36302,-0.177616151,2.920227142,2.773782591
36303,-0.1878215745,2.899384037,2.761708617
36304,-0.1979646343,2.878292751,2.749077996
36305,-0.2080414876,2.856960801,2.735894718
36306,-0.2180482952,2.835395829,2.722162989
36307,-0.2279812211,2.813605599,2.70788723
36308,-0.237836433,2.791598,2.69307208
36309,-0.247610102,2.769381046,2.677722393
36310,-0.2572979245,2.746964159,2.661844324
36311,-0.266895592,2.724357133,2.64544464
36312,-0.276401797,2.701561895,2.628523639
36313,-0.2858127388,2.678587127,2.61108736
36314,-0.295124671,2.655441526,2.593141993
36315,-0.3043339022,2.632133802,2.574693871
36316,-0.3134367951,2.608672682,2.555749474
36317,-0.322429767,2.585066905,2.536315429
36318,-0.3313092897,2.561325224,2.516398508
36319,-0.3400718896,2.537456407,2.49600563
36320,-0.3487141475,2.513469237,2.475143861
36321,-0.3572326987,2.48937251,2.453820411
36322,-0.3656242331,2.465175037,2.432042639
36323,-0.3738854949,2.440885642,2.409818049
36324,-0.3820132831,2.416513165,2.387154291
36325,-0.3900044509,2.392066459,2.364059161
36326,-0.3978559061,2.367554392,2.340540602
36327,-0.4055646112,2.342985845,2.316606704
36328,-0.4131275829,2.318369715,2.292265701
36329,-0.4205418926,2.293714911,2.267525975
36330,-0.427804666,2.269030359,2.242396054
36331,-0.4349130836,2.244324996,2.216884611
36332,-0.4418643802,2.219607776,2.191000468
36333,-0.4486558451,2.194887666,2.164752591
36334,-0.4552848221,2.170173648,2.138150092
36335,-0.4617487096,2.145474716,2.111202232
36336,-0.4680449605,2.120799882,2.083918414
36337,-0.474171082,2.096158168,2.056308191
36338,-0.480124636,2.071558613,2.028381261
36339,-0.4859032388,2.047010271,2.000147467
36340,-0.4915045614,2.022522207,1.971616801
36341,-0.496926329,1.998103502,1.942799399
36342,-0.5021663214,1.973763253,1.913705544
36343,-0.5072223731,1.949510567,1.884345664
36344,-0.5120923729,1.92535457,1.854730336
36345,-0.5167742641,1.901304398,1.824870281
36346,-0.5212660445,1.877369204,1.794776367
36347,-0.5255657666,1.853558155,1.764459609
36348,-0.5296715371,1.82988043,1.733931167
36349,-0.5335812248,1.806348372,1.703206972
36350,-0.5372935396,1.782967603,1.672293567
36351,-0.5408071922,1.759743877,1.641197716
36352,-0.5441206037,1.736686412,1.609931348
36353,-0.5472322738,1.713804317,1.578506384
36354,-0.5501407809,1.691106589,1.546934738
36355,-0.5528447825,1.668602118,1.515228316
36356,-0.5553430145,1.646299682,1.483399017
36357,-0.5576342919,1.624207949,1.45145873
36358,-0.559717508,1.602335478,1.41941934
36359,-0.5615916355,1.580690719,1.387292721
36360,-0.5632557252,1.559282009,1.355090742
36361,-0.5647089072,1.538117578,1.322825262
36362,-0.5659503901,1.517205546,1.290508135
36363,-0.5669794614,1.496553921,1.258151205
36364,-0.5677954871,1.476170602,1.22576631
36365,-0.5683979122,1.45606338,1.193365279
36366,-0.5687862606,1.436239934,1.160959935
36367,-0.5689601346,1.416707833,1.128562092
36368,-0.5689192155,1.397474537,1.096183557
36369,-0.5686632633,1.378547396,1.063836129
36370,-0.5681921168,1.35993365,1.0315316
36371,-0.5675056937,1.34164043,0.9992817543
36372,-0.56660399,1.323674754,0.9670983675
36373,-0.5654870811,1.306043534,0.9349932086
36374,-0.5641551206,1.28875357,0.9029780389
36375,-0.5626083413,1.271811552,0.8710646119
36376,-0.5608470545,1.255224061,0.8392646733
36377,-0.5588716503,1.238997568,0.8075899615
36378,-0.5566825978,1.223138433,0.7760522071
36379,-0.5542804444,1.207652907,0.7446631331
36380,-0.5516658168,1.192547132,0.713434455
36381,-0.54883942,1.177827137,0.6823778804
36382,-0.5458020382,1.163498846,0.6515051095
36383,-0.542554534,1.149568068,0.6208278348
36384,-0.5390978489,1.136040505,0.5903577412
36385,-0.5354330033,1.122921749,0.560106506
36386,-0.5315610961,1.110217281,0.5300857988
36387,-0.5274833052,1.097932473,0.5003072817
36388,-0.5232008792,1.086072601,0.4707826165
36389,-0.518714857,1.074642841,0.4415228211
36390,-0.5140268732,1.063647071,0.4125380796
36391,-0.5091384069,1.053089866,0.3838393903
36392,-0.5040510117,1.042975637,0.3554376493
36393,-0.498766315,1.033308639,0.3273436503
36394,-0.4932860188,1.024092963,0.2995680849
36395,-0.4876118988,1.015332543,0.2721215421
36396,-0.4817458053,1.00703115,0.2450145089
36397,-0.4756896931,0.999171458,0.2182573767
36398,-0.4694460174,0.9916472344,0.1918603271
36399,-0.4630177873,0.9843531905,0.1658335113
36400,-0.4564084771,0.9772510497,0.140186846
36401,-0.4496220302,0.9703728051,0.1149299828
36402,-0.4426621079,0.9637850587,0.09007235584
36403,-0.4355318394,0.9574742563,0.06562326214
36404,-0.428234816,0.9514521817,0.04159173524
36405,-0.420774461,0.9457339612,0.0179866973
36406,-0.413154165,0.9403348489,-0.005183109882
36407,-0.4053774192,0.935269986,-0.02790924572
36408,-0.397447677,0.9305546399,-0.05018345386
36409,-0.3893683537,0.9262042045,-0.0719976621
36410,-0.3811428272,0.9222342001,-0.09334398246
36411,-0.3727744372,0.9186602734,-0.1142147111
36412,-0.3642664857,0.9154981976,-0.1346023286
36413,-0.3556222369,0.9127638721,-0.1544994993
36414,-0.3468449172,0.9104733229,-0.1738990722
36415,-0.3379377149,0.9086427024,-0.1927940801
36416,-0.3289037808,0.9072882893,-0.2111777404
36417,-0.3197462276,0.9064264887,-0.2290434543
36418,-0.3104681304,0.9060738323,-0.2463848074
36419,-0.3010725263,0.9062469781,-0.2631955696
36420,-0.2915624146,0.9069627103,-0.2794696946
36421,-0.2819407384,0.9082379976,-0.2952012894
36422,-0.2722103152,0.9100901236,-0.3103845561
36423,-0.262373966,0.9125363866,-0.3250139354
36424,-0.2524344476,0.9155942826,-0.3390840161
36425,-0.2423944494,0.9192815122,-0.3525895324
36426,-0.2322565939,0.9236159805,-0.3655253636
36427,-0.2220234363,0.928615797,-0.3778865346
36428,-0.2116974646,0.9342992756,-0.3896682156
36429,-0.2012810998,0.9406849345,-0.400865722
36430,-0.1907766821,0.9477920157,-0.4114745129
36431,-0.1801863238,0.9556399754,-0.4214901323
36432,-0.16951312,0.9642266422,-0.4309084541
36433,-0.1587583628,0.9736108539,-0.4397252332
36434,-0.1479237806,0.9838062644,-0.4479363622
36435,-0.1370115383,0.9947813438,-0.4555378712
36436,-0.1260242376,1.006459378,-0.462525928
36437,-0.1149649006,1.018706382,-0.4688969123
36438,-0.1038371868,1.031392527,-0.4746473995
36439,-0.09264524837,1.044508082,-0.4797741
36440,-0.08139328429,1.058049871,-0.4842739929
36441,-0.07008554248,1.072014494,-0.4881442871
