time,heatCapacitor2.T_ref,heatCapacitor2.T_sim,heatCapacitor2.T_relerr,pipe2.T_ref,pipe2.T_sim,pipe2.T_relerr,pipe3.T_ref,pipe3.T_sim,pipe3.T_relerr
0.109,300.6961205,300.8173061,0.000378722,295.9029474,296.3823065,0.00154294,293.8309687,293.5544221,0.000904406
0.1095,300.7221373,300.8451169,0.000384329,295.9200256,296.404491,0.00155938,293.8379047,293.5583539,0.000914231
0.11,300.7481093,300.8728999,0.000389988,295.9371057,296.4267034,0.00157589,293.8448699,293.5622998,0.000924105
0.1105,300.7740369,300.9006551,0.0003957,295.9541877,296.4489434,0.0015925,293.8518643,293.5662595,0.00093403
0.111,300.7999203,300.9283831,0.000401464,295.9712712,296.4712108,0.00160918,293.8588876,293.570233,0.000944004
0.1115,300.8257597,300.9560839,0.000407282,295.988356,296.4935052,0.00162595,293.8659397,293.5742201,0.000954027
0.112,300.8515552,300.983758,0.000413152,296.005442,296.5158263,0.0016428,293.8730204,293.5782209,0.0009641
0.1125,300.8773072,301.0114054,0.000419076,296.0225289,296.538174,0.00165973,293.8801297,293.5822351,0.000974222
0.113,300.9030157,301.0390266,0.000425053,296.0396166,296.560548,0.00167675,293.8872673,293.5862626,0.000984393
0.1135,300.9286811,301.0666217,0.000431084,296.0567048,296.582948,0.00169385,293.8944332,293.5903035,0.000994613
0.114,300.9543034,301.0941911,0.000437169,296.0737933,296.6053737,0.00171103,293.9016271,293.5943575,0.00100488
0.1145,300.979883,301.1217349,0.000443307,296.090882,296.6278249,0.00172829,293.9088489,293.5984247,0.0010152
0.115,301.0054199,301.1492534,0.0004495,296.1079707,296.6503014,0.00174563,293.9160985,293.6025048,0.00102556
0.1155,301.0309143,301.1767468,0.000455747,296.1250591,296.672803,0.00176305,293.9233757,293.6065977,0.00103598
0.116,301.0563666,301.2042155,0.000462049,296.1421472,296.6953293,0.00178056,293.9306803,293.6107035,0.00104644
0.1165,301.0817767,301.2316595,0.000468405,296.1592348,296.7178801,0.00179814,293.9380123,293.6148219,0.00105695
0.117,301.1071463,301.2590793,0.000474812,296.1763199,296.7404553,0.00181581,293.9453721,293.6189529,0.00106751
0.1175,301.1324758,301.2864749,0.000481269,296.1934021,296.7630545,0.00183357,293.9527596,293.6230964,0.00107812
0.118,301.1577641,301.3138466,0.00048778,296.2104828,296.7856776,0.00185141,293.9601742,293.6272523,0.00108877
0.1185,301.1830114,301.3411946,0.000494345,296.2275617,296.8083243,0.00186933,293.9676157,293.6314205,0.00109948
0.119,301.208218,301.3685192,0.000500964,296.2446387,296.8309945,0.00188734,293.9750839,293.6356008,0.00111023
0.1195,301.2333839,301.3958206,0.000507638,296.2617137,296.8536879,0.00190542,293.9825787,293.6397932,0.00112103
0.12,301.2585095,301.4230989,0.000514365,296.2787863,296.8764042,0.00192359,293.9901,293.6439976,0.00113188
0.1205,301.2835949,301.4503531,0.000521143,296.2958566,296.8991447,0.00194184,293.9976476,293.6482138,0.00114277
0.121,301.3086402,301.4775833,0.000527971,296.3129242,296.9219091,0.00196017,294.0052214,293.6524416,0.00115372
0.1215,301.3336456,301.5047916,0.000534856,296.329989,296.9446954,0.00197859,294.0128212,293.6566812,0.00116471
0.122,301.3586114,301.5319782,0.000541796,296.3470509,296.9675033,0.00199708,294.0204469,293.6609325,0.00117574
0.1225,301.3835376,301.5591434,0.000548793,296.3641097,296.9903326,0.00201566,294.0280983,293.6651953,0.00118682
0.123,301.4084245,301.5862874,0.000555847,296.3811652,297.0131832,0.00203431,294.0357753,293.6694695,0.00119795
0.1235,301.4332722,301.6134102,0.000562957,296.3982173,297.0360548,0.00205304,294.0434777,293.6737551,0.00120913
0.124,301.4580808,301.6405122,0.000570124,296.4152658,297.0589472,0.00207185,294.0512055,293.6780519,0.00122035
0.1245,301.4828507,301.6675935,0.000577348,296.4323106,297.0818603,0.00209074,294.0589584,293.68236,0.00123161
0.125,301.5075818,301.6946542,0.000584628,296.4493516,297.1047939,0.00210971,294.0667363,293.6866791,0.00124292
0.1255,301.5322743,301.7216946,0.000591966,296.4663886,297.1277479,0.00212875,294.074539,293.6910091,0.00125428
0.126,301.5569285,301.7487149,0.00059936,296.4834214,297.1507219,0.00214788,294.0823664,293.6953501,0.00126568
0.1265,301.5815444,301.7757152,0.000606812,296.50045,297.1737158,0.00216708,294.0902184,293.6997018,0.00127713
0.127,301.6061222,301.8026958,0.000614321,296.5174742,297.1967295,0.00218636,294.0980948,293.7040642,0.00128862
0.1275,301.630662,301.8296567,0.000621887,296.5344938,297.2197628,0.00220571,294.1059955,293.7084372,0.00130016
0.128,301.6551641,301.8565982,0.00062951,296.5515088,297.2428154,0.00222515,294.1139202,293.7128208,0.00131174
0.1285,301.6796284,301.8835205,0.000637192,296.5685191,297.2658873,0.00224466,294.121869,293.7172147,0.00132336
0.129,301.7040553,301.9104237,0.000644931,296.5855244,297.2889781,0.00226424,294.1298415,293.7216189,0.00133503
0.1295,301.7284447,301.937308,0.000652728,296.6025248,297.3120879,0.00228391,294.1378377,293.7260334,0.00134675
0.13,301.7527981,301.9641737,0.000660579,296.6195184,297.3352163,0.00230366,294.1458579,293.730458,0.00135851
0.1305,301.7771162,301.9910207,0.000668482,296.6365045,297.3583632,0.00232349,294.1539024,293.7348927,0.00137031
0.131,301.8013978,302.0178495,0.000676442,296.6534847,297.3815284,0.00234339,294.1619702,293.7393373,0.00138216
0.1315,301.8256428,302.04466,0.00068446,296.6704589,297.4047118,0.00236338,294.1700613,293.7437918,0.00139405
0.132,301.8498516,302.0714525,0.000692534,296.6874269,297.4279132,0.00238344,294.1781756,293.7482561,0.00140599
0.1325,301.8740242,302.0982271,0.000700666,296.7043888,297.4511324,0.00240358,294.1863127,293.75273,0.00141797
0.133,301.8981609,302.1249841,0.000708855,296.7213442,297.4743693,0.0024238,294.1944728,293.7572135,0.00142999
0.1335,301.9222616,302.1517236,0.000717101,296.7382931,297.4976236,0.0024441,294.2026555,293.7617065,0.00144206
0.134,301.9463267,302.1784457,0.000725405,296.7552354,297.5208953,0.00246447,294.2108608,293.766209,0.00145417
0.1345,301.9703561,302.2051506,0.000733766,296.772171,297.5441841,0.00248492,294.2190884,293.7707207,0.00146632
0.135,301.9943501,302.2318385,0.000742185,296.7890997,297.5674899,0.00250545,294.2273384,293.7752417,0.00147852
0.1355,302.0183088,302.2585095,0.000750662,296.8060214,297.5908125,0.00252605,294.2356105,293.7797718,0.00149076
0.136,302.0422323,302.2851639,0.000759196,296.822936,297.6141518,0.00254673,294.2439046,293.784311,0.00150304
0.1365,302.0661208,302.3118017,0.000767788,296.8398434,297.6375076,0.00256749,294.2522205,293.7888592,0.00151536
0.137,302.0899743,302.3384231,0.000776438,296.8567435,297.6608797,0.00258832,294.2605582,293.7934162,0.00152772
0.1375,302.113793,302.3650283,0.000785146,296.8736362,297.684268,0.00260922,294.2689174,293.7979821,0.00154013
0.138,302.1375771,302.3916175,0.000793913,296.8905213,297.7076724,0.00263021,294.2772981,293.8025566,0.00155257
0.1385,302.1613266,302.4181907,0.000802737,296.9073989,297.7310926,0.00265127,294.2857,293.8071398,0.00156506
0.139,302.1850416,302.4447482,0.00081162,296.9242687,297.7545285,0.0026724,294.2941231,293.8117315,0.00157759
0.1395,302.2087224,302.4712901,0.000820562,296.9411308,297.77798,0.00269361,294.3025673,293.8163317,0.00159016
0.14,302.2323689,302.4978166,0.000829562,296.9579849,297.8014469,0.0027149,294.3110322,293.8209402,0.00160278
0.1405,302.2559814,302.5243278,0.000838621,296.974831,297.8249291,0.00273626,294.319518,293.825557,0.00161543
0.141,302.2795599,302.5508238,0.000847738,296.9916691,297.8484264,0.00275769,294.3280243,293.830182,0.00162812
0.1415,302.3031045,302.5773048,0.000856915,297.008499,297.8719386,0.0027792,294.336551,293.8348151,0.00164086
0.142,302.3266154,302.603771,0.000866151,297.0253207,297.8954656,0.00280078,294.3450981,293.8394562,0.00165363
0.1425,302.3500927,302.6302225,0.000875446,297.042134,297.9190073,0.00282244,294.3536654,293.8441053,0.00166644
0.143,302.3735371,302.6566594,0.000884798,297.058938,297.9425636,0.00284417,294.3622529,293.8487622,0.0016793
0.1435,302.3969496,302.683082,0.000894204,297.0757315,297.9661342,0.00286599,294.3708609,293.8534269,0.00169219
0.144,302.4203291,302.7094902,0.00090367,297.0925162,297.989719,0.00288788,294.3794888,293.8580993,0.00170513
0.1445,302.4436757,302.7358844,0.000913194,297.1092918,298.0133179,0.00290984,294.3881365,293.8627793,0.00171811
0.145,302.4669895,302.7622645,0.000922777,297.1260582,298.0369308,0.00293188,294.3968037,293.8674668,0.00173112
0.1455,302.4902705,302.7886308,0.000932418,297.1428155,298.0605574,0.00295399,294.4054904,293.8721618,0.00174418
0.146,302.5135191,302.8149835,0.000942119,297.1595634,298.0841978,0.00297617,294.4141964,293.8768641,0.00175727
0.1465,302.5367351,302.8413225,0.000951879,297.176302,298.1078517,0.00299843,294.4229216,293.8815737,0.0017704
0.147,302.5599188,302.8676481,0.000961698,297.193031,298.1315189,0.00302076,294.4316659,293.8862905,0.00178357
0.1475,302.5830703,302.8939605,0.000971576,297.2097505,298.1551995,0.00304317,294.4404291,293.8910144,0.00179678
0.148,302.6061896,302.9202596,0.000981514,297.2264604,298.1788931,0.00306565,294.4492112,293.8957454,0.00181003
0.1485,302.6292769,302.9465458,0.00099151,297.2431605,298.2025998,0.0030882,294.4580118,293.9004833,0.00182332
0.149,302.6523323,302.972819,0.00100157,297.2598509,298.2263193,0.00311082,294.4668311,293.9052281,0.00183664
0.1495,302.6753558,302.9990795,0.00101168,297.2765314,298.2500515,0.00313352,294.4756687,293.9099797,0.00185001
0.15,302.6983477,303.0253274,0.00102186,297.2932019,298.2737963,0.00315629,294.4845246,293.914738,0.00186341
0.1505,302.7213078,303.0515627,0.00103209,297.3098624,298.2975536,0.00317914,294.4933987,293.919503,0.00187684
0.151,302.7442365,303.0777857,0.00104239,297.3265128,298.3213233,0.00320205,294.5022908,293.9242745,0.00189032
0.1515,302.7671337,303.1039964,0.00105274,297.3431531,298.3451051,0.00322504,294.5112007,293.9290525,0.00190383
0.152,302.7899996,303.130195,0.00106316,297.3597831,298.3688991,0.0032481,294.5201284,293.9338369,0.00191738
0.1525,302.8128343,303.1563816,0.00107363,297.3764029,298.392705,0.00327123,294.5290737,293.9386277,0.00193097
0.153,302.8356378,303.1825563,0.00108417,297.3930123,298.4165228,0.00329443,294.5380365,293.9434247,0.00194459
0.1535,302.8584102,303.2087193,0.00109477,297.4096113,298.4403522,0.0033177,294.5470167,293.9482279,0.00195825
0.154,302.8811517,303.2348706,0.00110542,297.4261998,298.4641933,0.00334105,294.556014,293.9530371,0.00197195
0.1545,302.9038623,303.2610104,0.00111614,297.4427779,298.4880459,0.00336446,294.5650285,293.9578524,0.00198568
0.155,302.926542,303.2871388,0.00112692,297.4593453,298.5119098,0.00338795,294.57406,293.9626736,0.00199945
0.1555,302.9491911,303.313256,0.00113775,297.4759021,298.535785,0.0034115,294.5831082,293.9675007,0.00201326
0.156,302.97181,303.339362,0.00114865,297.4924476,298.5596713,0.00343513,294.5921734,293.9723336,0.0020271
0.1565,302.9943996,303.3654569,0.00115961,297.5089807,298.5835686,0.00345883,294.6012555,293.9771722,0.00204098
0.157,303.0169591,303.3915409,0.00117062,297.5255027,298.6074769,0.00348261,294.6103542,293.9820165,0.00205489
0.1575,303.0394884,303.417614,0.0011817,297.5420136,298.6313959,0.00350645,294.6194693,293.9868663,0.00206884
0.158,303.0619877,303.4436765,0.00119283,297.5585132,298.6553256,0.00353037,294.6286006,293.9917216,0.00208282
0.1585,303.084457,303.4697283,0.00120403,297.5750015,298.6792658,0.00355436,294.6377481,293.9965824,0.00209684
0.159,303.1068964,303.4957697,0.00121528,297.5914785,298.7032165,0.00357841,294.6469116,294.0014485,0.0021109
0.1595,303.1293061,303.5218006,0.0012266,297.6079441,298.7271776,0.00360254,294.6560911,294.0063199,0.00212498
0.16,303.1516861,303.5478213,0.00123798,297.6243983,298.7511489,0.00362673,294.6652863,294.0111964,0.00213911
0.1605,303.1740364,303.5738319,0.00124942,297.6408409,298.7751304,0.003651,294.6744971,294.0160781,0.00215327
0.161,303.1963573,303.5998323,0.00126092,297.657272,298.7991218,0.00367533,294.6837236,294.0209649,0.00216746
0.1615,303.2186487,303.6258228,0.00127248,297.6736914,298.8231232,0.00369974,294.6929654,294.0258566,0.00218168
0.162,303.2409108,303.6518034,0.0012841,297.6900992,298.8471345,0.00372421,294.7022225,294.0307533,0.00219594
0.1625,303.2631436,303.6777743,0.00129578,297.7064952,298.8711554,0.00374876,294.7114948,294.0356548,0.00221024
0.163,303.2853472,303.7037355,0.00130752,297.7228795,298.895186,0.00377337,294.7207821,294.0405611,0.00222457
0.1635,303.3075217,303.7296872,0.00131933,297.739252,298.9192261,0.00379805,294.7300844,294.045472,0.00223893
0.164,303.3296672,303.7556294,0.00133119,297.7556126,298.9432757,0.0038228,294.7394014,294.0503876,0.00225332
0.1645,303.3517837,303.7815622,0.00134312,297.7719613,298.9673345,0.00384761,294.7487332,294.0553078,0.00226775
0.165,303.3738713,303.8074858,0.00135511,297.788298,298.9914026,0.0038725,294.7580795,294.0602325,0.00228221
0.1655,303.3959301,303.8334002,0.00136716,297.8046227,299.0154799,0.00389745,294.7674402,294.0651615,0.0022967
0.166,303.4179602,303.8593055,0.00137927,297.8209354,299.0395662,0.00392247,294.7768153,294.070095,0.00231123
0.1665,303.4399617,303.8852018,0.00139144,297.8372361,299.0636614,0.00394756,294.7862046,294.0750327,0.00232579
0.167,303.4619345,303.9110892,0.00140367,297.8535246,299.0877655,0.00397272,294.795608,294.0799746,0.00234038
0.1675,303.4838788,303.9369678,0.00141597,297.8698009,299.1118784,0.00399794,294.8050253,294.0849207,0.002355
0.168,303.5057947,303.9628377,0.00142832,297.8860651,299.136,0.00402323,294.8144565,294.0898709,0.00236965
0.1685,303.5276822,303.9886989,0.00144074,297.9023171,299.1601301,0.00404859,294.8239014,294.0948251,0.00238434
0.169,303.5495417,304.0145516,0.00145322,297.9185564,299.1842688,0.00407402,294.8333599,294.0997832,0.00239906
0.1695,303.571374,304.0403959,0.00146576,297.9347821,299.2084159,0.00409951,294.8428323,294.1047452,0.00241381
0.17,303.5931784,304.0662317,0.00147836,297.9509951,299.2325714,0.00412508,294.8523181,294.109711,0.00242859
0.1705,303.6149548,304.0920593,0.00149102,297.9671956,299.2567351,0.00415071,294.8618173,294.1146805,0.0024434
0.171,303.6367034,304.1178787,0.00150374,297.9833834,299.280907,0.00417641,294.8713296,294.1196538,0.00245825
0.1715,303.6584242,304.1436899,0.00151652,297.9995586,299.3050869,0.00420218,294.880855,294.1246306,0.00247312
0.172,303.6801173,304.1694931,0.00152937,298.015721,299.3292749,0.00422801,294.8903934,294.129611,0.00248803
0.1725,303.7017828,304.1952883,0.00154227,298.0318706,299.3534709,0.00425391,294.8999446,294.1345949,0.00250297
0.173,303.7234208,304.2210756,0.00155524,298.0480075,299.3776747,0.00427987,294.9095086,294.1395822,0.00251793
0.1735,303.7450312,304.2468551,0.00156827,298.0641315,299.4018863,0.0043059,294.9190852,294.1445729,0.00253293
0.174,303.7666143,304.2726268,0.00158136,298.0802427,299.4261055,0.004332,294.9286743,294.1495669,0.00254796
0.1745,303.78817,304.2983909,0.00159451,298.0963409,299.4503325,0.00435817,294.9382758,294.154564,0.00256302
0.175,303.8096984,304.3241474,0.00160773,298.1124262,299.474567,0.0043844,294.9478896,294.1595644,0.00257811
0.1755,303.8311996,304.3498963,0.001621,298.1284985,299.4988089,0.00441069,294.9575157,294.1645678,0.00259322
0.176,303.8526737,304.3756378,0.00163434,298.1445578,299.5230583,0.00443705,294.9671537,294.1695743,0.00260837
0.1765,303.8741206,304.401372,0.00164774,298.1606041,299.5473151,0.00446348,294.9768038,294.1745838,0.00262355
0.177,303.8955406,304.4270987,0.0016612,298.1766373,299.5715791,0.00448998,294.9864657,294.1795962,0.00263875
0.1775,303.9169336,304.4528183,0.00167472,298.1926575,299.5958504,0.00451653,294.9961394,294.1846114,0.00265399
0.178,303.9382997,304.4785307,0.0016883,298.2086645,299.6201288,0.00454316,295.0058247,294.1896295,0.00266925
0.1785,303.9596389,304.5042359,0.00170194,298.2246583,299.6444143,0.00456985,295.0155215,294.1946502,0.00268454
0.179,303.9809514,304.5299341,0.00171565,298.240639,299.6687068,0.0045966,295.0252297,294.1996736,0.00269986
0.1795,304.0022372,304.5556253,0.00172942,298.2566065,299.6930062,0.00462342,295.0349493,294.2046997,0.00271521
0.18,304.0234963,304.5813095,0.00174325,298.2725608,299.7173126,0.0046503,295.04468,294.2097283,0.00273059
0.1805,304.0447288,304.6069869,0.00175714,298.2885018,299.7416258,0.00467725,295.0544219,294.2147594,0.002746
0.181,304.0659348,304.6326575,0.00177109,298.3044296,299.7659458,0.00470426,295.0641747,294.2197929,0.00276143
0.1815,304.0871143,304.6583213,0.0017851,298.3203441,299.7902725,0.00473134,295.0739384,294.2248287,0.00277689
0.182,304.1082675,304.6839784,0.00179918,298.3362451,299.8146058,0.00475848,295.083713,294.2298669,0.00279238
0.1825,304.129395,304.7096289,0.00181331,298.352132,299.8389458,0.00478569,295.0934983,294.2349074,0.0028079
0.183,304.1504963,304.7352728,0.00182751,298.3680053,299.8632923,0.00481296,295.1032942,294.23995,0.00282344
0.1835,304.1715714,304.7609102,0.00184177,298.3838651,299.8876453,0.0048403,295.1131006,294.2449948,0.00283902
0.184,304.1926205,304.7865405,0.00185608,298.3997114,299.9120053,0.0048677,295.1229174,294.2500418,0.00285462
0.1845,304.2136436,304.8121627,0.00187046,298.4155441,299.9363735,0.00489518,295.1327444,294.2550914,0.00287024
0.185,304.2346407,304.8377788,0.00188489,298.4313632,299.9607476,0.00492271,295.1425817,294.2601428,0.00288589
0.1855,304.255612,304.8633889,0.00189939,298.4471686,299.9851277,0.00495031,295.152429,294.2651961,0.00290157
0.186,304.2765574,304.8889931,0.00191395,298.4629604,300.0095137,0.00497798,295.1622863,294.2702512,0.00291727
0.1865,304.297477,304.9145915,0.00192857,298.4787385,300.0339056,0.0050057,295.1721535,294.275308,0.00293301
0.187,304.318371,304.940184,0.00194325,298.4945028,300.0583032,0.00503349,295.1820304,294.2803664,0.00294876
0.1875,304.3392393,304.9657707,0.001958,298.5102535,300.0827066,0.00506134,295.191917,294.2854265,0.00296455
0.188,304.360082,304.9913517,0.00197281,298.5259903,300.1071156,0.00508925,295.2018132,294.2904882,0.00298036
0.1885,304.3808992,305.016927,0.00198768,298.5417134,300.1315304,0.00511723,295.2117189,294.2955514,0.0029962
0.189,304.4016909,305.0424967,0.00200261,298.5574227,300.1559507,0.00514527,295.2216339,294.3006161,0.00301206
0.1895,304.4224572,305.0680608,0.0020176,298.5731181,300.1803766,0.00517337,295.2315582,294.3056822,0.00302795
0.19,304.4431981,305.0936193,0.00203266,298.5887997,300.2048079,0.00520153,295.2414917,294.3107496,0.00304386
0.1905,304.4639138,305.1191723,0.00204778,298.6044674,300.2292448,0.00522976,295.2514343,294.3158184,0.0030598
0.191,304.4846042,305.14472,0.00206296,298.6201212,300.253687,0.00525805,295.2613859,294.3208885,0.00307576
0.1915,304.5052694,305.1702622,0.0020782,298.635761,300.2781346,0.0052864,295.2713463,294.3259597,0.00309175
0.192,304.5259095,305.195799,0.0020935,298.6513869,300.3025876,0.00531481,295.2813156,294.3310322,0.00310777
0.1925,304.5465245,305.2213306,0.00210887,298.6669989,300.3270458,0.00534328,295.2912936,294.3361057,0.00312381
0.193,304.5671146,305.2468569,0.00212429,298.6825968,300.3515092,0.00537182,295.3012801,294.3411803,0.00313987
0.1935,304.5876796,305.2723779,0.00213978,298.6981808,300.3759778,0.00540042,295.3112752,294.346256,0.00315596
0.194,304.6082198,305.2978938,0.00215533,298.7137507,300.4004515,0.00542908,295.3212787,294.3513326,0.00317207
0.1945,304.628735,305.3234046,0.00217094,298.7293066,300.4249304,0.0054578,295.3312905,294.3564101,0.00318821
0.195,304.6492255,305.3489103,0.00218661,298.7448484,300.4494142,0.00548658,295.3413106,294.3614885,0.00320437
0.1955,304.6696913,305.374411,0.00220235,298.7603761,300.4739031,0.00551542,295.3513387,294.3665677,0.00322055
0.196,304.6901323,305.3999067,0.00221815,298.7758898,300.4983969,0.00554433,295.3613748,294.3716477,0.00323676
0.1965,304.7105487,305.4253974,0.002234,298.7913893,300.5228956,0.00557329,295.3714189,294.3767285,0.00325299
0.197,304.7309406,305.4508833,0.00224992,298.8068746,300.5473992,0.00560232,295.3814709,294.3818099,0.00326925
0.1975,304.7513079,305.4763642,0.0022659,298.8223458,300.5719077,0.00563141,295.3915306,294.3868919,0.00328553
0.198,304.7716507,305.5018404,0.00228195,298.8378029,300.5964208,0.00566056,295.4015979,294.3919745,0.00330183
0.1985,304.7919691,305.5273118,0.00229805,298.8532457,300.6209388,0.00568977,295.4116729,294.3970577,0.00331815
0.199,304.8122631,305.5527785,0.00231422,298.8686743,300.6454614,0.00571904,295.4217553,294.4021413,0.0033345
0.1995,304.8325329,305.5782405,0.00233044,298.8840887,300.6699887,0.00574837,295.4318451,294.4072254,0.00335087
0.2,304.8527783,305.6036978,0.00234673,298.8994888,300.6945205,0.00577777,295.4419423,294.4123099,0.00336727
