time,source.i_ref,source.i_sim,source.i_relerr,load.i_ref,load.i_sim,load.i_relerr,lightningImpulseCurrent.v_ref,lightningImpulseCurrent.v_sim,lightningImpulseCurrent.v_relerr
0.024089999,-1425.9087,-1430.801378,0.000431225,1374.6805,1378.993649,0.000691005,-286772.59,-287251.7023,0.00037728
0.024091,-1426.3923,-1430.963579,0.000402898,1374.9982,1379.19834,0.0006729,-286786.16,-287286,0.000393602
0.024092,-1426.4524,-1431.125477,0.00041187,1374.9934,1379.402691,0.000706408,-286813.22,-287320.235,0.000399252
0.024093,-1426.1768,-1431.287234,0.000450418,1374.8832,1379.606906,0.00075678,-286861.06,-287354.4417,0.000388516
0.024094,-1425.9833,-1431.448849,0.000481716,1374.962,1379.810985,0.00077685,-286917.69,-287388.62,0.000370837
0.024095001,-1426.2192,-1431.610485,0.000475171,1375.3392,1380.015131,0.000749126,-286963.19,-287422.8041,0.000361926
0.024095999,-1426.8223,-1431.771495,0.000436206,1375.8547,1380.21853,0.000699124,-286988.12,-287456.8575,0.00036911
0.024096999,-1427.373,-1431.932687,0.000401876,1376.2375,1380.4222,0.000670426,-287002.31,-287490.9508,0.000384783
0.024098,-1427.4933,-1432.093898,0.000405482,1376.3529,1380.625937,0.000684578,-287025.41,-287525.0497,0.000393444
0.024099,-1427.213,-1432.254807,0.000444369,1376.313,1380.829334,0.000723557,-287068.38,-287559.0863,0.00038641
0.0241,-1426.9506,-1432.415574,0.000481666,1376.3593,1381.032595,0.000748703,-287123.16,-287593.0944,0.000370053
0.024101,-1427.1182,-1432.5762,0.000481051,1376.6372,1381.23572,0.000736724,-287170.38,-287627.0742,0.000359627
0.024102001,-1427.7263,-1432.736844,0.000441614,1377.0712,1381.438912,0.000699746,-287198.06,-287661.0595,0.000364592
0.024103001,-1428.3634,-1432.897187,0.000399594,1377.4486,1381.641763,0.000671782,-287213.19,-287694.9825,0.000379391
0.024103999,-1428.58,-1433.057068,0.000394595,1377.6238,1381.844074,0.000676125,-287235.09,-287728.8094,0.000388782
0.024104999,-1428.3162,-1433.217128,0.000431952,1377.6483,1382.046653,0.000704655,-287277,-287762.6756,0.000382448
0.024106,-1427.9688,-1433.377207,0.00047668,1377.7108,1382.249298,0.000727108,-287332.88,-287796.5473,0.000365118
0.024107,-1428.0253,-1433.536984,0.000485782,1377.9528,1382.451605,0.000720748,-287382.72,-287830.3568,0.000352494
0.024108,-1428.6066,-1433.696619,0.000448618,1378.3364,1382.653775,0.000691682,-287411.66,-287864.1379,0.000356307
0.024109,-1429.3438,-1433.856113,0.000397701,1378.6876,1382.855808,0.000667784,-287424.5,-287897.8905,0.000372774
0.024110001,-1429.7134,-1434.015625,0.000379185,1378.8677,1383.057907,0.000671308,-287441.94,-287931.6485,0.000385624
0.024111001,-1429.5227,-1434.174835,0.000410025,1378.9065,1383.259667,0.000697416,-287481.28,-287965.3443,0.000381179
0.024111999,-1429.0951,-1434.333586,0.000461704,1378.9709,1383.460888,0.000719336,-287539.41,-287998.9444,0.000361863
0.024112999,-1428.9802,-1434.492514,0.000485838,1379.203,1383.662375,0.000714431,-287594.78,-288032.5835,0.000344751
0.024114,-1429.4512,-1434.651459,0.000458334,1379.5814,1383.863927,0.000686099,-287627.25,-288066.2277,0.000345676
0.024115,-1430.2502,-1434.810103,0.000401895,1379.9409,1384.065141,0.00066074,-287637.25,-288099.8099,0.000364246
0.024116,-1430.8179,-1434.968606,0.00036583,1380.1306,1384.266219,0.000662563,-287646.62,-288133.3637,0.000383289
0.024117,-1430.7977,-1435.126966,0.000381568,1380.1595,1384.46716,0.000690125,-287678.84,-288166.889,0.000384317
0.024118001,-1430.3599,-1435.285344,0.000434113,1380.1924,1384.668165,0.000717057,-287737.19,-288200.4194,0.000364773
0.024119001,-1430.0493,-1435.443421,0.000475421,1380.3958,1384.868832,0.000716619,-287800.59,-288233.8878,0.000341203
0.024119999,-1430.2982,-1435.601041,0.000467376,1380.7799,1385.068962,0.000687146,-287842.34,-288267.261,0.000334607
0.024121,-1431.0413,-1435.758993,0.000415803,1381.1847,1385.269556,0.00065443,-287854.62,-288300.706,0.000351273
0.024122,-1431.7769,-1435.916645,0.000364864,1381.4253,1385.469814,0.000647967,-287856.47,-288334.0892,0.000376104
0.024123,-1432.0131,-1436.074155,0.000357929,1381.464,1385.669934,0.000673828,-287877.28,-288367.4439,0.000385983
0.024124,-1431.6997,-1436.231524,0.000399421,1381.4484,1385.869918,0.000708366,-287930.19,-288400.7701,0.000370561
0.024125,-1431.2644,-1436.388751,0.000451644,1381.5793,1386.069765,0.000719412,-287999.53,-288434.0679,0.00034218
0.024126001,-1431.2317,-1436.545993,0.000468385,1381.9283,1386.269675,0.000695527,-288054.31,-288467.3705,0.000325267
0.024126999,-1431.767,-1436.702622,0.00043501,1382.3712,1386.468849,0.00065648,-288075.84,-288500.5449,0.000334437
0.024127999,-1432.5433,-1436.859423,0.00038041,1382.6986,1386.668286,0.000635979,-288074.94,-288533.7573,0.000361299
0.024129,-1433.036,-1437.016239,0.000350806,1382.8041,1386.867785,0.000651038,-288082.59,-288566.9745,0.000381432
0.02413,-1432.9761,-1437.172757,0.00036988,1382.7791,1387.066948,0.000686951,-288122.56,-288600.1299,0.000376065
0.024131,-1432.5695,-1437.329132,0.000419499,1382.8302,1387.265974,0.00071065,-288189.94,-288633.2569,0.000349093
0.024132,-1432.3059,-1437.485366,0.000456502,1383.0953,1387.464863,0.000700043,-288255.41,-288666.3555,0.000323602
0.024133001,-1432.5359,-1437.641613,0.000450001,1383.5228,1387.663813,0.000663427,-288291.09,-288699.4586,0.000321572
0.024134001,-1433.1844,-1437.797563,0.00040659,1383.9215,1387.862428,0.000631372,-288295.38,-288732.5001,0.000344213
0.024134999,-1433.8318,-1437.953059,0.000363235,1384.1306,1388.060509,0.000629606,-288294.31,-288765.4471,0.000371
0.024135999,-1434.0762,-1438.108725,0.000355414,1384.1589,1388.258851,0.000656848,-288318.53,-288798.4317,0.000377902
0.024137,-1433.8635,-1438.264404,0.000387882,1384.17,1388.457253,0.000686856,-288376.12,-288831.4208,0.000358529
0.024138,-1433.5154,-1438.419786,0.000432257,1384.3335,1388.65532,0.000692394,-288445.88,-288864.3484,0.000329526
0.024139,-1433.4506,-1438.575025,0.000451651,1384.6788,1388.85325,0.000668784,-288496.25,-288897.2475,0.000315768
0.02414,-1433.8412,-1438.730123,0.000430894,1385.0784,1389.051043,0.000636453,-288513.25,-288930.1181,0.000328265
0.024141001,-1434.4854,-1438.885233,0.000387787,1385.3673,1389.248896,0.000621866,-288512.34,-288962.993,0.00035487
0.024142001,-1434.9849,-1439.040046,0.000357408,1385.4878,1389.446415,0.000634205,-288524.22,-288995.8065,0.000371354
0.024142999,-1435.0707,-1439.194408,0.000363451,1385.5294,1389.643401,0.0006591,-288567.75,-289028.526,0.000362841
0.024143999,-1434.8132,-1439.348937,0.000399766,1385.6396,1389.840646,0.000673045,-288633.66,-289061.2826,0.000336734
0.024145,-1434.5563,-1439.503479,0.000436029,1385.892,1390.03795,0.000664218,-288693.41,-289094.0433,0.000315481
0.024146,-1434.6377,-1439.657723,0.000442449,1386.2306,1390.23492,0.000641528,-288724.66,-289126.7428,0.000316623
0.024147,-1435.1213,-1439.811826,0.000413408,1386.5322,1390.431753,0.000624743,-288730.38,-289159.4138,0.000337845
0.024148,-1435.7491,-1439.965786,0.000371645,1386.7206,1390.628449,0.000626072,-288735.53,-289192.0562,0.000359494
0.024149001,-1436.1478,-1440.119758,0.000350076,1386.8265,1390.825203,0.000640628,-288764.66,-289224.7027,0.000362264
0.024150001,-1436.126,-1440.273434,0.000365542,1386.9474,1391.021624,0.000652727,-288820.75,-289257.2881,0.000343755
0.024150999,-1435.8308,-1440.426661,0.000405065,1387.1516,1391.217515,0.000651396,-288883.34,-289289.7798,0.000320054
0.024152,-1435.6353,-1440.580206,0.000435828,1387.4224,1391.413858,0.000639467,-288927.06,-289322.3406,0.000311266
0.024153,-1435.8408,-1440.733455,0.000431223,1387.6848,1391.609867,0.000628831,-288943.59,-289354.8404,0.000323842
0.024154,-1436.4281,-1440.886562,0.000392955,1387.8834,1391.805739,0.000628393,-288948.12,-289387.3116,0.000345844
0.024155,-1437.0602,-1441.039526,0.000350725,1388.0317,1392.001473,0.000635993,-288965.5,-289419.7542,0.000357705
0.024156,-1437.3494,-1441.192348,0.000338705,1388.1909,1392.19707,0.000641824,-289008.81,-289452.1683,0.000349125
0.024157001,-1437.1787,-1441.345181,0.00036722,1388.4043,1392.392725,0.000638981,-289068.78,-289484.5862,0.000327429
0.024157999,-1436.8145,-1441.497413,0.000412737,1388.6556,1392.587657,0.00062995,-289122.59,-289516.8784,0.000310485
0.024158999,-1436.6985,-1441.649809,0.000436393,1388.8898,1392.782842,0.0006237,-289153.5,-289549.2068,0.000311602
0.02416,-1437.0802,-1441.802214,0.000416183,1389.0715,1392.978084,0.000625869,-289164.28,-289581.539,0.000328573
0.024161,-1437.7926,-1441.954324,0.000366801,1389.2218,1393.172994,0.000633016,-289174.09,-289613.8102,0.00034626
0.024162,-1438.3751,-1442.106292,0.000328855,1389.3955,1393.367767,0.000636392,-289202.03,-289646.0529,0.000349649
0.024163,-1438.4584,-1442.258117,0.000334895,1389.6257,1393.562401,0.000630694,-289251.69,-289678.267,0.000335911
0.024164001,-1438.0903,-1442.409952,0.000380721,1389.8894,1393.757093,0.000619639,-289309.19,-289710.4847,0.000316002
0.024165001,-1437.7134,-1442.561492,0.000427296,1390.1289,1393.951453,0.000612407,-289354.97,-289742.6416,0.000305274
0.024165999,-1437.7939,-1442.712588,0.000433518,1390.3081,1394.145287,0.000614751,-289379.44,-289774.7057,0.000311254
0.024166999,-1438.4131,-1442.863843,0.000392274,1390.4476,1394.339371,0.000623496,-289389.88,-289806.8055,0.000328311
0.024168,-1439.1805,-1443.015107,0.00033797,1390.606,1394.533512,0.000629222,-289403.84,-289838.9087,0.000342598
0.024169,-1439.5631,-1443.166078,0.000317555,1390.8248,1394.727322,0.000625219,-289435.69,-289870.9513,0.000342749
0.02417,-1439.3527,-1443.316906,0.000349393,1391.0912,1394.920994,0.000613567,-289485.72,-289902.9653,0.000328562
0.024171,-1438.8615,-1443.467591,0.000405966,1391.3502,1395.114528,0.000603079,-289540.75,-289934.9506,0.000310416
0.024172001,-1438.6578,-1443.618284,0.000437201,1391.5555,1395.308117,0.000601203,-289584.03,-289966.9393,0.000301524
0.024173001,-1439.0649,-1443.768684,0.000414577,1391.7085,1395.501376,0.000607652,-289607.72,-289998.8674,0.000308012
0.024173999,-1439.8667,-1443.918641,0.000357125,1391.8541,1395.694111,0.000615204,-289618.47,-290030.7032,0.000324616
0.024174999,-1440.4919,-1444.068756,0.000315253,1392.0382,1395.887094,0.000616627,-289632.62,-290062.5741,0.00033857
0.024176,-1440.5222,-1444.218879,0.000325814,1392.2698,1396.080133,0.000610449,-289664.47,-290094.4483,0.000338589
0.024177,-1440.071,-1444.368708,0.000378786,1392.5189,1396.272841,0.000601415,-289715.41,-290126.2619,0.000323528
0.024178,-1439.6871,-1444.518395,0.000425815,1392.7474,1396.465411,0.000595658,-289772.31,-290158.047,0.000303751
0.024179,-1439.8608,-1444.667939,0.000423686,1392.9396,1396.657843,0.000595695,-289816.78,-290189.8034,0.00029374
0.024180001,-1440.5786,-1444.81749,0.000373602,1393.1078,1396.850329,0.000599586,-289838.88,-290221.5629,0.000301346
0.024181001,-1441.3326,-1444.966751,0.000320303,1393.275,1397.042485,0.000603585,-289845.53,-290253.262,0.000321071
0.024181999,-1441.5829,-1445.115576,0.000311359,1393.4563,1397.234116,0.00060524,-289856.44,-290284.8692,0.000337369
0.024183,-1441.2513,-1445.264706,0.000353729,1393.6558,1397.426186,0.000604049,-289889.31,-290316.5427,0.000336427
0.024184,-1440.7938,-1445.413544,0.00040717,1393.8733,1397.617926,0.000599922,-289945.22,-290348.1559,0.000317294
0.024185,-1440.7808,-1445.56224,0.000421421,1394.1049,1397.809528,0.000593514,-290006.38,-290379.7404,0.000294005
0.024186,-1441.3695,-1445.710792,0.000382628,1394.3362,1398.000993,0.000587132,-290049.38,-290411.2962,0.000284993
0.024187,-1442.1586,-1445.859202,0.000326159,1394.5419,1398.19232,0.00058483,-290064.28,-290442.8233,0.000298086
0.024188001,-1442.5608,-1446.007618,0.000303792,1394.7036,1398.3837,0.000589585,-290063.88,-290474.3532,0.00032323
0.024188999,-1442.3501,-1446.155446,0.000335391,1394.8353,1398.574368,0.000599032,-290074.75,-290505.76,0.000339401
0.024189999,-1441.8727,-1446.303428,0.00039051,1394.9869,1398.765282,0.00060533,-290115.5,-290537.201,0.000332071
0.024191,-1441.7242,-1446.451414,0.000416642,1395.2081,1398.956247,0.000600486,-290180.56,-290568.6448,0.0003056
0.024192,-1442.191,-1446.59911,0.000388517,1395.499,1399.146885,0.000584423,-290243.28,-290600.0284,0.000280924
0.024193,-1442.98,-1446.746664,0.000331982,1395.7927,1399.337384,0.00056789,-290277.69,-290631.3833,0.000278518
0.024194,-1443.4923,-1446.894074,0.000299822,1396.0027,1399.527745,0.000564744,-290280.88,-290662.7095,0.000300674
0.024195001,-1443.3872,-1447.041489,0.000322077,1396.101,1399.718159,0.000579501,-290276.56,-290694.0383,0.000328746
0.024196001,-1442.9055,-1447.188613,0.0003775,1396.1584,1399.908244,0.000600758,-290295.81,-290725.307,0.00033821
0.024196999,-1442.6459,-1447.335301,0.000413309,1396.2982,1400.097811,0.000608731,-290350.41,-290756.4846,0.000319766
0.024197999,-1443.0007,-1447.48214,0.00039498,1396.5889,1400.287621,0.000592568,-290421.88,-290787.696,0.000288064
0.024199,-1443.7834,-1447.628983,0.000338938,1396.9706,1400.477482,0.000561834,-290476.56,-290818.9098,0.000269585
0.0242,-1444.4005,-1447.775536,0.000297465,1397.2904,1400.667015,0.000540964,-290494.47,-290850.0636,0.000280014
0.024201,-1444.4109,-1447.921946,0.000309453,1397.4299,1400.85641,0.000548957,-290487.12,-290881.1888,0.000310312
0.024202,-1443.9458,-1448.068213,0.000363336,1397.4193,1401.045666,0.000580976,-290488.16,-290912.2852,0.00033398
0.024203001,-1443.5885,-1448.214483,0.00040772,1397.4285,1401.234974,0.000609831,-290524.41,-290943.384,0.000329924
0.024204001,-1443.8253,-1448.360464,0.000399715,1397.6282,1401.423954,0.000608114,-290592.31,-290974.4229,0.000300897
0.024204999,-1444.5828,-1448.506011,0.000345779,1398.0342,1401.612419,0.000573262,-290660.56,-291005.3711,0.000271524
0.024205999,-1445.2938,-1448.651706,0.000295955,1398.4771,1401.801123,0.000532538,-290697.41,-291036.3525,0.000266902
0.024207,-1445.4323,-1448.797404,0.00029659,1398.7386,1401.989878,0.000520884,-290698.5,-291067.3362,0.000290442
0.024208,-1445.0127,-1448.942813,0.000346388,1398.7444,1402.178306,0.000550142,-290690.88,-291098.2602,0.000320794
0.024209,-1444.5796,-1449.088079,0.000397363,1398.6429,1402.366595,0.000596569,-290709.22,-291129.1554,0.000330681
0.02421,-1444.6927,-1449.233202,0.000400186,1398.6896,1402.554746,0.000619231,-290765.09,-291160.0218,0.000310992
0.024211001,-1445.3947,-1449.378327,0.000351104,1399.0255,1402.742947,0.000595568,-290836.81,-291190.8904,0.000278823
0.024212001,-1446.1664,-1449.523163,0.000295855,1399.5437,1402.930821,0.000542647,-290888.84,-291221.6993,0.000262112
0.024212999,-1446.4196,-1449.667568,0.000286266,1399.9689,1403.118182,0.000504543,-290903.44,-291252.4179,0.000274805
0.024214,-1446.0574,-1449.812263,0.000330942,1400.0928,1403.305967,0.000514778,-290896.25,-291283.2,0.000304706
0.024215,-1445.5704,-1449.956671,0.000386592,1399.9631,1403.493426,0.00056559,-290902.16,-291313.9227,0.000324245
0.024216,-1445.5715,-1450.100935,0.00039921,1399.8535,1403.680747,0.000613159,-290943.75,-291344.6165,0.000315665
0.024217,-1446.2096,-1450.245056,0.000355672,1400.0315,1403.86793,0.00061463,-291011.22,-291375.2816,0.000286683
0.024218,-1447.0214,-1450.389034,0.000296813,1400.5225,1404.054974,0.000565934,-291071.56,-291405.9179,0.000263292
0.024219001,-1447.3707,-1450.533013,0.000278716,1401.0784,1404.242066,0.000506847,-291098.78,-291436.556,0.000265984
0.024219999,-1447.0586,-1450.676417,0.000318863,1401.3868,1404.42846,0.000487301,-291097.19,-291467.0736,0.000291267
0.024220999,-1446.5209,-1450.819966,0.000378906,1401.3439,1404.615089,0.000524073,-291097.31,-291497.6236,0.000315229
0.024222,-1446.4188,-1450.963514,0.000400557,1401.1494,1404.801765,0.000585141,-291127.62,-291528.1753,0.00031542
0.024223,-1447.0054,-1451.106776,0.000361482,1401.1388,1404.988117,0.000616695,-291188.75,-291558.6677,0.000291294
0.024224,-1447.8729,-1451.249895,0.000297638,1401.4921,1405.17433,0.000589926,-291252.88,-291589.1312,0.000264783
0.024225,-1448.3333,-1451.392871,0.000269661,1402.0745,1405.360404,0.000526431,-291289.69,-291619.566,0.000259763
0.024226001,-1448.0748,-1451.535846,0.000305046,1402.5516,1405.546526,0.000479814,-291294.12,-291650.0024,0.000280242
0.024227001,-1447.4725,-1451.678534,0.000370707,1402.6791,1405.732323,0.000489153,-291291.16,-291680.3795,0.000306493
0.024227999,-1447.2438,-1451.820795,0.000403402,1402.5149,1405.91761,0.000545144,-291312.47,-291710.6672,0.000313563
0.024228999,-1447.7666,-1451.963197,0.000369875,1402.3684,1406.10313,0.000598337,-291367.41,-291740.9868,0.000294175
0.02423,-1448.708,-1452.105599,0.000299454,1402.5303,1406.288696,0.000602128,-291433.97,-291771.3078,0.000265639
0.024231,-1449.3234,-1452.247714,0.00025774,1403.0206,1406.473939,0.000553256,-291479.19,-291801.5697,0.00025386
0.024232,-1449.1583,-1452.389687,0.000284804,1403.5753,1406.659043,0.000494043,-291489.56,-291831.8029,0.000269501
0.024233,-1448.4915,-1452.531516,0.000356074,1403.8802,1406.844008,0.000474828,-291483.59,-291862.0071,0.000297987
0.024234001,-1448.0873,-1452.673343,0.000404199,1403.8446,1407.029018,0.000510172,-291495.22,-291892.2128,0.000312614
0.024235001,-1448.4819,-1452.814885,0.000381896,1403.6748,1407.213706,0.000566964,-291542.44,-291922.3594,0.00029917
0.024235999,-1449.4673,-1452.956001,0.000307483,1403.6866,1407.397885,0.000594581,-291610.72,-291952.417,0.000269071
0.024236999,-1450.2697,-1453.097256,0.000249212,1404.0283,1407.582295,0.000569382,-291666,-291982.506,0.000249235
0.024238,-1450.2683,-1453.238509,0.000261785,1404.556,1407.766751,0.000514391,-291685.72,-292012.5962,0.000257401
0.024239,-1449.5851,-1453.379478,0.000334425,1404.97,1407.950883,0.000477564,-291679.66,-292042.6275,0.000285821
0.02424,-1448.9852,-1453.520303,0.00039971,1405.0822,1408.134876,0.000489066,-291681.03,-292072.63,0.000308368
0.024241,-1449.171,-1453.660984,0.000395733,1404.9766,1408.31873,0.000535439,-291716.53,-292102.6036,0.000304016
0.024242001,-1450.1212,-1453.801663,0.000324384,1404.9241,1408.502629,0.000573312,-291781.91,-292132.5783,0.000276136
0.024243001,-1451.099,-1453.942057,0.000250578,1405.1362,1408.686206,0.000568742,-291845.88,-292162.4942,0.00024932
0.024243999,-1451.3298,-1454.082028,0.000242573,1405.5809,1408.869276,0.000526827,-291878.38,-292192.3215,0.000247215
0.024245,-1450.725,-1454.222275,0.000308239,1406.0216,1409.052758,0.000485618,-291877.88,-292222.2096,0.000271145
0.024246,-1449.9722,-1454.362239,0.000386924,1406.2362,1409.235918,0.000480581,-291872.38,-292252.039,0.000298965
0.024247,-1449.9041,-1454.50206,0.00040525,1406.2152,1409.418938,0.000513267,-291894,-292281.8395,0.000305407
0.024248,-1450.7253,-1454.641736,0.000345182,1406.1608,1409.60182,0.000551282,-291950.09,-292311.6111,0.000284682
0.024249,-1451.8182,-1454.78127,0.000261156,1406.2957,1409.784562,0.000558947,-292016.88,-292341.3539,0.000255509
0.024250001,-1452.3102,-1454.920799,0.00023009,1406.6614,1409.967348,0.000529642,-292061.5,-292371.0975,0.000243795
0.024250999,-1451.8816,-1455.059766,0.000280114,1407.0869,1410.149448,0.000490647,-292071.59,-292400.7232,0.000259178
0.024251999,-1451.0621,-1455.198869,0.000364602,1407.3525,1410.331773,0.000477306,-292066.09,-292430.3794,0.000286862
0.024253,-1450.7429,-1455.337967,0.000404995,1407.3922,1410.514141,0.000500163,-292077.31,-292460.0363,0.00030138
0.024254,-1451.353,-1455.476782,0.000363457,1407.3496,1410.696188,0.000536153,-292121.66,-292489.6348,0.000289764
0.024255,-1452.4655,-1455.615453,0.000277627,1407.441,1410.878096,0.000550653,-292185.16,-292519.2043,0.000263045
0.024256,-1453.1926,-1455.753981,0.000225752,1407.7539,1411.059865,0.000529645,-292236.91,-292548.7449,0.000245556
0.024257001,-1453.0057,-1455.892503,0.000254434,1408.1685,1411.241676,0.00049235,-292257.59,-292578.2862,0.000252534
0.024258001,-1452.2175,-1456.030744,0.000336087,1408.4719,1411.423166,0.000472819,-292256.44,-292607.7691,0.000276656
0.024258999,-1451.688,-1456.168564,0.000394903,1408.5566,1411.604154,0.000488245,-292262.19,-292637.1641,0.000295276
0.024259999,-1452.0306,-1456.306517,0.000376866,1408.519,1411.785366,0.000523301,-292296.34,-292666.5893,0.000291555
0.024261,-1453.0535,-1456.444465,0.000298869,1408.5697,1411.966619,0.000544217,-292353.78,-292696.0149,0.000269495
0.024262,-1453.9465,-1456.58213,0.000232296,1408.8379,1412.147552,0.000530236,-292408.22,-292725.3821,0.000249751
0.024263,-1454.0317,-1456.719652,0.000236908,1409.2517,1412.328346,0.000492906,-292436.69,-292754.7205,0.000250435
0.024264,-1453.3785,-1456.85703,0.000306587,1409.6039,1412.509,0.000465423,-292440.5,-292784.03,0.000270515
0.024265001,-1452.7255,-1456.994401,0.000376248,1409.7417,1412.689696,0.000472295,-292443.44,-292813.3398,0.00029128
0.024266001,-1452.7921,-1457.131491,0.00038246,1409.708,1412.870071,0.000506592,-292469.47,-292842.5915,0.000293817
0.024266999,-1453.6268,-1457.268164,0.000320938,1409.703,1413.049947,0.000536211,-292520.94,-292871.7558,0.000276252
0.024267999,-1454.5818,-1457.404967,0.000248825,1409.903,1413.230044,0.000533022,-292576.78,-292900.9496,0.000255269
0.024269,-1454.9231,-1457.541763,0.000230801,1410.2991,1413.410182,0.000498423,-292612.25,-292930.1437,0.000250327
0.02427,-1454.4974,-1457.678278,0.000280353,1410.7048,1413.59,0.000462235,-292621.56,-292959.2797,0.00026594
0.024271,-1453.8488,-1457.814649,0.000349537,1410.9226,1413.769678,0.000456127,-292622.69,-292988.3868,0.00028797
0.024272,-1453.6979,-1457.950876,0.000374844,1410.9222,1413.949217,0.000484955,-292640.56,-293017.4649,0.000296796
0.024273001,-1454.2831,-1458.087096,0.000335272,1410.8679,1414.128796,0.000522424,-292684.38,-293046.5432,0.000285188
0.024274001,-1455.1689,-1458.223035,0.000269182,1410.9725,1414.308056,0.000534386,-292739.75,-293075.5634,0.000264438
0.024274999,-1455.6752,-1458.358559,0.000236503,1411.308,1414.486818,0.000509275,-292782.19,-293104.4968,0.000253802
0.024276,-1455.5037,-1458.494346,0.000263586,1411.7415,1414.665978,0.000468527,-292799.38,-293133.4881,0.000263096
0.024277,-1454.985,-1458.629854,0.000321246,1412.0546,1414.844819,0.000447018,-292801.66,-293162.4216,0.000284084
0.024278,-1454.7379,-1458.765218,0.000354955,1412.1354,1415.023521,0.000462703,-292812.09,-293191.3261,0.000298632
0.024279,-1455.0892,-1458.900438,0.00033591,1412.0768,1415.202083,0.000500698,-292845.59,-293220.2017,0.00029499
0.02428,-1455.7987,-1459.035514,0.000285283,1412.0919,1415.380506,0.000526864,-292896.22,-293249.0483,0.000277837
0.024281001,-1456.3221,-1459.17058,0.000251056,1412.3268,1415.558967,0.000517822,-292943.38,-293277.8947,0.000263416
0.024281999,-1456.3331,-1459.305098,0.000261943,1412.7343,1415.736753,0.00048102,-292970.72,-293306.6259,0.000264511
0.024282999,-1456.004,-1459.439742,0.000302816,1413.119,1415.914757,0.000447905,-292979.91,-293335.3857,0.000279922
0.024284,-1455.8027,-1459.574377,0.000332424,1413.3098,1416.092799,0.000445861,-292988,-293364.1452,0.000296198
0.024285,-1456.0305,-1459.708732,0.000324188,1413.3071,1416.270523,0.000474767,-293011.56,-293392.847,0.000300247
0.024286,-1456.5546,-1459.842944,0.000289824,1413.2777,1416.448107,0.000507927,-293052.62,-293421.5199,0.000290493
0.024287,-1456.9747,-1459.977012,0.000264614,1413.4056,1416.625551,0.000515865,-293098.41,-293450.1638,0.000276991
0.024288001,-1457.0327,-1460.111069,0.000271318,1413.7335,1416.803033,0.000491766,-293133.59,-293478.8073,0.000271844
0.024289001,-1456.8506,-1460.244848,0.000299158,1414.1305,1416.980198,0.000456547,-293153.53,-293507.3932,0.000278652
0.024289999,-1456.7795,-1460.378216,0.00031718,1414.4116,1417.156869,0.000439816,-293166.66,-293535.8931,0.000290755
0.024290999,-1457.0302,-1460.511708,0.000306849,1414.4984,1417.333755,0.000454249,-293185.66,-293564.4211,0.000298258
0.024292,-1457.4656,-1460.645188,0.000280239,1414.4818,1417.510677,0.000485253,-293216.34,-293592.9487,0.000296563
0.024293,-1457.7584,-1460.778391,0.000266172,1414.5365,1417.687282,0.000504783,-293254.34,-293621.4187,0.000289058
0.024294,-1457.7407,-1460.91145,0.00027946,1414.7676,1417.863748,0.00049603,-293290.69,-293649.8597,0.00028283
0.024295,-1457.582,-1461.044364,0.000305162,1415.1241,1418.040074,0.000467165,-293320.19,-293678.2718,0.000281974
0.024296001,-1457.6118,-1461.177267,0.000314249,1415.4507,1418.216435,0.000443095,-293344.22,-293706.6832,0.000285424
0.024297001,-1457.9695,-1461.309893,0.000294412,1415.626,1418.392481,0.000443215,-293367.5,-293735.0373,0.00028942
0.024297999,-1458.4454,-1461.44211,0.000264121,1415.6646,1418.568035,0.000465156,-293393,-293763.3057,0.0002916
0.024298999,-1458.6833,-1461.574448,0.000254817,1415.6971,1418.743801,0.000488109,-293420.81,-293791.6018,0.000291982
0.0243,-1458.5502,-1461.706774,0.00027821,1415.8512,1418.919603,0.000491585,-293450.44,-293819.8972,0.000290931
0.024301,-1458.2942,-1461.838823,0.000312412,1416.1425,1419.095088,0.000473031,-293482.53,-293848.1352,0.000287898
0.024302,-1458.3157,-1461.970728,0.000322143,1416.468,1419.270434,0.000448975,-293517.31,-293876.3443,0.000282724
0.024303,-1458.7649,-1462.102489,0.000294165,1416.703,1419.44564,0.000439395,-293551.94,-293904.5243,0.000277645
0.024304001,-1459.3662,-1462.234237,0.00025278,1416.8087,1419.620881,0.000450536,-293581.16,-293932.7035,0.000276825
0.024305001,-1459.6653,-1462.365709,0.000238006,1416.8605,1419.795806,0.000470262,-293602.31,-293960.8255,0.000282315
0.024305999,-1459.473,-1462.496774,0.000266506,1416.9741,1419.970242,0.000480009,-293620.19,-293988.8623,0.000290313
0.024307,-1459.0756,-1462.628089,0.000313105,1417.2026,1420.145062,0.000471409,-293644.94,-294016.9544,0.000292945
0.024308,-1458.9839,-1462.759128,0.000332737,1417.4946,1420.319567,0.000452585,-293683.31,-294044.9893,0.000284807
0.024309,-1459.4446,-1462.890023,0.000303669,1417.7476,1420.493932,0.000439987,-293730.69,-294072.9953,0.00026955
0.02431,-1460.1804,-1463.020773,0.000250342,1417.9017,1420.668157,0.000443211,-293772.5,-294100.9722,0.000258657
0.024311,-1460.6298,-1463.151379,0.000222244,1417.9901,1420.842242,0.000456938,-293796.31,-294128.92,0.000261916
0.024312001,-1460.4755,-1463.281971,0.000247354,1418.1008,1421.01636,0.000467099,-293804.34,-294156.8668,0.000277599
