time,cosFM.phi,sinFM.phi,cosAM.phi,sinAM.phi,sine.phi
0.0393,27.68015707,27.68015707,24.69291826,24.69291826,24.69291826
0.0394,27.75789826,27.75789826,24.75575011,24.75575011,24.75575011
0.0395,27.83567417,27.83567417,24.81858196,24.81858196,24.81858196
0.0396,27.9134848,27.9134848,24.88141382,24.88141382,24.88141382
0.0397,27.99133012,27.99133012,24.94424567,24.94424567,24.94424567
0.0398,28.06921011,28.06921011,25.00707752,25.00707752,25.00707752
0.0399,28.14712473,28.14712473,25.06990938,25.06990938,25.06990938
0.04,28.22507398,28.22507398,25.13274123,25.13274123,25.13274123
0.0401,28.30305782,28.30305782,25.19557308,25.19557308,25.19557308
0.0402,28.38107622,28.38107622,25.25840493,25.25840493,25.25840493
0.0403,28.45912917,28.45912917,25.32123679,25.32123679,25.32123679
0.0404,28.53721665,28.53721665,25.38406864,25.38406864,25.38406864
0.0405,28.61533862,28.61533862,25.44690049,25.44690049,25.44690049
0.0406,28.69349507,28.69349507,25.50973235,25.50973235,25.50973235
0.0407,28.77168596,28.77168596,25.5725642,25.5725642,25.5725642
0.0408,28.84991128,28.84991128,25.63539605,25.63539605,25.63539605
0.0409,28.928171,28.928171,25.69822791,25.69822791,25.69822791
0.041,29.0064651,29.0064651,25.76105976,25.76105976,25.76105976
0.0411,29.08479355,29.08479355,25.82389161,25.82389161,25.82389161
0.0412,29.16315633,29.16315633,25.88672347,25.88672347,25.88672347
0.0413,29.24155341,29.24155341,25.94955532,25.94955532,25.94955532
0.0414,29.31998477,29.31998477,26.01238717,26.01238717,26.01238717
0.0415,29.39845039,29.39845039,26.07521902,26.07521902,26.07521902
0.0416,29.47695023,29.47695023,26.13805088,26.13805088,26.13805088
0.0417,29.55548428,29.55548428,26.20088273,26.20088273,26.20088273
0.0418,29.63405251,29.63405251,26.26371458,26.26371458,26.26371458
0.0419,29.71265489,29.71265489,26.32654644,26.32654644,26.32654644
0.042,29.79129141,29.79129141,26.38937829,26.38937829,26.38937829
0.0421,29.86996203,29.86996203,26.45221014,26.45221014,26.45221014
0.0422,29.94866673,29.94866673,26.515042,26.515042,26.515042
0.0423,30.02740548,30.02740548,26.57787385,26.57787385,26.57787385
0.0424,30.10617827,30.10617827,26.6407057,26.6407057,26.6407057
0.0425,30.18498506,30.18498506,26.70353756,26.70353756,26.70353756
0.0426,30.26382584,30.26382584,26.76636941,26.76636941,26.76636941
0.0427,30.34270057,30.34270057,26.82920126,26.82920126,26.82920126
0.0428,30.42160922,30.42160922,26.89203311,26.89203311,26.89203311
0.0429,30.50055178,30.50055178,26.95486497,26.95486497,26.95486497
0.043,30.57952823,30.57952823,27.01769682,27.01769682,27.01769682
0.0431,30.65853852,30.65853852,27.08052867,27.08052867,27.08052867
0.0432,30.73758264,30.73758264,27.14336053,27.14336053,27.14336053
0.0433,30.81666057,30.81666057,27.20619238,27.20619238,27.20619238
0.0434,30.89577227,30.89577227,27.26902423,27.26902423,27.26902423
0.0435,30.97491773,30.97491773,27.33185609,27.33185609,27.33185609
0.0436,31.0540969,31.0540969,27.39468794,27.39468794,27.39468794
0.0437,31.13330978,31.13330978,27.45751979,27.45751979,27.45751979
0.0438,31.21255634,31.21255634,27.52035165,27.52035165,27.52035165
0.0439,31.29183654,31.29183654,27.5831835,27.5831835,27.5831835
0.044,31.37115036,31.37115036,27.64601535,27.64601535,27.64601535
0.0441,31.45049778,31.45049778,27.7088472,27.7088472,27.7088472
0.0442,31.52987877,31.52987877,27.77167906,27.77167906,27.77167906
0.0443,31.60929331,31.60929331,27.83451091,27.83451091,27.83451091
0.0444,31.68874136,31.68874136,27.89734276,27.89734276,27.89734276
0.0445,31.7682229,31.7682229,27.96017462,27.96017462,27.96017462
0.0446,31.84773792,31.84773792,28.02300647,28.02300647,28.02300647
0.0447,31.92728636,31.92728636,28.08583832,28.08583832,28.08583832
0.0448,32.00686823,32.00686823,28.14867018,28.14867018,28.14867018
0.0449,32.08648348,32.08648348,28.21150203,28.21150203,28.21150203
0.045,32.16613209,32.16613209,28.27433388,28.27433388,28.27433388
0.0451,32.24581403,32.24581403,28.33716574,28.33716574,28.33716574
0.0452,32.32552928,32.32552928,28.39999759,28.39999759,28.39999759
0.0453,32.40527781,32.40527781,28.46282944,28.46282944,28.46282944
0.0454,32.4850596,32.4850596,28.52566129,28.52566129,28.52566129
0.0455,32.56487461,32.56487461,28.58849315,28.58849315,28.58849315
0.0456,32.64472282,32.64472282,28.651325,28.651325,28.651325
0.0457,32.72460421,32.72460421,28.71415685,28.71415685,28.71415685
0.0458,32.80451874,32.80451874,28.77698871,28.77698871,28.77698871
0.0459,32.88446639,32.88446639,28.83982056,28.83982056,28.83982056
0.046,32.96444714,32.96444714,28.90265241,28.90265241,28.90265241
0.0461,33.04446095,33.04446095,28.96548427,28.96548427,28.96548427
0.0462,33.1245078,33.1245078,29.02831612,29.02831612,29.02831612
0.0463,33.20458766,33.20458766,29.09114797,29.09114797,29.09114797
0.0464,33.28470051,33.28470051,29.15397983,29.15397983,29.15397983
0.0465,33.36484631,33.36484631,29.21681168,29.21681168,29.21681168
0.0466,33.44502505,33.44502505,29.27964353,29.27964353,29.27964353
0.0467,33.52523668,33.52523668,29.34247538,29.34247538,29.34247538
0.0468,33.60548119,33.60548119,29.40530724,29.40530724,29.40530724
0.0469,33.68575855,33.68575855,29.46813909,29.46813909,29.46813909
0.047,33.76606873,33.76606873,29.53097094,29.53097094,29.53097094
0.0471,33.8464117,33.8464117,29.5938028,29.5938028,29.5938028
0.0472,33.92678744,33.92678744,29.65663465,29.65663465,29.65663465
0.0473,34.00719591,34.00719591,29.7194665,29.7194665,29.7194665
0.0474,34.08763709,34.08763709,29.78229836,29.78229836,29.78229836
0.0475,34.16811096,34.16811096,29.84513021,29.84513021,29.84513021
0.0476,34.24861748,34.24861748,29.90796206,29.90796206,29.90796206
0.0477,34.32915662,34.32915662,29.97079392,29.97079392,29.97079392
0.0478,34.40972837,34.40972837,30.03362577,30.03362577,30.03362577
0.0479,34.49033268,34.49033268,30.09645762,30.09645762,30.09645762
0.048,34.57096954,34.57096954,30.15928947,30.15928947,30.15928947
0.0481,34.65163891,34.65163891,30.22212133,30.22212133,30.22212133
0.0482,34.73234076,34.73234076,30.28495318,30.28495318,30.28495318
0.0483,34.81307508,34.81307508,30.34778503,30.34778503,30.34778503
0.0484,34.89384182,34.89384182,30.41061689,30.41061689,30.41061689
0.0485,34.97464097,34.97464097,30.47344874,30.47344874,30.47344874
0.0486,35.05547248,35.05547248,30.53628059,30.53628059,30.53628059
0.0487,35.13633634,35.13633634,30.59911245,30.59911245,30.59911245
0.0488,35.21723252,35.21723252,30.6619443,30.6619443,30.6619443
0.0489,35.29816099,35.29816099,30.72477615,30.72477615,30.72477615
0.049,35.37912171,35.37912171,30.78760801,30.78760801,30.78760801
0.0491,35.46011467,35.46011467,30.85043986,30.85043986,30.85043986
0.0492,35.54113982,35.54113982,30.91327171,30.91327171,30.91327171
0.0493,35.62219715,35.62219715,30.97610356,30.97610356,30.97610356
0.0494,35.70328662,35.70328662,31.03893542,31.03893542,31.03893542
0.0495,35.78440821,35.78440821,31.10176727,31.10176727,31.10176727
0.0496,35.86556189,35.86556189,31.16459912,31.16459912,31.16459912
0.0497,35.94674762,35.94674762,31.22743098,31.22743098,31.22743098
0.0498,36.02796538,36.02796538,31.29026283,31.29026283,31.29026283
0.0499,36.10921514,36.10921514,31.35309468,31.35309468,31.35309468
0.05,36.19049687,36.19049687,31.41592654,31.41592654,31.41592654
0.0501,36.27181054,36.27181054,31.47875839,31.47875839,31.47875839
0.0502,36.35315612,36.35315612,31.54159024,31.54159024,31.54159024
0.0503,36.43453359,36.43453359,31.6044221,31.6044221,31.6044221
0.0504,36.51594291,36.51594291,31.66725395,31.66725395,31.66725395
0.0505,36.59738405,36.59738405,31.7300858,31.7300858,31.7300858
0.0506,36.67885699,36.67885699,31.79291765,31.79291765,31.79291765
0.0507,36.76036169,36.76036169,31.85574951,31.85574951,31.85574951
0.0508,36.84189813,36.84189813,31.91858136,31.91858136,31.91858136
0.0509,36.92346628,36.92346628,31.98141321,31.98141321,31.98141321
0.051,37.0050661,37.0050661,32.04424507,32.04424507,32.04424507
0.0511,37.08669757,37.08669757,32.10707692,32.10707692,32.10707692
0.0512,37.16836065,37.16836065,32.16990877,32.16990877,32.16990877
0.0513,37.25005532,37.25005532,32.23274063,32.23274063,32.23274063
0.0514,37.33178155,37.33178155,32.29557248,32.29557248,32.29557248
0.0515,37.41353931,37.41353931,32.35840433,32.35840433,32.35840433
0.0516,37.49532856,37.49532856,32.42123619,32.42123619,32.42123619
0.0517,37.57714929,37.57714929,32.48406804,32.48406804,32.48406804
0.0518,37.65900144,37.65900144,32.54689989,32.54689989,32.54689989
0.0519,37.74088501,37.74088501,32.60973174,32.60973174,32.60973174
0.052,37.82279995,37.82279995,32.6725636,32.6725636,32.6725636
0.0521,37.90474625,37.90474625,32.73539545,32.73539545,32.73539545
0.0522,37.98672385,37.98672385,32.7982273,32.7982273,32.7982273
0.0523,38.06873275,38.06873275,32.86105916,32.86105916,32.86105916
0.0524,38.1507729,38.1507729,32.92389101,32.92389101,32.92389101
0.0525,38.23284427,38.23284427,32.98672286,32.98672286,32.98672286
0.0526,38.31494684,38.31494684,33.04955472,33.04955472,33.04955472
0.0527,38.39708058,38.39708058,33.11238657,33.11238657,33.11238657
0.0528,38.47924545,38.47924545,33.17521842,33.17521842,33.17521842
0.0529,38.56144142,38.56144142,33.23805027,33.23805027,33.23805027
0.053,38.64366846,38.64366846,33.30088213,33.30088213,33.30088213
0.0531,38.72592655,38.72592655,33.36371398,33.36371398,33.36371398
0.0532,38.80821565,38.80821565,33.42654583,33.42654583,33.42654583
0.0533,38.89053573,38.89053573,33.48937769,33.48937769,33.48937769
0.0534,38.97288676,38.97288676,33.55220954,33.55220954,33.55220954
0.0535,39.0552687,39.0552687,33.61504139,33.61504139,33.61504139
0.0536,39.13768154,39.13768154,33.67787325,33.67787325,33.67787325
0.0537,39.22012523,39.22012523,33.7407051,33.7407051,33.7407051
0.0538,39.30259974,39.30259974,33.80353695,33.80353695,33.80353695
0.0539,39.38510505,39.38510505,33.86636881,33.86636881,33.86636881
0.054,39.46764112,39.46764112,33.92920066,33.92920066,33.92920066
0.0541,39.55020793,39.55020793,33.99203251,33.99203251,33.99203251
0.0542,39.63280543,39.63280543,34.05486436,34.05486436,34.05486436
0.0543,39.7154336,39.7154336,34.11769622,34.11769622,34.11769622
0.0544,39.79809241,39.79809241,34.18052807,34.18052807,34.18052807
0.0545,39.88078183,39.88078183,34.24335992,34.24335992,34.24335992
0.0546,39.96350182,39.96350182,34.30619178,34.30619178,34.30619178
0.0547,40.04625235,40.04625235,34.36902363,34.36902363,34.36902363
0.0548,40.1290334,40.1290334,34.43185548,34.43185548,34.43185548
0.0549,40.21184492,40.21184492,34.49468734,34.49468734,34.49468734
0.055,40.29468689,40.29468689,34.55751919,34.55751919,34.55751919
0.0551,40.37755928,40.37755928,34.62035104,34.62035104,34.62035104
0.0552,40.46046205,40.46046205,34.6831829,34.6831829,34.6831829
0.0553,40.54339518,40.54339518,34.74601475,34.74601475,34.74601475
0.0554,40.62635862,40.62635862,34.8088466,34.8088466,34.8088466
0.0555,40.70935235,40.70935235,34.87167845,34.87167845,34.87167845
0.0556,40.79237634,40.79237634,34.93451031,34.93451031,34.93451031
0.0557,40.87543055,40.87543055,34.99734216,34.99734216,34.99734216
0.0558,40.95851496,40.95851496,35.06017401,35.06017401,35.06017401
0.0559,41.04162952,41.04162952,35.12300587,35.12300587,35.12300587
0.056,41.12477421,41.12477421,35.18583772,35.18583772,35.18583772
0.0561,41.207949,41.207949,35.24866957,35.24866957,35.24866957
0.0562,41.29115384,41.29115384,35.31150143,35.31150143,35.31150143
0.0563,41.37438872,41.37438872,35.37433328,35.37433328,35.37433328
0.0564,41.4576536,41.4576536,35.43716513,35.43716513,35.43716513
0.0565,41.54094844,41.54094844,35.49999699,35.49999699,35.49999699
0.0566,41.62427321,41.62427321,35.56282884,35.56282884,35.56282884
0.0567,41.70762783,41.70762783,35.62566069,35.62566069,35.62566069
0.0568,41.79101228,41.79101228,35.68849254,35.68849254,35.68849254
0.0569,41.87442658,41.87442658,35.7513244,35.7513244,35.7513244
0.057,41.95787071,41.95787071,35.81415625,35.81415625,35.81415625
0.0571,42.04134462,42.04134462,35.8769881,35.8769881,35.8769881
0.0572,42.12484828,42.12484828,35.93981996,35.93981996,35.93981996
0.0573,42.20838167,42.20838167,36.00265181,36.00265181,36.00265181
0.0574,42.29194475,42.29194475,36.06548366,36.06548366,36.06548366
0.0575,42.37553748,42.37553748,36.12831552,36.12831552,36.12831552
0.0576,42.45915983,42.45915983,36.19114737,36.19114737,36.19114737
0.0577,42.54281177,42.54281177,36.25397922,36.25397922,36.25397922
0.0578,42.62649327,42.62649327,36.31681108,36.31681108,36.31681108
0.0579,42.71020429,42.71020429,36.37964293,36.37964293,36.37964293
0.058,42.7939448,42.7939448,36.44247478,36.44247478,36.44247478
0.0581,42.87771476,42.87771476,36.50530663,36.50530663,36.50530663
0.0582,42.96151415,42.96151415,36.56813849,36.56813849,36.56813849
0.0583,43.04534292,43.04534292,36.63097034,36.63097034,36.63097034
0.0584,43.12920105,43.12920105,36.69380219,36.69380219,36.69380219
0.0585,43.2130885,43.2130885,36.75663405,36.75663405,36.75663405
0.0586,43.29700524,43.29700524,36.8194659,36.8194659,36.8194659
0.0587,43.38095123,43.38095123,36.88229775,36.88229775,36.88229775
0.0588,43.46492645,43.46492645,36.94512961,36.94512961,36.94512961
0.0589,43.54893085,43.54893085,37.00796146,37.00796146,37.00796146
0.059,43.6329644,43.6329644,37.07079331,37.07079331,37.07079331
0.0591,43.71702707,43.71702707,37.13362517,37.13362517,37.13362517
0.0592,43.80111883,43.80111883,37.19645702,37.19645702,37.19645702
0.0593,43.88523964,43.88523964,37.25928887,37.25928887,37.25928887
0.0594,43.96938946,43.96938946,37.32212072,37.32212072,37.32212072
0.0595,44.05356827,44.05356827,37.38495258,37.38495258,37.38495258
0.0596,44.13777603,44.13777603,37.44778443,37.44778443,37.44778443
0.0597,44.22201271,44.22201271,37.51061628,37.51061628,37.51061628
0.0598,44.30627826,44.30627826,37.57344814,37.57344814,37.57344814
0.0599,44.39057267,44.39057267,37.63627999,37.63627999,37.63627999
0.06,44.47489588,44.47489588,37.69911184,37.69911184,37.69911184
0.0601,44.55924788,44.55924788,37.7619437,37.7619437,37.7619437
0.0602,44.64362862,44.64362862,37.82477555,37.82477555,37.82477555
0.0603,44.72803807,44.72803807,37.8876074,37.8876074,37.8876074
0.0604,44.8124762,44.8124762,37.95043926,37.95043926,37.95043926
0.0605,44.89694297,44.89694297,38.01327111,38.01327111,38.01327111
0.0606,44.98143835,44.98143835,38.07610296,38.07610296,38.07610296
0.0607,45.0659623,45.0659623,38.13893481,38.13893481,38.13893481
0.0608,45.15051479,45.15051479,38.20176667,38.20176667,38.20176667
0.0609,45.23509578,45.23509578,38.26459852,38.26459852,38.26459852
0.061,45.31970524,45.31970524,38.32743037,38.32743037,38.32743037
0.0611,45.40434314,45.40434314,38.39026223,38.39026223,38.39026223
0.0612,45.48900944,45.48900944,38.45309408,38.45309408,38.45309408
0.0613,45.5737041,45.5737041,38.51592593,38.51592593,38.51592593
0.0614,45.6584271,45.6584271,38.57875779,38.57875779,38.57875779
0.0615,45.74317839,45.74317839,38.64158964,38.64158964,38.64158964
0.0616,45.82795794,45.82795794,38.70442149,38.70442149,38.70442149
0.0617,45.91276572,45.91276572,38.76725335,38.76725335,38.76725335
0.0618,45.99760169,45.99760169,38.8300852,38.8300852,38.8300852
0.0619,46.08246582,46.08246582,38.89291705,38.89291705,38.89291705
0.062,46.16735807,46.16735807,38.9557489,38.9557489,38.9557489
0.0621,46.25227841,46.25227841,39.01858076,39.01858076,39.01858076
0.0622,46.3372268,46.3372268,39.08141261,39.08141261,39.08141261
0.0623,46.42220321,46.42220321,39.14424446,39.14424446,39.14424446
0.0624,46.5072076,46.5072076,39.20707632,39.20707632,39.20707632
0.0625,46.59223993,46.59223993,39.26990817,39.26990817,39.26990817
0.0626,46.67730018,46.67730018,39.33274002,39.33274002,39.33274002
0.0627,46.76238831,46.76238831,39.39557188,39.39557188,39.39557188
0.0628,46.84750427,46.84750427,39.45840373,39.45840373,39.45840373
0.0629,46.93264804,46.93264804,39.52123558,39.52123558,39.52123558
0.063,47.01781959,47.01781959,39.58406744,39.58406744,39.58406744
0.0631,47.10301886,47.10301886,39.64689929,39.64689929,39.64689929
0.0632,47.18824584,47.18824584,39.70973114,39.70973114,39.70973114
0.0633,47.27350048,47.27350048,39.77256299,39.77256299,39.77256299
0.0634,47.35878276,47.35878276,39.83539485,39.83539485,39.83539485
0.0635,47.44409262,47.44409262,39.8982267,39.8982267,39.8982267
0.0636,47.52943004,47.52943004,39.96105855,39.96105855,39.96105855
0.0637,47.61479499,47.61479499,40.02389041,40.02389041,40.02389041
0.0638,47.70018742,47.70018742,40.08672226,40.08672226,40.08672226
0.0639,47.7856073,47.7856073,40.14955411,40.14955411,40.14955411
0.064,47.8710546,47.8710546,40.21238597,40.21238597,40.21238597
0.0641,47.95652928,47.95652928,40.27521782,40.27521782,40.27521782
0.0642,48.0420313,48.0420313,40.33804967,40.33804967,40.33804967
0.0643,48.12756063,48.12756063,40.40088153,40.40088153,40.40088153
0.0644,48.21311724,48.21311724,40.46371338,40.46371338,40.46371338
0.0645,48.29870108,48.29870108,40.52654523,40.52654523,40.52654523
0.0646,48.38431212,48.38431212,40.58937708,40.58937708,40.58937708
0.0647,48.46995032,48.46995032,40.65220894,40.65220894,40.65220894
0.0648,48.55561565,48.55561565,40.71504079,40.71504079,40.71504079
0.0649,48.64130807,48.64130807,40.77787264,40.77787264,40.77787264
0.065,48.72702756,48.72702756,40.8407045,40.8407045,40.8407045
0.0651,48.81277406,48.81277406,40.90353635,40.90353635,40.90353635
0.0652,48.89854754,48.89854754,40.9663682,40.9663682,40.9663682
0.0653,48.98434797,48.98434797,41.02920006,41.02920006,41.02920006
0.0654,49.07017532,49.07017532,41.09203191,41.09203191,41.09203191
0.0655,49.15602953,49.15602953,41.15486376,41.15486376,41.15486376
0.0656,49.24191059,49.24191059,41.21769562,41.21769562,41.21769562
0.0657,49.32781845,49.32781845,41.28052747,41.28052747,41.28052747
0.0658,49.41375308,49.41375308,41.34335932,41.34335932,41.34335932
0.0659,49.49971443,49.49971443,41.40619117,41.40619117,41.40619117
0.066,49.58570248,49.58570248,41.46902303,41.46902303,41.46902303
0.0661,49.67171719,49.67171719,41.53185488,41.53185488,41.53185488
0.0662,49.75775851,49.75775851,41.59468673,41.59468673,41.59468673
0.0663,49.84382642,49.84382642,41.65751859,41.65751859,41.65751859
0.0664,49.92992088,49.92992088,41.72035044,41.72035044,41.72035044
0.0665,50.01604184,50.01604184,41.78318229,41.78318229,41.78318229
0.0666,50.10218928,50.10218928,41.84601415,41.84601415,41.84601415
0.0667,50.18836316,50.18836316,41.908846,41.908846,41.908846
0.0668,50.27456344,50.27456344,41.97167785,41.97167785,41.97167785
0.0669,50.36079007,50.36079007,42.03450971,42.03450971,42.03450971
0.067,50.44704304,50.44704304,42.09734156,42.09734156,42.09734156
0.0671,50.53332229,50.53332229,42.16017341,42.16017341,42.16017341
0.0672,50.6196278,50.6196278,42.22300526,42.22300526,42.22300526
0.0673,50.70595952,50.70595952,42.28583712,42.28583712,42.28583712
0.0674,50.79231742,50.79231742,42.34866897,42.34866897,42.34866897
0.0675,50.87870146,50.87870146,42.41150082,42.41150082,42.41150082
0.0676,50.96511161,50.96511161,42.47433268,42.47433268,42.47433268
