time,Ideal.v_ref,Ideal.v_sim,Ideal.v_relerr
0.4672,0,2.046327255,0.204633
0.4674,0,2.034025191,0.203403
0.4676,0,2.021719915,0.202172
0.4678,0,2.009411447,0.200941
0.468,0,1.997099805,0.19971
0.4682,0,1.98478501,0.198479
0.4684,0,1.97246708,0.197247
0.4686,0,1.960146036,0.196015
0.4688,0,1.947821896,0.194782
0.469,0,1.935494681,0.193549
0.4692,0,1.923164408,0.192316
0.4694,0,1.9108311,0.191083
0.4696,0,1.898494773,0.189849
0.4698,0,1.886155449,0.188616
0.47,0,1.873813146,0.187381
0.4702,0,1.861467884,0.186147
0.4704,0,1.849119683,0.184912
0.4706,0,1.836768561,0.183677
0.4708,0,1.824414539,0.182441
0.471,0,1.812057636,0.181206
0.4712,0,1.799697872,0.17997
0.4714,0,1.787335265,0.178734
0.4716,0,1.774969837,0.177497
0.4718,0,1.762601605,0.17626
0.472,0,1.75023059,0.175023
0.4722,0,1.737856811,0.173786
0.4724,0,1.725480287,0.172548
0.4726,0,1.713101039,0.17131
0.4728,0,1.700719086,0.170072
0.473,0,1.688334447,0.168833
0.4732,0,1.675947142,0.167595
0.4734,0,1.66355719,0.166356
0.4736,0,1.651164612,0.165116
0.4738,0,1.638769426,0.163877
0.474,0,1.626371652,0.162637
0.4742,0,1.61397131,0.161397
0.4744,0,1.601568419,0.160157
0.4746,0,1.589162999,0.158916
0.4748,0,1.57675507,0.157676
0.475,0,1.56434465,0.156434
0.4752,0,1.551931761,0.155193
0.4754,0,1.53951642,0.153952
0.4756,0,1.527098649,0.15271
0.4758,0,1.514678466,0.151468
0.476,0,1.502255891,0.150226
0.4762,0,1.489830944,0.148983
0.4764,0,1.477403644,0.14774
0.4766,0,1.464974012,0.146497
0.4768,0,1.452542065,0.145254
0.477,0,1.440107826,0.144011
0.4772,0,1.427671311,0.142767
0.4774,0,1.415232543,0.141523
0.4776,0,1.40279154,0.140279
0.4778,0,1.390348321,0.139035
0.478,0,1.377902907,0.13779
0.4782,0,1.365455317,0.136546
0.4784,0,1.353005571,0.135301
0.4786,0,1.340553688,0.134055
0.4788,0,1.328099688,0.13281
0.479,0,1.315643591,0.131564
0.4792,0,1.303185416,0.130319
0.4794,0,1.290725184,0.129073
0.4796,0,1.278262913,0.127826
0.4798,0,1.265798624,0.12658
0.48,0,1.253332336,0.125333
0.4802,0,1.240864068,0.124086
0.4804,0,1.228393841,0.122839
0.4806,0,1.215921675,0.121592
0.4808,0,1.203447588,0.120345
0.481,0,1.190971601,0.119097
0.4812,0,1.178493733,0.117849
0.4814,0,1.166014004,0.116601
0.4816,0,1.153532434,0.115353
0.4818,0,1.141049042,0.114105
0.482,0,1.128563849,0.112856
0.4822,0,1.116076873,0.111608
0.4824,0,1.103588135,0.110359
0.4826,0,1.091097654,0.10911
0.4828,0,1.07860545,0.107861
0.483,0,1.066111543,0.106611
0.4832,0,1.053615952,0.105362
0.4834,0,1.041118698,0.104112
0.4836,0,1.028619799,0.102862
0.4838,0,1.016119276,0.101612
0.484,0,1.003617149,0.100362
0.4842,0,0.9911134362,0.0991113
0.4844,0,0.9786081587,0.0978608
0.4846,0,0.9661013359,0.0966101
0.4848,0,0.9535929875,0.0953593
0.485,0,0.9410831332,0.0941083
0.4852,0,0.9285717928,0.0928572
0.4854,0,0.9160589861,0.0916059
0.4856,0,0.9035447328,0.0903545
0.4858,0,0.8910290527,0.0891029
0.486,0,0.8785119655,0.0878512
0.4862,0,0.865993491,0.0865993
0.4864,0,0.8534736491,0.0853474
0.4866,0,0.8409524593,0.0840952
0.4868,0,0.8284299416,0.082843
0.487,0,0.8159061157,0.0815906
0.4872,0,0.8033810013,0.0803381
0.4874,0,0.7908546183,0.0790855
0.4876,0,0.7783269865,0.0778327
0.4878,0,0.7657981255,0.0765798
0.488,0,0.7532680553,0.0753268
0.4882,0,0.7407367955,0.0740737
0.4884,0,0.728204366,0.0728204
0.4886,0,0.7156707866,0.0715671
0.4888,0,0.7031360771,0.0703136
0.489,0,0.6906002571,0.06906
0.4892,0,0.6780633467,0.0678063
0.4894,0,0.6655253655,0.0665525
0.4896,0,0.6529863333,0.0652986
0.4898,0,0.64044627,0.0640446
0.49,0,0.6279051953,0.0627905
0.4902,0,0.6153631291,0.0615363
0.4904,0,0.6028200911,0.060282
0.4906,0,0.5902761012,0.0590276
0.4908,0,0.5777311792,0.0577731
0.491,0,0.5651853448,0.0565185
0.4912,0,0.552638618,0.0552639
0.4914,0,0.5400910184,0.0540091
0.4916,0,0.527542566,0.0527543
0.4918,0,0.5149932805,0.0514993
0.492,0,0.5024431818,0.0502443
0.4922,0,0.4898922896,0.0489892
0.4924,0,0.4773406239,0.0477341
0.4926,0,0.4647882043,0.0464788
0.4928,0,0.4522350508,0.0452235
0.493,0,0.4396811832,0.0439681
0.4932,0,0.4271266212,0.0427127
0.4934,0,0.4145713848,0.0414571
0.4936,0,0.4020154936,0.0402015
0.4938,0,0.3894589677,0.0389459
0.494,0,0.3769018267,0.0376902
0.4942,0,0.3643440906,0.0364344
0.4944,0,0.3517857791,0.0351786
0.4946,0,0.339226912,0.0339227
0.4948,0,0.3266675093,0.0326668
0.495,0,0.3141075908,0.0314108
0.4952,0,0.3015471762,0.0301547
0.4954,0,0.2889862855,0.0288986
0.4956,0,0.2764249383,0.0276425
0.4958,0,0.2638631547,0.0263863
0.496,0,0.2513009544,0.0251301
0.4962,0,0.2387383573,0.0238738
0.4964,0,0.2261753832,0.0226175
0.4966,0,0.2136120519,0.0213612
0.4968,0,0.2010483833,0.0201048
0.497,0,0.1884843972,0.0188484
0.4972,0,0.1759201134,0.017592
0.4974,0,0.1633555519,0.0163356
0.4976,0,0.1507907324,0.0150791
0.4978,0,0.1382256747,0.0138226
0.498,0,0.1256603988,0.012566
0.4982,0,0.1130949245,0.0113095
0.4984,0,0.1005292716,0.0100529
0.4986,0,0.08796345989,0.00879635
0.4988,0,0.0753975093,0.00753975
0.499,0,0.06283143966,0.00628314
0.4992,0,0.05026527079,0.00502653
0.4994,0,0.03769902255,0.0037699
0.4996,0,0.02513271477,0.00251327
0.4998,0,0.01256636731,0.00125664
0.5,0,1.224646799e-15,1.22465e-16
0.5,0,-2.058231023e-11,2.05823e-12
0.5,-2.058231023e-11,-2.058231023e-11,0
0.5002,-0.01256636731,-0.01256636731,0
0.5004,-0.02513271477,-0.02513271477,0
0.5006,-0.03769902255,-0.03769902255,0
0.5008,-0.05026527079,-0.05026527079,0
0.501,-0.06283143966,-0.06283143966,0
0.5012,-0.0753975093,-0.0753975093,0
0.5014,-0.08796345989,-0.08796345989,0
0.5016,-0.1005292716,-0.1005292716,0
0.5018,-0.1130949245,-0.1130949245,0
0.502,-0.1256603988,-0.1256603988,0
0.5022,-0.1382256747,-0.1382256747,0
0.5024,-0.1507907324,-0.1507907324,0
0.5026,-0.1633555519,-0.1633555519,0
0.5028,-0.1759201134,-0.1759201134,0
0.503,-0.1884843972,-0.1884843972,0
0.5032,-0.2010483833,-0.2010483833,0
0.5034,-0.2136120519,-0.2136120519,0
0.5036,-0.2261753832,-0.2261753832,0
0.5038,-0.2387383573,-0.2387383573,0
0.504,-0.2513009544,-0.2513009544,0
0.5042,-0.2638631547,-0.2638631547,0
0.5044,-0.2764249383,-0.2764249383,0
0.5046,-0.2889862855,-0.2889862855,0
0.5048,-0.3015471762,-0.3015471762,0
0.505,-0.3141075908,-0.3141075908,0
0.5052,-0.3266675093,-0.3266675093,0
0.5054,-0.339226912,-0.339226912,0
0.5056,-0.3517857791,-0.3517857791,0
0.5058,-0.3643440906,-0.3643440906,0
0.506,-0.3769018267,-0.3769018267,0
0.5062,-0.3894589677,-0.3894589677,0
0.5064,-0.4020154936,-0.4020154936,0
0.5066,-0.4145713848,-0.4145713848,0
0.5068,-0.4271266212,-0.4271266212,0
0.507,-0.4396811832,-0.4396811832,0
0.5072,-0.4522350508,-0.4522350508,0
0.5074,-0.4647882043,-0.4647882043,0
0.5076,-0.4773406239,-0.4773406239,0
0.5078,-0.4898922896,-0.4898922896,0
0.508,-0.5024431818,-0.5024431818,0
0.5082,-0.5149932805,-0.5149932805,0
0.5084,-0.527542566,-0.527542566,0
0.5086,-0.5400910184,-0.5400910184,0
0.5088,-0.552638618,-0.552638618,0
0.509,-0.5651853448,-0.5651853448,0
0.5092,-0.5777311792,-0.5777311792,0
0.5094,-0.5902761012,-0.5902761012,0
0.5096,-0.6028200911,-0.6028200911,0
0.5098,-0.6153631291,-0.6153631291,0
0.51,-0.6279051953,-0.6279051953,0
0.5102,-0.64044627,-0.64044627,0
0.5104,-0.6529863333,-0.6529863333,0
0.5106,-0.6655253655,-0.6655253655,0
0.5108,-0.6780633467,-0.6780633467,0
0.511,-0.6906002571,-0.6906002571,0
0.5112,-0.7031360771,-0.7031360771,0
0.5114,-0.7156707866,-0.7156707866,0
0.5116,-0.728204366,-0.728204366,0
0.5118,-0.7407367955,-0.7407367955,0
0.512,-0.7532680553,-0.7532680553,0
0.5122,-0.7657981255,-0.7657981255,0
0.5124,-0.7783269865,-0.7783269865,0
0.5126,-0.7908546183,-0.7908546183,0
0.5128,-0.8033810013,-0.8033810013,0
0.513,-0.8159061157,-0.8159061157,0
0.5132,-0.8284299416,-0.8284299416,0
0.5134,-0.8409524593,-0.8409524593,0
0.5136,-0.8534736491,-0.8534736491,0
0.5138,-0.865993491,-0.865993491,0
0.514,-0.8785119655,-0.8785119655,1.11022e-17
0.5142,-0.8910290527,-0.8910290527,0
0.5144,-0.9035447328,-0.9035447328,0
0.5146,-0.9160589861,-0.9160589861,0
0.5148,-0.9285717928,-0.9285717928,0
0.515,-0.9410831332,-0.9410831332,0
0.5152,-0.9535929875,-0.9535929875,0
0.5154,-0.9661013359,-0.9661013359,0
0.5156,-0.9786081587,-0.9786081587,0
0.5158,-0.9911134362,-0.9911134362,0
0.516,-1.003617149,-1.003617149,0
0.5162,-1.016119276,-1.016119276,0
0.5164,-1.028619799,-1.028619799,0
0.5166,-1.041118698,-1.041118698,0
0.5168,-1.053615952,-1.053615952,0
0.517,-1.066111543,-1.066111543,0
0.5172,-1.07860545,-1.07860545,0
0.5174,-1.091097654,-1.091097654,0
0.5176,-1.103588135,-1.103588135,0
0.5178,-1.116076873,-1.116076873,0
0.518,-1.128563849,-1.128563849,0
0.5182,-1.141049042,-1.141049042,0
0.5184,-1.153532434,-1.153532434,0
0.5186,-1.166014004,-1.166014004,0
0.5188,-1.178493733,-1.178493733,0
0.519,-1.190971601,-1.190971601,0
0.5192,-1.203447588,-1.203447588,0
0.5194,-1.215921675,-1.215921675,0
0.5196,-1.228393841,-1.228393841,0
0.5198,-1.240864068,-1.240864068,0
0.52,-1.253332336,-1.253332336,0
0.5202,-1.265798624,-1.265798624,0
0.5204,-1.278262913,-1.278262913,0
0.5206,-1.290725184,-1.290725184,0
0.5208,-1.303185416,-1.303185416,0
0.521,-1.315643591,-1.315643591,0
0.5212,-1.328099688,-1.328099688,0
0.5214,-1.340553688,-1.340553688,0
0.5216,-1.353005571,-1.353005571,0
0.5218,-1.365455317,-1.365455317,0
0.522,-1.377902907,-1.377902907,0
0.5222,-1.390348321,-1.390348321,0
0.5224,-1.40279154,-1.40279154,0
0.5226,-1.415232543,-1.415232543,2.22045e-17
0.5228,-1.427671311,-1.427671311,0
0.523,-1.440107826,-1.440107826,0
0.5232,-1.452542065,-1.452542065,0
0.5234,-1.464974012,-1.464974012,0
0.5236,-1.477403644,-1.477403644,0
0.5238,-1.489830944,-1.489830944,0
0.524,-1.502255891,-1.502255891,0
0.5242,-1.514678466,-1.514678466,0
0.5244,-1.527098649,-1.527098649,0
0.5246,-1.53951642,-1.53951642,0
0.5248,-1.551931761,-1.551931761,0
0.525,-1.56434465,-1.56434465,0
0.5252,-1.57675507,-1.57675507,0
0.5254,-1.589162999,-1.589162999,0
0.5256,-1.601568419,-1.601568419,0
0.5258,-1.61397131,-1.61397131,0
0.526,-1.626371652,-1.626371652,0
0.5262,-1.638769426,-1.638769426,0
0.5264,-1.651164612,-1.651164612,0
0.5266,-1.66355719,-1.66355719,0
0.5268,-1.675947142,-1.675947142,0
0.527,-1.688334447,-1.688334447,0
0.5272,-1.700719086,-1.700719086,0
0.5274,-1.713101039,-1.713101039,0
0.5276,-1.725480287,-1.725480287,0
0.5278,-1.737856811,-1.737856811,0
0.528,-1.75023059,-1.75023059,0
0.5282,-1.762601605,-1.762601605,0
0.5284,-1.774969837,-1.774969837,0
0.5286,-1.787335265,-1.787335265,0
0.5288,-1.799697872,-1.799697872,0
0.529,-1.812057636,-1.812057636,0
0.5292,-1.824414539,-1.824414539,0
0.5294,-1.836768561,-1.836768561,0
0.5296,-1.849119683,-1.849119683,0
0.5298,-1.861467884,-1.861467884,0
0.53,-1.873813146,-1.873813146,0
0.5302,-1.886155449,-1.886155449,0
0.5304,-1.898494773,-1.898494773,0
0.5306,-1.9108311,-1.9108311,0
0.5308,-1.923164408,-1.923164408,0
0.531,-1.935494681,-1.935494681,0
0.5312,-1.947821896,-1.947821896,0
0.5314,-1.960146036,-1.960146036,0
0.5316,-1.97246708,-1.97246708,0
0.5318,-1.98478501,-1.98478501,0
0.532,-1.997099805,-1.997099805,0
0.5322,-2.009411447,-2.009411447,0
0.5324,-2.021719915,-2.021719915,0
0.5326,-2.034025191,-2.034025191,0
0.5328,-2.046327255,-2.046327255,0
0.533,-2.058626088,-2.058626088,0
0.5332,-2.070921669,-2.070921669,0
0.5334,-2.083213981,-2.083213981,0
0.5336,-2.095503002,-2.095503002,0
0.5338,-2.107788715,-2.107788715,0
0.534,-2.120071099,-2.120071099,0
0.5342,-2.132350135,-2.132350135,0
0.5344,-2.144625804,-2.144625804,0
0.5346,-2.156898087,-2.156898087,0
0.5348,-2.169166963,-2.169166963,0
0.535,-2.181432414,-2.181432414,0
0.5352,-2.19369442,-2.19369442,0
0.5354,-2.205952962,-2.205952962,0
0.5356,-2.21820802,-2.21820802,0
0.5358,-2.230459576,-2.230459576,0
0.536,-2.242707609,-2.242707609,0
0.5362,-2.254952101,-2.254952101,0
0.5364,-2.267193032,-2.267193032,0
0.5366,-2.279430383,-2.279430383,0
0.5368,-2.291664134,-2.291664134,0
0.537,-2.303894267,-2.303894267,0
0.5372,-2.316120761,-2.316120761,0
0.5374,-2.328343598,-2.328343598,0
0.5376,-2.340562758,-2.340562758,0
0.5378,-2.352778222,-2.352778222,0
0.538,-2.36498997,-2.36498997,0
0.5382,-2.377197984,-2.377197984,0
0.5384,-2.389402244,-2.389402244,0
0.5386,-2.401602731,-2.401602731,0
0.5388,-2.413799425,-2.413799425,0
0.539,-2.425992308,-2.425992308,0
0.5392,-2.43818136,-2.43818136,0
0.5394,-2.450366561,-2.450366561,0
0.5396,-2.462547893,-2.462547893,0
0.5398,-2.474725336,-2.474725336,0
0.54,-2.486898872,-2.486898872,0
0.5402,-2.49906848,-2.49906848,0
0.5404,-2.511234142,-2.511234142,0
0.5406,-2.523395838,-2.523395838,0
0.5408,-2.535553549,-2.535553549,0
0.541,-2.547707257,-2.547707257,0
0.5412,-2.559856941,-2.559856941,0
0.5414,-2.572002583,-2.572002583,0
0.5416,-2.584144163,-2.584144163,0
0.5418,-2.596281663,-2.596281663,0
0.542,-2.608415063,-2.608415063,0
0.5422,-2.620544344,-2.620544344,0
0.5424,-2.632669486,-2.632669486,0
0.5426,-2.644790471,-2.644790471,0
0.5428,-2.65690728,-2.65690728,0
0.543,-2.669019893,-2.669019893,0
0.5432,-2.681128292,-2.681128292,0
0.5434,-2.693232456,-2.693232456,0
0.5436,-2.705332368,-2.705332368,0
0.5438,-2.717428007,-2.717428007,0
0.544,-2.729519355,-2.729519355,0
0.5442,-2.741606393,-2.741606393,0
0.5444,-2.753689102,-2.753689102,0
0.5446,-2.765767462,-2.765767462,0
0.5448,-2.777841454,-2.777841454,0
0.545,-2.78991106,-2.78991106,0
0.5452,-2.801976261,-2.801976261,0
0.5454,-2.814037036,-2.814037036,0
0.5456,-2.826093368,-2.826093368,0
0.5458,-2.838145237,-2.838145237,0
0.546,-2.850192625,-2.850192625,0
0.5462,-2.862235511,-2.862235511,0
0.5464,-2.874273878,-2.874273878,0
0.5466,-2.886307705,-2.886307705,0
0.5468,-2.898336975,-2.898336975,0
0.547,-2.910361668,-2.910361668,0
0.5472,-2.922381765,-2.922381765,0
0.5474,-2.934397248,-2.934397248,0
0.5476,-2.946408096,-2.946408096,0
0.5478,-2.958414292,-2.958414292,0
0.548,-2.970415816,-2.970415816,0
0.5482,-2.982412649,-2.982412649,0
0.5484,-2.994404773,-2.994404773,0
0.5486,-3.006392168,-3.006392168,0
0.5488,-3.018374815,-3.018374815,0
0.549,-3.030352696,-3.030352696,0
0.5492,-3.042325792,-3.042325792,0
0.5494,-3.054294084,-3.054294084,0
0.5496,-3.066257552,-3.066257552,0
0.5498,-3.078216178,-3.078216178,0
0.55,-3.090169944,-3.090169944,0
0.5502,-3.102118829,-3.102118829,0
0.5504,-3.114062816,-3.114062816,0
0.5506,-3.126001886,-3.126001886,0
0.5508,-3.137936019,-3.137936019,0
0.551,-3.149865197,-3.149865197,0
0.5512,-3.1617894,-3.1617894,0
0.5514,-3.173708611,-3.173708611,0
0.5516,-3.18562281,-3.18562281,0
0.5518,-3.197531979,-3.197531979,0
0.552,-3.209436098,-3.209436098,0
0.5522,-3.221335149,-3.221335149,0
0.5524,-3.233229113,-3.233229113,0
0.5526,-3.245117972,-3.245117972,0
0.5528,-3.257001706,-3.257001706,0
0.553,-3.268880297,-3.268880297,0
0.5532,-3.280753725,-3.280753725,0
0.5534,-3.292621973,-3.292621973,0
0.5536,-3.304485022,-3.304485022,0
0.5538,-3.316342852,-3.316342852,0
0.554,-3.328195445,-3.328195445,0
0.5542,-3.340042783,-3.340042783,0
0.5544,-3.351884846,-3.351884846,0
0.5546,-3.363721616,-3.363721616,0
0.5548,-3.375553075,-3.375553075,0
0.555,-3.387379202,-3.387379202,0
0.5552,-3.399199981,-3.399199981,0
0.5554,-3.411015392,-3.411015392,0
0.5556,-3.422825417,-3.422825417,0
0.5558,-3.434630036,-3.434630036,0
0.556,-3.446429232,-3.446429232,0
0.5562,-3.458222985,-3.458222985,0
0.5564,-3.470011277,-3.470011277,0
0.5566,-3.48179409,-3.48179409,0
0.5568,-3.493571404,-3.493571404,4.44089e-17
0.557,-3.505343202,-3.505343202,0
0.5572,-3.517109464,-3.517109464,0
0.5574,-3.528870172,-3.528870172,0
0.5576,-3.540625308,-3.540625308,0
0.5578,-3.552374852,-3.552374852,0
0.558,-3.564118787,-3.564118787,0
0.5582,-3.575857094,-3.575857094,0
0.5584,-3.587589753,-3.587589753,0
0.5586,-3.599316748,-3.599316748,0
0.5588,-3.611038059,-3.611038059,0
0.559,-3.622753667,-3.622753667,0
0.5592,-3.634463555,-3.634463555,0
0.5594,-3.646167703,-3.646167703,0
0.5596,-3.657866093,-3.657866093,0
0.5598,-3.669558707,-3.669558707,0
0.56,-3.681245527,-3.681245527,0
0.5602,-3.692926533,-3.692926533,0
0.5604,-3.704601708,-3.704601708,0
0.5606,-3.716271032,-3.716271032,0
0.5608,-3.727934488,-3.727934488,0
0.561,-3.739592057,-3.739592057,0
0.5612,-3.751243721,-3.751243721,0
0.5614,-3.762889461,-3.762889461,0
0.5616,-3.774529259,-3.774529259,0
0.5618,-3.786163097,-3.786163097,0
0.562,-3.797790955,-3.797790955,0
0.5622,-3.809412817,-3.809412817,0
0.5624,-3.821028662,-3.821028662,0
0.5626,-3.832638474,-3.832638474,0
0.5628,-3.844242234,-3.844242234,0
0.563,-3.855839923,-3.855839923,0
0.5632,-3.867431523,-3.867431523,0
0.5634,-3.879017016,-3.879017016,0
0.5636,-3.890596383,-3.890596383,0
0.5638,-3.902169607,-3.902169607,0
0.564,-3.913736668,-3.913736668,0
0.5642,-3.92529755,-3.92529755,0
0.5644,-3.936852232,-3.936852232,0
0.5646,-3.948400698,-3.948400698,0
0.5648,-3.959942929,-3.959942929,0
0.565,-3.971478906,-3.971478906,0
0.5652,-3.983008612,-3.983008612,0
0.5654,-3.994532029,-3.994532029,0
0.5656,-4.006049137,-4.006049137,0
0.5658,-4.017559919,-4.017559919,0
0.566,-4.029064357,-4.029064357,0
0.5662,-4.040562433,-4.040562433,0
0.5664,-4.052054128,-4.052054128,0
0.5666,-4.063539424,-4.063539424,0
0.5668,-4.075018303,-4.075018303,0
0.567,-4.086490747,-4.086490747,0
0.5672,-4.097956739,-4.097956739,0
0.5674,-4.109416258,-4.109416258,0
0.5676,-4.120869289,-4.120869289,0
0.5678,-4.132315812,-4.132315812,0
0.568,-4.14375581,-4.14375581,0
0.5682,-4.155189264,-4.155189264,0
0.5684,-4.166616157,-4.166616157,0
0.5686,-4.178036469,-4.178036469,0
0.5688,-4.189450185,-4.189450185,0
0.569,-4.200857284,-4.200857284,0
0.5692,-4.21225775,-4.21225775,0
0.5694,-4.223651564,-4.223651564,0
0.5696,-4.235038708,-4.235038708,0
0.5698,-4.246419165,-4.246419165,0
0.57,-4.257792916,-4.257792916,0
0.5702,-4.269159943,-4.269159943,0
0.5704,-4.280520229,-4.280520229,0
0.5706,-4.291873755,-4.291873755,0
0.5708,-4.303220503,-4.303220503,0
0.571,-4.314560457,-4.314560457,0
0.5712,-4.325893597,-4.325893597,0
0.5714,-4.337219906,-4.337219906,0
0.5716,-4.348539366,-4.348539366,0
0.5718,-4.359851958,-4.359851958,0
0.572,-4.371157667,-4.371157667,0
0.5722,-4.382456472,-4.382456472,0
0.5724,-4.393748357,-4.393748357,0
0.5726,-4.405033303,-4.405033303,0
0.5728,-4.416311294,-4.416311294,0
0.573,-4.42758231,-4.42758231,0
0.5732,-4.438846335,-4.438846335,0
0.5734,-4.45010335,-4.45010335,0
0.5736,-4.461353338,-4.461353338,0
0.5738,-4.472596281,-4.472596281,8.88178e-17
0.574,-4.483832161,-4.483832161,8.88178e-17
0.5742,-4.49506096,-4.49506096,0
0.5744,-4.506282661,-4.506282661,0
0.5746,-4.517497246,-4.517497246,0
0.5748,-4.528704698,-4.528704698,0
0.575,-4.539904997,-4.539904997,0
0.5752,-4.551098128,-4.551098128,0
0.5754,-4.562284072,-4.562284072,0
0.5756,-4.573462811,-4.573462811,0
0.5758,-4.584634329,-4.584634329,0
0.576,-4.595798606,-4.595798606,0
0.5762,-4.606955626,-4.606955626,0
0.5764,-4.618105371,-4.618105371,0
0.5766,-4.629247824,-4.629247824,0
0.5768,-4.640382966,-4.640382966,0
0.577,-4.651510781,-4.651510781,0
0.5772,-4.66263125,-4.66263125,0
0.5774,-4.673744356,-4.673744356,0
0.5776,-4.684850082,-4.684850082,0
0.5778,-4.69594841,-4.69594841,0
0.578,-4.707039322,-4.707039322,0
0.5782,-4.718122801,-4.718122801,0
0.5784,-4.729198829,-4.729198829,0
0.5786,-4.74026739,-4.74026739,0
0.5788,-4.751328465,-4.751328465,0
0.579,-4.762382037,-4.762382037,0
0.5792,-4.773428088,-4.773428088,0
0.5794,-4.784466602,-4.784466602,0
0.5796,-4.79549756,-4.79549756,0
0.5798,-4.806520946,-4.806520946,0
0.58,-4.817536741,-4.817536741,0
0.5802,-4.828544929,-4.828544929,0
0.5804,-4.839545492,-4.839545492,0
0.5806,-4.850538412,-4.850538412,0
0.5808,-4.861523673,-4.861523673,0
0.581,-4.872501257,-4.872501257,0
0.5812,-4.883471147,-4.883471147,0
0.5814,-4.894433325,-4.894433325,0
0.5816,-4.905387774,-4.905387774,0
0.5818,-4.916334476,-4.916334476,0
0.582,-4.927273415,-4.927273415,0
0.5822,-4.938204574,-4.938204574,0
0.5824,-4.949127934,-4.949127934,0
0.5826,-4.960043479,-4.960043479,0
0.5828,-4.970951191,-4.970951191,0
0.583,-4.981851053,-4.981851053,0
0.5832,-4.992743049,-4.992743049,0
0.5834,-5.00362716,-5.00362716,0
0.5836,-5.01450337,-5.01450337,0
0.5838,-5.025371661,-5.025371661,0
0.584,-5.036232016,-5.036232016,0
0.5842,-5.047084419,-5.047084419,0
0.5844,-5.057928851,-5.057928851,0
0.5846,-5.068765297,-5.068765297,0
0.5848,-5.079593738,-5.079593738,0
0.585,-5.090414158,-5.090414158,0
0.5852,-5.101226539,-5.101226539,0
0.5854,-5.112030864,-5.112030864,0
0.5856,-5.122827118,-5.122827118,0
0.5858,-5.133615281,-5.133615281,0
0.586,-5.144395338,-5.144395338,0
0.5862,-5.155167271,-5.155167271,0
0.5864,-5.165931063,-5.165931063,0
0.5866,-5.176686698,-5.176686698,0
0.5868,-5.187434158,-5.187434158,0
0.587,-5.198173426,-5.198173426,0
0.5872,-5.208904486,-5.208904486,0
0.5874,-5.21962732,-5.21962732,0
0.5876,-5.230341912,-5.230341912,0
0.5878,-5.241048244,-5.241048244,0
0.588,-5.2517463,-5.2517463,0
0.5882,-5.262436062,-5.262436062,0
0.5884,-5.273117515,-5.273117515,0
0.5886,-5.28379064,-5.28379064,0
0.5888,-5.294455422,-5.294455422,0
0.589,-5.305111843,-5.305111843,0
0.5892,-5.315759887,-5.315759887,0
0.5894,-5.326399536,-5.326399536,0
0.5896,-5.337030774,-5.337030774,0
0.5898,-5.347653584,-5.347653584,0
0.59,-5.35826795,-5.35826795,0
0.5902,-5.368873854,-5.368873854,0
0.5904,-5.37947128,-5.37947128,0
0.5906,-5.390060211,-5.390060211,0
0.5908,-5.40064063,-5.40064063,0
0.591,-5.411212521,-5.411212521,8.88178e-17
0.5912,-5.421775867,-5.421775867,0
0.5914,-5.432330652,-5.432330652,0
0.5916,-5.442876857,-5.442876857,0
0.5918,-5.453414468,-5.453414468,0
0.592,-5.463943467,-5.463943467,0
0.5922,-5.474463838,-5.474463838,0
0.5924,-5.484975564,-5.484975564,0
0.5926,-5.495478628,-5.495478628,0
0.5928,-5.505973015,-5.505973015,0
0.593,-5.516458706,-5.516458706,0
0.5932,-5.526935687,-5.526935687,0
0.5934,-5.537403939,-5.537403939,0
0.5936,-5.547863447,-5.547863447,0
0.5938,-5.558314195,-5.558314195,1.77636e-16
0.594,-5.568756165,-5.568756165,0
0.5942,-5.579189341,-5.579189341,0
0.5944,-5.589613707,-5.589613707,0
0.5946,-5.600029246,-5.600029246,0
0.5948,-5.610435942,-5.610435942,0
0.595,-5.620833779,-5.620833779,0
0.5952,-5.631222739,-5.631222739,0
0.5954,-5.641602807,-5.641602807,0
0.5956,-5.651973965,-5.651973965,0
0.5958,-5.662336199,-5.662336199,1.77636e-16
0.596,-5.672689491,-5.672689491,0
0.5962,-5.683033825,-5.683033825,0
0.5964,-5.693369185,-5.693369185,0
0.5966,-5.703695554,-5.703695554,0
0.5968,-5.714012917,-5.714012917,0
0.597,-5.724321256,-5.724321256,0
0.5972,-5.734620556,-5.734620556,0
0.5974,-5.744910799,-5.744910799,0
0.5976,-5.755191971,-5.755191971,0
0.5978,-5.765464055,-5.765464055,0
0.598,-5.775727034,-5.775727034,0
0.5982,-5.785980893,-5.785980893,0
0.5984,-5.796225614,-5.796225614,0
0.5986,-5.806461183,-5.806461183,0
0.5988,-5.816687583,-5.816687583,0
0.599,-5.826904797,-5.826904797,0
0.5992,-5.837112809,-5.837112809,0
0.5994,-5.847311604,-5.847311604,0
0.5996,-5.857501166,-5.857501166,0
0.5998,-5.867681477,-5.867681477,0
0.6,-5.877852523,-5.877852523,0
0.6002,-5.888014287,-5.888014287,0
0.6004,-5.898166752,-5.898166752,0
0.6006,-5.908309904,-5.908309904,0
0.6008,-5.918443726,-5.918443726,0
0.601,-5.928568202,-5.928568202,0
0.6012,-5.938683315,-5.938683315,0
0.6014,-5.948789051,-5.948789051,0
0.6016,-5.958885393,-5.958885393,0
0.6018,-5.968972325,-5.968972325,0
0.602,-5.979049831,-5.979049831,0
0.6022,-5.989117895,-5.989117895,0
