time,openTank2.H_ref,openTank2.H_sim,openTank2.H_relerr
1.1229,153.1716617,309.1138276,1.01088
1.1232,153.1733446,309.1138714,1.01086
1.1235,153.1750254,309.1139151,1.01085
1.1238,153.1767042,309.1139588,1.01084
1.1241,153.1783811,309.1140024,1.01083
1.1244,153.1800559,309.1140459,1.01082
1.1247,153.1817287,309.1140895,1.01081
1.125,153.1833995,309.1141329,1.0108
1.1253,153.1850683,309.1141763,1.01079
1.1256,153.1867351,309.1142197,1.01078
1.1259,153.1883999,309.114263,1.01077
1.1262,153.1900627,309.1143062,1.01076
1.1265,153.1917235,309.1143494,1.01075
1.1268,153.1933823,309.1143925,1.01074
1.1271,153.1950391,309.1144356,1.01073
1.1274,153.1966939,309.1144787,1.01072
1.1277,153.1983468,309.1145216,1.01071
1.128,153.1999976,309.1145646,1.0107
1.1283,153.2016465,309.1146074,1.01069
1.1286,153.2032934,309.1146503,1.01068
1.1289,153.2049384,309.114693,1.01067
1.1292,153.2065813,309.1147358,1.01065
1.1295,153.2082223,309.1147784,1.01064
1.1298,153.2098614,309.114821,1.01063
1.1301,153.2114984,309.1148636,1.01062
1.1304,153.2131335,309.1149061,1.01061
1.1307,153.2147666,309.1149486,1.0106
1.131,153.2163978,309.114991,1.01059
1.1313,153.218027,309.1150333,1.01058
1.1316,153.2196543,309.1150756,1.01057
1.1319,153.2212796,309.1151179,1.01056
1.1322,153.222903,309.1151601,1.01055
1.1325,153.2245244,309.1152022,1.01054
1.1328,153.2261439,309.1152443,1.01053
1.1331,153.2277614,309.1152864,1.01052
1.1334,153.229377,309.1153283,1.01051
1.1337,153.2309907,309.1153703,1.0105
1.134,153.2326024,309.1154122,1.01049
1.1343,153.2342122,309.115454,1.01048
1.1346,153.2358201,309.1154958,1.01047
1.1349,153.237426,309.1155375,1.01046
1.1352,153.23903,309.1155792,1.01045
1.1355,153.2406321,309.1156209,1.01044
1.1358,153.2422323,309.1156624,1.01043
1.1361,153.2438305,309.115704,1.01042
1.1364,153.2454268,309.1157454,1.01041
1.1367,153.2470213,309.1157869,1.0104
1.137,153.2486138,309.1158283,1.01039
1.1373,153.2502044,309.1158696,1.01038
1.1376,153.2517931,309.1159109,1.01037
1.1379,153.2533798,309.1159521,1.01036
1.1382,153.2549647,309.1159933,1.01035
1.1385,153.2565477,309.1160344,1.01034
1.1388,153.2581288,309.1160755,1.01033
1.1391,153.259708,309.1161165,1.01032
1.1394,153.2612853,309.1161575,1.01031
1.1397,153.2628607,309.1161984,1.0103
1.14,153.2644342,309.1162393,1.01029
1.1403,153.2660058,309.1162801,1.01028
1.1406,153.2675756,309.1163209,1.01027
1.1409,153.2691434,309.1163616,1.01026
1.1412,153.2707094,309.1164022,1.01025
1.1415,153.2722735,309.1164429,1.01024
1.1418,153.2738358,309.1164834,1.01023
1.1421,153.2753961,309.116524,1.01022
1.1424,153.2769546,309.1165644,1.01021
1.1427,153.2785113,309.1166049,1.0102
1.143,153.280066,309.1166452,1.01019
1.1433,153.2816189,309.1166856,1.01018
1.1436,153.2831699,309.1167258,1.01017
1.1439,153.2847191,309.1167661,1.01016
1.1442,153.2862664,309.1168062,1.01015
1.1445,153.2878119,309.1168464,1.01014
1.1448,153.2893555,309.1168865,1.01013
1.1451,153.2908973,309.1169265,1.01012
1.1454,153.2924372,309.1169665,1.01011
1.1457,153.2939753,309.1170064,1.0101
1.146,153.2955115,309.1170463,1.01009
1.1463,153.2970459,309.1170861,1.01008
1.1466,153.2985784,309.1171259,1.01007
1.1469,153.3001091,309.1171656,1.01006
1.1472,153.301638,309.1172053,1.01005
1.1475,153.3031651,309.1172449,1.01005
1.1478,153.3046903,309.1172845,1.01004
1.1481,153.3062137,309.1173241,1.01003
1.1484,153.3077352,309.1173636,1.01002
1.1487,153.309255,309.117403,1.01001
1.149,153.3107729,309.1174424,1.01
1.1493,153.312289,309.1174817,1.00999
1.1496,153.3138033,309.117521,1.00998
1.1499,153.3153158,309.1175603,1.00997
1.1502,153.3168264,309.1175995,1.00996
1.1505,153.3183353,309.1176387,1.00995
1.1508,153.3198423,309.1176778,1.00994
1.1511,153.3213475,309.1177168,1.00993
1.1514,153.322851,309.1177559,1.00992
1.1517,153.3243526,309.1177948,1.00991
1.152,153.3258524,309.1178338,1.0099
1.1523,153.3273505,309.1178726,1.00989
1.1526,153.3288467,309.1179115,1.00988
1.1529,153.3303412,309.1179503,1.00987
1.1532,153.3318338,309.117989,1.00986
1.1535,153.3333247,309.1180277,1.00985
1.1538,153.3348138,309.1180663,1.00985
1.1541,153.3363011,309.1181049,1.00984
1.1544,153.3377866,309.1181435,1.00983
1.1547,153.3392704,309.118182,1.00982
1.155,153.3407523,309.1182204,1.00981
1.1553,153.3422325,309.1182589,1.0098
1.1556,153.343711,309.1182972,1.00979
1.1559,153.3451876,309.1183355,1.00978
1.1562,153.3466625,309.1183738,1.00977
1.1565,153.3481356,309.118412,1.00976
1.1568,153.349607,309.1184502,1.00975
1.1571,153.3510764,309.1184883,1.00974
1.1574,153.3525442,309.1185264,1.00973
1.1577,153.3540101,309.1185645,1.00972
1.158,153.3554743,309.1186024,1.00971
1.1583,153.3569368,309.1186404,1.00971
1.1586,153.3583975,309.1186783,1.0097
1.1589,153.3598564,309.1187161,1.00969
1.1592,153.3613136,309.118754,1.00968
1.1595,153.3627691,309.1187917,1.00967
1.1598,153.3642228,309.1188294,1.00966
1.1601,153.3656747,309.1188671,1.00965
1.1604,153.3671249,309.1189047,1.00964
1.1607,153.3685734,309.1189423,1.00963
1.161,153.3700201,309.1189798,1.00962
1.1613,153.3714651,309.1190173,1.00961
1.1616,153.3729084,309.1190548,1.0096
1.1619,153.37435,309.1190922,1.0096
1.1622,153.3757898,309.1191295,1.00959
1.1625,153.3772279,309.1191668,1.00958
1.1628,153.3786642,309.1192041,1.00957
1.1631,153.3800989,309.1192413,1.00956
1.1634,153.3815318,309.1192785,1.00955
1.1637,153.382963,309.1193156,1.00954
1.164,153.3843925,309.1193527,1.00953
1.1643,153.3858202,309.1193897,1.00952
1.1646,153.3872463,309.1194267,1.00951
1.1649,153.3886706,309.1194636,1.00951
1.1652,153.3900933,309.1195005,1.0095
1.1655,153.3915142,309.1195374,1.00949
1.1658,153.3929334,309.1195742,1.00948
1.1661,153.3943509,309.119611,1.00947
1.1664,153.3957668,309.1196477,1.00946
1.1667,153.3971809,309.1196844,1.00945
1.167,153.3985933,309.119721,1.00944
1.1673,153.4000041,309.1197576,1.00943
1.1676,153.4014131,309.1197941,1.00942
1.1679,153.4028205,309.1198306,1.00942
1.1682,153.4042261,309.1198671,1.00941
1.1685,153.4056301,309.1199035,1.0094
1.1688,153.4070324,309.1199399,1.00939
1.1691,153.408433,309.1199762,1.00938
1.1694,153.409832,309.1200125,1.00937
1.1697,153.4112292,309.1200487,1.00936
1.17,153.4126248,309.1200849,1.00935
1.1703,153.4140187,309.120121,1.00935
1.1706,153.415411,309.1201571,1.00934
1.1709,153.4168016,309.1201932,1.00933
1.1712,153.4181905,309.1202292,1.00932
1.1715,153.4195777,309.1202652,1.00931
1.1718,153.4209633,309.1203011,1.0093
1.1721,153.4223472,309.120337,1.00929
1.1724,153.4237294,309.1203728,1.00928
1.1727,153.42511,309.1204086,1.00928
1.173,153.426489,309.1204444,1.00927
1.1733,153.4278663,309.1204801,1.00926
1.1736,153.4292419,309.1205157,1.00925
1.1739,153.4306159,309.1205513,1.00924
1.1742,153.4319882,309.1205869,1.00923
1.1745,153.4333589,309.1206225,1.00922
1.1748,153.434728,309.120658,1.00921
1.1751,153.4360954,309.1206934,1.00921
1.1754,153.4374612,309.1207288,1.0092
1.1757,153.4388253,309.1207642,1.00919
1.176,153.4401878,309.1207995,1.00918
1.1763,153.4415486,309.1208348,1.00917
1.1766,153.4429079,309.12087,1.00916
1.1769,153.4442655,309.1209052,1.00915
1.1772,153.4456215,309.1209403,1.00915
1.1775,153.4469758,309.1209754,1.00914
1.1778,153.4483285,309.1210105,1.00913
1.1781,153.4496796,309.1210455,1.00912
1.1784,153.4510291,309.1210805,1.00911
1.1787,153.452377,309.1211154,1.0091
1.179,153.4537232,309.1211503,1.00909
1.1793,153.4550679,309.1211852,1.00909
1.1796,153.4564109,309.12122,1.00908
1.1799,153.4577523,309.1212547,1.00907
1.1802,153.4590921,309.1212895,1.00906
1.1805,153.4604303,309.1213241,1.00905
1.1808,153.4617669,309.1213588,1.00904
1.1811,153.4631019,309.1213934,1.00904
1.1814,153.4644353,309.1214279,1.00903
1.1817,153.4657671,309.1214624,1.00902
1.182,153.4670973,309.1214969,1.00901
1.1823,153.4684259,309.1215313,1.009
1.1826,153.4697529,309.1215657,1.00899
1.1829,153.4710783,309.1216001,1.00898
1.1832,153.4724021,309.1216344,1.00898
1.1835,153.4737244,309.1216686,1.00897
1.1838,153.475045,309.1217029,1.00896
1.1841,153.4763641,309.121737,1.00895
1.1844,153.4776816,309.1217712,1.00894
1.1847,153.4789975,309.1218053,1.00893
1.185,153.4803118,309.1218393,1.00893
1.1853,153.4816246,309.1218733,1.00892
1.1856,153.4829358,309.1219073,1.00891
1.1859,153.4842454,309.1219412,1.0089
1.1862,153.4855534,309.1219751,1.00889
1.1865,153.4868599,309.122009,1.00889
1.1868,153.4881648,309.1220428,1.00888
1.1871,153.4894682,309.1220765,1.00887
1.1874,153.49077,309.1221103,1.00886
1.1877,153.4920702,309.1221439,1.00885
1.188,153.4933688,309.1221776,1.00884
1.1883,153.494666,309.1222112,1.00884
1.1886,153.4959615,309.1222447,1.00883
1.1889,153.4972555,309.1222783,1.00882
1.1892,153.498548,309.1223117,1.00881
1.1895,153.4998389,309.1223452,1.0088
1.1898,153.5011282,309.1223786,1.0088
1.1901,153.502416,309.1224119,1.00879
1.1904,153.5037023,309.1224452,1.00878
1.1907,153.504987,309.1224785,1.00877
1.191,153.5062702,309.1225118,1.00876
1.1913,153.5075519,309.1225449,1.00875
1.1916,153.508832,309.1225781,1.00875
1.1919,153.5101105,309.1226112,1.00874
1.1922,153.5113876,309.1226443,1.00873
1.1925,153.5126631,309.1226773,1.00872
1.1928,153.5139371,309.1227103,1.00871
1.1931,153.5152096,309.1227433,1.00871
1.1934,153.5164805,309.1227762,1.0087
1.1937,153.5177499,309.1228091,1.00869
1.194,153.5190178,309.1228419,1.00868
1.1943,153.5202842,309.1228747,1.00867
1.1946,153.521549,309.1229074,1.00867
1.1949,153.5228124,309.1229401,1.00866
1.1952,153.5240742,309.1229728,1.00865
1.1955,153.5253345,309.1230054,1.00864
1.1958,153.5265933,309.123038,1.00863
1.1961,153.5278506,309.1230706,1.00863
1.1964,153.5291064,309.1231031,1.00862
1.1967,153.5303607,309.1231356,1.00861
1.197,153.5316135,309.123168,1.0086
1.1973,153.5328647,309.1232004,1.00859
1.1976,153.5341145,309.1232328,1.00859
1.1979,153.5353628,309.1232651,1.00858
1.1982,153.5366096,309.1232974,1.00857
1.1985,153.5378549,309.1233296,1.00856
1.1988,153.5390987,309.1233618,1.00856
1.1991,153.540341,309.123394,1.00855
1.1994,153.5415819,309.1234261,1.00854
1.1997,153.5428212,309.1234582,1.00853
1.2,153.5440591,309.1234902,1.00852
1.2003,153.5452954,309.1235222,1.00852
1.2006,153.5465303,309.1235542,1.00851
1.2009,153.5477637,309.1235861,1.0085
1.2012,153.5489957,309.123618,1.00849
1.2015,153.5502261,309.1236498,1.00849
1.2018,153.5514551,309.1236817,1.00848
1.2021,153.5526826,309.1237134,1.00847
1.2024,153.5539086,309.1237452,1.00846
1.2027,153.5551331,309.1237769,1.00845
1.203,153.5563562,309.1238085,1.00845
1.2033,153.5575777,309.1238401,1.00844
1.2036,153.5587978,309.1238717,1.00843
1.2039,153.5600165,309.1239032,1.00842
1.2042,153.5612337,309.1239348,1.00842
1.2045,153.5624494,309.1239662,1.00841
1.2048,153.5636637,309.1239976,1.0084
1.2051,153.5648765,309.124029,1.00839
1.2054,153.5660878,309.1240604,1.00838
1.2057,153.5672977,309.1240917,1.00838
1.206,153.5685062,309.124123,1.00837
1.2063,153.5697132,309.1241542,1.00836
1.2066,153.5709187,309.1241854,1.00835
1.2069,153.5721228,309.1242166,1.00835
1.2072,153.5733255,309.1242477,1.00834
1.2075,153.5745267,309.1242788,1.00833
1.2078,153.5757265,309.1243098,1.00832
1.2081,153.5769248,309.1243408,1.00832
1.2084,153.5781217,309.1243718,1.00831
1.2087,153.5793172,309.1244027,1.0083
1.209,153.5805112,309.1244336,1.00829
1.2093,153.5817038,309.1244645,1.00829
1.2096,153.582895,309.1244953,1.00828
1.2099,153.5840848,309.1245261,1.00827
1.2102,153.5852731,309.1245568,1.00826
1.2105,153.58646,309.1245875,1.00826
1.2108,153.5876454,309.1246182,1.00825
1.2111,153.5888295,309.1246488,1.00824
1.2114,153.5900121,309.1246794,1.00823
1.2117,153.5911933,309.12471,1.00823
1.212,153.5923731,309.1247405,1.00822
1.2123,153.5935515,309.124771,1.00821
1.2126,153.5947285,309.1248014,1.0082
1.2129,153.595904,309.1248318,1.0082
1.2132,153.5970782,309.1248622,1.00819
1.2135,153.5982509,309.1248926,1.00818
1.2138,153.5994222,309.1249229,1.00817
1.2141,153.6005921,309.1249531,1.00817
1.2144,153.6017607,309.1249833,1.00816
1.2147,153.6029278,309.1250135,1.00815
1.215,153.6040935,309.1250437,1.00814
1.2153,153.6052578,309.1250738,1.00814
1.2156,153.6064208,309.1251039,1.00813
1.2159,153.6075823,309.1251339,1.00812
1.2162,153.6087424,309.1251639,1.00812
1.2165,153.6099012,309.1251939,1.00811
1.2168,153.6110585,309.1252238,1.0081
1.2171,153.6122145,309.1252537,1.00809
1.2174,153.6133691,309.1252836,1.00809
1.2177,153.6145223,309.1253134,1.00808
1.218,153.6156741,309.1253432,1.00807
1.2183,153.6168246,309.125373,1.00806
1.2186,153.6179736,309.1254027,1.00806
1.2189,153.6191213,309.1254324,1.00805
1.2192,153.6202676,309.125462,1.00804
1.2195,153.6214125,309.1254916,1.00804
1.2198,153.6225561,309.1255212,1.00803
1.2201,153.6236983,309.1255507,1.00802
1.2204,153.6248391,309.1255802,1.00801
1.2207,153.6259785,309.1256097,1.00801
1.221,153.6271166,309.1256391,1.008
1.2213,153.6282533,309.1256685,1.00799
1.2216,153.6293887,309.1256979,1.00799
1.2219,153.6305227,309.1257272,1.00798
1.2222,153.6316553,309.1257565,1.00797
1.2225,153.6327866,309.1257857,1.00796
1.2228,153.6339165,309.1258149,1.00796
1.2231,153.6350451,309.1258441,1.00795
1.2234,153.6361723,309.1258733,1.00794
1.2237,153.6372981,309.1259024,1.00794
1.224,153.6384227,309.1259314,1.00793
1.2243,153.6395458,309.1259605,1.00792
1.2246,153.6406676,309.1259895,1.00791
1.2249,153.6417881,309.1260184,1.00791
1.2252,153.6429072,309.1260474,1.0079
1.2255,153.644025,309.1260763,1.00789
1.2258,153.6451414,309.1261051,1.00789
1.2261,153.6462566,309.126134,1.00788
1.2264,153.6473703,309.1261628,1.00787
1.2267,153.6484828,309.1261915,1.00786
1.227,153.6495939,309.1262202,1.00786
1.2273,153.6507036,309.1262489,1.00785
1.2276,153.6518121,309.1262776,1.00784
1.2279,153.6529192,309.1263062,1.00784
1.2282,153.6540249,309.1263348,1.00783
1.2285,153.6551294,309.1263633,1.00782
1.2288,153.6562325,309.1263918,1.00782
1.2291,153.6573343,309.1264203,1.00781
1.2294,153.6584348,309.1264488,1.0078
1.2297,153.659534,309.1264772,1.00779
1.23,153.6606318,309.1265055,1.00779
1.2303,153.6617284,309.1265339,1.00778
1.2306,153.6628236,309.1265622,1.00777
1.2309,153.6639175,309.1265905,1.00777
1.2312,153.6650101,309.1266187,1.00776
1.2315,153.6661014,309.1266469,1.00775
1.2318,153.6671914,309.1266751,1.00775
1.2321,153.66828,309.1267032,1.00774
1.2324,153.6693674,309.1267313,1.00773
1.2327,153.6704535,309.1267594,1.00773
1.233,153.6715382,309.1267874,1.00772
1.2333,153.6726217,309.1268154,1.00771
1.2336,153.6737038,309.1268434,1.00771
1.2339,153.6747847,309.1268713,1.0077
1.2342,153.6758643,309.1268992,1.00769
1.2345,153.6769425,309.1269271,1.00768
1.2348,153.6780195,309.1269549,1.00768
1.2351,153.6790952,309.1269827,1.00767
1.2354,153.6801696,309.1270104,1.00766
1.2357,153.6812427,309.1270382,1.00766
1.236,153.6823146,309.1270659,1.00765
1.2363,153.6833851,309.1270935,1.00764
1.2366,153.6844544,309.1271212,1.00764
1.2369,153.6855223,309.1271488,1.00763
1.2372,153.686589,309.1271763,1.00762
1.2375,153.6876544,309.1272038,1.00762
1.2378,153.6887186,309.1272313,1.00761
1.2381,153.6897815,309.1272588,1.0076
1.2384,153.690843,309.1272862,1.0076
1.2387,153.6919034,309.1273136,1.00759
1.239,153.6929624,309.127341,1.00758
1.2393,153.6940202,309.1273683,1.00758
1.2396,153.6950767,309.1273956,1.00757
1.2399,153.696132,309.1274229,1.00756
1.2402,153.6971859,309.1274501,1.00756
1.2405,153.6982387,309.1274773,1.00755
1.2408,153.6992901,309.1275044,1.00754
1.2411,153.7003403,309.1275316,1.00754
1.2414,153.7013892,309.1275587,1.00753
1.2417,153.7024369,309.1275857,1.00752
1.242,153.7034834,309.1276128,1.00752
1.2423,153.7045285,309.1276398,1.00751
1.2426,153.7055724,309.1276667,1.0075
1.2429,153.7066151,309.1276937,1.0075
1.2432,153.7076565,309.1277206,1.00749
1.2435,153.7086967,309.1277474,1.00748
1.2438,153.7097356,309.1277743,1.00748
1.2441,153.7107733,309.1278011,1.00747
1.2444,153.7118097,309.1278278,1.00746
1.2447,153.7128449,309.1278546,1.00746
1.245,153.7138789,309.1278813,1.00745
1.2453,153.7149116,309.1279079,1.00745
1.2456,153.7159431,309.1279346,1.00744
1.2459,153.7169733,309.1279612,1.00743
1.2462,153.7180023,309.1279878,1.00743
1.2465,153.7190301,309.1280143,1.00742
1.2468,153.7200567,309.1280408,1.00741
1.2471,153.721082,309.1280673,1.00741
1.2474,153.7221061,309.1280937,1.0074
1.2477,153.7231289,309.1281202,1.00739
1.248,153.7241505,309.1281465,1.00739
1.2483,153.7251708,309.1281729,1.00738
1.2486,153.72619,309.1281992,1.00737
1.2489,153.7272079,309.1282255,1.00737
1.2492,153.7282246,309.1282517,1.00736
1.2495,153.7292401,309.128278,1.00735
1.2498,153.7302543,309.1283042,1.00735
1.2501,153.7312673,309.1283303,1.00734
1.2504,153.7322792,309.1283564,1.00734
1.2507,153.7332898,309.1283825,1.00733
1.251,153.7342992,309.1284086,1.00732
1.2513,153.7353074,309.1284346,1.00732
1.2516,153.7363143,309.1284606,1.00731
1.2519,153.7373201,309.1284866,1.0073
1.2522,153.7383247,309.1285125,1.0073
1.2525,153.739328,309.1285385,1.00729
1.2528,153.7403302,309.1285643,1.00728
1.2531,153.7413312,309.1285902,1.00728
1.2534,153.7423309,309.128616,1.00727
1.2537,153.7433295,309.1286418,1.00727
1.254,153.7443268,309.1286675,1.00726
1.2543,153.745323,309.1286932,1.00725
1.2546,153.7463179,309.1287189,1.00725
1.2549,153.7473117,309.1287446,1.00724
1.2552,153.7483043,309.1287702,1.00723
1.2555,153.7492957,309.1287958,1.00723
1.2558,153.7502859,309.1288214,1.00722
1.2561,153.7512749,309.1288469,1.00722
1.2564,153.7522627,309.1288724,1.00721
1.2567,153.7532494,309.1288979,1.0072
1.257,153.7542348,309.1289233,1.0072
1.2573,153.7552191,309.1289487,1.00719
1.2576,153.7562022,309.1289741,1.00718
1.2579,153.7571841,309.1289995,1.00718
1.2582,153.7581649,309.1290248,1.00717
1.2585,153.7591444,309.1290501,1.00717
1.2588,153.7601228,309.1290753,1.00716
1.2591,153.7611001,309.1291005,1.00715
1.2594,153.7620761,309.1291257,1.00715
1.2597,153.763051,309.1291509,1.00714
1.26,153.7640247,309.129176,1.00714
1.2603,153.7649972,309.1292011,1.00713
1.2606,153.7659686,309.1292262,1.00712
1.2609,153.7669388,309.1292512,1.00712
1.2612,153.7679078,309.1292763,1.00711
1.2615,153.7688757,309.1293012,1.0071
1.2618,153.7698424,309.1293262,1.0071
1.2621,153.770808,309.1293511,1.00709
1.2624,153.7717724,309.129376,1.00709
1.2627,153.7727357,309.1294009,1.00708
1.263,153.7736977,309.1294257,1.00707
1.2633,153.7746587,309.1294505,1.00707
1.2636,153.7756185,309.1294753,1.00706
1.2639,153.7765771,309.1295,1.00706
1.2642,153.7775346,309.1295247,1.00705
1.2645,153.7784909,309.1295494,1.00704
1.2648,153.7794461,309.1295741,1.00704
1.2651,153.7804002,309.1295987,1.00703
1.2654,153.7813531,309.1296233,1.00703
1.2657,153.7823048,309.1296478,1.00702
1.266,153.7832554,309.1296724,1.00701
1.2663,153.7842049,309.1296969,1.00701
1.2666,153.7851533,309.1297213,1.007
1.2669,153.7861005,309.1297458,1.007
1.2672,153.7870465,309.1297702,1.00699
1.2675,153.7879914,309.1297946,1.00698
1.2678,153.7889352,309.1298189,1.00698
1.2681,153.7898779,309.1298433,1.00697
1.2684,153.7908194,309.1298676,1.00697
1.2687,153.7917599,309.1298918,1.00696
1.269,153.7926991,309.1299161,1.00695
1.2693,153.7936373,309.1299403,1.00695
1.2696,153.7945743,309.1299644,1.00694
1.2699,153.7955102,309.1299886,1.00694
1.2702,153.796445,309.1300127,1.00693
1.2705,153.7973787,309.1300368,1.00692
1.2708,153.7983112,309.1300609,1.00692
1.2711,153.7992426,309.1300849,1.00691
1.2714,153.8001729,309.1301089,1.00691
1.2717,153.8011021,309.1301329,1.0069
1.272,153.8020302,309.1301568,1.0069
1.2723,153.8029572,309.1301807,1.00689
1.2726,153.803883,309.1302046,1.00688
1.2729,153.8048078,309.1302285,1.00688
1.2732,153.8057314,309.1302523,1.00687
1.2735,153.8066539,309.1302761,1.00687
1.2738,153.8075753,309.1302999,1.00686
1.2741,153.8084956,309.1303236,1.00685
1.2744,153.8094149,309.1303473,1.00685
1.2747,153.810333,309.130371,1.00684
1.275,153.81125,309.1303947,1.00684
1.2753,153.8121659,309.1304183,1.00683
1.2756,153.8130807,309.1304419,1.00683
1.2759,153.8139944,309.1304655,1.00682
1.2762,153.814907,309.130489,1.00681
1.2765,153.8158186,309.1305125,1.00681
1.2768,153.816729,309.130536,1.0068
1.2771,153.8176383,309.1305595,1.0068
1.2774,153.8185466,309.1305829,1.00679
1.2777,153.8194537,309.1306063,1.00678
1.278,153.8203598,309.1306297,1.00678
1.2783,153.8212648,309.130653,1.00677
1.2786,153.8221687,309.1306763,1.00677
1.2789,153.8230715,309.1306996,1.00676
1.2792,153.8239733,309.1307229,1.00676
1.2795,153.8248739,309.1307461,1.00675
1.2798,153.8257735,309.1307693,1.00675
1.2801,153.826672,309.1307925,1.00674
1.2804,153.8275694,309.1308156,1.00673
1.2807,153.8284658,309.1308388,1.00673
1.281,153.829361,309.1308619,1.00672
1.2813,153.8302552,309.1308849,1.00672
1.2816,153.8311484,309.130908,1.00671
1.2819,153.8320404,309.130931,1.00671
1.2822,153.8329314,309.1309539,1.0067
1.2825,153.8338213,309.1309769,1.00669
1.2828,153.8347102,309.1309998,1.00669
1.2831,153.8355979,309.1310227,1.00668
1.2834,153.8364847,309.1310456,1.00668
1.2837,153.8373703,309.1310684,1.00667
1.284,153.8382549,309.1310912,1.00667
1.2843,153.8391385,309.131114,1.00666
1.2846,153.8400209,309.1311368,1.00666
1.2849,153.8409024,309.1311595,1.00665
1.2852,153.8417827,309.1311822,1.00664
1.2855,153.842662,309.1312049,1.00664
1.2858,153.8435403,309.1312275,1.00663
1.2861,153.8444175,309.1312502,1.00663
1.2864,153.8452936,309.1312728,1.00662
1.2867,153.8461687,309.1312953,1.00662
1.287,153.8470428,309.1313179,1.00661
1.2873,153.8479158,309.1313404,1.00661
1.2876,153.8487878,309.1313629,1.0066
1.2879,153.8496587,309.1313853,1.00659
1.2882,153.8505286,309.1314077,1.00659
1.2885,153.8513974,309.1314301,1.00658
1.2888,153.8522652,309.1314525,1.00658
1.2891,153.8531319,309.1314749,1.00657
1.2894,153.8539976,309.1314972,1.00657
1.2897,153.8548623,309.1315195,1.00656
1.29,153.8557259,309.1315418,1.00656
1.2903,153.8565885,309.131564,1.00655
1.2906,153.8574501,309.1315862,1.00655
1.2909,153.8583106,309.1316084,1.00654
1.2912,153.8591701,309.1316306,1.00653
1.2915,153.8600286,309.1316527,1.00653
1.2918,153.8608861,309.1316748,1.00652
1.2921,153.8617425,309.1316969,1.00652
1.2924,153.8625979,309.1317189,1.00651
1.2927,153.8634522,309.131741,1.00651
1.293,153.8643056,309.131763,1.0065
1.2933,153.8651579,309.1317849,1.0065
1.2936,153.8660091,309.1318069,1.00649
1.2939,153.8668594,309.1318288,1.00649
1.2942,153.8677086,309.1318507,1.00648
1.2945,153.8685568,309.1318726,1.00647
1.2948,153.8694039,309.1318944,1.00647
1.2951,153.8702501,309.1319162,1.00646
1.2954,153.8710952,309.131938,1.00646
1.2957,153.8719394,309.1319598,1.00645
1.296,153.8727825,309.1319815,1.00645
1.2963,153.8736246,309.1320032,1.00644
1.2966,153.8744657,309.1320249,1.00644
1.2969,153.8753058,309.1320465,1.00643
1.2972,153.8761449,309.1320682,1.00643
1.2975,153.876983,309.1320898,1.00642
1.2978,153.87782,309.1321113,1.00642
1.2981,153.8786561,309.1321329,1.00641
1.2984,153.8794912,309.1321544,1.00641
1.2987,153.8803252,309.1321759,1.0064
1.299,153.8811583,309.1321974,1.0064
1.2993,153.8819904,309.1322188,1.00639
1.2996,153.8828214,309.1322403,1.00638
1.2999,153.8836515,309.1322617,1.00638
1.3002,153.8844806,309.132283,1.00637
1.3005,153.8853086,309.1323044,1.00637
1.3008,153.8861357,309.1323257,1.00636
1.3011,153.8869618,309.132347,1.00636
1.3014,153.8877869,309.1323683,1.00635
1.3017,153.888611,309.1323895,1.00635
1.302,153.8894342,309.1324107,1.00634
1.3023,153.8902563,309.1324319,1.00634
1.3026,153.8910775,309.1324531,1.00633
1.3029,153.8918976,309.1324742,1.00633
1.3032,153.8927168,309.1324953,1.00632
1.3035,153.893535,309.1325164,1.00632
1.3038,153.8943522,309.1325375,1.00631
1.3041,153.8951685,309.1325585,1.00631
1.3044,153.8959837,309.1325795,1.0063
1.3047,153.896798,309.1326005,1.0063
1.305,153.8976113,309.1326215,1.00629
1.3053,153.8984236,309.1326424,1.00629
1.3056,153.899235,309.1326633,1.00628
1.3059,153.9000454,309.1326842,1.00628
1.3062,153.9008548,309.132705,1.00627
1.3065,153.9016632,309.1327259,1.00627
1.3068,153.9024707,309.1327467,1.00626
1.3071,153.9032772,309.1327675,1.00626
1.3074,153.9040827,309.1327882,1.00625
1.3077,153.9048873,309.132809,1.00625
1.308,153.9056909,309.1328297,1.00624
1.3083,153.9064936,309.1328503,1.00624
1.3086,153.9072952,309.132871,1.00623
1.3089,153.908096,309.1328916,1.00623
1.3092,153.9088957,309.1329122,1.00622
1.3095,153.9096945,309.1329328,1.00622
1.3098,153.9104923,309.1329534,1.00621
1.3101,153.9112892,309.1329739,1.00621
1.3104,153.9120852,309.1329944,1.0062
1.3107,153.9128801,309.1330149,1.00619
1.311,153.9136741,309.1330354,1.00619
1.3113,153.9144672,309.1330558,1.00618
1.3116,153.9152593,309.1330762,1.00618
1.3119,153.9160505,309.1330966,1.00617
1.3122,153.9168407,309.1331169,1.00617
1.3125,153.91763,309.1331373,1.00616
1.3128,153.9184183,309.1331576,1.00616
1.3131,153.9192057,309.1331779,1.00616
1.3134,153.9199921,309.1331981,1.00615
1.3137,153.9207776,309.1332184,1.00615
1.314,153.9215622,309.1332386,1.00614
1.3143,153.9223458,309.1332588,1.00614
1.3146,153.9231284,309.1332789,1.00613
1.3149,153.9239102,309.1332991,1.00613
1.3152,153.924691,309.1333192,1.00612
1.3155,153.9254708,309.1333393,1.00612
