time,controlBus.integerSignal_ref,controlBus.integerSignal_sim,controlBus.integerSignal_relerr,controlBus.booleanSignal_ref,controlBus.booleanSignal_sim,controlBus.booleanSignal_relerr,controlBus.subControlBus.myBooleanSignal_ref,controlBus.subControlBus.myBooleanSignal_sim,controlBus.subControlBus.myBooleanSignal_relerr
0.9672,3,3,0,1,1,0,1,1,0
0.9676,3,3,0,1,1,0,1,1,0
0.968,3,3,0,1,1,0,1,1,0
0.9684,3,3,0,1,1,0,1,1,0
0.9688,3,3,0,1,1,0,1,1,0
0.9692,3,3,0,1,1,0,1,1,0
0.9696,3,3,0,1,1,0,1,1,0
0.97,3,3,0,1,1,0,1,1,0
0.9704,3,3,0,1,1,0,1,1,0
0.9708,3,3,0,1,1,0,1,1,0
0.9712,3,3,0,1,1,0,1,1,0
0.9716,3,3,0,1,1,0,1,1,0
0.972,3,3,0,1,1,0,1,1,0
0.9724,3,3,0,1,1,0,1,1,0
0.9728,3,3,0,1,1,0,1,1,0
0.9732,3,3,0,1,1,0,1,1,0
0.9736,3,3,0,1,1,0,1,1,0
0.974,3,3,0,1,1,0,1,1,0
0.9744,3,3,0,1,1,0,1,1,0
0.9748,3,3,0,1,1,0,1,1,0
0.9752,3,3,0,1,1,0,1,1,0
0.9756,3,3,0,1,1,0,1,1,0
0.976,3,3,0,1,1,0,1,1,0
0.9764,3,3,0,1,1,0,1,1,0
0.9768,3,3,0,1,1,0,1,1,0
0.9772,3,3,0,1,1,0,1,1,0
0.9776,3,3,0,1,1,0,1,1,0
0.978,3,3,0,1,1,0,1,1,0
0.9784,3,3,0,1,1,0,1,1,0
0.9788,3,3,0,1,1,0,1,1,0
0.9792,3,3,0,1,1,0,1,1,0
0.9796,3,3,0,1,1,0,1,1,0
0.98,3,3,0,1,1,0,1,1,0
0.9804,3,3,0,1,1,0,1,1,0
0.9808,3,3,0,1,1,0,1,1,0
0.9812,3,3,0,1,1,0,1,1,0
0.9816,3,3,0,1,1,0,1,1,0
0.982,3,3,0,1,1,0,1,1,0
0.9824,3,3,0,1,1,0,1,1,0
0.9828,3,3,0,1,1,0,1,1,0
0.9832,3,3,0,1,1,0,1,1,0
0.9836,3,3,0,1,1,0,1,1,0
0.984,3,3,0,1,1,0,1,1,0
0.9844,3,3,0,1,1,0,1,1,0
0.9848,3,3,0,1,1,0,1,1,0
0.9852,3,3,0,1,1,0,1,1,0
0.9856,3,3,0,1,1,0,1,1,0
0.986,3,3,0,1,1,0,1,1,0
0.9864,3,3,0,1,1,0,1,1,0
0.9868,3,3,0,1,1,0,1,1,0
0.9872,3,3,0,1,1,0,1,1,0
0.9876,3,3,0,1,1,0,1,1,0
0.988,3,3,0,1,1,0,1,1,0
0.9884,3,3,0,1,1,0,1,1,0
0.9888,3,3,0,1,1,0,1,1,0
0.9892,3,3,0,1,1,0,1,1,0
0.9896,3,3,0,1,1,0,1,1,0
0.99,3,3,0,1,1,0,1,1,0
0.9904,3,3,0,1,1,0,1,1,0
0.9908,3,3,0,1,1,0,1,1,0
0.9912,3,3,0,1,1,0,1,1,0
0.9916,3,3,0,1,1,0,1,1,0
0.992,3,3,0,1,1,0,1,1,0
0.9924,3,3,0,1,1,0,1,1,0
0.9928,3,3,0,1,1,0,1,1,0
0.9932,3,3,0,1,1,0,1,1,0
0.9936,3,3,0,1,1,0,1,1,0
0.994,3,3,0,1,1,0,1,1,0
0.9944,3,3,0,1,1,0,1,1,0
0.9948,3,3,0,1,1,0,1,1,0
0.9952,3,3,0,1,1,0,1,1,0
0.9956,3,3,0,1,1,0,1,1,0
0.996,3,3,0,1,1,0,1,1,0
0.9964,3,3,0,1,1,0,1,1,0
0.9968,3,3,0,1,1,0,1,1,0
0.9972,3,3,0,1,1,0,1,1,0
0.9976,3,3,0,1,1,0,1,1,0
0.998,3,3,0,1,1,0,1,1,0
0.9984,3,3,0,1,1,0,1,1,0
0.9988,3,3,0,1,1,0,1,1,0
0.9992,3,3,0,1,1,0,1,1,0
0.9996,3,3,0,1,1,0,1,1,0
1,3,3,0,1,1,0,1,1,0
1.0004,3,3,0,1,1,0,1,1,0
1.0008,3,3,0,1,1,0,1,1,0
1.0012,3,3,0,1,1,0,1,1,0
1.0016,3,3,0,1,1,0,1,1,0
1.002,3,3,0,1,1,0,1,1,0
1.0024,3,3,0,1,1,0,1,1,0
1.0028,3,3,0,1,1,0,1,1,0
1.0032,3,3,0,1,1,0,1,1,0
1.0036,3,3,0,1,1,0,1,1,0
1.004,3,3,0,1,1,0,1,1,0
1.0044,3,3,0,1,1,0,1,1,0
1.0048,3,3,0,1,1,0,1,1,0
1.0052,3,3,0,1,1,0,1,1,0
1.0056,3,3,0,1,1,0,1,1,0
1.006,3,3,0,1,1,0,1,1,0
1.0064,3,3,0,1,1,0,1,1,0
1.0068,3,3,0,1,1,0,1,1,0
1.0072,3,3,0,1,1,0,1,1,0
1.0076,3,3,0,1,1,0,1,1,0
1.008,3,3,0,1,1,0,1,1,0
1.0084,3,3,0,1,1,0,1,1,0
1.0088,3,3,0,1,1,0,1,1,0
1.0092,3,3,0,1,1,0,1,1,0
1.0096,3,3,0,1,1,0,1,1,0
1.01,3,3,0,1,1,0,1,1,0
1.0104,3,3,0,1,1,0,1,1,0
1.0108,3,3,0,1,1,0,1,1,0
1.0112,3,3,0,1,1,0,1,1,0
1.0116,3,3,0,1,1,0,1,1,0
1.012,3,3,0,1,1,0,1,1,0
1.0124,3,3,0,1,1,0,1,1,0
1.0128,3,3,0,1,1,0,1,1,0
1.0132,3,3,0,1,1,0,1,1,0
1.0136,3,3,0,1,1,0,1,1,0
1.014,3,3,0,1,1,0,1,1,0
1.0144,3,3,0,1,1,0,1,1,0
1.0148,3,3,0,1,1,0,1,1,0
1.0152,3,3,0,1,1,0,1,1,0
1.0156,3,3,0,1,1,0,1,1,0
1.016,3,3,0,1,1,0,1,1,0
1.0164,3,3,0,1,1,0,1,1,0
1.0168,3,3,0,1,1,0,1,1,0
1.0172,3,3,0,1,1,0,1,1,0
1.0176,3,3,0,1,1,0,1,1,0
1.018,3,3,0,1,1,0,1,1,0
1.0184,3,3,0,1,1,0,1,1,0
1.0188,3,3,0,1,1,0,1,1,0
1.0192,3,3,0,1,1,0,1,1,0
1.0196,3,3,0,1,1,0,1,1,0
1.02,3,3,0,1,1,0,1,1,0
1.0204,3,3,0,1,1,0,1,1,0
1.0208,3,3,0,1,1,0,1,1,0
1.0212,3,3,0,1,1,0,1,1,0
1.0216,3,3,0,1,1,0,1,1,0
1.022,3,3,0,1,1,0,1,1,0
1.0224,3,3,0,1,1,0,1,1,0
1.0228,3,3,0,1,1,0,1,1,0
1.0232,3,3,0,1,1,0,1,1,0
1.0236,3,3,0,1,1,0,1,1,0
1.024,3,3,0,1,1,0,1,1,0
1.0244,3,3,0,1,1,0,1,1,0
1.0248,3,3,0,1,1,0,1,1,0
1.0252,3,3,0,1,1,0,1,1,0
1.0256,3,3,0,1,1,0,1,1,0
1.026,3,3,0,1,1,0,1,1,0
1.0264,3,3,0,1,1,0,1,1,0
1.0268,3,3,0,1,1,0,1,1,0
1.0272,3,3,0,1,1,0,1,1,0
1.0276,3,3,0,1,1,0,1,1,0
1.028,3,3,0,1,1,0,1,1,0
1.0284,3,3,0,1,1,0,1,1,0
1.0288,3,3,0,1,1,0,1,1,0
1.0292,3,3,0,1,1,0,1,1,0
1.0296,3,3,0,1,1,0,1,1,0
1.03,3,3,0,1,1,0,1,1,0
1.0304,3,3,0,1,1,0,1,1,0
1.0308,3,3,0,1,1,0,1,1,0
1.0312,3,3,0,1,1,0,1,1,0
1.0316,3,3,0,1,1,0,1,1,0
1.032,3,3,0,1,1,0,1,1,0
1.0324,3,3,0,1,1,0,1,1,0
1.0328,3,3,0,1,1,0,1,1,0
1.0332,3,3,0,1,1,0,1,1,0
1.0336,3,3,0,1,1,0,1,1,0
1.034,3,3,0,1,1,0,1,1,0
1.0344,3,3,0,1,1,0,1,1,0
1.0348,3,3,0,1,1,0,1,1,0
1.0352,3,3,0,1,1,0,1,1,0
1.0356,3,3,0,1,1,0,1,1,0
1.036,3,3,0,1,1,0,1,1,0
1.0364,3,3,0,1,1,0,1,1,0
1.0368,3,3,0,1,1,0,1,1,0
1.0372,3,3,0,1,1,0,1,1,0
1.0376,3,3,0,1,1,0,1,1,0
1.038,3,3,0,1,1,0,1,1,0
1.0384,3,3,0,1,1,0,1,1,0
1.0388,3,3,0,1,1,0,1,1,0
1.0392,3,3,0,1,1,0,1,1,0
1.0396,3,3,0,1,1,0,1,1,0
1.04,3,3,0,1,1,0,1,1,0
1.0404,3,3,0,1,1,0,1,1,0
1.0408,3,3,0,1,1,0,1,1,0
1.0412,3,3,0,1,1,0,1,1,0
1.0416,3,3,0,1,1,0,1,1,0
1.042,3,3,0,1,1,0,1,1,0
1.0424,3,3,0,1,1,0,1,1,0
1.0428,3,3,0,1,1,0,1,1,0
1.0432,3,3,0,1,1,0,1,1,0
1.0436,3,3,0,1,1,0,1,1,0
1.044,3,3,0,1,1,0,1,1,0
1.0444,3,3,0,1,1,0,1,1,0
1.0448,3,3,0,1,1,0,1,1,0
1.0452,3,3,0,1,1,0,1,1,0
1.0456,3,3,0,1,1,0,1,1,0
1.046,3,3,0,1,1,0,1,1,0
1.0464,3,3,0,1,1,0,1,1,0
1.0468,3,3,0,1,1,0,1,1,0
1.0472,3,3,0,1,1,0,1,1,0
1.0476,3,3,0,1,1,0,1,1,0
1.048,3,3,0,1,1,0,1,1,0
1.0484,3,3,0,1,1,0,1,1,0
1.0488,3,3,0,1,1,0,1,1,0
1.0492,3,3,0,1,1,0,1,1,0
1.0496,3,3,0,1,1,0,1,1,0
1.05,3,3,0,1,1,0,1,1,0
1.0504,3,3,0,1,1,0,1,1,0
1.0508,3,3,0,1,1,0,1,1,0
1.0512,3,3,0,1,1,0,1,1,0
1.0516,3,3,0,1,1,0,1,1,0
1.052,3,3,0,1,1,0,1,1,0
1.0524,3,3,0,1,1,0,1,1,0
1.0528,3,3,0,1,1,0,1,1,0
1.0532,3,3,0,1,1,0,1,1,0
1.0536,3,3,0,1,1,0,1,1,0
1.054,3,3,0,1,1,0,1,1,0
1.0544,3,3,0,1,1,0,1,1,0
1.0548,3,3,0,1,1,0,1,1,0
1.0552,3,3,0,1,1,0,1,1,0
1.0556,3,3,0,1,1,0,1,1,0
1.056,3,3,0,1,1,0,1,1,0
1.0564,3,3,0,1,1,0,1,1,0
1.0568,3,3,0,1,1,0,1,1,0
1.0572,3,3,0,1,1,0,1,1,0
1.0576,3,3,0,1,1,0,1,1,0
1.058,3,3,0,1,1,0,1,1,0
1.0584,3,3,0,1,1,0,1,1,0
1.0588,3,3,0,1,1,0,1,1,0
1.0592,3,3,0,1,1,0,1,1,0
1.0596,3,3,0,1,1,0,1,1,0
1.06,3,3,0,1,1,0,1,1,0
1.0604,3,3,0,1,1,0,1,1,0
1.0608,3,3,0,1,1,0,1,1,0
1.0612,3,3,0,1,1,0,1,1,0
1.0616,3,3,0,1,1,0,1,1,0
1.062,3,3,0,1,1,0,1,1,0
1.0624,3,3,0,1,1,0,1,1,0
1.0628,3,3,0,1,1,0,1,1,0
1.0632,3,3,0,1,1,0,1,1,0
1.0636,3,3,0,1,1,0,1,1,0
1.064,3,3,0,1,1,0,1,1,0
1.0644,3,3,0,1,1,0,1,1,0
1.0648,3,3,0,1,1,0,1,1,0
1.0652,3,3,0,1,1,0,1,1,0
1.0656,3,3,0,1,1,0,1,1,0
1.066,3,3,0,1,1,0,1,1,0
1.0664,3,3,0,1,1,0,1,1,0
1.0668,3,3,0,1,1,0,1,1,0
1.0672,3,3,0,1,1,0,1,1,0
1.0676,3,3,0,1,1,0,1,1,0
1.068,3,3,0,1,1,0,1,1,0
1.0684,3,3,0,1,1,0,1,1,0
1.0688,3,3,0,1,1,0,1,1,0
1.0692,3,3,0,1,1,0,1,1,0
1.0696,3,3,0,1,1,0,1,1,0
1.07,3,3,0,1,1,0,1,1,0
1.0704,3,3,0,1,1,0,1,1,0
1.0708,3,3,0,1,1,0,1,1,0
1.0712,3,3,0,1,1,0,1,1,0
1.0716,3,3,0,1,1,0,1,1,0
1.072,3,3,0,1,1,0,1,1,0
1.0724,3,3,0,1,1,0,1,1,0
1.0728,3,3,0,1,1,0,1,1,0
1.0732,3,3,0,1,1,0,1,1,0
1.0736,3,3,0,1,1,0,1,1,0
1.074,3,3,0,1,1,0,1,1,0
1.0744,3,3,0,1,1,0,1,1,0
1.0748,3,3,0,1,1,0,1,1,0
1.0752,3,3,0,1,1,0,1,1,0
1.0756,3,3,0,1,1,0,1,1,0
1.076,3,3,0,1,1,0,1,1,0
1.0764,3,3,0,1,1,0,1,1,0
1.0768,3,3,0,1,1,0,1,1,0
1.0772,3,3,0,1,1,0,1,1,0
1.0776,3,3,0,1,1,0,1,1,0
1.078,3,3,0,1,1,0,1,1,0
1.0784,3,3,0,1,1,0,1,1,0
1.0788,3,3,0,1,1,0,1,1,0
1.0792,3,3,0,1,1,0,1,1,0
1.0796,3,3,0,1,1,0,1,1,0
1.08,3,3,0,1,1,0,1,1,0
1.0804,3,3,0,1,1,0,1,1,0
1.0808,3,3,0,1,1,0,1,1,0
1.0812,3,3,0,1,1,0,1,1,0
1.0816,3,3,0,1,1,0,1,1,0
1.082,3,3,0,1,1,0,1,1,0
1.0824,3,3,0,1,1,0,1,1,0
1.0828,3,3,0,1,1,0,1,1,0
1.0832,3,3,0,1,1,0,1,1,0
1.0836,3,3,0,1,1,0,1,1,0
1.084,3,3,0,1,1,0,1,1,0
1.0844,3,3,0,1,1,0,1,1,0
1.0848,3,3,0,1,1,0,1,1,0
1.0852,3,3,0,1,1,0,1,1,0
1.0856,3,3,0,1,1,0,1,1,0
1.086,3,3,0,1,1,0,1,1,0
1.0864,3,3,0,1,1,0,1,1,0
1.0868,3,3,0,1,1,0,1,1,0
1.0872,3,3,0,1,1,0,1,1,0
1.0876,3,3,0,1,1,0,1,1,0
1.088,3,3,0,1,1,0,1,1,0
1.0884,3,3,0,1,1,0,1,1,0
1.0888,3,3,0,1,1,0,1,1,0
1.0892,3,3,0,1,1,0,1,1,0
1.0896,3,3,0,1,1,0,1,1,0
1.09,3,3,0,1,1,0,1,1,0
1.0904,3,3,0,1,1,0,1,1,0
1.0908,3,3,0,1,1,0,1,1,0
1.0912,3,3,0,1,1,0,1,1,0
1.0916,3,3,0,1,1,0,1,1,0
1.092,3,3,0,1,1,0,1,1,0
1.0924,3,3,0,1,1,0,1,1,0
1.0928,3,3,0,1,1,0,1,1,0
1.0932,3,3,0,1,1,0,1,1,0
1.0936,3,3,0,1,1,0,1,1,0
1.094,3,3,0,1,1,0,1,1,0
1.0944,3,3,0,1,1,0,1,1,0
1.0948,3,3,0,1,1,0,1,1,0
1.0952,3,3,0,1,1,0,1,1,0
1.0956,3,3,0,1,1,0,1,1,0
1.096,3,3,0,1,1,0,1,1,0
1.0964,3,3,0,1,1,0,1,1,0
1.0968,3,3,0,1,1,0,1,1,0
1.0972,3,3,0,1,1,0,1,1,0
1.0976,3,3,0,1,1,0,1,1,0
1.098,3,3,0,1,1,0,1,1,0
1.0984,3,3,0,1,1,0,1,1,0
1.0988,3,3,0,1,1,0,1,1,0
1.0992,3,3,0,1,1,0,1,1,0
1.0996,3,3,0,1,1,0,1,1,0
1.1,3,3,0,1,1,0,1,1,0
1.1004,3,3,0,1,1,0,1,1,0
1.1008,3,3,0,1,1,0,1,1,0
1.1012,3,3,0,1,1,0,1,1,0
1.1016,3,3,0,1,1,0,1,1,0
1.102,3,3,0,1,1,0,1,1,0
1.1024,3,3,0,1,1,0,1,1,0
1.1028,3,3,0,1,1,0,1,1,0
1.1032,3,3,0,1,1,0,1,1,0
1.1036,3,3,0,1,1,0,1,1,0
1.104,3,3,0,1,1,0,1,1,0
1.1044,3,3,0,1,1,0,1,1,0
1.1048,3,3,0,1,1,0,1,1,0
1.1052,3,3,0,1,1,0,1,1,0
1.1056,3,3,0,1,1,0,1,1,0
1.106,3,3,0,1,1,0,1,1,0
1.1064,3,3,0,1,1,0,1,1,0
1.1068,3,3,0,1,1,0,1,1,0
1.1072,3,3,0,1,1,0,1,1,0
1.1076,3,3,0,1,1,0,1,1,0
1.108,3,3,0,1,1,0,1,1,0
1.1084,3,3,0,1,1,0,1,1,0
1.1088,3,3,0,1,1,0,1,1,0
1.1092,3,3,0,1,1,0,1,1,0
1.1096,3,3,0,1,1,0,1,1,0
1.11,3,3,0,1,1,0,1,1,0
1.1104,3,3,0,1,1,0,1,1,0
1.1108,3,3,0,1,1,0,1,1,0
1.1112,3,3,0,1,1,0,1,1,0
1.1116,3,3,0,1,1,0,1,1,0
1.112,3,3,0,1,1,0,1,1,0
1.1124,3,3,0,1,1,0,1,1,0
1.1128,3,3,0,1,1,0,1,1,0
1.1132,3,3,0,1,1,0,1,1,0
1.1136,3,3,0,1,1,0,1,1,0
1.114,3,3,0,1,1,0,1,1,0
1.1144,3,3,0,1,1,0,1,1,0
1.1148,3,3,0,1,1,0,1,1,0
1.1152,3,3,0,1,1,0,1,1,0
1.1156,3,3,0,1,1,0,1,1,0
1.116,3,3,0,1,1,0,1,1,0
1.1164,3,3,0,1,1,0,1,1,0
1.1168,3,3,0,1,1,0,1,1,0
1.1172,3,3,0,1,1,0,1,1,0
1.1176,3,3,0,1,1,0,1,1,0
1.118,3,3,0,1,1,0,1,1,0
1.1184,3,3,0,1,1,0,1,1,0
1.1188,3,3,0,1,1,0,1,1,0
1.1192,3,3,0,1,1,0,1,1,0
1.1196,3,3,0,1,1,0,1,1,0
1.12,3,3,0,1,1,0,1,1,0
1.1204,3,3,0,1,1,0,1,1,0
1.1208,3,3,0,1,1,0,1,1,0
1.1212,3,3,0,1,1,0,1,1,0
1.1216,3,3,0,1,1,0,1,1,0
1.122,3,3,0,1,1,0,1,1,0
1.1224,3,3,0,1,1,0,1,1,0
1.1228,3,3,0,1,1,0,1,1,0
1.1232,3,3,0,1,1,0,1,1,0
1.1236,3,3,0,1,1,0,1,1,0
1.124,3,3,0,1,1,0,1,1,0
1.1244,3,3,0,1,1,0,1,1,0
1.1248,3,3,0,1,1,0,1,1,0
1.1252,3,3,0,1,1,0,1,1,0
1.1256,3,3,0,1,1,0,1,1,0
1.126,3,3,0,1,1,0,1,1,0
1.1264,3,3,0,1,1,0,1,1,0
1.1268,3,3,0,1,1,0,1,1,0
1.1272,3,3,0,1,1,0,1,1,0
1.1276,3,3,0,1,1,0,1,1,0
1.128,3,3,0,1,1,0,1,1,0
1.1284,3,3,0,1,1,0,1,1,0
1.1288,3,3,0,1,1,0,1,1,0
1.1292,3,3,0,1,1,0,1,1,0
1.1296,3,3,0,1,1,0,1,1,0
1.13,3,3,0,1,1,0,1,1,0
1.1304,3,3,0,1,1,0,1,1,0
1.1308,3,3,0,1,1,0,1,1,0
1.1312,3,3,0,1,1,0,1,1,0
1.1316,3,3,0,1,1,0,1,1,0
1.132,3,3,0,1,1,0,1,1,0
1.1324,3,3,0,1,1,0,1,1,0
1.1328,3,3,0,1,1,0,1,1,0
1.1332,3,3,0,1,1,0,1,1,0
1.1336,3,3,0,1,1,0,1,1,0
1.134,3,3,0,1,1,0,1,1,0
1.1344,3,3,0,1,1,0,1,1,0
1.1348,3,3,0,1,1,0,1,1,0
1.1352,3,3,0,1,1,0,1,1,0
1.1356,3,3,0,1,1,0,1,1,0
1.136,3,3,0,1,1,0,1,1,0
1.1364,3,3,0,1,1,0,1,1,0
1.1368,3,3,0,1,1,0,1,1,0
1.1372,3,3,0,1,1,0,1,1,0
1.1376,3,3,0,1,1,0,1,1,0
1.138,3,3,0,1,1,0,1,1,0
1.1384,3,3,0,1,1,0,1,1,0
1.1388,3,3,0,1,1,0,1,1,0
1.1392,3,3,0,1,1,0,1,1,0
1.1396,3,3,0,1,1,0,1,1,0
1.14,3,3,0,1,1,0,1,1,0
1.1404,3,3,0,1,1,0,1,1,0
1.1408,3,3,0,1,1,0,1,1,0
1.1412,3,3,0,1,1,0,1,1,0
1.1416,3,3,0,1,1,0,1,1,0
1.142,3,3,0,1,1,0,1,1,0
1.1424,3,3,0,1,1,0,1,1,0
1.1428,3,3,0,1,1,0,1,1,0
1.1432,3,3,0,1,1,0,1,1,0
1.1436,3,3,0,1,1,0,1,1,0
1.144,3,3,0,1,1,0,1,1,0
1.1444,3,3,0,1,1,0,1,1,0
1.1448,3,3,0,1,1,0,1,1,0
1.1452,3,3,0,1,1,0,1,1,0
1.1456,3,3,0,1,1,0,1,1,0
1.146,3,3,0,1,1,0,1,1,0
1.1464,3,3,0,1,1,0,1,1,0
1.1468,3,3,0,1,1,0,1,1,0
1.1472,3,3,0,1,1,0,1,1,0
1.1476,3,3,0,1,1,0,1,1,0
1.148,3,3,0,1,1,0,1,1,0
1.1484,3,3,0,1,1,0,1,1,0
1.1488,3,3,0,1,1,0,1,1,0
1.1492,3,3,0,1,1,0,1,1,0
1.1496,3,3,0,1,1,0,1,1,0
1.15,3,3,0,1,1,0,1,1,0
1.1504,3,3,0,1,1,0,1,1,0
1.1508,3,3,0,1,1,0,1,1,0
1.1512,3,3,0,1,1,0,1,1,0
1.1516,3,3,0,1,1,0,1,1,0
1.152,3,3,0,1,1,0,1,1,0
1.1524,3,3,0,1,1,0,1,1,0
1.1528,3,3,0,1,1,0,1,1,0
1.1532,3,3,0,1,1,0,1,1,0
1.1536,3,3,0,1,1,0,1,1,0
1.154,3,3,0,1,1,0,1,1,0
1.1544,3,3,0,1,1,0,1,1,0
1.1548,3,3,0,1,1,0,1,1,0
1.1552,3,3,0,1,1,0,1,1,0
1.1556,3,3,0,1,1,0,1,1,0
1.156,3,3,0,1,1,0,1,1,0
1.1564,3,3,0,1,1,0,1,1,0
1.1568,3,3,0,1,1,0,1,1,0
1.1572,3,3,0,1,1,0,1,1,0
1.1576,3,3,0,1,1,0,1,1,0
1.158,3,3,0,1,1,0,1,1,0
1.1584,3,3,0,1,1,0,1,1,0
1.1588,3,3,0,1,1,0,1,1,0
1.1592,3,3,0,1,1,0,1,1,0
1.1596,3,3,0,1,1,0,1,1,0
1.16,3,3,0,1,1,0,1,1,0
1.1604,3,3,0,1,1,0,1,1,0
1.1608,3,3,0,1,1,0,1,1,0
1.1612,3,3,0,1,1,0,1,1,0
1.1616,3,3,0,1,1,0,1,1,0
1.162,3,3,0,1,1,0,1,1,0
1.1624,3,3,0,1,1,0,1,1,0
1.1628,3,3,0,1,1,0,1,1,0
1.1632,3,3,0,1,1,0,1,1,0
1.1636,3,3,0,1,1,0,1,1,0
1.164,3,3,0,1,1,0,1,1,0
1.1644,3,3,0,1,1,0,1,1,0
1.1648,3,3,0,1,1,0,1,1,0
1.1652,3,3,0,1,1,0,1,1,0
1.1656,3,3,0,1,1,0,1,1,0
1.166,3,3,0,1,1,0,1,1,0
1.1664,3,3,0,1,1,0,1,1,0
1.1668,3,3,0,1,1,0,1,1,0
1.1672,3,3,0,1,1,0,1,1,0
1.1676,3,3,0,1,1,0,1,1,0
1.168,3,3,0,1,1,0,1,1,0
1.1684,3,3,0,1,1,0,1,1,0
1.1688,3,3,0,1,1,0,1,1,0
1.1692,3,3,0,1,1,0,1,1,0
1.1696,3,3,0,1,1,0,1,1,0
1.17,3,3,0,1,1,0,1,1,0
1.1704,3,3,0,1,1,0,1,1,0
1.1708,3,3,0,1,1,0,1,1,0
1.1712,3,3,0,1,1,0,1,1,0
1.1716,3,3,0,1,1,0,1,1,0
1.172,3,3,0,1,1,0,1,1,0
1.1724,3,3,0,1,1,0,1,1,0
1.1728,3,3,0,1,1,0,1,1,0
1.1732,3,3,0,1,1,0,1,1,0
1.1736,3,3,0,1,1,0,1,1,0
1.174,3,3,0,1,1,0,1,1,0
1.1744,3,3,0,1,1,0,1,1,0
1.1748,3,3,0,1,1,0,1,1,0
1.1752,3,3,0,1,1,0,1,1,0
1.1756,3,3,0,1,1,0,1,1,0
1.176,3,3,0,1,1,0,1,1,0
1.1764,3,3,0,1,1,0,1,1,0
1.1768,3,3,0,1,1,0,1,1,0
1.1772,3,3,0,1,1,0,1,1,0
1.1776,3,3,0,1,1,0,1,1,0
1.178,3,3,0,1,1,0,1,1,0
1.1784,3,3,0,1,1,0,1,1,0
1.1788,3,3,0,1,1,0,1,1,0
1.1792,3,3,0,1,1,0,1,1,0
1.1796,3,3,0,1,1,0,1,1,0
1.18,3,3,0,1,1,0,1,1,0
1.1804,3,3,0,1,1,0,1,1,0
1.1808,3,3,0,1,1,0,1,1,0
1.1812,3,3,0,1,1,0,1,1,0
1.1816,3,3,0,1,1,0,1,1,0
1.182,3,3,0,1,1,0,1,1,0
1.1824,3,3,0,1,1,0,1,1,0
1.1828,3,3,0,1,1,0,1,1,0
1.1832,3,3,0,1,1,0,1,1,0
1.1836,3,3,0,1,1,0,1,1,0
1.184,3,3,0,1,1,0,1,1,0
1.1844,3,3,0,1,1,0,1,1,0
1.1848,3,3,0,1,1,0,1,1,0
1.1852,3,3,0,1,1,0,1,1,0
1.1856,3,3,0,1,1,0,1,1,0
1.186,3,3,0,1,1,0,1,1,0
1.1864,3,3,0,1,1,0,1,1,0
1.1868,3,3,0,1,1,0,1,1,0
1.1872,3,3,0,1,1,0,1,1,0
1.1876,3,3,0,1,1,0,1,1,0
1.188,3,3,0,1,1,0,1,1,0
1.1884,3,3,0,1,1,0,1,1,0
1.1888,3,3,0,1,1,0,1,1,0
1.1892,3,3,0,1,1,0,1,1,0
1.1896,3,3,0,1,1,0,1,1,0
1.19,3,3,0,1,1,0,1,1,0
1.1904,3,3,0,1,1,0,1,1,0
1.1908,3,3,0,1,1,0,1,1,0
1.1912,3,3,0,1,1,0,1,1,0
1.1916,3,3,0,1,1,0,1,1,0
1.192,3,3,0,1,1,0,1,1,0
1.1924,3,3,0,1,1,0,1,1,0
1.1928,3,3,0,1,1,0,1,1,0
1.1932,3,3,0,1,1,0,1,1,0
1.1936,3,3,0,1,1,0,1,1,0
1.194,3,3,0,1,1,0,1,1,0
1.1944,3,3,0,1,1,0,1,1,0
1.1948,3,3,0,1,1,0,1,1,0
1.1952,3,3,0,1,1,0,1,1,0
1.1956,3,3,0,1,1,0,1,1,0
1.196,3,3,0,1,1,0,1,1,0
1.1964,3,3,0,1,1,0,1,1,0
1.1968,3,3,0,1,1,0,1,1,0
1.1972,3,3,0,1,1,0,1,1,0
1.1976,3,3,0,1,1,0,1,1,0
1.198,3,3,0,1,1,0,1,1,0
1.1984,3,3,0,1,1,0,1,1,0
1.1988,3,3,0,1,1,0,1,1,0
1.1992,3,3,0,1,1,0,1,1,0
1.1996,3,3,0,1,1,0,1,1,0
1.2,3,3,0,1,1,0,1,1,0
1.2004,3,3,0,1,1,0,1,1,0
1.2008,3,3,0,1,1,0,1,1,0
1.2012,3,3,0,1,1,0,1,1,0
1.2016,3,3,0,1,1,0,1,1,0
1.202,3,3,0,1,1,0,1,1,0
1.2024,3,3,0,1,1,0,1,1,0
1.2028,3,3,0,1,1,0,1,1,0
1.2032,3,3,0,1,1,0,1,1,0
1.2036,3,3,0,1,1,0,1,1,0
1.204,3,3,0,1,1,0,1,1,0
1.2044,3,3,0,1,1,0,1,1,0
1.2048,3,3,0,1,1,0,1,1,0
1.2052,3,3,0,1,1,0,1,1,0
1.2056,3,3,0,1,1,0,1,1,0
1.206,3,3,0,1,1,0,1,1,0
1.2064,3,3,0,1,1,0,1,1,0
1.2068,3,3,0,1,1,0,1,1,0
1.2072,3,3,0,1,1,0,1,1,0
1.2076,3,3,0,1,1,0,1,1,0
1.208,3,3,0,1,1,0,1,1,0
1.2084,3,3,0,1,1,0,1,1,0
1.2088,3,3,0,1,1,0,1,1,0
1.2092,3,3,0,1,1,0,1,1,0
1.2096,3,3,0,1,1,0,1,1,0
