time,coupling.idealGear.flange_b.phi,dcdcInverter2.idealDcDc.signalCurrent.i,dcdcInverter1.idealDcDc.signalCurrent.i,dcdcInverter2.iDCFilter.y,dcdcInverter2.vMotFilter.y,dcdcInverter2.idealDcDc.deadTime.y,dcdcInverter2.iMotFilter.y,dcdcInverter2.vDCFilter.y,dcdcInverter1.iDCFilter.y,dcdcInverter1.vMotFilter.y,dcdcInverter1.idealDcDc.deadTime.y,dcdcInverter1.iMotFilter.y,dcdcInverter1.vDCFilter.y,dcpm2.la.i,dcpm2.inertiaRotor.w,dcpm2.inertiaRotor.flange_b.tau,dcpm1.la.i,coupling.tau,coupling.w,multiSensor.i,multiSensor.v
0.2508062262,-9.09500977,251.9746087,-0.2063880606,252.2045613,50,50,498.049104,98.73911689,-0.02794004246,0.005495731307,0.04059252967,-501.5945268,98.73911689,-497.6052953,-39.92311047,318.1995665,-502.0481252,-318.1995665,39.92311047,251.7682206,98.7411589
0.2510130186,-9.103265364,251.9522987,-0.2943800526,252.1808571,50,50,498.0034424,98.73934475,-0.04980726353,0.009796354734,0.05789471709,-501.6409168,98.73934475,-497.5640162,-39.92114371,318.1979578,-502.0843505,-318.1979578,39.92114371,251.6579187,98.74171041
0.2512476786,-9.112632993,251.9271769,-0.4011706704,252.154134,50,50,497.9521765,98.73964361,-0.0828561565,0.01629556759,0.07889121116,-501.6921661,98.73964361,-497.5177279,-39.91887168,318.1951948,-502.1219584,-318.1951948,39.91887168,251.5260062,98.74236997
0.2515139386,-9.123261445,251.8989653,-0.52794693,252.1240434,50,50,497.8947146,98.7400326,-0.1305624499,0.02567647838,0.1038147815,-501.7482113,98.7400326,-497.4659186,-39.91624455,318.1907927,-502.1599383,-318.1907927,39.91624455,251.3710184,98.74314491
0.2518167114,-9.135346539,251.8673018,-0.6763738518,252.0901378,50,50,497.8302875,98.7405345,-0.1970381371,0.03874715843,0.1329924242,-501.8087935,98.7405345,-497.4079235,-39.9131977,318.1841034,-502.1969182,-318.1841034,39.9131977,251.190928,98.74404536
0.2521631473,-9.149173289,251.8316473,-0.8492554439,252.0517713,50,50,497.7577641,98.74117809,-0.2873885391,0.05651087349,0.1669755544,-501.8734306,98.74117809,-497.3427617,-39.90963992,318.1742216,-502.2310354,-318.1742216,39.90963992,250.9823919,98.74508804
0.2525633905,-9.165146012,251.7912429,-1.051019764,252.0080486,50,50,497.675564,98.74200065,-0.4081783574,0.08025782044,0.2066358296,-501.9411367,98.74200065,-497.2690645,-39.90544375,318.1598374,-502.2595434,-318.1598374,39.90544375,250.7402231,98.74629888
0.2530324323,-9.183862163,251.7449825,-1.288701952,251.9576806,50,50,497.5813988,98.74305342,-0.5683642325,0.1117487925,0.2533593882,-502.0099975,98.74305342,-497.1848519,-39.90042386,318.138955,-502.2781518,-318.138955,39.90042386,250.4562806,98.7477186
0.253592339,-9.206200968,251.6913027,-1.573077118,251.8988505,50,50,497.4720437,98.74440868,-0.7805869882,0.1534701389,0.3092718019,-502.076126,98.74440868,-497.0873454,-39.89431083,318.1084062,-502.2796865,-318.1084062,39.89431083,250.1182256,98.74940887
0.2542680819,-9.233156738,251.6287385,-1.91649975,251.8298132,50,50,497.344471,98.74614995,-1.059802659,0.2083670701,0.3768180056,-502.1310671,98.74614995,-496.9739977,-39.88679933,318.0635297,-502.2520505,-318.0635297,39.88679933,249.7122388,98.75143881
0.2550536568,-9.264487336,251.5590181,-2.315619179,251.7523489,50,50,497.2021782,98.74827397,-1.40714371,0.2766748902,0.455367723,-502.1590766,98.74827397,-496.848092,-39.87794879,318.0005872,-502.1802166,-318.0005872,39.87794879,249.2433989,98.75378301
0.2559504994,-9.300247022,251.4833005,-2.770862682,251.6676636,50,50,497.0475448,98.75078084,-1.823831441,0.3586590787,0.5450502792,-502.1425223,98.75078084,-496.7118968,-39.86778802,317.9149346,-502.0473263,-317.9149346,39.86778802,248.7124378,98.75643781
0.2569872934,-9.341575641,251.4007684,-3.296393796,251.5747781,50,50,496.8789736,98.7537381,-2.322398818,0.456833291,0.6487293876,-502.0581806,98.7537381,-496.5641723,-39.85611339,317.7981313,-501.8281022,-317.7981313,39.85611339,248.1043746,98.75947813
0.2581998703,-9.389896111,251.3107692,-3.909732817,251.4728972,50,50,496.6953085,98.75722895,-2.918686246,0.5744066973,0.7699870343,-501.8713376,98.75722895,-496.4040825,-39.84278069,317.6381584,-501.4856223,-317.6381584,39.84278069,247.4010364,98.76299482
0.2596390936,-9.447227831,251.2125511,-4.635500676,251.3611424,50,50,496.4954067,98.7613722,-3.635582596,0.7160614797,0.9139093602,-501.5288483,98.7613722,-496.2307759,-39.82775762,317.4169005,-500.9638269,-317.4169005,39.82775762,246.5770504,98.76711475
0.2612352352,-9.510786232,251.1136658,-5.437044005,251.2482304,50,50,496.2953,98.76593316,-4.434861943,0.8744923995,1.073523522,-501.0014037,98.76593316,-496.0580548,-39.81260339,317.1335135,-500.2462615,-317.1335135,39.81260339,245.6766218,98.77161689
0.2629230577,-9.577970887,251.0193343,-6.280150161,251.1404521,50,50,496.1063367,98.77069767,-5.279986949,1.042722409,1.242305766,-500.2831492,98.77069767,-495.8952408,-39.7988875,316.7925906,-499.3380347,-316.7925906,39.7988875,244.7391841,98.77630408
0.2647292896,-9.649846067,250.92834,-7.176597343,251.0368929,50,50,495.9269905,98.7757217,-6.181233571,1.22309783,1.422928962,-499.3426857,98.7757217,-495.7402571,-39.78750505,316.3833543,-498.2073646,-316.3833543,39.78750505,243.7517427,98.78124129
0.2666498458,-9.726252086,250.8406605,-8.122436396,250.9381585,50,50,495.7583246,98.78097868,-7.133894596,1.415049223,1.614984583,-498.1613028,98.78097868,-495.5929602,-39.77987796,315.9008034,-496.8386829,-315.9008034,39.77987796,242.7182241,98.78640888
0.2686929943,-9.807524892,250.7548077,-9.119533927,250.8433753,50,50,495.5986733,98.78648065,-8.139506066,1.619322703,1.81929943,-496.7154656,98.78648065,-495.4504938,-39.77763267,315.3371344,-495.2103309,-315.3371344,39.77763267,241.6352737,98.79182363
0.2708620339,-9.893808209,250.6684685,-10.16696682,250.750947,50,50,495.4448954,98.79223024,-9.19699453,1.836211257,2.036203389,-494.9863788,98.79223024,-495.3083218,-39.78272578,314.6857059,-493.3059799,-314.6857059,39.78272578,240.5015016,98.79749249
0.2731641683,-9.98540841,250.5778373,-11.26535974,250.6578354,50,50,495.2910775,98.79824547,-10.30692963,2.066419316,2.266416827,-492.954751,98.79824547,-495.1590334,-39.79744245,313.9387308,-491.1085768,-313.9387308,39.79744245,239.3124775,98.80343761
0.2756077453,-10.08268705,250.4774242,-12.41548882,250.5593819,50,50,495.1281471,98.80455337,-11.47005564,2.310775261,2.510774528,-490.6027951,98.80455337,-494.9919335,-39.82444426,313.087878,-488.6026439,-313.087878,39.82444426,238.0619354,98.80969032
0.2782048924,-10.18616891,250.3595457,-13.61946818,250.4487972,50,50,494.9429058,98.81119831,-12.68845987,2.570489435,2.770489235,-487.9120157,98.81119831,-494.7920765,-39.86684843,312.1232179,-485.7719317,-312.1232179,39.86684843,236.7400775,98.81629961
0.2809724752,-10.29658487,250.2137142,-14.88106205,250.316566,50,50,494.716872,98.81824654,-13.96587413,2.84724757,3.047247519,-484.8620943,98.81824654,-494.5390815,-39.92835263,311.032508,-482.5983608,-311.032508,39.92835263,235.3326521,98.82333674
0.2839352532,-10.41500484,250.0256092,-16.20691353,250.1494542,50,50,494.4243726,98.82579728,-15.30891005,3.143525333,3.343525321,-481.4274085,98.82579728,-494.2051508,-40.01347594,309.7994585,-479.0585521,-309.7994585,40.01347594,233.8186956,98.83090652
0.2871314882,-10.54307409,249.7752403,-17.60865992,249.928759,50,50,494.0291747,98.83400217,-16.72919341,3.463148827,3.663148825,-477.570514,98.83400217,-493.7515326,-40.12803772,308.4005569,-475.1173914,-308.4005569,40.12803772,232.1665804,98.8391671
0.2906267638,-10.68359058,249.4329512,-19.10819052,249.6265433,50,50,493.4772612,98.84311066,-18.24867632,3.812676382,4.012676381,-473.2257032,98.84311066,-493.1208417,-40.28029841,306.7974511,-470.7117768,-306.7974511,40.28029841,230.3247607,98.8483762
0.2945597726,-10.84240388,248.9476273,-20.75523758,249.1946443,50,50,492.6757971,98.85361389,-19.9174216,4.205977256,4.405977256,-468.2431719,98.85361389,-492.2144564,-40.4846102,304.9121697,-465.695376,-304.9121697,40.4846102,228.1923897,98.85903805
0.299471427,-11.04197096,248.1719183,-22.75550579,248.4957246,50,50,491.3616803,98.86723744,-21.94321277,4.697142705,4.897142705,-461.9786294,98.86723744,-490.7496308,-40.78640132,302.4521802,-459.4319165,-302.4521802,40.78640132,225.4164125,98.87291794
0.3043830815,-11.24313918,247.1888691,-24.69773466,247.5975772,50,50,489.6566279,98.8815564,-23.90885685,5.188308153,5.388308153,-455.7660769,98.8815564,-488.8780006,-41.1357178,299.8914952,-453.2589176,-299.8914952,41.1357178,222.4911345,98.88754433
0.309294736,-11.44612831,245.9860103,-26.58752348,246.4843903,50,50,487.5296801,98.89667696,-25.81978274,5.679473601,5.879473601,-449.687675,98.89667696,-486.5751195,-41.52683837,297.2453261,-447.2486134,-297.2453261,41.52683837,219.3984869,98.90300757
0.3142063905,-11.65112792,244.558856,-28.43044353,245.1484511,50,50,484.9656573,98.91266569,-27.68158853,6.17063905,6.37063905,-443.8020718,98.91266569,-483.832094,-41.95323636,294.5265871,-441.4504682,-294.5265871,41.95323636,216.1284125,98.91935794
0.319118045,-11.8582943,242.9102954,-30.23163392,243.5896801,50,50,481.9642509,98.92954961,-29.49960116,6.661804498,6.861804498,-438.1464804,98.92954961,-480.6544001,-42.40796196,291.7462419,-435.8934503,-291.7462419,42.40796196,212.6786615,98.93660669
0.3240579865,-12.06896239,241.0384148,-32.00554803,241.8040355,50,50,478.5176103,98.94742316,-31.28866729,7.155798647,7.355798647,-432.7087548,98.94742316,-477.0383266,-42.88677348,288.8971494,-430.5588358,-288.8971494,42.88677348,209.0328668,98.95483567
0.3290511122,-12.28434191,238.9438584,-33.76374195,239.7902502,50,50,474.6231967,98.96635268,-33.06078532,7.655111222,7.855111222,-427.4697605,98.96635268,-472.9850552,-43.38555775,285.9718141,-425.421895,-285.9718141,43.38555775,205.1801165,98.97409942
0.3341292407,-12.50596651,236.6255228,-35.51847741,237.5456473,50,50,470.2756914,98.9864154,-34.82872669,8.162924068,8.362924068,-422.3945017,98.9864154,-468.4923301,-43.90124997,282.9569083,-420.4430144,-282.9569083,43.90124997,201.1070454,98.99446477
0.3393306078,-12.73569293,234.079873,-37.28223366,235.0653612,50,50,465.4654515,99.00770087,-36.60553574,8.683060779,8.883060779,-417.4351913,99.00770087,-463.5530994,-44.43171734,279.8337477,-415.5705467,-279.8337477,44.43171734,196.7976394,99.0160118
0.3447049584,-12.97595041,231.2980339,-39.06899902,232.3393979,50,50,460.172772,99.03033218,-38.40583426,9.220495839,9.420495839,-412.5278974,99.03033218,-458.1498375,-44.97612775,276.5753735,-410.737324,-276.5753735,44.97612775,192.2290349,99.03885483
0.35032127,-13.23012682,228.2614323,-40.89602797,229.3482183,50,50,454.359252,99.05449696,-40.24760937,9.782126999,9.982126999,-407.5864945,99.05449696,-452.2460241,-45.53548475,273.1418627,-405.8544452,-273.1418627,45.53548475,187.3654044,99.06317298
0.3562870353,-13.5035157,224.9312275,-42.78851588,226.0520987,50,50,447.9470042,99.08052437,-42.15697195,10.37870353,10.57870353,-402.4858581,99.08052437,-445.7654852,-46.11408914,269.4683411,-400.7942756,-269.4683411,46.11408914,182.1427116,99.08928644
0.3628055743,-13.80611355,221.2165659,-44.79396201,222.3592246,50,50,440.7563206,99.10911774,-44.18277323,11.03055743,11.23055743,-397.0113563,99.10911774,-438.53036,-46.72402994,265.4290261,-395.3395184,-265.4290261,46.72402994,176.4226038,99.11788698
0.3704946177,-14.16804026,216.7953447,-47.06587559,217.9457333,50,50,432.1542694,99.14267975,-46.48168323,11.79946177,11.99946177,-390.5821266,99.14267975,-429.911022,-47.41091233,260.6370978,-388.9045698,-260.6370978,47.41091233,169.7294691,99.15135265
0.3789102899,-14.57005858,211.9774152,-49.42190461,213.1187306,50,50,422.7368298,99.17876165,-48.87106078,12.64102899,12.84102899,-383.4590459,99.17876165,-420.5090093,-48.12279233,255.3659552,-381.7467995,-255.3659552,48.12279233,162.5555105,99.18722245
0.387325962,-14.97790708,207.2386242,-51.62627172,208.3583456,50,50,413.4401436,99.21377005,-51.11235477,13.4825962,13.6825962,-376.144531,99.21377005,-411.2523482,-48.79753231,250.0738136,-374.3777073,-250.0738136,48.79753231,155.6123524,99.22193824
0.3957416342,-15.39130359,202.6136192,-53.66632914,203.7049774,50,50,404.3437487,99.24743564,-53.19210462,14.32416342,14.52416342,-368.5763254,99.24743564,-402.2093525,-49.44270904,244.7658066,-366.7451075,-244.7658066,49.44270904,148.94729,99.25526355
0.4041573064,-15.81003659,198.1150633,-55.53364971,199.1762765,50,50,395.4827406,99.27962279,-55.10083371,15.16573064,15.36573064,-360.7323846,99.27962279,-393.4053635,-50.06729958,239.4458117,-358.8358394,-239.4458117,50.06729958,142.5814136,99.28709293
0.4125850618,-16.23458366,193.7317654,-57.2267567,194.7649004,50,50,386.8432709,99.3103556,-56.83601987,16.00850618,16.20850618,-352.6123682,99.3103556,-384.8189848,-50.68122672,234.1091005,-350.6564455,-234.1091005,50.68122672,136.5050087,99.31747496
0.4211820444,-16.67296606,189.3676666,-58.77214225,190.3770832,50,50,378.2419316,99.34023414,-58.4239106,16.86820444,17.06820444,-344.093936,99.34023414,-376.2622662,-51.30399005,228.6581701,-342.0885611,-228.6581701,51.30399005,130.5955244,99.34702238
0.430110072,-17.13390761,184.9218098,-60.18768359,185.9134519,50,50,369.4836745,99.36984397,-59.88224596,17.7610072,17.9610072,-335.054135,99.36984397,-367.5370037,-51.95432361,222.9916787,-333.0120158,-222.9916787,51.95432361,124.7341262,99.37632937
0.4396578856,-17.63331552,180.2279063,-61.4972378,181.2086701,50,50,360.2431877,99.40013351,-61.23537273,18.71578856,18.91578856,-325.2450956,99.40013351,-358.3159449,-52.65973988,216.9270871,-323.1805983,-216.9270871,52.65973988,118.7306685,99.40634666
0.4505279598,-18.21016894,174.9134048,-62.7460542,175.8909322,50,50,349.7878343,99.43319888,-62.53070877,19.80279598,20.00279598,-313.9982963,99.43319888,-347.8648425,-53.47941649,210.0183154,-311.9271543,-210.0183154,53.47941649,112.1673506,99.43916325
0.4638946095,-18.93188224,168.3600168,-63.95247361,169.3432671,50,50,336.8989423,99.47223483,-63.79023376,21.13946095,21.33946095,-300.1860219,99.47223483,-334.9622181,-54.51200721,201.518443,-298.1266419,-201.518443,54.51200721,104.4075432,99.47796228
0.4772612592,-19.66755251,161.7417613,-64.81861741,162.7361515,50,50,323.8768837,99.50985094,-64.70633909,22.47612592,22.67612592,-286.496293,99.50985094,-321.9158606,-55.56642199,193.0154157,-284.4599514,-193.0154157,55.56642199,96.92314386,99.51538428
0.4906279089,-20.41741322,155.0448027,-65.35751734,156.0507655,50,50,310.6851456,99.5462157,-65.29390581,23.81279089,24.01279089,-272.9694521,99.5462157,-308.6990405,-56.63367718,184.5103715,-270.9573871,-184.5103715,56.63367718,89.68728532,99.55156357
0.5039945586,-21.18157431,148.2817011,-65.57037063,149.2963573,50,50,297.3423838,99.58129716,-65.5557901,25.14945586,25.34945586,-259.5892972,99.58129716,-295.3369344,-57.70477302,176.0040392,-257.5960622,-176.0040392,57.70477302,82.71133046,99.58644335
0.5177877323,-21.98511414,141.261365,-65.44022744,142.2805107,50,50,283.4681573,99.61598622,-65.47775457,26.52877323,26.72877323,-245.8849995,99.61598622,-281.45166,-58.80696437,167.2254152,-243.9024757,-167.2254152,58.80696437,75.82113753,99.62089431
0.5326252257,-22.86641141,133.6976917,-64.88913248,134.7168838,50,50,268.4942545,99.65133984,-64.98485094,28.01252257,28.21252257,-231.1902771,99.65133984,-266.4754187,-59.98481732,157.781527,-229.2098675,-157.781527,59.98481732,68.80855926,99.6559572
0.5500420398,-23.9231168,124.8417259,-63.67891948,125.8568635,50,50,250.9331709,99.68994193,-63.84525048,29.75420398,29.95420398,-213.9235654,99.68994193,-248.9198747,-61.35656191,146.6954462,-211.9374615,-146.6954462,61.35656191,61.16280644,99.69418597
0.5685125169,-25.06976552,115.4991157,-61.71548904,116.5084978,50,50,232.3813463,99.72724725,-61.95794792,31.60125169,31.80125169,-195.5395128,99.72724725,-230.3770251,-62.80262464,134.9383623,-193.5443427,-134.9383623,62.80262464,53.78362665,99.73108187
0.5869829939,-26.24308879,106.2043977,-59.0496005,107.2092211,50,50,213.9054587,99.76079338,-59.36789806,33.44829939,33.64829939,-177.078891,99.76079338,-211.9079806,-64.24588107,123.1810903,-175.0768278,-123.1810903,64.24588107,47.15479718,99.76422601
0.6068591911,-27.53550169,96.23504004,-55.4056737,97.23742139,50,50,194.071885,99.79283432,-55.80428484,35.43591911,35.63591911,-157.1644704,99.79283432,-192.0771485,-65.8010312,110.5289016,-155.1596367,-110.5289016,65.8010312,40.82936634,99.79585317
0.6279766453,-28.94253646,85.6549919,-50.66900089,86.65699222,50,50,173.0062395,99.82247258,-51.15150775,37.54766453,37.74766453,-135.9996544,99.82247258,-171.0103013,-67.45769064,97.08652326,-133.9960069,-97.08652326,67.45769064,34.98599101,99.82507004
0.6493065524,-30.39928088,74.96572251,-44.99065173,75.968223,50,50,151.705362,99.84794492,-45.55720783,39.68065524,39.88065524,-114.6450907,99.84794492,-149.7067247,-69.13439989,83.50887222,-112.6441347,-83.50887222,69.13439989,29.97507078,99.85012465
0.6713046369,-31.93913633,63.93694768,-38.19503672,64.93971003,50,50,129.7099353,99.86954367,-38.84844502,41.88046369,42.08046369,-92.64880047,99.86954367,-127.7092994,-70.86462034,69.50587268,-90.64983959,-69.50587268,70.86462034,25.74191096,99.87129045
0.6939301108,-33.56260632,52.59492929,-30.20509173,53.59731551,50,50,107.0731988,99.88675568,-30.94845116,44.14301108,44.34301108,-70.03914044,99.88675568,-105.0720894,-72.64330404,55.10349685,-68.04065154,-55.10349685,72.64330404,22.38983756,99.88805081
0.7165555848,-35.2263045,41.26004214,-21.19373084,42.26168546,50,50,84.43782706,99.89882946,-22.02757674,46.40555848,46.60555848,-47.42810301,99.89882946,-82.43728058,-74.420671,40.70111724,-45.42905034,-40.70111724,74.420671,20.0663113,99.89966844
0.7391810587,-36.93020668,29.93338685,-11.1569789,30.93436765,50,50,61.81039333,99.9057358,-12.08152858,48.66810587,48.86810587,-24.80912092,99.9057358,-59.81055953,-76.19730545,26.29873563,-22.80935513,-26.29873563,76.19730545,18.77640794,99.90611796
0.7445012673,-37.33670347,27.2709412,-8.647880988,28.27180937,50,50,56.49079604,99.90660976,-9.593760495,49.20012673,49.40012673,-19.48936601,99.90660976,-54.49108556,-76.61504459,22.91212462,-17.48947683,-22.91212462,76.61504459,18.62306022,99.9068847
0.7476245488,-37.57637679,25.7080447,-7.148458114,26.70885725,50,50,53.36801561,99.90699001,-8.106859262,49.51245488,49.71245488,-16.36620869,99.90699001,-51.36836633,-76.86028575,20.92398087,-14.36625827,-20.92398087,76.86028575,18.55958659,99.90720207
0.7495049199,-37.72104147,24.76713945,-6.236301302,25.76792204,50,50,51.48798986,99.90717159,-7.202240658,49.70049199,49.90049199,-14.48586855,99.90717159,-49.4883733,-77.00793494,19.72701923,-12.48588539,-19.72701923,77.00793494,18.53083814,99.90734581
0.7499792343,-37.75757628,24.52980465,-6.005094952,25.5305801,50,50,51.01376733,99.90721178,-6.972935725,49.74792343,49.94792343,-14.01155724,99.90721178,-49.01415854,-77.04517897,19.42509153,-12.0115663,-19.42509153,77.04517897,18.5247097,99.90737645
0.7501904418,-37.77385055,24.42412269,-5.901679714,25.42489464,50,50,50.80260133,99.90722889,-6.870672948,49.7689419,49.96577239,-13.80035389,99.90722889,-48.80299593,-77.06176339,19.29069053,-11.80049571,-19.29069053,77.06176339,18.52244298,99.90738779
0.7502815741,-37.78087369,24.37852303,-5.856917992,25.37929336,50,50,50.71148706,99.90723606,-6.826506111,49.77784127,49.97147536,-13.70923377,99.90723606,-48.71188311,-77.06891923,19.23277403,-11.70965848,-19.23277403,77.06891923,18.52160503,99.90739197
0.7506851693,-37.81198473,24.17657676,-5.659227958,25.17734096,50,50,50.3079724,99.90726643,-6.63062763,49.81490951,49.98727487,-13.30606736,99.90726643,-48.30837491,-77.10060846,18.97738723,-11.31084541,-18.97738723,77.10060846,18.5173488,99.90741326
0.7510029189,-37.83648738,24.01758334,-5.505495797,25.01834496,50,50,49.99028715,99.90728985,-6.476314534,49.84072682,49.99325987,-12.98964575,99.90728985,-47.99069511,-77.12555259,18.77804506,-11.0022733,-18.77804506,77.12555259,18.51208754,99.90743956
0.7514864311,-37.8737877,23.77564321,-5.276479401,24.77640481,50,50,49.50687478,99.90732864,-6.24213258,49.87402111,49.99743731,-12.5113865,99.90732864,-47.50729346,-77.1634928,18.4782143,-10.54372882,-18.4782143,77.1634928,18.49916381,99.90750418
0.7520135992,-37.91447672,23.51185558,-5.034552587,24.51261973,50,50,48.97981943,99.90738172,-5.988964147,49.90285263,49.9991071,-11.99663141,99.90738172,-46.98025757,-77.20482079,18.1564694,-10.05997331,-18.1564694,77.20482079,18.47730299,99.90761349
0.7527051323,-37.96788514,23.1658259,-4.730094459,24.16658882,50,50,48.28844538,99.90747981,-5.662551116,49.931115,49.99977605,-11.33573331,99.90747981,-46.2889339,-77.25894335,17.74273193,-9.45150238,-17.74273193,77.25894335,18.43573144,99.90782134
0.7535543597,-38.03352371,22.7409209,-4.376227979,23.74165568,50,50,47.43944975,99.90766062,-5.273778828,49.9549125,49.99995903,-10.55162476,99.90766062,-45.44006878,-77.3252075,17.2474579,-8.744418237,-17.2474579,77.3252075,18.36469292,99.90817654
0.7546024044,-38.11460666,22.21665351,-3.969219903,23.21727348,50,50,46.39180636,99.90799557,-4.816386913,49.97329575,49.99999496,-9.63207995,99.90799557,-44.39275733,-77.40657095,16.65522983,-7.931190335,-16.65522983,77.40657095,18.24743361,99.90876283
0.7557903839,-38.20661852,21.62267526,-3.546133891,22.62299414,50,50,45.20458403,99.90854208,-4.331409369,49.98525527,49.99999953,-8.659396151,99.90854208,-43.2062542,-77.498076,16.00847424,-7.085850875,-16.00847424,77.498076,18.07654137,99.90961729
0.7571721754,-38.31377756,20.93244548,-3.102899485,21.9320884,50,50,43.82441144,99.90941132,-3.814352785,49.99261095,49.99999997,-7.624037378,99.90941132,-41.82755937,-77.6032918,15.28772991,-6.200260597,-15.28772991,77.6032918,17.82954599,99.91085227
0.7587540763,-38.43663229,20.14360518,-2.656588544,21.1419063,50,50,42.2460221,99.91071417,-3.284741153,49.9966497,50,-6.564618315,99.91071417,-40.25197525,-77.72177561,14.50235805,-5.308526261,-14.50235805,77.72177561,17.48701664,99.91256492
0.7605844391,-38.57901449,19.23353758,-2.216417696,20.22933865,50,50,40.42327664,99.9126155,-2.752438278,49.99865839,50,-5.500449889,99.9126155,-38.4343353,-77.85572805,13.64384226,-4.429059304,-13.64384226,77.85572805,17.01711989,99.9149144
0.7627079774,-38.74450486,18.18285133,-1.800378239,19.17422276,50,50,38.31591353,99.91531329,-2.236880812,49.99953601,50,-4.470087084,99.91531329,-36.3359048,-78.00617864,12.71129416,-3.597803546,-12.71129416,78.00617864,16.3824731,99.91808763
0.7651979703,-38.93895145,16.96066858,-1.429860494,17.9444227,50,50,35.85973804,99.91908058,-1.760539681,49.9998664,50,-3.518244712,99.91908058,-33.89498611,-78.17476621,11.69867897,-2.857497796,-11.69867897,78.17476621,15.53080809,99.92234596
0.7681284132,-39.16831429,15.5407641,-1.137058685,16.51180331,50,50,32.9985089,99.92423206,-1.35821531,49.99996913,50,-2.71436005,99.92423206,-31.05913413,-78.36090317,10.60978168,-2.272478065,-10.60978168,78.36090317,14.40370541,99.92798147
0.7715193679,-39.43437236,13.93081538,-0.9631342583,14.88168165,50,50,29.74273473,99.9309768,-1.077041981,49.99999434,50,-2.152584233,99.9309768,-27.84355636,-78.55787326,9.475631831,-1.925018989,-9.475631831,78.55787326,12.96768113,99.93516159
0.7752829118,-39.73040103,12.19755133,-0.9389496367,13.11893503,50,50,26.22182412,99.93918909,-0.9567538717,49.99999914,50,-1.912338498,99.93918909,-24.38136088,-78.75136453,8.358245704,-1.876842419,-8.358245704,78.75136453,11.25860169,99.94370699
0.7793856898,-40.05387942,10.38805087,-1.067945707,11.26891769,50,50,22.5261784,99.94868613,-1.00614451,49.99999989,50,-2.011259392,99.94868613,-20.76641138,-78.93050528,7.289712871,-2.134897024,-7.289712871,78.93050528,9.320105164,99.95339947
0.7839084796,-40.41123869,8.509556743,-1.341899055,9.336330169,50,50,18.66499336,99.95941571,-1.219471246,49.99999999,50,-2.437963087,99.95941571,-17.01300612,-79.08864928,6.269381809,-2.682837717,-6.269381809,79.08864928,7.167657688,99.96416171
0.7890594587,-40.81898092,6.542824089,-1.753168258,7.297577489,50,50,14.59091058,99.97146975,-1.591526911,50,50,-3.182161072,99.97146975,-13.08250714,-79.21908588,5.280126195,-3.505498523,-5.280126195,79.21908588,4.789655831,99.97605172
0.7951718821,-41.30351054,4.477559801,-2.288137792,5.1358229,50,50,10.27002762,99.98488857,-2.113536374,50,50,-4.226450563,99.98488857,-8.954133023,-79.30895048,4.306703913,-4.575776352,-4.306703913,79.30895048,2.189422009,99.98905289
0.8013365184,-41.79253423,2.713610721,-2.794601505,3.267077755,50,50,6.53389926,99.99683887,-2.634851187,50,50,-5.269549857,99.99683887,-5.427238233,-79.33566283,3.506649845,-5.589227158,-3.506649845,79.33566283,-0.08099078365,100.000405
0.807542498,-42.28482951,1.271660964,-3.206736323,1.717177167,50,50,3.434554538,100.0068205,-3.081277706,50,50,-6.162985443,100.0068205,-2.543563894,-79.30810691,2.851311159,-6.414094295,-2.851311159,79.30810691,-1.935075359,100.0096754
0.813785318,-42.77973396,0.1540495278,-3.482715952,0.4934271605,50,50,0.9869770815,100.0145489,-3.403202425,50,50,-6.807400331,100.0145489,-0.3081472708,-79.23730872,2.315621372,-6.966591821,-2.315621372,79.23730872,-3.328666424,100.0166433
0.8200281379,-43.27409426,-0.6485932752,-3.60199679,-0.4085782257,50,50,-0.8173301409,100.0199078,-3.572979426,50,50,-7.147383212,100.0199078,1.297464338,-79.13586362,1.880594043,-7.205524768,-1.880594043,79.13586362,-4.250590065,100.021253
0.8262709578,-43.76775744,-1.166475405,-3.565002665,-1.015607687,50,50,-2.031687335,100.0230053,-3.585462163,50,50,-7.17257379,100.0230053,2.333503967,-79.01592185,1.527310606,-7.131691747,-1.527310606,79.01592185,-4.73147807,100.0236574
0.8327380118,-44.27833216,-1.443702184,-3.377157374,-1.371818971,50,50,-2.744299692,100.0240759,-3.443359412,50,50,-6.88837604,100.0240759,2.888100854,-78.88392565,1.231172087,-6.755942037,-1.231172087,78.88392565,-4.820859558,100.0241043
0.8392926713,-44.79495528,-1.504437722,-3.058497271,-1.497165054,50,50,-2.99502766,100.0232968,-3.162199047,50,50,-6.325871126,100.0232968,3.009561809,-78.75265583,0.9895704224,-6.118388978,-0.9895704224,78.75265583,-4.562934992,100.0228147
0.8459860254,-45.32165594,-1.391938595,-2.635317333,-1.434122277,50,50,-2.868847012,100.021002,-2.766281044,50,50,-5.533724658,100.021002,2.784437214,-78.63007555,0.7917186159,-5.271694602,-0.7917186159,78.63007555,-4.027255928,100.0201363
0.8528179955,-45.85847834,-1.151500555,-2.14173781,-1.227562748,50,50,-2.455557806,100.0175803,-2.288501088,50,50,-4.577808396,100.0175803,2.30337949,-78.52358258,0.6305082091,-4.284179448,-0.6305082091,78.52358258,-3.293238365,100.0164662
