time,core.port_p.Phi,core.port_p.Phiˍt,voltageSensor.v,magFluxSensor.Phi
0.02234468938,4.639086968e-05,0.003757961683,-0.003757961683,4.639086968e-05
0.02244488978,4.676741894e-05,0.003757961683,-0.003757961683,4.676741894e-05
0.02254509018,4.714396821e-05,0.003757961683,-0.003757961683,4.714396821e-05
0.02264529058,4.752051748e-05,0.003757961683,-0.003757961683,4.752051748e-05
0.02274549098,4.789706674e-05,0.003757961683,-0.003757961683,4.789706674e-05
0.02284569138,4.827361601e-05,0.003757961683,-0.003757961683,4.827361601e-05
0.02294589178,4.865016528e-05,0.003757961683,-0.003757961683,4.865016528e-05
0.02304609218,4.902671455e-05,0.003757961683,-0.003757961683,4.902671455e-05
0.02314629259,4.940326381e-05,0.003757961683,-0.003757961683,4.940326381e-05
0.02324649299,4.977981308e-05,0.003757961683,-0.003757961683,4.977981308e-05
0.02334669339,5.015636235e-05,0.003757961683,-0.003757961683,5.015636235e-05
0.02344689379,5.053291161e-05,0.003757961683,-0.003757961683,5.053291161e-05
0.02354709419,5.090946088e-05,0.003757961683,-0.003757961683,5.090946088e-05
0.02364729459,5.128601015e-05,0.003757961683,-0.003757961683,5.128601015e-05
0.02374749499,5.166255941e-05,0.003757961683,-0.003757961683,5.166255941e-05
0.02384769539,5.203910868e-05,0.003757961683,-0.003757961683,5.203910868e-05
0.02394789579,5.241565795e-05,0.003757961683,-0.003757961683,5.241565795e-05
0.02404809619,5.279220721e-05,0.003757961683,-0.003757961683,5.279220721e-05
0.02414829659,5.316875648e-05,0.003757961683,-0.003757961683,5.316875648e-05
0.02424849699,5.354530575e-05,0.003757961683,-0.003757961683,5.354530575e-05
0.02434869739,5.392185501e-05,0.003757961683,-0.003757961683,5.392185501e-05
0.0244488978,5.429840428e-05,0.003757961683,-0.003757961683,5.429840428e-05
0.0245490982,5.467495355e-05,0.003757961683,-0.003757961683,5.467495355e-05
0.0246492986,5.505150281e-05,0.003757961683,-0.003757961683,5.505150281e-05
0.024749499,5.542805208e-05,0.003757961683,-0.003757961683,5.542805208e-05
0.0248496994,5.580460135e-05,0.003757961683,-0.003757961683,5.580460135e-05
0.0249498998,5.618115062e-05,0.003757961683,-0.003757961683,5.618115062e-05
0.0250501002,5.636942525e-05,0,0,5.636942525e-05
0.0251503006,5.636942525e-05,0,0,5.636942525e-05
0.025250501,5.636942525e-05,0,0,5.636942525e-05
0.0253507014,5.636942525e-05,0,0,5.636942525e-05
0.0254509018,5.636942525e-05,0,0,5.636942525e-05
0.0255511022,5.636942525e-05,0,0,5.636942525e-05
0.02565130261,5.636942525e-05,0,0,5.636942525e-05
0.02575150301,5.636942525e-05,0,0,5.636942525e-05
0.02585170341,5.636942525e-05,0,0,5.636942525e-05
0.02595190381,5.636942525e-05,0,0,5.636942525e-05
0.02605210421,5.636942525e-05,0,0,5.636942525e-05
0.02615230461,5.636942525e-05,0,0,5.636942525e-05
0.02625250501,5.636942525e-05,0,0,5.636942525e-05
0.02635270541,5.636942525e-05,0,0,5.636942525e-05
0.02645290581,5.636942525e-05,0,0,5.636942525e-05
0.02655310621,5.636942525e-05,0,0,5.636942525e-05
0.02665330661,5.636942525e-05,0,0,5.636942525e-05
0.02675350701,5.636942525e-05,0,0,5.636942525e-05
0.02685370741,5.636942525e-05,0,0,5.636942525e-05
0.02695390782,5.636942525e-05,0,0,5.636942525e-05
0.02705410822,5.636942525e-05,0,0,5.636942525e-05
0.02715430862,5.636942525e-05,0,0,5.636942525e-05
0.02725450902,5.636942525e-05,0,0,5.636942525e-05
0.02735470942,5.636942525e-05,0,0,5.636942525e-05
0.02745490982,5.636942525e-05,0,0,5.636942525e-05
0.02755511022,5.636942525e-05,0,0,5.636942525e-05
0.02765531062,5.636942525e-05,0,0,5.636942525e-05
0.02775551102,5.636942525e-05,0,0,5.636942525e-05
0.02785571142,5.636942525e-05,0,0,5.636942525e-05
0.02795591182,5.636942525e-05,0,0,5.636942525e-05
0.02805611222,5.636942525e-05,0,0,5.636942525e-05
0.02815631263,5.636942525e-05,0,0,5.636942525e-05
0.02825651303,5.636942525e-05,0,0,5.636942525e-05
0.02835671343,5.636942525e-05,0,0,5.636942525e-05
0.02845691383,5.636942525e-05,0,0,5.636942525e-05
0.02855711423,5.636942525e-05,0,0,5.636942525e-05
0.02865731463,5.636942525e-05,0,0,5.636942525e-05
0.02875751503,5.636942525e-05,0,0,5.636942525e-05
0.02885771543,5.636942525e-05,0,0,5.636942525e-05
0.02895791583,5.636942525e-05,0,0,5.636942525e-05
0.02905811623,5.636942525e-05,0,0,5.636942525e-05
0.02915831663,5.636942525e-05,0,0,5.636942525e-05
0.02925851703,5.636942525e-05,0,0,5.636942525e-05
0.02935871743,5.636942525e-05,0,0,5.636942525e-05
0.02945891784,5.636942525e-05,0,0,5.636942525e-05
0.02955911824,5.636942525e-05,0,0,5.636942525e-05
0.02965931864,5.636942525e-05,0,0,5.636942525e-05
0.02975951904,5.636942525e-05,0,0,5.636942525e-05
0.02985971944,5.636942525e-05,0,0,5.636942525e-05
0.02995991984,5.636942525e-05,0,0,5.636942525e-05
0.03006012024,5.636942525e-05,0,0,5.636942525e-05
0.03016032064,5.636942525e-05,0,0,5.636942525e-05
0.03026052104,5.636942525e-05,0,0,5.636942525e-05
0.03036072144,5.636942525e-05,0,0,5.636942525e-05
0.03046092184,5.636942525e-05,0,0,5.636942525e-05
0.03056112224,5.636942525e-05,0,0,5.636942525e-05
0.03066132265,5.636942525e-05,0,0,5.636942525e-05
0.03076152305,5.636942525e-05,0,0,5.636942525e-05
0.03086172345,5.636942525e-05,0,0,5.636942525e-05
0.03096192385,5.636942525e-05,0,0,5.636942525e-05
0.03106212425,5.636942525e-05,0,0,5.636942525e-05
0.03116232465,5.636942525e-05,0,0,5.636942525e-05
0.03126252505,5.636942525e-05,0,0,5.636942525e-05
0.03136272545,5.636942525e-05,0,0,5.636942525e-05
0.03146292585,5.636942525e-05,0,0,5.636942525e-05
0.03156312625,5.636942525e-05,0,0,5.636942525e-05
0.03166332665,5.636942525e-05,0,0,5.636942525e-05
0.03176352705,5.636942525e-05,0,0,5.636942525e-05
0.03186372745,5.636942525e-05,0,0,5.636942525e-05
0.03196392786,5.636942525e-05,0,0,5.636942525e-05
0.03206412826,5.636942525e-05,0,0,5.636942525e-05
0.03216432866,5.636942525e-05,0,0,5.636942525e-05
0.03226452906,5.636942525e-05,0,0,5.636942525e-05
0.03236472946,5.636942525e-05,0,0,5.636942525e-05
0.03246492986,5.636942525e-05,0,0,5.636942525e-05
0.03256513026,5.636942525e-05,0,0,5.636942525e-05
0.03266533066,5.636942525e-05,0,0,5.636942525e-05
0.03276553106,5.636942525e-05,0,0,5.636942525e-05
0.03286573146,5.636942525e-05,0,0,5.636942525e-05
0.03296593186,5.636942525e-05,0,0,5.636942525e-05
0.03306613226,5.636942525e-05,0,0,5.636942525e-05
0.03316633267,5.636942525e-05,0,0,5.636942525e-05
0.03326653307,5.636942525e-05,0,0,5.636942525e-05
0.03336673347,5.636942525e-05,0,0,5.636942525e-05
0.03346693387,5.636942525e-05,0,0,5.636942525e-05
0.03356713427,5.636942525e-05,0,0,5.636942525e-05
0.03366733467,5.636942525e-05,0,0,5.636942525e-05
0.03376753507,5.636942525e-05,0,0,5.636942525e-05
0.03386773547,5.636942525e-05,0,0,5.636942525e-05
0.03396793587,5.636942525e-05,0,0,5.636942525e-05
0.03406813627,5.636942525e-05,0,0,5.636942525e-05
0.03416833667,5.636942525e-05,0,0,5.636942525e-05
0.03426853707,5.636942525e-05,0,0,5.636942525e-05
0.03436873747,5.636942525e-05,0,0,5.636942525e-05
0.03446893788,5.636942525e-05,0,0,5.636942525e-05
0.03456913828,5.636942525e-05,0,0,5.636942525e-05
0.03466933868,5.636942525e-05,0,0,5.636942525e-05
0.03476953908,5.636942525e-05,0,0,5.636942525e-05
0.03486973948,5.636942525e-05,0,0,5.636942525e-05
0.03496993988,5.636942525e-05,0,0,5.636942525e-05
0.03507014028,5.636942525e-05,0,0,5.636942525e-05
0.03517034068,5.636942525e-05,0,0,5.636942525e-05
0.03527054108,5.636942525e-05,0,0,5.636942525e-05
0.03537074148,5.636942525e-05,0,0,5.636942525e-05
0.03547094188,5.636942525e-05,0,0,5.636942525e-05
0.03557114228,5.636942525e-05,0,0,5.636942525e-05
0.03567134269,5.636942525e-05,0,0,5.636942525e-05
0.03577154309,5.636942525e-05,0,0,5.636942525e-05
0.03587174349,5.636942525e-05,0,0,5.636942525e-05
0.03597194389,5.636942525e-05,0,0,5.636942525e-05
0.03607214429,5.636942525e-05,0,0,5.636942525e-05
0.03617234469,5.636942525e-05,0,0,5.636942525e-05
0.03627254509,5.636942525e-05,0,0,5.636942525e-05
0.03637274549,5.636942525e-05,0,0,5.636942525e-05
0.03647294589,5.636942525e-05,0,0,5.636942525e-05
0.03657314629,5.636942525e-05,0,0,5.636942525e-05
0.03667334669,5.636942525e-05,0,0,5.636942525e-05
0.03677354709,5.636942525e-05,0,0,5.636942525e-05
0.03687374749,5.636942525e-05,0,0,5.636942525e-05
0.0369739479,5.636942525e-05,0,0,5.636942525e-05
0.0370741483,5.636942525e-05,0,0,5.636942525e-05
0.0371743487,5.636942525e-05,0,0,5.636942525e-05
0.0372745491,5.636942525e-05,0,0,5.636942525e-05
0.0373747495,5.636942525e-05,0,0,5.636942525e-05
0.0374749499,5.636942525e-05,0,0,5.636942525e-05
0.0375751503,5.636942525e-05,0,0,5.636942525e-05
0.0376753507,5.636942525e-05,0,0,5.636942525e-05
0.0377755511,5.636942525e-05,0,0,5.636942525e-05
0.0378757515,5.636942525e-05,0,0,5.636942525e-05
0.0379759519,5.636942525e-05,0,0,5.636942525e-05
0.0380761523,5.636942525e-05,0,0,5.636942525e-05
0.03817635271,5.636942525e-05,0,0,5.636942525e-05
0.03827655311,5.636942525e-05,0,0,5.636942525e-05
0.03837675351,5.636942525e-05,0,0,5.636942525e-05
0.03847695391,5.636942525e-05,0,0,5.636942525e-05
0.03857715431,5.636942525e-05,0,0,5.636942525e-05
0.03867735471,5.636942525e-05,0,0,5.636942525e-05
0.03877755511,5.636942525e-05,0,0,5.636942525e-05
0.03887775551,5.636942525e-05,0,0,5.636942525e-05
0.03897795591,5.636942525e-05,0,0,5.636942525e-05
0.03907815631,5.636942525e-05,0,0,5.636942525e-05
0.03917835671,5.636942525e-05,0,0,5.636942525e-05
0.03927855711,5.636942525e-05,0,0,5.636942525e-05
0.03937875752,5.636942525e-05,0,0,5.636942525e-05
0.03947895792,5.636942525e-05,0,0,5.636942525e-05
0.03957915832,5.636942525e-05,0,0,5.636942525e-05
0.03967935872,5.636942525e-05,0,0,5.636942525e-05
0.03977955912,5.636942525e-05,0,0,5.636942525e-05
0.03987975952,5.636942525e-05,0,0,5.636942525e-05
0.03997995992,5.636942525e-05,0,0,5.636942525e-05
0.04008016032,5.636942525e-05,0,0,5.636942525e-05
0.04018036072,5.636942525e-05,0,0,5.636942525e-05
0.04028056112,5.636942525e-05,0,0,5.636942525e-05
0.04038076152,5.636942525e-05,0,0,5.636942525e-05
0.04048096192,5.636942525e-05,0,0,5.636942525e-05
0.04058116232,5.636942525e-05,0,0,5.636942525e-05
0.04068136273,5.636942525e-05,0,0,5.636942525e-05
0.04078156313,5.636942525e-05,0,0,5.636942525e-05
0.04088176353,5.636942525e-05,0,0,5.636942525e-05
0.04098196393,5.636942525e-05,0,0,5.636942525e-05
0.04108216433,5.636942525e-05,0,0,5.636942525e-05
0.04118236473,5.636942525e-05,0,0,5.636942525e-05
0.04128256513,5.636942525e-05,0,0,5.636942525e-05
0.04138276553,5.636942525e-05,0,0,5.636942525e-05
0.04148296593,5.636942525e-05,0,0,5.636942525e-05
0.04158316633,5.636942525e-05,0,0,5.636942525e-05
0.04168336673,5.636942525e-05,0,0,5.636942525e-05
0.04178356713,5.636942525e-05,0,0,5.636942525e-05
0.04188376754,5.636942525e-05,0,0,5.636942525e-05
0.04198396794,5.636942525e-05,0,0,5.636942525e-05
0.04208416834,5.636942525e-05,0,0,5.636942525e-05
0.04218436874,5.636942525e-05,0,0,5.636942525e-05
0.04228456914,5.636942525e-05,0,0,5.636942525e-05
0.04238476954,5.636942525e-05,0,0,5.636942525e-05
0.04248496994,5.636942525e-05,0,0,5.636942525e-05
0.04258517034,5.636942525e-05,0,0,5.636942525e-05
0.04268537074,5.636942525e-05,0,0,5.636942525e-05
