time,vOut.v_ref,vOut.v_sim,vOut.v_relerr
0.926,9.988136181,9.73475981,0.0253427
0.9265,9.97581466,9.700537772,0.0275332
0.927,9.95858179,9.661727434,0.0296914
0.9275,9.936454412,9.618462043,0.0318056
0.928,9.909454363,9.57087379,0.0338648
0.9285,9.877608288,9.519093807,0.0358586
0.929,9.840947616,9.463252169,0.0377771
0.9295,9.799508527,9.403477891,0.039611
0.93,9.753331915,9.339898934,0.0413516
0.9305,9.702463352,9.272642197,0.0429907
0.931,9.646953039,9.201833525,0.0445209
0.9315,9.586855757,9.127597702,0.045935
0.932,9.522230816,9.050058456,0.0472267
0.9325,9.453141993,8.969338456,0.04839
0.933,9.379657469,8.885559315,0.0494197
0.9335,9.301849765,8.798841587,0.0503109
0.934,9.219795668,8.709304768,0.0510593
0.9345,9.133576156,8.617067295,0.0516612
0.935,9.043276317,8.522246551,0.0521134
0.9355,8.948985265,8.424958856,0.0524131
0.936,8.850796055,8.325319478,0.0525582
0.9365,8.748805587,8.223442622,0.0525468
0.937,8.643114514,8.119441437,0.0523778
0.9375,8.53382714,8.013428016,0.0520503
0.938,8.421051319,7.905513391,0.0515641
0.9385,8.304898347,7.79580754,0.0509193
0.939,8.185482852,7.684419378,0.0501164
0.9395,8.062922684,7.571456768,0.0491564
0.94,7.937338794,7.457026511,0.0480408
0.9405,7.808855118,7.341234351,0.0467714
0.941,7.677598527,7.224184976,0.0453504
0.9415,7.543698339,7.105982013,0.0437804
0.942,7.407286913,6.986728035,0.0420643
0.9425,7.268498799,6.866524554,0.0402055
0.943,7.127470964,6.745472026,0.0382075
0.9435,6.984342585,6.623669848,0.0360745
0.944,6.839254912,6.50121636,0.0338106
0.9445,6.692351131,6.378208844,0.0314205
0.945,6.543776217,6.254743524,0.028909
0.9455,6.393676795,6.130915567,0.0262814
0.946,6.242200996,6.00681908,0.0235429
0.9465,6.089498307,5.882547114,0.0206993
0.947,5.935719429,5.758191662,0.0177563
0.9475,5.781016122,5.633843659,0.0147202
0.948,5.625541056,5.509592983,0.0115971
0.9485,5.469447677,5.385528452,0.0083936
0.949,5.31289002,5.261737827,0.00511624
0.9495,5.156022591,5.138307814,0.00177183
0.95,4.9990002,5.015324057,0.00163271
0.9505,4.841977809,4.892871144,0.00509035
0.951,4.68511038,4.771032606,0.00859394
0.9515,4.528552723,4.649890915,0.0121362
0.952,4.37245934,4.529527485,0.01571
0.9525,4.216984278,4.410022674,0.0193077
0.953,4.06228104,4.29145578,0.0229221
0.9535,3.908502093,4.173905044,0.0265456
0.954,3.755799404,4.057447649,0.0301709
0.9545,3.604323605,3.942159722,0.0337904
0.955,3.454224183,3.828116328,0.0373967
0.9555,3.305649269,3.715391479,0.0409824
0.956,3.158745487,3.604058126,0.0445402
0.9565,3.013657815,3.494188164,0.0480626
0.957,2.870529436,3.385852428,0.0515426
0.9575,2.729501601,3.279120696,0.0549729
0.958,2.590713487,3.174061691,0.0583465
0.9585,2.454302056,3.070743074,0.0616564
0.959,2.320401945,2.96923145,0.0648959
0.9595,2.189145282,2.869592368,0.0680583
0.96,2.060661606,2.771890315,0.0711371
0.9605,1.935077716,2.676188723,0.0741259
0.961,1.812517548,2.582549967,0.0770186
0.9615,1.693102053,2.491035362,0.0798093
0.962,1.576949081,2.401705166,0.0824921
0.9625,1.464173259,2.31461858,0.0850615
0.963,1.354885886,2.229833745,0.0875123
0.9635,1.249194813,2.147407746,0.0898393
0.964,1.147204345,2.067396611,0.0920376
0.9645,1.049015135,1.989855307,0.0941028
0.965,0.9547240833,1.914837747,0.0960306
0.9655,0.8644242438,1.842396783,0.0978168
0.966,0.7782047315,1.77258421,0.0994578
0.9665,0.6961506349,1.705450768,0.10095
0.967,0.6183429301,1.641046134,0.102291
0.9675,0.5448584074,1.579418932,0.103477
0.968,0.4757695837,1.520616725,0.104506
0.9685,0.4111446427,1.46468602,0.105375
0.969,0.3510473611,1.411672264,0.106084
0.9695,0.2955370478,1.36161985,0.10663
0.97,0.2446684848,1.31457211,0.107012
0.9705,0.1984918732,1.270571318,0.107229
0.971,0.1570527838,1.229658693,0.107282
0.9715,0.1203921119,1.191874392,0.10717
0.972,0.08854603716,1.157257519,0.106893
0.9725,0.06154598783,1.125846116,0.106451
0.973,0.03941860971,1.09767717,0.105847
0.9735,0.02218573983,1.072786609,0.105081
0.974,0.009864384976,1.051209302,0.104155
0.9745,0.002466704827,1.032979063,0.103072
0.975,0,1.018128645,0.101833
0.9755,0.00246670484,1.006689747,0.100442
0.976,0.009864384989,0.998693006,0.0989026
0.9765,0.02218573983,0.994168004,0.0972177
0.977,0.03941860971,0.9931432641,0.0953915
0.9775,0.06154598783,0.9956462518,0.0934287
0.978,0.08854603716,1.001703375,0.091334
0.9785,0.1203921119,1.011339983,0.0891126
0.979,0.1570527838,1.024580368,0.0867701
0.9795,0.1984918732,1.041447765,0.0843124
0.98,0.2446684848,1.061964349,0.0817459
0.9805,0.2955370478,1.08615124,0.0790772
0.981,0.3510473611,1.114028498,0.0763134
0.9815,0.4111446427,1.145615125,0.0734617
0.982,0.4757695838,1.180929067,0.0705301
0.9825,0.5448584074,1.219987212,0.0675264
0.983,0.6183429312,1.262805388,0.0644591
0.9835,0.6961506348,1.309398367,0.061337
0.984,0.7782047315,1.359779864,0.0581691
0.9845,0.8644242438,1.413962533,0.0549648
0.985,0.9547240833,1.471957973,0.0517337
0.9855,1.049015135,1.533776724,0.0484859
0.986,1.147204345,1.59942827,0.0452314
0.9865,1.249194813,1.668921033,0.041981
0.987,1.354885886,1.742262382,0.0387454
0.9875,1.464173259,1.819458625,0.0355356
0.988,1.576949081,1.900515014,0.0323631
0.9885,1.693102053,1.985435741,0.0292392
0.989,1.812517548,2.074223943,0.0261759
0.9895,1.935077716,2.166881697,0.023185
0.99,2.060661606,2.263410022,0.0202789
0.9905,2.189145282,2.363808882,0.0174699
0.991,2.320401945,2.46807718,0.0147705
0.9915,2.454302061,2.576212762,0.0121935
0.992,2.59071361,2.688212417,0.00975183
0.9925,2.729501601,2.804071876,0.00745852
0.993,2.870529436,2.923785812,0.0053267
0.9935,3.013657815,3.04734784,0.00336968
0.994,3.158745487,3.174750517,0.00160082
0.9945,3.305649269,3.305985343,3.36141e-05
0.995,3.454224183,3.441042759,0.00131841
0.9955,3.604323605,3.579912149,0.00244163
0.996,3.755799556,3.72258184,0.00332244
0.9965,3.908502093,3.869039098,0.00394709
0.997,4.062280971,4.019270135,0.00430194
0.9975,4.216984278,4.173260103,0.00437329
0.998,4.37245934,4.330993097,0.00414745
0.9985,4.528552723,4.492452154,0.00361078
0.999,4.68511038,4.657619252,0.00274966
0.9995,4.841977809,4.826475313,0.00155056
1,4.9990002,4.9990002,3.50012e-14
1,4.9990002,4.9990002,3.50012e-14
