time,energy.y_ref,energy.y_sim,energy.y_relerr,superCap.capacitor.v_ref,superCap.capacitor.v_sim,superCap.capacitor.v_relerr
661.795,17907.44528,0,0.0368517,47.9407332,47.9338661,0.000143065
661.8,17907.44528,0,0.0368517,47.9407327,47.9338656,0.000143065
661.805,17907.44528,0,0.0368517,47.9407322,47.9338651,0.000143065
661.81,17907.44528,0,0.0368517,47.9407317,47.9338646,0.000143065
661.815,17907.44528,0,0.0368517,47.9407312,47.9338641,0.000143065
661.82,17907.44528,0,0.0368517,47.9407307,47.9338636,0.000143065
661.825,17907.44528,0,0.0368517,47.94073021,47.93386311,0.000143065
661.83,17907.44528,0,0.0368517,47.94072971,47.93386261,0.000143065
661.835,17907.44528,0,0.0368517,47.94072921,47.93386211,0.000143065
661.84,17907.44528,0,0.0368517,47.94072871,47.93386161,0.000143065
661.845,17907.44528,0,0.0368517,47.94072821,47.93386111,0.000143065
661.85,17907.44528,0,0.0368517,47.94072771,47.93386061,0.000143065
661.855,17907.44528,0,0.0368517,47.94072721,47.93386011,0.000143065
661.86,17907.44528,0,0.0368517,47.94072671,47.93385961,0.000143065
661.865,17907.44528,0,0.0368517,47.94072621,47.93385911,0.000143065
661.87,17907.44528,0,0.0368517,47.94072571,47.93385861,0.000143065
661.875,17907.44528,0,0.0368517,47.94072521,47.93385811,0.000143065
661.88,17907.44528,0,0.0368517,47.94072471,47.93385761,0.000143065
661.885,17907.44528,0,0.0368517,47.94072421,47.93385711,0.000143065
661.89,17907.44528,0,0.0368517,47.94072371,47.93385661,0.000143065
661.895,17907.44528,0,0.0368517,47.94072321,47.93385611,0.000143065
661.9,17907.44528,0,0.0368517,47.94072271,47.93385562,0.000143065
661.905,17907.44528,0,0.0368517,47.94072221,47.93385512,0.000143065
661.91,17907.44528,0,0.0368517,47.94072172,47.93385462,0.000143065
661.915,17907.44528,0,0.0368517,47.94072122,47.93385412,0.000143065
661.92,17907.44528,0,0.0368517,47.94072072,47.93385362,0.000143065
661.925,17907.44528,0,0.0368517,47.94072022,47.93385312,0.000143065
661.93,17907.44528,0,0.0368517,47.94071972,47.93385262,0.000143065
661.935,17907.44528,0,0.0368517,47.94071922,47.93385212,0.000143065
661.94,17907.44528,0,0.0368517,47.94071872,47.93385162,0.000143065
661.945,17907.44528,0,0.0368517,47.94071822,47.93385112,0.000143065
661.95,17907.44528,0,0.0368517,47.94071772,47.93385062,0.000143065
661.955,17907.44528,0,0.0368517,47.94071722,47.93385012,0.000143065
661.96,17907.44528,0,0.0368517,47.94071672,47.93384962,0.000143065
661.965,17907.44528,0,0.0368517,47.94071622,47.93384912,0.000143065
661.97,17907.44528,0,0.0368517,47.94071572,47.93384863,0.000143065
661.975,17907.44528,0,0.0368517,47.94071522,47.93384813,0.000143065
661.98,17907.44528,0,0.0368517,47.94071472,47.93384763,0.000143065
661.985,17907.44528,0,0.0368517,47.94071422,47.93384713,0.000143065
661.99,17907.44528,0,0.0368517,47.94071373,47.93384663,0.000143065
661.995,17907.44528,0,0.0368517,47.94071323,47.93384613,0.000143065
662,17907.44528,0,0.0368517,47.94071273,47.93384563,0.000143065
662.005,17907.44528,0,0.0368517,47.94071223,47.93384513,0.000143065
662.01,17907.44528,0,0.0368517,47.94071173,47.93384463,0.000143065
662.015,17907.44528,0,0.0368517,47.94071123,47.93384413,0.000143065
662.02,17907.44528,0,0.0368517,47.94071073,47.93384363,0.000143065
662.025,17907.44528,0,0.0368517,47.94071023,47.93384313,0.000143065
662.03,17907.44528,0,0.0368517,47.94070973,47.93384263,0.000143065
662.035,17907.44528,0,0.0368517,47.94070923,47.93384213,0.000143065
662.04,17907.44528,0,0.0368517,47.94070873,47.93384163,0.000143065
662.045,17907.44528,0,0.0368517,47.94070823,47.93384114,0.000143065
662.05,17907.44528,0,0.0368517,47.94070773,47.93384064,0.000143065
662.055,17907.44528,0,0.0368517,47.94070723,47.93384014,0.000143065
662.06,17907.44528,0,0.0368517,47.94070673,47.93383964,0.000143065
662.065,17907.44528,0,0.0368517,47.94070623,47.93383914,0.000143065
662.07,17907.44528,0,0.0368517,47.94070574,47.93383864,0.000143065
662.075,17907.44528,0,0.0368517,47.94070524,47.93383814,0.000143065
662.08,17907.44528,0,0.0368517,47.94070474,47.93383764,0.000143065
662.085,17907.44528,0,0.0368517,47.94070424,47.93383714,0.000143065
662.09,17907.44528,0,0.0368517,47.94070374,47.93383664,0.000143064
662.095,17907.44528,0,0.0368517,47.94070324,47.93383614,0.000143064
662.1,17907.44528,0,0.0368517,47.94070274,47.93383564,0.000143064
662.105,17907.44528,0,0.0368517,47.94070224,47.93383514,0.000143064
662.11,17907.44528,0,0.0368517,47.94070174,47.93383464,0.000143064
662.115,17907.44528,0,0.0368517,47.94070124,47.93383415,0.000143064
662.12,17907.44528,0,0.0368517,47.94070074,47.93383365,0.000143064
662.125,17907.44528,0,0.0368517,47.94070024,47.93383315,0.000143064
662.13,17907.44528,0,0.0368517,47.94069974,47.93383265,0.000143064
662.135,17907.44528,0,0.0368517,47.94069924,47.93383215,0.000143064
662.14,17907.44528,0,0.0368517,47.94069874,47.93383165,0.000143064
662.145,17907.44528,0,0.0368517,47.94069824,47.93383115,0.000143064
662.15,17907.44528,0,0.0368517,47.94069775,47.93383065,0.000143064
662.155,17907.44528,0,0.0368517,47.94069725,47.93383015,0.000143064
662.16,17907.44528,0,0.0368517,47.94069675,47.93382965,0.000143064
662.165,17907.44528,0,0.0368517,47.94069625,47.93382915,0.000143064
662.17,17907.44528,0,0.0368517,47.94069575,47.93382865,0.000143064
662.175,17907.44528,0,0.0368517,47.94069525,47.93382815,0.000143064
662.18,17907.44528,0,0.0368517,47.94069475,47.93382765,0.000143064
662.185,17907.44528,0,0.0368517,47.94069425,47.93382715,0.000143064
662.19,17907.44528,0,0.0368517,47.94069375,47.93382666,0.000143064
662.195,17907.44528,0,0.0368517,47.94069325,47.93382616,0.000143064
662.2,17907.44528,0,0.0368517,47.94069275,47.93382566,0.000143064
662.205,17907.44528,0,0.0368517,47.94069225,47.93382516,0.000143064
662.21,17907.44528,0,0.0368517,47.94069175,47.93382466,0.000143064
662.215,17907.44528,0,0.0368517,47.94069125,47.93382416,0.000143064
662.22,17907.44528,0,0.0368517,47.94069075,47.93382366,0.000143064
662.225,17907.44528,0,0.0368517,47.94069025,47.93382316,0.000143064
662.23,17907.44528,0,0.0368517,47.94068976,47.93382266,0.000143064
662.235,17907.44528,0,0.0368517,47.94068926,47.93382216,0.000143064
662.24,17907.44528,0,0.0368517,47.94068876,47.93382166,0.000143064
662.245,17907.44528,0,0.0368517,47.94068826,47.93382116,0.000143064
662.25,17907.44528,0,0.0368517,47.94068776,47.93382066,0.000143064
662.255,17907.44528,0,0.0368517,47.94068726,47.93382016,0.000143064
662.26,17907.44528,0,0.0368517,47.94068676,47.93381967,0.000143064
662.265,17907.44528,0,0.0368517,47.94068626,47.93381917,0.000143064
662.27,17907.44528,0,0.0368517,47.94068576,47.93381867,0.000143064
662.275,17907.44528,0,0.0368517,47.94068526,47.93381817,0.000143064
662.28,17907.44528,0,0.0368517,47.94068476,47.93381767,0.000143064
662.285,17907.44528,0,0.0368517,47.94068426,47.93381717,0.000143064
662.29,17907.44528,0,0.0368517,47.94068376,47.93381667,0.000143064
662.295,17907.44528,0,0.0368517,47.94068326,47.93381617,0.000143064
662.3,17907.44528,0,0.0368517,47.94068276,47.93381567,0.000143064
662.305,17907.44528,0,0.0368517,47.94068226,47.93381517,0.000143064
662.31,17907.44528,0,0.0368517,47.94068176,47.93381467,0.000143064
662.315,17907.44528,0,0.0368517,47.94068127,47.93381417,0.000143064
662.32,17907.44528,0,0.0368517,47.94068077,47.93381367,0.000143064
662.325,17907.44528,0,0.0368517,47.94068027,47.93381317,0.000143064
662.33,17907.44528,0,0.0368517,47.94067977,47.93381267,0.000143064
662.335,17907.44528,0,0.0368517,47.94067927,47.93381218,0.000143064
662.34,17907.44528,0,0.0368517,47.94067877,47.93381168,0.000143064
662.345,17907.44528,0,0.0368517,47.94067827,47.93381118,0.000143064
662.35,17907.44528,0,0.0368517,47.94067777,47.93381068,0.000143064
662.355,17907.44528,0,0.0368517,47.94067727,47.93381018,0.000143064
662.36,17907.44528,0,0.0368517,47.94067677,47.93380968,0.000143064
662.365,17907.44528,0,0.0368517,47.94067627,47.93380918,0.000143064
662.37,17907.44528,0,0.0368517,47.94067577,47.93380868,0.000143064
662.375,17907.44528,0,0.0368517,47.94067527,47.93380818,0.000143064
662.38,17907.44528,0,0.0368517,47.94067477,47.93380768,0.000143064
662.385,17907.44528,0,0.0368517,47.94067427,47.93380718,0.000143064
662.39,17907.44528,0,0.0368517,47.94067377,47.93380668,0.000143064
662.395,17907.44528,0,0.0368517,47.94067328,47.93380618,0.000143064
662.4,17907.44528,0,0.0368517,47.94067278,47.93380568,0.000143064
662.405,17907.44528,0,0.0368517,47.94067228,47.93380519,0.000143064
662.41,17907.44528,0,0.0368517,47.94067178,47.93380469,0.000143064
662.415,17907.44528,0,0.0368517,47.94067128,47.93380419,0.000143064
662.42,17907.44528,0,0.0368517,47.94067078,47.93380369,0.000143064
662.425,17907.44528,0,0.0368517,47.94067028,47.93380319,0.000143064
662.43,17907.44528,0,0.0368517,47.94066978,47.93380269,0.000143064
662.435,17907.44528,0,0.0368517,47.94066928,47.93380219,0.000143064
662.44,17907.44528,0,0.0368517,47.94066878,47.93380169,0.000143064
662.445,17907.44528,0,0.0368517,47.94066828,47.93380119,0.000143064
662.45,17907.44528,0,0.0368517,47.94066778,47.93380069,0.000143064
662.455,17907.44528,0,0.0368517,47.94066728,47.93380019,0.000143064
662.46,17907.44528,0,0.0368517,47.94066678,47.93379969,0.000143064
662.465,17907.44528,0,0.0368517,47.94066628,47.93379919,0.000143064
662.47,17907.44528,0,0.0368517,47.94066578,47.93379869,0.000143064
662.475,17907.44528,0,0.0368517,47.94066529,47.93379819,0.000143064
662.48,17907.44528,0,0.0368517,47.94066479,47.9337977,0.000143064
662.485,17907.44528,0,0.0368517,47.94066429,47.9337972,0.000143064
662.49,17907.44528,0,0.0368517,47.94066379,47.9337967,0.000143064
662.495,17907.44528,0,0.0368517,47.94066329,47.9337962,0.000143064
662.5,17907.44528,0,0.0368517,47.94066279,47.9337957,0.000143064
662.505,17907.44528,0,0.0368517,47.94066229,47.9337952,0.000143064
662.51,17907.44528,0,0.0368517,47.94066179,47.9337947,0.000143064
662.515,17907.44528,0,0.0368517,47.94066129,47.9337942,0.000143064
662.52,17907.44528,0,0.0368517,47.94066079,47.9337937,0.000143064
662.525,17907.44528,0,0.0368517,47.94066029,47.9337932,0.000143064
662.53,17907.44528,0,0.0368517,47.94065979,47.9337927,0.000143064
662.535,17907.44528,0,0.0368517,47.94065929,47.9337922,0.000143064
662.54,17907.44528,0,0.0368517,47.94065879,47.9337917,0.000143064
662.545,17907.44528,0,0.0368517,47.94065829,47.9337912,0.000143064
662.55,17907.44528,0,0.0368517,47.94065779,47.93379071,0.000143064
662.555,17907.44528,0,0.0368517,47.9406573,47.93379021,0.000143064
662.56,17907.44528,0,0.0368517,47.9406568,47.93378971,0.000143064
662.565,17907.44528,0,0.0368517,47.9406563,47.93378921,0.000143064
662.57,17907.44528,0,0.0368517,47.9406558,47.93378871,0.000143064
662.575,17907.44528,0,0.0368517,47.9406553,47.93378821,0.000143064
662.58,17907.44528,0,0.0368517,47.9406548,47.93378771,0.000143064
662.585,17907.44528,0,0.0368517,47.9406543,47.93378721,0.000143064
662.59,17907.44528,0,0.0368517,47.9406538,47.93378671,0.000143064
662.595,17907.44528,0,0.0368517,47.9406533,47.93378621,0.000143064
662.6,17907.44528,0,0.0368517,47.9406528,47.93378571,0.000143064
662.605,17907.44528,0,0.0368517,47.9406523,47.93378521,0.000143064
662.61,17907.44528,0,0.0368517,47.9406518,47.93378471,0.000143064
662.615,17907.44528,0,0.0368517,47.9406513,47.93378421,0.000143064
662.62,17907.44528,0,0.0368517,47.9406508,47.93378371,0.000143064
662.625,17907.44528,0,0.0368517,47.9406503,47.93378322,0.000143064
662.63,17907.44528,0,0.0368517,47.9406498,47.93378272,0.000143064
662.635,17907.44528,0,0.0368517,47.94064931,47.93378222,0.000143064
662.64,17907.44528,0,0.0368517,47.94064881,47.93378172,0.000143064
662.645,17907.44528,0,0.0368517,47.94064831,47.93378122,0.000143064
662.65,17907.44528,0,0.0368517,47.94064781,47.93378072,0.000143064
662.655,17907.44528,0,0.0368517,47.94064731,47.93378022,0.000143064
662.66,17907.44528,0,0.0368517,47.94064681,47.93377972,0.000143064
662.665,17907.44528,0,0.0368517,47.94064631,47.93377922,0.000143064
662.67,17907.44528,0,0.0368517,47.94064581,47.93377872,0.000143064
662.675,17907.44528,0,0.0368517,47.94064531,47.93377822,0.000143064
662.68,17907.44528,0,0.0368517,47.94064481,47.93377772,0.000143064
662.685,17907.44528,0,0.0368517,47.94064431,47.93377722,0.000143064
662.69,17907.44528,0,0.0368517,47.94064381,47.93377672,0.000143064
662.695,17907.44528,0,0.0368517,47.94064331,47.93377623,0.000143064
662.7,17907.44528,0,0.0368517,47.94064281,47.93377573,0.000143064
662.705,17907.44528,0,0.0368517,47.94064231,47.93377523,0.000143064
662.71,17907.44528,0,0.0368517,47.94064181,47.93377473,0.000143064
662.715,17907.44528,0,0.0368517,47.94064132,47.93377423,0.000143064
662.72,17907.44528,0,0.0368517,47.94064082,47.93377373,0.000143064
662.725,17907.44528,0,0.0368517,47.94064032,47.93377323,0.000143064
662.73,17907.44528,0,0.0368517,47.94063982,47.93377273,0.000143064
662.735,17907.44528,0,0.0368517,47.94063932,47.93377223,0.000143064
662.74,17907.44528,0,0.0368517,47.94063882,47.93377173,0.000143064
662.745,17907.44528,0,0.0368517,47.94063832,47.93377123,0.000143064
662.75,17907.44528,0,0.0368517,47.94063782,47.93377073,0.000143064
662.755,17907.44528,0,0.0368517,47.94063732,47.93377023,0.000143064
662.76,17907.44528,0,0.0368517,47.94063682,47.93376973,0.000143064
662.765,17907.44528,0,0.0368517,47.94063632,47.93376923,0.000143064
662.77,17907.44528,0,0.0368517,47.94063582,47.93376874,0.000143064
662.775,17907.44528,0,0.0368517,47.94063532,47.93376824,0.000143064
662.78,17907.44528,0,0.0368517,47.94063482,47.93376774,0.000143064
662.785,17907.44528,0,0.0368517,47.94063432,47.93376724,0.000143064
662.79,17907.44528,0,0.0368517,47.94063382,47.93376674,0.000143064
662.795,17907.44528,0,0.0368517,47.94063332,47.93376624,0.000143064
662.8,17907.44528,0,0.0368517,47.94063283,47.93376574,0.000143064
662.805,17907.44528,0,0.0368517,47.94063233,47.93376524,0.000143064
662.81,17907.44528,0,0.0368517,47.94063183,47.93376474,0.000143064
662.815,17907.44528,0,0.0368517,47.94063133,47.93376424,0.000143064
662.82,17907.44528,0,0.0368517,47.94063083,47.93376374,0.000143064
662.825,17907.44528,0,0.0368517,47.94063033,47.93376324,0.000143064
662.83,17907.44528,0,0.0368517,47.94062983,47.93376274,0.000143064
662.835,17907.44528,0,0.0368517,47.94062933,47.93376224,0.000143064
662.84,17907.44528,0,0.0368517,47.94062883,47.93376175,0.000143064
662.845,17907.44528,0,0.0368517,47.94062833,47.93376125,0.000143064
662.85,17907.44528,0,0.0368517,47.94062783,47.93376075,0.000143064
662.855,17907.44528,0,0.0368517,47.94062733,47.93376025,0.000143064
662.86,17907.44528,0,0.0368517,47.94062683,47.93375975,0.000143064
662.865,17907.44528,0,0.0368517,47.94062633,47.93375925,0.000143064
662.87,17907.44528,0,0.0368517,47.94062583,47.93375875,0.000143064
662.875,17907.44528,0,0.0368517,47.94062533,47.93375825,0.000143064
662.88,17907.44528,0,0.0368517,47.94062484,47.93375775,0.000143064
662.885,17907.44528,0,0.0368517,47.94062434,47.93375725,0.000143064
662.89,17907.44528,0,0.0368517,47.94062384,47.93375675,0.000143064
662.895,17907.44528,0,0.0368517,47.94062334,47.93375625,0.000143064
662.9,17907.44528,0,0.0368517,47.94062284,47.93375575,0.000143064
662.905,17907.44528,0,0.0368517,47.94062234,47.93375525,0.000143064
662.91,17907.44528,0,0.0368517,47.94062184,47.93375475,0.000143064
662.915,17907.44528,0,0.0368517,47.94062134,47.93375426,0.000143064
662.92,17907.44528,0,0.0368517,47.94062084,47.93375376,0.000143064
662.925,17907.44528,0,0.0368517,47.94062034,47.93375326,0.000143064
662.93,17907.44528,0,0.0368517,47.94061984,47.93375276,0.000143064
662.935,17907.44528,0,0.0368517,47.94061934,47.93375226,0.000143064
662.94,17907.44528,0,0.0368517,47.94061884,47.93375176,0.000143064
662.945,17907.44528,0,0.0368517,47.94061834,47.93375126,0.000143064
662.95,17907.44528,0,0.0368517,47.94061784,47.93375076,0.000143064
662.955,17907.44528,0,0.0368517,47.94061734,47.93375026,0.000143064
662.96,17907.44528,0,0.0368517,47.94061685,47.93374976,0.000143064
662.965,17907.44528,0,0.0368517,47.94061635,47.93374926,0.000143064
662.97,17907.44528,0,0.0368517,47.94061585,47.93374876,0.000143064
662.975,17907.44528,0,0.0368517,47.94061535,47.93374826,0.000143064
662.98,17907.44528,0,0.0368517,47.94061485,47.93374776,0.000143064
662.985,17907.44528,0,0.0368517,47.94061435,47.93374727,0.000143064
662.99,17907.44528,0,0.0368517,47.94061385,47.93374677,0.000143064
662.995,17907.44528,0,0.0368517,47.94061335,47.93374627,0.000143064
663,17907.44528,0,0.0368517,47.94061285,47.93374577,0.000143064
663.005,17907.44528,0,0.0368517,47.94061235,47.93374527,0.000143064
663.01,17907.44528,0,0.0368517,47.94061185,47.93374477,0.000143064
663.015,17907.44528,0,0.0368517,47.94061135,47.93374427,0.000143064
663.02,17907.44528,0,0.0368517,47.94061085,47.93374377,0.000143064
663.025,17907.44528,0,0.0368517,47.94061035,47.93374327,0.000143064
663.03,17907.44528,0,0.0368517,47.94060985,47.93374277,0.000143064
663.035,17907.44528,0,0.0368517,47.94060935,47.93374227,0.000143064
663.04,17907.44528,0,0.0368517,47.94060886,47.93374177,0.000143064
663.045,17907.44528,0,0.0368517,47.94060836,47.93374127,0.000143064
663.05,17907.44528,0,0.0368517,47.94060786,47.93374077,0.000143064
663.055,17907.44528,0,0.0368517,47.94060736,47.93374027,0.000143064
663.06,17907.44528,0,0.0368517,47.94060686,47.93373978,0.000143064
663.065,17907.44528,0,0.0368517,47.94060636,47.93373928,0.000143064
663.07,17907.44528,0,0.0368517,47.94060586,47.93373878,0.000143064
663.075,17907.44528,0,0.0368517,47.94060536,47.93373828,0.000143064
663.08,17907.44528,0,0.0368517,47.94060486,47.93373778,0.000143064
663.085,17907.44528,0,0.0368517,47.94060436,47.93373728,0.000143064
663.09,17907.44528,0,0.0368517,47.94060386,47.93373678,0.000143064
663.095,17907.44528,0,0.0368517,47.94060336,47.93373628,0.000143064
663.1,17907.44528,0,0.0368517,47.94060286,47.93373578,0.000143064
663.105,17907.44528,0,0.0368517,47.94060236,47.93373528,0.000143064
663.11,17907.44528,0,0.0368517,47.94060186,47.93373478,0.000143064
663.115,17907.44528,0,0.0368517,47.94060136,47.93373428,0.000143064
663.12,17907.44528,0,0.0368517,47.94060087,47.93373378,0.000143064
663.125,17907.44528,0,0.0368517,47.94060037,47.93373328,0.000143064
663.13,17907.44528,0,0.0368517,47.94059987,47.93373279,0.000143064
663.135,17907.44528,0,0.0368517,47.94059937,47.93373229,0.000143064
663.14,17907.44528,0,0.0368517,47.94059887,47.93373179,0.000143064
663.145,17907.44528,0,0.0368517,47.94059837,47.93373129,0.000143064
663.15,17907.44528,0,0.0368517,47.94059787,47.93373079,0.000143064
663.155,17907.44528,0,0.0368517,47.94059737,47.93373029,0.000143064
663.16,17907.44528,0,0.0368517,47.94059687,47.93372979,0.000143064
663.165,17907.44528,0,0.0368517,47.94059637,47.93372929,0.000143064
663.17,17907.44528,0,0.0368517,47.94059587,47.93372879,0.000143064
663.175,17907.44528,0,0.0368517,47.94059537,47.93372829,0.000143064
663.18,17907.44528,0,0.0368517,47.94059487,47.93372779,0.000143064
663.185,17907.44528,0,0.0368517,47.94059437,47.93372729,0.000143064
663.19,17907.44528,0,0.0368517,47.94059387,47.93372679,0.000143064
663.195,17907.44528,0,0.0368517,47.94059337,47.93372629,0.000143064
663.2,17907.44528,0,0.0368517,47.94059288,47.93372579,0.000143064
663.205,17907.44528,0,0.0368517,47.94059238,47.9337253,0.000143064
663.21,17907.44528,0,0.0368517,47.94059188,47.9337248,0.000143064
663.215,17907.44528,0,0.0368517,47.94059138,47.9337243,0.000143064
663.22,17907.44528,0,0.0368517,47.94059088,47.9337238,0.000143064
663.225,17907.44528,0,0.0368517,47.94059038,47.9337233,0.000143064
663.23,17907.44528,0,0.0368517,47.94058988,47.9337228,0.000143064
663.235,17907.44528,0,0.0368517,47.94058938,47.9337223,0.000143064
663.24,17907.44528,0,0.0368517,47.94058888,47.9337218,0.000143064
663.245,17907.44528,0,0.0368517,47.94058838,47.9337213,0.000143064
663.25,17907.44528,0,0.0368517,47.94058788,47.9337208,0.000143064
663.255,17907.44528,0,0.0368517,47.94058738,47.9337203,0.000143064
663.26,17907.44528,0,0.0368517,47.94058688,47.9337198,0.000143064
663.265,17907.44528,0,0.0368517,47.94058638,47.9337193,0.000143064
663.27,17907.44528,0,0.0368517,47.94058588,47.9337188,0.000143064
663.275,17907.44528,0,0.0368517,47.94058538,47.93371831,0.000143064
663.28,17907.44528,0,0.0368517,47.94058488,47.93371781,0.000143064
663.285,17907.44528,0,0.0368517,47.94058439,47.93371731,0.000143064
663.29,17907.44528,0,0.0368517,47.94058389,47.93371681,0.000143064
663.295,17907.44528,0,0.0368517,47.94058339,47.93371631,0.000143064
663.3,17907.44528,0,0.0368517,47.94058289,47.93371581,0.000143064
663.305,17907.44528,0,0.0368517,47.94058239,47.93371531,0.000143064
663.31,17907.44528,0,0.0368517,47.94058189,47.93371481,0.000143064
663.315,17907.44528,0,0.0368517,47.94058139,47.93371431,0.000143064
663.32,17907.44528,0,0.0368517,47.94058089,47.93371381,0.000143064
663.325,17907.44528,0,0.0368517,47.94058039,47.93371331,0.000143064
663.33,17907.44528,0,0.0368517,47.94057989,47.93371281,0.000143064
663.335,17907.44528,0,0.0368517,47.94057939,47.93371231,0.000143064
663.34,17907.44528,0,0.0368517,47.94057889,47.93371181,0.000143064
663.345,17907.44528,0,0.0368517,47.94057839,47.93371131,0.000143064
663.35,17907.44528,0,0.0368517,47.94057789,47.93371082,0.000143064
663.355,17907.44528,0,0.0368517,47.94057739,47.93371032,0.000143064
663.36,17907.44528,0,0.0368517,47.94057689,47.93370982,0.000143064
663.365,17907.44528,0,0.0368517,47.9405764,47.93370932,0.000143064
663.37,17907.44528,0,0.0368517,47.9405759,47.93370882,0.000143064
663.375,17907.44528,0,0.0368517,47.9405754,47.93370832,0.000143064
663.38,17907.44528,0,0.0368517,47.9405749,47.93370782,0.000143064
663.385,17907.44528,0,0.0368517,47.9405744,47.93370732,0.000143064
663.39,17907.44528,0,0.0368517,47.9405739,47.93370682,0.000143064
663.395,17907.44528,0,0.0368517,47.9405734,47.93370632,0.000143064
663.4,17907.44528,0,0.0368517,47.9405729,47.93370582,0.000143064
663.405,17907.44528,0,0.0368517,47.9405724,47.93370532,0.000143064
663.41,17907.44528,0,0.0368517,47.9405719,47.93370482,0.000143064
663.415,17907.44528,0,0.0368517,47.9405714,47.93370432,0.000143064
663.42,17907.44528,0,0.0368517,47.9405709,47.93370383,0.000143064
663.425,17907.44528,0,0.0368517,47.9405704,47.93370333,0.000143064
663.43,17907.44528,0,0.0368517,47.9405699,47.93370283,0.000143064
663.435,17907.44528,0,0.0368517,47.9405694,47.93370233,0.000143064
663.44,17907.44528,0,0.0368517,47.9405689,47.93370183,0.000143064
663.445,17907.44528,0,0.0368517,47.94056841,47.93370133,0.000143064
663.45,17907.44528,0,0.0368517,47.94056791,47.93370083,0.000143064
663.455,17907.44528,0,0.0368517,47.94056741,47.93370033,0.000143064
663.46,17907.44528,0,0.0368517,47.94056691,47.93369983,0.000143064
663.465,17907.44528,0,0.0368517,47.94056641,47.93369933,0.000143064
663.47,17907.44528,0,0.0368517,47.94056591,47.93369883,0.000143064
663.475,17907.44528,0,0.0368517,47.94056541,47.93369833,0.000143064
663.48,17907.44528,0,0.0368517,47.94056491,47.93369783,0.000143064
663.485,17907.44528,0,0.0368517,47.94056441,47.93369733,0.000143064
663.49,17907.44528,0,0.0368517,47.94056391,47.93369684,0.000143064
663.495,17907.44528,0,0.0368517,47.94056341,47.93369634,0.000143064
663.5,17907.44528,0,0.0368517,47.94056291,47.93369584,0.000143064
663.505,17907.44528,0,0.0368517,47.94056241,47.93369534,0.000143064
663.51,17907.44528,0,0.0368517,47.94056191,47.93369484,0.000143064
663.515,17907.44528,0,0.0368517,47.94056141,47.93369434,0.000143064
663.52,17907.44528,0,0.0368517,47.94056091,47.93369384,0.000143064
663.525,17907.44528,0,0.0368517,47.94056042,47.93369334,0.000143064
663.53,17907.44528,0,0.0368517,47.94055992,47.93369284,0.000143064
663.535,17907.44528,0,0.0368517,47.94055942,47.93369234,0.000143064
663.54,17907.44528,0,0.0368517,47.94055892,47.93369184,0.000143064
663.545,17907.44528,0,0.0368517,47.94055842,47.93369134,0.000143064
663.55,17907.44528,0,0.0368517,47.94055792,47.93369084,0.000143064
663.555,17907.44528,0,0.0368517,47.94055742,47.93369034,0.000143064
663.56,17907.44528,0,0.0368517,47.94055692,47.93368984,0.000143064
663.565,17907.44528,0,0.0368517,47.94055642,47.93368935,0.000143064
663.57,17907.44528,0,0.0368517,47.94055592,47.93368885,0.000143064
663.575,17907.44528,0,0.0368517,47.94055542,47.93368835,0.000143064
663.58,17907.44528,0,0.0368517,47.94055492,47.93368785,0.000143064
663.585,17907.44528,0,0.0368517,47.94055442,47.93368735,0.000143064
663.59,17907.44528,0,0.0368517,47.94055392,47.93368685,0.000143064
663.595,17907.44528,0,0.0368517,47.94055342,47.93368635,0.000143064
663.6,17907.44528,0,0.0368517,47.94055292,47.93368585,0.000143064
663.605,17907.44528,0,0.0368517,47.94055243,47.93368535,0.000143064
663.61,17907.44528,0,0.0368517,47.94055193,47.93368485,0.000143064
663.615,17907.44528,0,0.0368517,47.94055143,47.93368435,0.000143064
663.62,17907.44528,0,0.0368517,47.94055093,47.93368385,0.000143064
663.625,17907.44528,0,0.0368517,47.94055043,47.93368335,0.000143064
663.63,17907.44528,0,0.0368517,47.94054993,47.93368285,0.000143064
663.635,17907.44528,0,0.0368517,47.94054943,47.93368236,0.000143064
663.64,17907.44528,0,0.0368517,47.94054893,47.93368186,0.000143064
663.645,17907.44528,0,0.0368517,47.94054843,47.93368136,0.000143064
663.65,17907.44528,0,0.0368517,47.94054793,47.93368086,0.000143064
663.655,17907.44528,0,0.0368517,47.94054743,47.93368036,0.000143064
663.66,17907.44528,0,0.0368517,47.94054693,47.93367986,0.000143064
663.665,17907.44528,0,0.0368517,47.94054643,47.93367936,0.000143064
663.67,17907.44528,0,0.0368517,47.94054593,47.93367886,0.000143064
663.675,17907.44528,0,0.0368517,47.94054543,47.93367836,0.000143064
663.68,17907.44528,0,0.0368517,47.94054493,47.93367786,0.000143064
663.685,17907.44528,0,0.0368517,47.94054444,47.93367736,0.000143064
663.69,17907.44528,0,0.0368517,47.94054394,47.93367686,0.000143064
663.695,17907.44528,0,0.0368517,47.94054344,47.93367636,0.000143064
663.7,17907.44528,0,0.0368517,47.94054294,47.93367586,0.000143064
663.705,17907.44528,0,0.0368517,47.94054244,47.93367536,0.000143064
663.71,17907.44528,0,0.0368517,47.94054194,47.93367487,0.000143064
663.715,17907.44528,0,0.0368517,47.94054144,47.93367437,0.000143064
663.72,17907.44528,0,0.0368517,47.94054094,47.93367387,0.000143064
663.725,17907.44528,0,0.0368517,47.94054044,47.93367337,0.000143064
