time,energy.y,superCap.capacitor.v
491.17,-133198.8153,41.95696997
491.18,-133198.8153,41.9569691
491.19,-133198.8153,41.95696822
491.2,-133198.8153,41.95696735
491.21,-133198.8153,41.95696647
491.22,-133198.8153,41.9569656
491.23,-133198.8153,41.95696473
491.24,-133198.8153,41.95696385
491.25,-133198.8153,41.95696298
491.26,-133198.8153,41.9569621
491.27,-133198.8153,41.95696123
491.28,-133198.8153,41.95696036
491.29,-133198.8153,41.95695948
491.3,-133198.8153,41.95695861
491.31,-133198.8153,41.95695773
491.32,-133198.8153,41.95695686
491.33,-133198.8153,41.95695598
491.34,-133198.8153,41.95695511
491.35,-133198.8153,41.95695424
491.36,-133198.8153,41.95695336
491.37,-133198.8153,41.95695249
491.38,-133198.8153,41.95695161
491.39,-133198.8153,41.95695074
491.4,-133198.8153,41.95694987
491.41,-133198.8153,41.95694899
491.42,-133198.8153,41.95694812
491.43,-133198.8153,41.95694724
491.44,-133198.8153,41.95694637
491.45,-133198.8153,41.9569455
491.46,-133198.8153,41.95694462
491.47,-133198.8153,41.95694375
491.48,-133198.8153,41.95694287
491.49,-133198.8153,41.956942
491.5,-133198.8153,41.95694113
491.51,-133198.8153,41.95694025
491.52,-133198.8153,41.95693938
491.53,-133198.8153,41.9569385
491.54,-133198.8153,41.95693763
491.55,-133198.8153,41.95693675
491.56,-133198.8153,41.95693588
491.57,-133198.8153,41.95693501
491.58,-133198.8153,41.95693413
491.59,-133198.8153,41.95693326
491.6,-133198.8153,41.95693238
491.61,-133198.8153,41.95693151
491.62,-133198.8153,41.95693064
491.63,-133198.8153,41.95692976
491.64,-133198.8153,41.95692889
491.65,-133198.8153,41.95692801
491.66,-133198.8153,41.95692714
491.67,-133198.8153,41.95692627
491.68,-133198.8153,41.95692539
491.69,-133198.8153,41.95692452
491.7,-133198.8153,41.95692364
491.71,-133198.8153,41.95692277
491.72,-133198.8153,41.95692189
491.73,-133198.8153,41.95692102
491.74,-133198.8153,41.95692015
491.75,-133198.8153,41.95691927
491.76,-133198.8153,41.9569184
491.77,-133198.8153,41.95691752
491.78,-133198.8153,41.95691665
491.79,-133198.8153,41.95691578
491.8,-133198.8153,41.9569149
491.81,-133198.8153,41.95691403
491.82,-133198.8153,41.95691315
491.83,-133198.8153,41.95691228
491.84,-133198.8153,41.95691141
491.85,-133198.8153,41.95691053
491.86,-133198.8153,41.95690966
491.87,-133198.8153,41.95690878
491.88,-133198.8153,41.95690791
491.89,-133198.8153,41.95690704
491.9,-133198.8153,41.95690616
491.91,-133198.8153,41.95690529
491.92,-133198.8153,41.95690441
491.93,-133198.8153,41.95690354
491.94,-133198.8153,41.95690266
491.95,-133198.8153,41.95690179
491.96,-133198.8153,41.95690092
491.97,-133198.8153,41.95690004
491.98,-133198.8153,41.95689917
491.99,-133198.8153,41.95689829
492,-133198.8153,41.95689742
492.01,-133198.8153,41.95689655
492.02,-133198.8153,41.95689567
492.03,-133198.8153,41.9568948
492.04,-133198.8153,41.95689392
492.05,-133198.8153,41.95689305
492.06,-133198.8153,41.95689218
492.07,-133198.8153,41.9568913
492.08,-133198.8153,41.95689043
492.09,-133198.8153,41.95688955
492.1,-133198.8153,41.95688868
492.11,-133198.8153,41.9568878
492.12,-133198.8153,41.95688693
492.13,-133198.8153,41.95688606
492.14,-133198.8153,41.95688518
492.15,-133198.8153,41.95688431
492.16,-133198.8153,41.95688343
492.17,-133198.8153,41.95688256
492.18,-133198.8153,41.95688169
492.19,-133198.8153,41.95688081
492.2,-133198.8153,41.95687994
492.21,-133198.8153,41.95687906
492.22,-133198.8153,41.95687819
492.23,-133198.8153,41.95687732
492.24,-133198.8153,41.95687644
492.25,-133198.8153,41.95687557
492.26,-133198.8153,41.95687469
492.27,-133198.8153,41.95687382
492.28,-133198.8153,41.95687295
492.29,-133198.8153,41.95687207
492.3,-133198.8153,41.9568712
492.31,-133198.8153,41.95687032
492.32,-133198.8153,41.95686945
492.33,-133198.8153,41.95686857
492.34,-133198.8153,41.9568677
492.35,-133198.8153,41.95686683
492.36,-133198.8153,41.95686595
492.37,-133198.8153,41.95686508
492.38,-133198.8153,41.9568642
492.39,-133198.8153,41.95686333
492.4,-133198.8153,41.95686246
492.41,-133198.8153,41.95686158
492.42,-133198.8153,41.95686071
492.43,-133198.8153,41.95685983
492.44,-133198.8153,41.95685896
492.45,-133198.8153,41.95685809
492.46,-133198.8153,41.95685721
492.47,-133198.8153,41.95685634
492.48,-133198.8153,41.95685546
492.49,-133198.8153,41.95685459
492.5,-133198.8153,41.95685372
492.51,-133198.8153,41.95685284
492.52,-133198.8153,41.95685197
492.53,-133198.8153,41.95685109
492.54,-133198.8153,41.95685022
492.55,-133198.8153,41.95684934
492.56,-133198.8153,41.95684847
492.57,-133198.8153,41.9568476
492.58,-133198.8153,41.95684672
492.59,-133198.8153,41.95684585
492.6,-133198.8153,41.95684497
492.61,-133198.8153,41.9568441
492.62,-133198.8153,41.95684323
492.63,-133198.8153,41.95684235
492.64,-133198.8153,41.95684148
492.65,-133198.8153,41.9568406
492.66,-133198.8153,41.95683973
492.67,-133198.8153,41.95683886
492.68,-133198.8153,41.95683798
492.69,-133198.8153,41.95683711
492.7,-133198.8153,41.95683623
492.71,-133198.8153,41.95683536
492.72,-133198.8153,41.95683448
492.73,-133198.8153,41.95683361
492.74,-133198.8153,41.95683274
492.75,-133198.8153,41.95683186
492.76,-133198.8153,41.95683099
492.77,-133198.8153,41.95683011
492.78,-133198.8153,41.95682924
492.79,-133198.8153,41.95682837
492.8,-133198.8153,41.95682749
492.81,-133198.8153,41.95682662
492.82,-133198.8153,41.95682574
492.83,-133198.8153,41.95682487
492.84,-133198.8153,41.956824
492.85,-133198.8153,41.95682312
492.86,-133198.8153,41.95682225
492.87,-133198.8153,41.95682137
492.88,-133198.8153,41.9568205
492.89,-133198.8153,41.95681963
492.9,-133198.8153,41.95681875
492.91,-133198.8153,41.95681788
492.92,-133198.8153,41.956817
492.93,-133198.8153,41.95681613
492.94,-133198.8153,41.95681525
492.95,-133198.8153,41.95681438
492.96,-133198.8153,41.95681351
492.97,-133198.8153,41.95681263
492.98,-133198.8153,41.95681176
492.99,-133198.8153,41.95681088
493,-133198.8153,41.95681001
493.01,-133198.8153,41.95680914
493.02,-133198.8153,41.95680826
493.03,-133198.8153,41.95680739
493.04,-133198.8153,41.95680651
493.05,-133198.8153,41.95680564
493.06,-133198.8153,41.95680477
493.07,-133198.8153,41.95680389
493.08,-133198.8153,41.95680302
493.09,-133198.8153,41.95680214
493.1,-133198.8153,41.95680127
493.11,-133198.8153,41.95680039
493.12,-133198.8153,41.95679952
493.13,-133198.8153,41.95679865
493.14,-133198.8153,41.95679777
493.15,-133198.8153,41.9567969
493.16,-133198.8153,41.95679602
493.17,-133198.8153,41.95679515
493.18,-133198.8153,41.95679428
493.19,-133198.8153,41.9567934
493.2,-133198.8153,41.95679253
493.21,-133198.8153,41.95679165
493.22,-133198.8153,41.95679078
493.23,-133198.8153,41.95678991
493.24,-133198.8153,41.95678903
493.25,-133198.8153,41.95678816
493.26,-133198.8153,41.95678728
493.27,-133198.8153,41.95678641
493.28,-133198.8153,41.95678554
493.29,-133198.8153,41.95678466
493.3,-133198.8153,41.95678379
493.31,-133198.8153,41.95678291
493.32,-133198.8153,41.95678204
493.33,-133198.8153,41.95678116
493.34,-133198.8153,41.95678029
493.35,-133198.8153,41.95677942
493.36,-133198.8153,41.95677854
493.37,-133198.8153,41.95677767
493.38,-133198.8153,41.95677679
493.39,-133198.8153,41.95677592
493.4,-133198.8153,41.95677505
493.41,-133198.8153,41.95677417
493.42,-133198.8153,41.9567733
493.43,-133198.8153,41.95677242
493.44,-133198.8153,41.95677155
493.45,-133198.8153,41.95677068
493.46,-133198.8153,41.9567698
493.47,-133198.8153,41.95676893
493.48,-133198.8153,41.95676805
493.49,-133198.8153,41.95676718
493.5,-133198.8153,41.9567663
493.51,-133198.8153,41.95676543
493.52,-133198.8153,41.95676456
493.53,-133198.8153,41.95676368
493.54,-133198.8153,41.95676281
493.55,-133198.8153,41.95676193
493.56,-133198.8153,41.95676106
493.57,-133198.8153,41.95676019
493.58,-133198.8153,41.95675931
493.59,-133198.8153,41.95675844
493.6,-133198.8153,41.95675756
493.61,-133198.8153,41.95675669
493.62,-133198.8153,41.95675582
493.63,-133198.8153,41.95675494
493.64,-133198.8153,41.95675407
493.65,-133198.8153,41.95675319
493.66,-133198.8153,41.95675232
493.67,-133198.8153,41.95675145
493.68,-133198.8153,41.95675057
493.69,-133198.8153,41.9567497
493.7,-133198.8153,41.95674882
493.71,-133198.8153,41.95674795
493.72,-133198.8153,41.95674707
493.73,-133198.8153,41.9567462
493.74,-133198.8153,41.95674533
493.75,-133198.8153,41.95674445
493.76,-133198.8153,41.95674358
493.77,-133198.8153,41.9567427
493.78,-133198.8153,41.95674183
493.79,-133198.8153,41.95674096
493.8,-133198.8153,41.95674008
493.81,-133198.8153,41.95673921
493.82,-133198.8153,41.95673833
493.83,-133198.8153,41.95673746
493.84,-133198.8153,41.95673659
493.85,-133198.8153,41.95673571
493.86,-133198.8153,41.95673484
493.87,-133198.8153,41.95673396
493.88,-133198.8153,41.95673309
493.89,-133198.8153,41.95673222
493.9,-133198.8153,41.95673134
493.91,-133198.8153,41.95673047
493.92,-133198.8153,41.95672959
493.93,-133198.8153,41.95672872
493.94,-133198.8153,41.95672784
493.95,-133198.8153,41.95672697
493.96,-133198.8153,41.9567261
493.97,-133198.8153,41.95672522
493.98,-133198.8153,41.95672435
493.99,-133198.8153,41.95672347
494,-133198.8153,41.9567226
494.01,-133198.8153,41.95672173
494.02,-133198.8153,41.95672085
494.03,-133198.8153,41.95671998
494.04,-133198.8153,41.9567191
494.05,-133198.8153,41.95671823
494.06,-133198.8153,41.95671736
494.07,-133198.8153,41.95671648
494.08,-133198.8153,41.95671561
494.09,-133198.8153,41.95671473
494.1,-133198.8153,41.95671386
494.11,-133198.8153,41.95671298
494.12,-133198.8153,41.95671211
494.13,-133198.8153,41.95671124
494.14,-133198.8153,41.95671036
494.15,-133198.8153,41.95670949
494.16,-133198.8153,41.95670861
494.17,-133198.8153,41.95670774
494.18,-133198.8153,41.95670687
494.19,-133198.8153,41.95670599
494.2,-133198.8153,41.95670512
494.21,-133198.8153,41.95670424
494.22,-133198.8153,41.95670337
494.23,-133198.8153,41.9567025
494.24,-133198.8153,41.95670162
494.25,-133198.8153,41.95670075
494.26,-133198.8153,41.95669987
494.27,-133198.8153,41.956699
494.28,-133198.8153,41.95669813
494.29,-133198.8153,41.95669725
494.3,-133198.8153,41.95669638
494.31,-133198.8153,41.9566955
494.32,-133198.8153,41.95669463
494.33,-133198.8153,41.95669375
494.34,-133198.8153,41.95669288
494.35,-133198.8153,41.95669201
494.36,-133198.8153,41.95669113
494.37,-133198.8153,41.95669026
494.38,-133198.8153,41.95668938
494.39,-133198.8153,41.95668851
494.4,-133198.8153,41.95668764
494.41,-133198.8153,41.95668676
494.42,-133198.8153,41.95668589
494.43,-133198.8153,41.95668501
494.44,-133198.8153,41.95668414
494.45,-133198.8153,41.95668327
494.46,-133198.8153,41.95668239
494.47,-133198.8153,41.95668152
494.48,-133198.8153,41.95668064
494.49,-133198.8153,41.95667977
494.5,-133198.8153,41.9566789
494.51,-133198.8153,41.95667802
494.52,-133198.8153,41.95667715
494.53,-133198.8153,41.95667627
494.54,-133198.8153,41.9566754
494.55,-133198.8153,41.95667452
494.56,-133198.8153,41.95667365
494.57,-133198.8153,41.95667278
494.58,-133198.8153,41.9566719
494.59,-133198.8153,41.95667103
494.6,-133198.8153,41.95667015
494.61,-133198.8153,41.95666928
494.62,-133198.8153,41.95666841
494.63,-133198.8153,41.95666753
494.64,-133198.8153,41.95666666
494.65,-133198.8153,41.95666578
494.66,-133198.8153,41.95666491
494.67,-133198.8153,41.95666404
494.68,-133198.8153,41.95666316
494.69,-133198.8153,41.95666229
494.7,-133198.8153,41.95666141
494.71,-133198.8153,41.95666054
494.72,-133198.8153,41.95665967
494.73,-133198.8153,41.95665879
494.74,-133198.8153,41.95665792
494.75,-133198.8153,41.95665704
494.76,-133198.8153,41.95665617
494.77,-133198.8153,41.95665529
494.78,-133198.8153,41.95665442
494.79,-133198.8153,41.95665355
494.8,-133198.8153,41.95665267
494.81,-133198.8153,41.9566518
494.82,-133198.8153,41.95665092
494.83,-133198.8153,41.95665005
494.84,-133198.8153,41.95664918
494.85,-133198.8153,41.9566483
494.86,-133198.8153,41.95664743
494.87,-133198.8153,41.95664655
494.88,-133198.8153,41.95664568
494.89,-133198.8153,41.95664481
494.9,-133198.8153,41.95664393
494.91,-133198.8153,41.95664306
494.92,-133198.8153,41.95664218
494.93,-133198.8153,41.95664131
494.94,-133198.8153,41.95664043
494.95,-133198.8153,41.95663956
494.96,-133198.8153,41.95663869
494.97,-133198.8153,41.95663781
494.98,-133198.8153,41.95663694
494.99,-133198.8153,41.95663606
495,-133198.8153,41.95663519
495.01,-133198.8153,41.95663432
495.02,-133198.8153,41.95663344
495.03,-133198.8153,41.95663257
495.04,-133198.8153,41.95663169
495.05,-133198.8153,41.95663082
495.06,-133198.8153,41.95662995
495.07,-133198.8153,41.95662907
495.08,-133198.8153,41.9566282
495.09,-133198.8153,41.95662732
495.1,-133198.8153,41.95662645
495.11,-133198.8153,41.95662558
495.12,-133198.8153,41.9566247
495.13,-133198.8153,41.95662383
495.14,-133198.8153,41.95662295
495.15,-133198.8153,41.95662208
495.16,-133198.8153,41.9566212
495.17,-133198.8153,41.95662033
495.18,-133198.8153,41.95661946
495.19,-133198.8153,41.95661858
495.2,-133198.8153,41.95661771
495.21,-133198.8153,41.95661683
495.22,-133198.8153,41.95661596
495.23,-133198.8153,41.95661509
495.24,-133198.8153,41.95661421
495.25,-133198.8153,41.95661334
495.26,-133198.8153,41.95661246
495.27,-133198.8153,41.95661159
495.28,-133198.8153,41.95661072
495.29,-133198.8153,41.95660984
495.3,-133198.8153,41.95660897
495.31,-133198.8153,41.95660809
495.32,-133198.8153,41.95660722
495.33,-133198.8153,41.95660635
495.34,-133198.8153,41.95660547
495.35,-133198.8153,41.9566046
495.36,-133198.8153,41.95660372
495.37,-133198.8153,41.95660285
495.38,-133198.8153,41.95660197
495.39,-133198.8153,41.9566011
495.4,-133198.8153,41.95660023
495.41,-133198.8153,41.95659935
495.42,-133198.8153,41.95659848
495.43,-133198.8153,41.9565976
495.44,-133198.8153,41.95659673
495.45,-133198.8153,41.95659586
495.46,-133198.8153,41.95659498
495.47,-133198.8153,41.95659411
495.48,-133198.8153,41.95659323
495.49,-133198.8153,41.95659236
495.5,-133198.8153,41.95659149
495.51,-133198.8153,41.95659061
495.52,-133198.8153,41.95658974
495.53,-133198.8153,41.95658886
495.54,-133198.8153,41.95658799
495.55,-133198.8153,41.95658712
495.56,-133198.8153,41.95658624
495.57,-133198.8153,41.95658537
495.58,-133198.8153,41.95658449
495.59,-133198.8153,41.95658362
495.6,-133198.8153,41.95658274
495.61,-133198.8153,41.95658187
495.62,-133198.8153,41.956581
495.63,-133198.8153,41.95658012
495.64,-133198.8153,41.95657925
495.65,-133198.8153,41.95657837
495.66,-133198.8153,41.9565775
495.67,-133198.8153,41.95657663
495.68,-133198.8153,41.95657575
495.69,-133198.8153,41.95657488
495.7,-133198.8153,41.956574
495.71,-133198.8153,41.95657313
495.72,-133198.8153,41.95657226
495.73,-133198.8153,41.95657138
495.74,-133198.8153,41.95657051
495.75,-133198.8153,41.95656963
495.76,-133198.8153,41.95656876
495.77,-133198.8153,41.95656788
495.78,-133198.8153,41.95656701
495.79,-133198.8153,41.95656614
495.8,-133198.8153,41.95656526
495.81,-133198.8153,41.95656439
495.82,-133198.8153,41.95656351
495.83,-133198.8153,41.95656264
495.84,-133198.8153,41.95656177
495.85,-133198.8153,41.95656089
495.86,-133198.8153,41.95656002
495.87,-133198.8153,41.95655914
495.88,-133198.8153,41.95655827
495.89,-133198.8153,41.9565574
495.9,-133198.8153,41.95655652
495.91,-133198.8153,41.95655565
495.92,-133198.8153,41.95655477
495.93,-133198.8153,41.9565539
495.94,-133198.8153,41.95655303
495.95,-133198.8153,41.95655215
495.96,-133198.8153,41.95655128
495.97,-133198.8153,41.9565504
495.98,-133198.8153,41.95654953
495.99,-133198.8153,41.95654865
496,-133198.8153,41.95654778
496.01,-133198.8153,41.95654691
496.02,-133198.8153,41.95654603
496.03,-133198.8153,41.95654516
496.04,-133198.8153,41.95654428
496.05,-133198.8153,41.95654341
496.06,-133198.8153,41.95654254
496.07,-133198.8153,41.95654166
496.08,-133198.8153,41.95654079
496.09,-133198.8153,41.95653991
496.1,-133198.8153,41.95653904
496.11,-133198.8153,41.95653817
496.12,-133198.8153,41.95653729
496.13,-133198.8153,41.95653642
496.14,-133198.8153,41.95653554
496.15,-133198.8153,41.95653467
496.16,-133198.8153,41.9565338
496.17,-133198.8153,41.95653292
496.18,-133198.8153,41.95653205
496.19,-133198.8153,41.95653117
496.2,-133198.8153,41.9565303
496.21,-133198.8153,41.95652942
496.22,-133198.8153,41.95652855
496.23,-133198.8153,41.95652768
496.24,-133198.8153,41.9565268
496.25,-133198.8153,41.95652593
496.26,-133198.8153,41.95652505
496.27,-133198.8153,41.95652418
496.28,-133198.8153,41.95652331
496.29,-133198.8153,41.95652243
496.3,-133198.8153,41.95652156
496.31,-133198.8153,41.95652068
496.32,-133198.8153,41.95651981
496.33,-133198.8153,41.95651894
496.34,-133198.8153,41.95651806
496.35,-133198.8153,41.95651719
496.36,-133198.8153,41.95651631
496.37,-133198.8153,41.95651544
496.38,-133198.8153,41.95651457
496.39,-133198.8153,41.95651369
496.4,-133198.8153,41.95651282
496.41,-133198.8153,41.95651194
496.42,-133198.8153,41.95651107
496.43,-133198.8153,41.95651019
496.44,-133198.8153,41.95650932
496.45,-133198.8153,41.95650845
496.46,-133198.8153,41.95650757
496.47,-133198.8153,41.9565067
496.48,-133198.8153,41.95650582
496.49,-133198.8153,41.95650495
496.5,-133198.8153,41.95650408
496.51,-133198.8153,41.9565032
496.52,-133198.8153,41.95650233
496.53,-133198.8153,41.95650145
496.54,-133198.8153,41.95650058
496.55,-133198.8153,41.95649971
496.56,-133198.8153,41.95649883
496.57,-133198.8153,41.95649796
496.58,-133198.8153,41.95649708
496.59,-133198.8153,41.95649621
496.6,-133198.8153,41.95649534
496.61,-133198.8153,41.95649446
496.62,-133198.8153,41.95649359
496.63,-133198.8153,41.95649271
496.64,-133198.8153,41.95649184
496.65,-133198.8153,41.95649096
496.66,-133198.8153,41.95649009
496.67,-133198.8153,41.95648922
496.68,-133198.8153,41.95648834
496.69,-133198.8153,41.95648747
496.7,-133198.8153,41.95648659
496.71,-133198.8153,41.95648572
496.72,-133198.8153,41.95648485
496.73,-133198.8153,41.95648397
496.74,-133198.8153,41.9564831
496.75,-133198.8153,41.95648222
496.76,-133198.8153,41.95648135
496.77,-133198.8153,41.95648048
496.78,-133198.8153,41.9564796
496.79,-133198.8153,41.95647873
496.8,-133198.8153,41.95647785
496.81,-133198.8153,41.95647698
496.82,-133198.8153,41.95647611
496.83,-133198.8153,41.95647523
496.84,-133198.8153,41.95647436
496.85,-133198.8153,41.95647348
496.86,-133198.8153,41.95647261
496.87,-133198.8153,41.95647173
496.88,-133198.8153,41.95647086
496.89,-133198.8153,41.95646999
496.9,-133198.8153,41.95646911
496.91,-133198.8153,41.95646824
496.92,-133198.8153,41.95646736
496.93,-133198.8153,41.95646649
496.94,-133198.8153,41.95646562
496.95,-133198.8153,41.95646474
496.96,-133198.8153,41.95646387
496.97,-133198.8153,41.95646299
496.98,-133198.8153,41.95646212
496.99,-133198.8153,41.95646125
497,-133198.8153,41.95646037
497.01,-133198.8153,41.9564595
497.02,-133198.8153,41.95645862
497.03,-133198.8153,41.95645775
497.04,-133198.8153,41.95645687
497.05,-133198.8153,41.956456
497.06,-133198.8153,41.95645513
497.07,-133198.8153,41.95645425
497.08,-133198.8153,41.95645338
497.09,-133198.8153,41.9564525
497.1,-133198.8153,41.95645163
497.11,-133198.8153,41.95645076
497.12,-133198.8153,41.95644988
497.13,-133198.8153,41.95644901
497.14,-133198.8153,41.95644813
497.15,-133198.8153,41.95644726
497.16,-133198.8153,41.95644639
497.17,-133198.8153,41.95644551
497.18,-133198.8153,41.95644464
497.19,-133198.8153,41.95644376
497.2,-133198.8153,41.95644289
497.21,-133198.8153,41.95644202
497.22,-133198.8153,41.95644114
497.23,-133198.8153,41.95644027
497.24,-133198.8153,41.95643939
497.25,-133198.8153,41.95643852
497.26,-133198.8153,41.95643764
497.27,-133198.8153,41.95643677
497.28,-133198.8153,41.9564359
497.29,-133198.8153,41.95643502
497.3,-133198.8153,41.95643415
497.31,-133198.8153,41.95643327
497.32,-133198.8153,41.9564324
497.33,-133198.8153,41.95643153
497.34,-133198.8153,41.95643065
497.35,-133198.8153,41.95642978
497.36,-133198.8153,41.9564289
497.37,-133198.8153,41.95642803
497.38,-133198.8153,41.95642716
497.39,-133198.8153,41.95642628
497.4,-133198.8153,41.95642541
497.41,-133198.8153,41.95642453
497.42,-133198.8153,41.95642366
497.43,-133198.8153,41.95642279
497.44,-133198.8153,41.95642191
497.45,-133198.8153,41.95642104
497.46,-133198.8153,41.95642016
497.47,-133198.8153,41.95641929
497.48,-133198.8153,41.95641841
497.49,-133198.8153,41.95641754
497.5,-133198.8153,41.95641667
497.51,-133198.8153,41.95641579
497.52,-133198.8153,41.95641492
497.53,-133198.8153,41.95641404
497.54,-133198.8153,41.95641317
497.55,-133198.8153,41.9564123
497.56,-133198.8153,41.95641142
497.57,-133198.8153,41.95641055
497.58,-133198.8153,41.95640967
497.59,-133198.8153,41.9564088
497.6,-133198.8153,41.95640793
497.61,-133198.8153,41.95640705
497.62,-133198.8153,41.95640618
497.63,-133198.8153,41.9564053
497.64,-133198.8153,41.95640443
497.65,-133198.8153,41.95640356
497.66,-133198.8153,41.95640268
497.67,-133198.8153,41.95640181
497.68,-133198.8153,41.95640093
497.69,-133198.8153,41.95640006
497.7,-133198.8153,41.95639918
497.71,-133198.8153,41.95639831
497.72,-133198.8153,41.95639744
497.73,-133198.8153,41.95639656
497.74,-133198.8153,41.95639569
497.75,-133198.8153,41.95639481
497.76,-133198.8153,41.95639394
497.77,-133198.8153,41.95639307
497.78,-133198.8153,41.95639219
497.79,-133198.8153,41.95639132
497.8,-133198.8153,41.95639044
497.81,-133198.8153,41.95638957
497.82,-133198.8153,41.9563887
497.83,-133198.8153,41.95638782
497.84,-133198.8153,41.95638695
497.85,-133198.8153,41.95638607
497.86,-133198.8153,41.9563852
497.87,-133198.8153,41.95638433
497.88,-133198.8153,41.95638345
497.89,-133198.8153,41.95638258
497.9,-133198.8153,41.9563817
497.91,-133198.8153,41.95638083
497.92,-133198.8153,41.95637995
497.93,-133198.8153,41.95637908
497.94,-133198.8153,41.95637821
497.95,-133198.8153,41.95637733
497.96,-133198.8153,41.95637646
497.97,-133198.8153,41.95637558
497.98,-133198.8153,41.95637471
497.99,-133198.8153,41.95637384
498,-133198.8153,41.95637296
498.01,-133198.8153,41.95637209
498.02,-133198.8153,41.95637121
498.03,-133198.8153,41.95637034
498.04,-133198.8153,41.95636947
498.05,-133198.8153,41.95636859
498.06,-133198.8153,41.95636772
498.07,-133198.8153,41.95636684
498.08,-133198.8153,41.95636597
498.09,-133198.8153,41.9563651
498.1,-133198.8153,41.95636422
498.11,-133198.8153,41.95636335
498.12,-133198.8153,41.95636247
498.13,-133198.8153,41.9563616
498.14,-133198.8153,41.95636072
498.15,-133198.8153,41.95635985
498.16,-133198.8153,41.95635898
498.17,-133198.8153,41.9563581
498.18,-133198.8153,41.95635723
498.19,-133198.8153,41.95635635
498.2,-133198.8153,41.95635548
498.21,-133198.8153,41.95635461
498.22,-133198.8153,41.95635373
498.23,-133198.8153,41.95635286
498.24,-133198.8153,41.95635198
498.25,-133198.8153,41.95635111
498.26,-133198.8153,41.95635024
498.27,-133198.8153,41.95634936
498.28,-133198.8153,41.95634849
498.29,-133198.8153,41.95634761
498.3,-133198.8153,41.95634674
498.31,-133198.8153,41.95634587
498.32,-133198.8153,41.95634499
498.33,-133198.8153,41.95634412
498.34,-133198.8153,41.95634324
498.35,-133198.8153,41.95634237
498.36,-133198.8153,41.95634149
498.37,-133198.8153,41.95634062
498.38,-133198.8153,41.95633975
498.39,-133198.8153,41.95633887
498.4,-133198.8153,41.956338
498.41,-133198.8153,41.95633712
498.42,-133198.8153,41.95633625
498.43,-133198.8153,41.95633538
498.44,-133198.8153,41.9563345
498.45,-133198.8153,41.95633363
498.46,-133198.8153,41.95633275
498.47,-133198.8153,41.95633188
498.48,-133198.8153,41.95633101
498.49,-133198.8153,41.95633013
498.5,-133198.8153,41.95632926
498.51,-133198.8153,41.95632838
498.52,-133198.8153,41.95632751
498.53,-133198.8153,41.95632664
498.54,-133198.8153,41.95632576
498.55,-133198.8153,41.95632489
498.56,-133198.8153,41.95632401
498.57,-133198.8153,41.95632314
498.58,-133198.8153,41.95632226
498.59,-133198.8153,41.95632139
498.6,-133198.8153,41.95632052
498.61,-133198.8153,41.95631964
498.62,-133198.8153,41.95631877
498.63,-133198.8153,41.95631789
498.64,-133198.8153,41.95631702
498.65,-133198.8153,41.95631615
498.66,-133198.8153,41.95631527
498.67,-133198.8153,41.9563144
498.68,-133198.8153,41.95631352
498.69,-133198.8153,41.95631265
498.7,-133198.8153,41.95631178
498.71,-133198.8153,41.9563109
498.72,-133198.8153,41.95631003
498.73,-133198.8153,41.95630915
498.74,-133198.8153,41.95630828
498.75,-133198.8153,41.95630741
498.76,-133198.8153,41.95630653
498.77,-133198.8153,41.95630566
498.78,-133198.8153,41.95630478
498.79,-133198.8153,41.95630391
498.8,-133198.8153,41.95630303
498.81,-133198.8153,41.95630216
498.82,-133198.8153,41.95630129
498.83,-133198.8153,41.95630041
498.84,-133198.8153,41.95629954
498.85,-133198.8153,41.95629866
498.86,-133198.8153,41.95629779
498.87,-133198.8153,41.95629692
498.88,-133198.8153,41.95629604
498.89,-133198.8153,41.95629517
498.9,-133198.8153,41.95629429
498.91,-133198.8153,41.95629342
498.92,-133198.8153,41.95629255
498.93,-133198.8153,41.95629167
498.94,-133198.8153,41.9562908
498.95,-133198.8153,41.95628992
498.96,-133198.8153,41.95628905
498.97,-133198.8153,41.95628818
498.98,-133198.8153,41.9562873
498.99,-133198.8153,41.95628643
499,-133198.8153,41.95628555
499.01,-133198.8153,41.95628468
499.02,-133198.8153,41.9562838
499.03,-133198.8153,41.95628293
499.04,-133198.8153,41.95628206
499.05,-133198.8153,41.95628118
499.06,-133198.8153,41.95628031
499.07,-133198.8153,41.95627943
499.08,-133198.8153,41.95627856
499.09,-133198.8153,41.95627769
499.1,-133198.8153,41.95627681
499.11,-133198.8153,41.95627594
499.12,-133198.8153,41.95627506
499.13,-133198.8153,41.95627419
499.14,-133198.8153,41.95627332
499.15,-133198.8153,41.95627244
499.16,-133198.8153,41.95627157
499.17,-133198.8153,41.95627069
499.18,-133198.8153,41.95626982
499.19,-133198.8153,41.95626895
499.2,-133198.8153,41.95626807
499.21,-133198.8153,41.9562672
499.22,-133198.8153,41.95626632
499.23,-133198.8153,41.95626545
499.24,-133198.8153,41.95626457
499.25,-133198.8153,41.9562637
499.26,-133198.8153,41.95626283
499.27,-133198.8153,41.95626195
499.28,-133198.8153,41.95626108
499.29,-133198.8153,41.9562602
499.3,-133198.8153,41.95625933
499.31,-133198.8153,41.95625846
499.32,-133198.8153,41.95625758
499.33,-133198.8153,41.95625671
499.34,-133198.8153,41.95625583
499.35,-133198.8153,41.95625496
499.36,-133198.8153,41.95625409
499.37,-133198.8153,41.95625321
499.38,-133198.8153,41.95625234
499.39,-133198.8153,41.95625146
