time,currentSensor1.i_ref,currentSensor1.i_sim,currentSensor1.i_relerr,currentSensor2.i_ref,currentSensor2.i_sim,currentSensor2.i_relerr,integrator1.y_ref,integrator1.y_sim,integrator1.y_relerr,der1.y_ref,der1.y_sim,der1.y_relerr,integrator2.y_ref,integrator2.y_sim,integrator2.y_relerr,der2.y_ref,der2.y_sim,der2.y_relerr
0.00090629997,15622.175,44284.0223,0.286619,15837.194,4358.192803,0.11479,41.65501,63.96272158,0.518999,-33231130,-88851978.48,0.00216867,41.51281,0.6770359114,0.952807,-33645016,22998816.23,0.00404209
0.00090639998,15618.852,44275.13662,0.286563,15833.83,4360.493386,0.114733,41.656574,63.96714998,0.519066,-33224062,-88839660.63,0.00216847,41.514393,0.6774718889,0.952834,-33637872,23008242.84,0.00404225
0.00090649998,15615.529,44266.25305,0.286507,15830.467,4362.794681,0.114677,41.658134,63.97157705,0.519133,-33216996,-88827343.03,0.00216826,41.515976,0.677908053,0.952861,-33630724,23017671.23,0.00404242
0.00090659998,15612.208,44257.37072,0.286452,15827.104,4365.09692,0.11462,41.659695,63.97600323,0.519199,-33209930,-88815024.47,0.00216806,41.517559,0.6783444472,0.952887,-33623580,23027102.33,0.00404258
0.00090669998,15608.888,44248.48962,0.286396,15823.742,4367.400102,0.114563,41.661255,63.98042852,0.519266,-33202868,-88802704.93,0.00216785,41.519142,0.6787810717,0.952914,-33616440,23036536.15,0.00404274
0.00090679998,15605.567,44239.60974,0.28634,15820.381,4369.704227,0.114507,41.662819,63.98485293,0.519333,-33195806,-88790384.42,0.00216765,41.520725,0.6792179266,0.952941,-33609296,23045972.68,0.00404291
0.00090689998,15602.248,44230.7311,0.286285,15817.021,4372.009297,0.11445,41.664379,63.98927645,0.519399,-33188744,-88778062.95,0.00216744,41.522305,0.679655012,0.952968,-33602160,23055411.93,0.00404307
0.00090699998,15598.93,44221.85369,0.286229,15813.66,4374.31531,0.114393,41.665939,63.99369907,0.519466,-33181686,-88765740.51,0.00216724,41.523888,0.6800923279,0.952994,-33595020,23064853.91,0.00404323
0.00090709998,15595.612,44212.97752,0.286174,15810.301,4376.622268,0.114337,41.667496,63.99812082,0.519532,-33174628,-88753417.11,0.00216703,41.525467,0.6805298744,0.953021,-33587884,23074298.6,0.0040434
0.00090719998,15592.295,44204.10257,0.286118,15806.942,4378.93017,0.11428,41.669056,64.00254167,0.519599,-33167572,-88741092.75,0.00216683,41.52705,0.6809676517,0.953048,-33580748,23083746,0.00404356
0.00090729998,15588.979,44195.22885,0.286063,15803.585,4381.239017,0.114223,41.670616,64.00696164,0.519666,-33160518,-88728767.43,0.00216662,41.528629,0.6814056599,0.953074,-33573616,23093196.13,0.00404373
0.00090739998,15585.663,44186.35637,0.286007,15800.229,4383.548809,0.114167,41.672176,64.01138072,0.519732,-33153464,-88716441.15,0.00216642,41.530209,0.681843899,0.953101,-33566484,23102648.98,0.0040439
0.00090749998,15582.348,44177.48512,0.285951,15796.872,4385.859547,0.11411,41.673733,64.01579891,0.519799,-33146412,-88704113.92,0.00216621,41.531792,0.6822823691,0.953128,-33559356,23112104.55,0.00404406
0.00090759998,15579.033,44168.6151,0.285896,15793.517,4388.17123,0.114053,41.675293,64.02021622,0.519865,-33139362,-88691785.73,0.00216601,41.533371,0.6827210704,0.953154,-33552226,23121562.84,0.00404423
0.00090769998,15575.72,44159.74631,0.28584,15790.161,4390.483859,0.113997,41.676849,64.02463263,0.519932,-33132314,-88679456.59,0.0021658,41.53495,0.6831600028,0.953181,-33545098,23131023.86,0.00404439
0.00090779999,15572.407,44150.87787,0.285785,15786.808,4392.797666,0.11394,41.678406,64.02904861,0.519998,-33125266,-88667125.27,0.00216559,41.536526,0.6835992106,0.953207,-33537974,23140488.54,0.00404456
0.00090789999,15569.095,44142.01155,0.285729,15783.454,4395.112188,0.113883,41.679962,64.03346325,0.520065,-33118222,-88654794.24,0.00216539,41.538105,0.6840386058,0.953234,-33530848,23149954.99,0.00404473
0.00090799999,15565.783,44133.14646,0.285674,15780.101,4397.427657,0.113827,41.681519,64.03787701,0.520131,-33111178,-88642462.26,0.00216518,41.539684,0.6844782325,0.95326,-33523726,23159424.17,0.0040449
0.00090809999,15562.473,44124.2826,0.285618,15776.749,4399.744073,0.11377,41.683075,64.04228988,0.520198,-33104134,-88630129.33,0.00216498,41.541264,0.6849180909,0.953287,-33516606,23168896.07,0.00404506
0.00090819999,15559.163,44115.41998,0.285563,15773.397,4402.061437,0.113713,41.684631,64.04670187,0.520264,-33097094,-88617795.46,0.00216477,41.542839,0.6853581809,0.953314,-33509486,23178370.7,0.00404523
0.00090829999,15555.854,44106.55858,0.285507,15770.047,4404.379748,0.113657,41.686188,64.05111297,0.52033,-33090054,-88605460.65,0.00216456,41.544418,0.6857985027,0.95334,-33502368,23187848.05,0.0040454
0.00090839999,15552.545,44097.69842,0.285452,15766.697,4406.699006,0.1136,41.687744,64.05552318,0.520397,-33083016,-88593124.91,0.00216436,41.545994,0.6862390564,0.953367,-33495250,23197328.12,0.00404557
0.00090849999,15549.236,44088.8395,0.285396,15763.348,4409.019213,0.113543,41.689301,64.05993251,0.520463,-33075980,-88580788.23,0.00216415,41.547569,0.6866798421,0.953393,-33488136,23206810.92,0.00404574
0.00090859999,15545.93,44079.9818,0.285341,15760,4411.340369,0.113487,41.690853,64.06434095,0.52053,-33068944,-88568450.61,0.00216394,41.549145,0.6871208599,0.95342,-33481022,23216296.44,0.00404591
0.00090869999,15542.623,44071.12534,0.285285,15756.651,4413.662473,0.11343,41.69241,64.0687485,0.520596,-33061910,-88556112.06,0.00216374,41.55072,0.6875621098,0.953446,-33473910,23225784.69,0.00404608
0.00090879999,15539.317,44062.27012,0.28523,15753.305,4415.985526,0.113373,41.693962,64.07315517,0.520662,-33054878,-88543772.58,0.00216353,41.552299,0.688003592,0.953473,-33466800,23235275.67,0.00404625
0.00090889999,15536.012,44053.41613,0.285174,15749.958,4418.309528,0.113317,41.695515,64.07756096,0.520729,-33047848,-88531432.17,0.00216332,41.553871,0.6884453065,0.953499,-33459690,23244769.37,0.00404642
0.00090899999,15532.708,44044.56337,0.285119,15746.613,4420.63448,0.11326,41.697071,64.08196586,0.520795,-33040818,-88519090.83,0.00216312,41.555447,0.6888872535,0.953525,-33452584,23254265.8,0.00404659
0.0009091,15529.403,44035.71095,0.285063,15743.268,4422.960614,0.113203,41.698624,64.08637031,0.520861,-33033792,-88506747.33,0.00216291,41.557022,0.6893294773,0.953552,-33445478,23263765.9,0.00404676
0.0009092,15526.101,44026.86066,0.285008,15739.924,4425.287465,0.113146,41.700176,64.09077344,0.520928,-33026766,-88494404.14,0.0021627,41.558598,0.6897718895,0.953578,-33438372,23273267.79,0.00404693
0.0009093,15522.799,44018.0116,0.284952,15736.58,4427.615267,0.11309,41.701729,64.09517569,0.520994,-33019740,-88482060.04,0.00216249,41.560169,0.6902145345,0.953605,-33431270,23282772.4,0.0040471
0.0009094,15519.497,44009.16378,0.284897,15733.237,4429.94402,0.113033,41.703281,64.09957704,0.52106,-33012718,-88469715.01,0.00216229,41.561745,0.6906574123,0.953631,-33424168,23292279.74,0.00404727
0.0009095,15516.196,44000.31719,0.284841,15729.896,4432.273724,0.112976,41.70483,64.10397752,0.521127,-33005696,-88457369.06,0.00216208,41.563316,0.691100523,0.953657,-33417068,23301789.81,0.00404744
0.0009096,15512.896,43991.47183,0.284786,15726.554,4434.604378,0.11292,41.706383,64.10837711,0.521193,-32998676,-88445022.2,0.00216187,41.564888,0.6915438668,0.953684,-33409970,23311302.61,0.00404762
0.0009097,15509.596,43982.62771,0.28473,15723.214,4436.935984,0.112863,41.707935,64.11277581,0.521259,-32991656,-88432674.43,0.00216166,41.566463,0.6919874436,0.95371,-33402872,23320818.14,0.00404779
0.0009098,15506.297,43973.78482,0.284675,15719.873,4439.268542,0.112806,41.709484,64.11717363,0.521325,-32984640,-88420325.74,0.00216145,41.568035,0.6924312537,0.953736,-33395778,23330336.4,0.00404796
0.0009099,15502.999,43964.94317,0.284619,15716.534,4441.602052,0.112749,41.711037,64.12157057,0.521392,-32977624,-88407976.14,0.00216125,41.569607,0.6928752971,0.953763,-33388684,23339857.39,0.00404813
0.00091,15499.702,43956.10275,0.284564,15713.195,4443.936513,0.112693,41.712585,64.12596662,0.521458,-32970610,-88395625.63,0.00216104,41.571178,0.6933195739,0.953789,-33381590,23349381.11,0.00404831
0.0009101,15496.405,43947.26357,0.284509,15709.858,4446.271928,0.112636,41.714134,64.13036179,0.521524,-32963598,-88383274.22,0.00216083,41.57275,0.6937640842,0.953815,-33374500,23358907.56,0.00404848
0.0009102,15493.109,43938.42562,0.284453,15706.521,4448.608295,0.112579,41.715683,64.13475608,0.52159,-32956586,-88370921.9,0.00216062,41.574318,0.6942088281,0.953842,-33367410,23368436.75,0.00404866
0.0009103,15489.813,43929.58891,0.284398,15703.185,4450.945615,0.112522,41.717236,64.13914948,0.521656,-32949576,-88358568.68,0.00216041,41.57589,0.6946538057,0.953868,-33360322,23377968.67,0.00404883
0.00091040001,15486.52,43920.75255,0.284342,15699.849,4453.284123,0.112466,41.718784,64.14354243,0.521723,-32942568,-88346213.32,0.00216021,41.577461,0.6950990616,0.953894,-33353236,23387504.27,0.00404901
0.00091050001,15483.226,43911.9183,0.284287,15696.514,4455.62335,0.112409,41.720329,64.14793407,0.521789,-32935562,-88333858.3,0.00216,41.579029,0.6955445069,0.95392,-33346152,23397041.65,0.00404918
0.00091060001,15479.932,43903.08529,0.284232,15693.18,4457.963531,0.112352,41.721878,64.15232482,0.521855,-32928556,-88321502.38,0.00215979,41.580601,0.6959901862,0.953947,-33339068,23406581.77,0.00404936
0.00091070001,15476.64,43894.25352,0.284176,15689.846,4460.304666,0.112295,41.723427,64.15671469,0.521921,-32921552,-88309145.57,0.00215958,41.582169,0.6964360995,0.953973,-33331986,23416124.62,0.00404953
0.00091080001,15473.348,43885.42298,0.284121,15686.513,4462.646756,0.112239,41.724976,64.16110367,0.521987,-32914550,-88296787.86,0.00215937,41.583736,0.696882247,0.953999,-33324906,23425670.21,0.00404971
0.00091090001,15470.057,43876.59368,0.284065,15683.181,4464.989801,0.112182,41.726521,64.16549177,0.522053,-32907550,-88284429.26,0.00215916,41.585304,0.6973286288,0.954025,-33317826,23435218.53,0.00404988
0.00091100001,15466.767,43867.76562,0.28401,15679.85,4467.3338,0.112125,41.728069,64.16987899,0.522119,-32900550,-88272069.77,0.00215895,41.586872,0.6977752449,0.954051,-33310750,23444769.59,0.00405006
0.00091110001,15463.477,43858.93879,0.283955,15676.519,4469.678755,0.112068,41.729614,64.17426532,0.522185,-32893552,-88259709.4,0.00215874,41.58844,0.6982220955,0.954077,-33303674,23454323.38,0.00405024
0.00091120001,15460.188,43850.11319,0.283899,15673.188,4472.024665,0.112012,41.731163,64.17865078,0.522251,-32886556,-88247348.13,0.00215853,41.590008,0.6986691806,0.954104,-33296600,23463879.91,0.00405041
0.00091130001,15456.899,43841.28883,0.283844,15669.859,4474.371531,0.111955,41.732708,64.18303535,0.522317,-32879562,-88234985.99,0.00215833,41.591576,0.6991165004,0.95413,-33289526,23473439.18,0.00405059
0.00091140001,15453.611,43832.46571,0.283789,15666.531,4476.719353,0.111898,41.734253,64.18741903,0.522383,-32872568,-88222622.96,0.00215812,41.593143,0.6995640549,0.954156,-33282454,23483001.18,0.00405077
0.00091150001,15450.325,43823.64383,0.283733,15663.203,4479.068131,0.111841,41.735798,64.19180184,0.522449,-32865576,-88210259.05,0.00215791,41.594711,0.7000118443,0.954182,-33275384,23492565.93,0.00405095
0.00091160001,15447.038,43814.82318,0.283678,15659.876,4481.417866,0.111785,41.737343,64.19618376,0.522515,-32858586,-88197894.26,0.0021577,41.596275,0.7004598685,0.954208,-33268316,23502133.41,0.00405113
0.00091170002,15443.753,43806.00288,0.283623,15656.55,4483.768793,0.111728,41.738888,64.20056524,0.522581,-32851596,-88185527.35,0.00215749,41.597843,0.7009081727,0.954234,-33261250,23511704.58,0.0040513
0.00091180002,15440.468,43797.18471,0.283567,15653.224,4486.120442,0.111671,41.740433,64.2049454,0.522647,-32844610,-88173160.81,0.00215728,41.599407,0.7013566672,0.95426,-33254184,23521277.54,0.00405148
0.00091190002,15437.185,43788.36777,0.283512,15649.898,4488.473048,0.111614,41.741974,64.20932468,0.522713,-32837624,-88160793.4,0.00215707,41.600971,0.7018053968,0.954286,-33247120,23530853.23,0.00405166
0.00091200002,15433.9,43779.55206,0.283457,15646.574,4490.826613,0.111557,41.743519,64.21370307,0.522779,-32830640,-88148425.11,0.00215686,41.602539,0.7022543618,0.954312,-33240058,23540431.67,0.00405184
0.00091210002,15430.618,43770.7376,0.283401,15643.251,4493.181135,0.111501,41.745064,64.21808059,0.522845,-32823656,-88136055.96,0.00215665,41.604103,0.7027035623,0.954338,-33232998,23550012.85,0.00405202
0.00091220002,15427.336,43761.92437,0.283346,15639.928,4495.536615,0.111444,41.746605,64.22245722,0.522911,-32816674,-88123685.93,0.00215644,41.605667,0.7031529982,0.954364,-33225938,23559596.76,0.0040522
0.00091230002,15424.055,43753.11238,0.283291,15636.605,4497.893054,0.111387,41.748146,64.22683297,0.522977,-32809694,-88111315.05,0.00215623,41.607231,0.7036026697,0.95439,-33218880,23569183.42,0.00405238
0.00091240002,15420.774,43744.30162,0.283235,15633.284,4500.250452,0.11133,41.749691,64.23120784,0.523043,-32802716,-88098943.29,0.00215602,41.608791,0.7040525769,0.954416,-33211824,23578772.82,0.00405256
0.00091250002,15417.494,43735.49211,0.28318,15629.963,4502.608809,0.111274,41.751232,64.23558183,0.523109,-32795740,-88086570.68,0.00215581,41.610355,0.7045027199,0.954442,-33204768,23588364.96,0.00405274
0.00091260002,15414.215,43726.68383,0.283125,15626.643,4504.968125,0.111217,41.752773,64.23995494,0.523175,-32788764,-88074197.21,0.0021556,41.611919,0.7049530988,0.954468,-33197716,23597959.85,0.00405293
0.00091270002,15410.937,43717.87678,0.283069,15623.323,4507.328401,0.11116,41.754314,64.24432717,0.523241,-32781790,-88061822.87,0.00215539,41.613483,0.7054037137,0.954494,-33190664,23607557.48,0.00405311
0.00091280002,15407.658,43709.07098,0.283014,15620.005,4509.689637,0.111103,41.755856,64.24869852,0.523307,-32774818,-88049447.68,0.00215518,41.615044,0.7058545647,0.95452,-33183614,23617157.85,0.00405329
0.00091290002,15404.382,43700.26641,0.282959,15616.687,4512.051833,0.111046,41.757397,64.25306898,0.523372,-32767846,-88037071.64,0.00215496,41.616604,0.7063056519,0.954546,-33176564,23626760.96,0.00405347
0.00091300003,15401.104,43691.4622,0.282904,15613.369,4514.415225,0.11099,41.758938,64.25743901,0.523438,-32760876,-88024693.51,0.00215475,41.618168,0.7067570205,0.954572,-33169516,23636367.78,0.00405365
0.00091310003,15397.829,43682.66011,0.282848,15610.053,4516.779343,0.110933,41.760475,64.26180771,0.523504,-32753908,-88012315.76,0.00215454,41.619728,0.7072085803,0.954598,-33162470,23645976.38,0.00405384
0.00091320003,15394.554,43673.85926,0.282793,15606.737,4519.144421,0.110876,41.762016,64.26617554,0.52357,-32746942,-87999937.16,0.00215433,41.621288,0.7076603766,0.954624,-33155426,23655587.73,0.00405402
0.00091330003,15391.28,43665.05964,0.282738,15603.422,4521.51046,0.110819,41.763554,64.27054249,0.523636,-32739978,-87987557.72,0.00215412,41.622849,0.7081124094,0.954649,-33148384,23665201.82,0.0040542
0.00091340003,15388.006,43656.26127,0.282683,15600.107,4523.877461,0.110762,41.765095,64.27490855,0.523701,-32733014,-87975177.43,0.00215391,41.624409,0.7085646789,0.954675,-33141342,23674818.66,0.00405439
0.00091349997,15384.733,43647.46941,0.282627,15596.794,4526.244003,0.110706,41.766632,64.27927112,0.523767,-32726052,-87962803.73,0.0021537,41.625969,0.7090169136,0.954701,-33134302,23684432.47,0.00405457
0.00091359997,15381.461,43638.67351,0.282572,15593.48,4528.612927,0.110649,41.768169,64.28363543,0.523833,-32719090,-87950421.76,0.00215349,41.627529,0.7094696566,0.954727,-33127264,23694054.8,0.00405476
0.00091369997,15378.189,43629.87884,0.282517,15590.168,4530.982814,0.110592,41.769711,64.28799885,0.523899,-32712132,-87938038.94,0.00215328,41.629089,0.7099226366,0.954753,-33120228,23703679.88,0.00405494
0.00091379997,15374.919,43621.08542,0.282462,15586.856,4533.353663,0.110535,41.771248,64.2923614,0.523964,-32705174,-87925655.29,0.00215306,41.630646,0.7103758535,0.954779,-33113192,23713307.7,0.00405513
0.00091389997,15371.648,43612.29324,0.282406,15583.545,4535.725476,0.110478,41.772785,64.29672307,0.52403,-32698218,-87913270.81,0.00215285,41.632206,0.7108293076,0.954804,-33106158,23722938.28,0.00405531
0.00091399997,15368.379,43603.50229,0.282351,15580.235,4538.098251,0.110421,41.774323,64.30108386,0.524096,-32691262,-87900885.49,0.00215264,41.633762,0.711282999,0.95483,-33099126,23732571.6,0.0040555
0.00091409998,15365.11,43594.71171,0.282296,15576.926,4540.472228,0.110365,41.775856,64.30544421,0.524161,-32684310,-87888498.09,0.00215243,41.635323,0.7117369731,0.954856,-33092094,23742208.63,0.00405568
0.00091419998,15361.842,43585.92324,0.282241,15573.617,4542.84693,0.110308,41.777393,64.30980324,0.524227,-32677358,-87876111.11,0.00215222,41.636879,0.7121911392,0.954882,-33085064,23751847.45,0.00405587
0.00091429998,15358.574,43577.13601,0.282186,15570.309,4545.222597,0.110251,41.778931,64.31416139,0.524293,-32670408,-87863723.3,0.002152,41.638435,0.7126455429,0.954907,-33078036,23761489.02,0.00405605
0.00091439998,15355.308,43568.35002,0.28213,15567.001,4547.599228,0.110194,41.780464,64.31851866,0.524358,-32663458,-87851334.66,0.00215179,41.639992,0.7131001842,0.954933,-33071010,23771133.34,0.00405624
0.00091449998,15352.042,43559.56527,0.282075,15563.694,4549.976824,0.110137,41.782001,64.32287506,0.524424,-32656512,-87838945.19,0.00215158,41.641548,0.7135550632,0.954959,-33063986,23780780.41,0.00405643
0.00091459998,15348.776,43550.78176,0.28202,15560.389,4552.355384,0.11008,41.783535,64.32723058,0.52449,-32649566,-87826554.91,0.00215137,41.643105,0.71401018,0.954984,-33056962,23790430.23,0.00405662
0.00091469998,15345.512,43541.99949,0.281965,15557.083,4554.73491,0.110024,41.785072,64.33158521,0.524555,-32642620,-87814163.8,0.00215116,41.644661,0.7144655347,0.95501,-33049940,23800082.8,0.0040568
0.00091479998,15342.248,43533.21846,0.28191,15553.778,4557.115401,0.109967,41.786606,64.33593897,0.524621,-32635678,-87801771.87,0.00215094,41.646217,0.7149211275,0.955036,-33042920,23809738.12,0.00405699
0.00091489998,15338.985,43524.43867,0.281855,15550.475,4559.496858,0.10991,41.788139,64.34029186,0.524686,-32628736,-87789379.12,0.00215073,41.647774,0.7153769583,0.955062,-33035900,23819396.2,0.00405718
0.00091499998,15335.723,43515.66012,0.281799,15547.171,4561.87928,0.109853,41.789673,64.34464386,0.524752,-32621796,-87776985.56,0.00215052,41.649326,0.7158330274,0.955087,-33028884,23829057.03,0.00405737
0.00091509998,15332.461,43506.88281,0.281744,15543.868,4564.262669,0.109796,41.791206,64.34899499,0.524818,-32614858,-87764591.19,0.00215031,41.650883,0.7162893347,0.955113,-33021868,23838720.61,0.00405756
0.00091519998,15329.199,43498.10674,0.281689,15540.566,4566.647025,0.109739,41.79274,64.35334524,0.524883,-32607922,-87752196,0.00215009,41.652435,0.7167458804,0.955138,-33014852,23848386.94,0.00405775
0.00091529998,15325.938,43489.33191,0.281634,15537.266,4569.032347,0.109682,41.794273,64.35769461,0.524949,-32600986,-87739800,0.00214988,41.653992,0.7172026647,0.955164,-33007840,23858056.03,0.00405794
0.00091539999,15322.679,43480.55744,0.281579,15533.965,4571.418875,0.109625,41.795803,64.36204354,0.525014,-32594052,-87727401.96,0.00214967,41.655544,0.7176597332,0.95519,-33000828,23867728.84,0.00405813
0.00091549999,15319.42,43471.7851,0.281524,15530.665,4573.806131,0.109569,41.797337,64.36639115,0.52508,-32587118,-87715004.34,0.00214945,41.657097,0.7181169947,0.955215,-32993818,23877403.44,0.00405832
0.00091559999,15316.162,43463.01399,0.281469,15527.366,4576.194355,0.109512,41.79887,64.37073789,0.525145,-32580188,-87702605.93,0.00214924,41.658649,0.718574495,0.955241,-32986810,23887080.79,0.00405851
0.00091569999,15312.904,43454.24412,0.281413,15524.068,4578.583547,0.109455,41.8004,64.37508376,0.525211,-32573258,-87690206.71,0.00214903,41.660202,0.7190322342,0.955266,-32979802,23896760.9,0.0040587
0.00091579999,15309.647,43445.47549,0.281358,15520.771,4580.973708,0.109398,41.801929,64.37942874,0.525276,-32566330,-87677806.69,0.00214881,41.661755,0.7194902124,0.955292,-32972796,23906443.77,0.00405889
0.00091589999,15306.391,43436.70811,0.281303,15517.474,4583.364836,0.109341,41.803463,64.38377285,0.525342,-32559404,-87665405.86,0.0021486,41.663307,0.7199484296,0.955317,-32965792,23916129.39,0.00405908
0.00091599999,15303.135,43427.94196,0.281248,15514.178,4585.756934,0.109284,41.804993,64.38811608,0.525407,-32552478,-87653004.25,0.00214839,41.66486,0.720406886,0.955343,-32958790,23925817.77,0.00405927
0.00091609999,15299.88,43419.17706,0.281193,15510.882,4588.15,0.109227,41.806522,64.39245844,0.525472,-32545554,-87640601.83,0.00214817,41.666409,0.7208655817,0.955368,-32951788,23935508.91,0.00405946
0.00091619999,15296.626,43410.41339,0.281138,15507.587,4590.544035,0.10917,41.808052,64.39679992,0.525538,-32538632,-87628198.63,0.00214796,41.667961,0.7213245167,0.955394,-32944790,23945202.8,0.00405966
0.00091629999,15293.373,43401.65097,0.281083,15504.293,4592.939041,0.109114,41.809582,64.40114052,0.525603,-32531712,-87615794.63,0.00214775,41.66951,0.7217836912,0.955419,-32937792,23954899.45,0.00405985
0.00091639999,15290.12,43392.88979,0.281028,15500.999,4595.335015,0.109057,41.811111,64.40548025,0.525669,-32524792,-87603389.84,0.00214753,41.671062,0.7222431053,0.955445,-32930794,23964598.86,0.00406004
0.00091649999,15286.867,43384.12985,0.280973,15497.707,4597.73196,0.109,41.812641,64.4098191,0.525734,-32517874,-87590984.26,0.00214732,41.672611,0.722702759,0.95547,-32923800,23974301.03,0.00406023
0.00091659999,15283.616,43375.37116,0.280918,15494.415,4600.129876,0.108943,41.814167,64.41415707,0.525799,-32510958,-87578577.9,0.0021471,41.67416,0.7231626524,0.955496,-32916806,23984005.96,0.00406043
0.0009167,15280.365,43366.61282,0.280863,15491.123,4602.529002,0.108886,41.815697,64.4184946,0.525865,-32504042,-87566169.51,0.00214689,41.675709,0.7236228317,0.955521,-32909814,23993714.62,0.00406062
0.0009168,15277.115,43357.85661,0.280807,15487.833,4604.928859,0.108829,41.817226,64.42283083,0.52593,-32497130,-87553761.58,0.00214668,41.677258,0.724083205,0.955546,-32902822,24003425.07,0.00406082
0.0009169,15273.866,43349.10164,0.280752,15484.543,4607.329687,0.108772,41.818752,64.42716617,0.525995,-32490218,-87541352.87,0.00214646,41.678806,0.7245438183,0.955572,-32895834,24013138.28,0.00406101
0.000917,15270.617,43340.34791,0.280697,15481.254,4609.731486,0.108715,41.820278,64.43150065,0.526061,-32483306,-87528943.38,0.00214625,41.680355,0.7250046717,0.955597,-32888846,24022854.26,0.0040612
0.0009171,15267.369,43331.59542,0.280642,15477.965,4612.134258,0.108658,41.821808,64.43583424,0.526126,-32476398,-87516533.12,0.00214603,41.681904,0.7254657654,0.955622,-32881860,24032572.99,0.0040614
0.0009172,15264.122,43322.84418,0.280587,15474.677,4614.538001,0.108601,41.823334,64.44016696,0.526191,-32469490,-87504122.07,0.00214582,41.683453,0.7259270994,0.955648,-32874874,24042294.49,0.0040616
0.0009173,15260.875,43314.09418,0.280532,15471.39,4616.942717,0.108544,41.82486,64.44449881,0.526257,-32462584,-87491710.26,0.0021456,41.684998,0.7263886739,0.955673,-32867892,24052018.74,0.00406179
0.0009174,15257.63,43305.34541,0.280477,15468.104,4619.348405,0.108488,41.826385,64.44882978,0.526322,-32455680,-87479297.67,0.00214539,41.686546,0.7268504888,0.955698,-32860910,24061745.76,0.00406199
0.0009175,15254.385,43296.5979,0.280422,15464.817,4621.755066,0.108431,41.827911,64.45315988,0.526387,-32448776,-87466884.31,0.00214517,41.688091,0.7273125444,0.955724,-32853930,24071475.55,0.00406218
0.0009176,15251.14,43287.85162,0.280367,15461.533,4624.1627,0.108374,41.829437,64.4574891,0.526452,-32441874,-87454470.19,0.00214496,41.68964,0.7277748408,0.955749,-32846950,24081208.1,0.00406238
0.0009177,15247.896,43279.10659,0.280312,15458.248,4626.571308,0.108317,41.830959,64.46181745,0.526518,-32434974,-87442055.3,0.00214474,41.691185,0.7282373779,0.955774,-32839974,24090943.41,0.00406258
0.0009178,15244.652,43270.3628,0.280257,15454.965,4628.980889,0.10826,41.832485,64.46614492,0.526583,-32428076,-87429639.64,0.00214453,41.69273,0.7287001559,0.9558,-32832998,24100681.49,0.00406277
0.0009179,15241.41,43261.62025,0.280202,15451.682,4631.391444,0.108203,41.834011,64.47047152,0.526648,-32421178,-87417223.23,0.00214431,41.694275,0.729163175,0.955825,-32826022,24110422.33,0.00406297
0.00091800001,15238.169,43252.87808,0.280147,15448.399,4633.803215,0.108146,41.835533,64.47479767,0.526713,-32414282,-87404804.81,0.0021441,41.69582,0.7296264815,0.95585,-32819050,24120166.91,0.00406317
0.00091810001,15234.928,43244.13802,0.280092,15445.118,4636.215719,0.108089,41.837059,64.47912252,0.526778,-32407388,-87392386.87,0.00214388,41.697365,0.7300899829,0.955875,-32812078,24129913.29,0.00406337
0.00091820001,15231.688,43235.3992,0.280037,15441.837,4638.629197,0.108032,41.838581,64.4834465,0.526843,-32400496,-87379968.18,0.00214367,41.69891,0.7305537256,0.955901,-32805108,24139662.43,0.00406356
0.00091830001,15228.447,43226.66163,0.279982,15438.557,4641.043651,0.107975,41.840103,64.4877696,0.526909,-32393604,-87367548.73,0.00214345,41.700455,0.7310177098,0.955926,-32798140,24149414.34,0.00406376
0.00091840001,15225.208,43217.9253,0.279927,15435.277,4643.45908,0.107918,41.841625,64.49209183,0.526974,-32386714,-87355128.52,0.00214324,41.701996,0.7314819354,0.955951,-32791172,24159169.01,0.00406396
0.00091850001,15221.97,43209.19021,0.279872,15431.999,4645.875485,0.107861,41.843147,64.49641319,0.527039,-32379826,-87342707.57,0.00214302,41.703541,0.7319464026,0.955976,-32784208,24168926.45,0.00406416
0.00091860001,15218.732,43200.45637,0.279817,15428.721,4648.292866,0.107804,41.844669,64.50073367,0.527104,-32372938,-87330285.87,0.0021428,41.705086,0.7324111115,0.956001,-32777244,24178686.66,0.00406436
0.00091870001,15215.495,43191.72377,0.279762,15425.443,4650.711222,0.107747,41.846191,64.50505328,0.527169,-32366052,-87317863.42,0.00214259,41.706627,0.7328760622,0.956026,-32770280,24188449.64,0.00406456
0.00091880001,15212.259,43182.99241,0.279707,15422.167,4653.130556,0.10769,41.847713,64.50937201,0.527234,-32359168,-87305440.22,0.00214237,41.708168,0.7333412548,0.956052,-32763320,24198215.39,0.00406476
0.00091890001,15209.023,43174.2623,0.279652,15418.891,4655.550866,0.107633,41.849236,64.51368987,0.527299,-32352286,-87293016.28,0.00214216,41.709709,0.7338066894,0.956077,-32756360,24207983.91,0.00406496
0.00091900001,15205.789,43165.53343,0.279597,15415.615,4657.972153,0.107576,41.850758,64.51800686,0.527364,-32345404,-87280591.59,0.00214194,41.711254,0.7342723661,0.956102,-32749402,24217755.19,0.00406516
0.00091910001,15202.555,43156.80581,0.279543,15412.341,4660.394417,0.107519,41.852276,64.52232298,0.527429,-32338526,-87268166.17,0.00214172,41.712795,0.7347382849,0.956127,-32742446,24227529.25,0.00406536
