time,basicTransformer.i1,basicTransformer.i2,inductor21.iˍt,idealTransformer.p2.i,basicTransformer.i1ˍt,inductor22.i
18.35923145,6.731314166,0.1093149577,2.843516215,-0.02319558754,2.501659966,0.02319558754
18.36279623,6.742435336,0.08498140263,3.978846299,-0.04761781161,3.713400597,0.04761781161
18.36643563,6.757934916,0.05254303664,4.932522868,-0.08019173828,4.768871077,0.08019173828
18.37022148,6.777677686,0.01246612481,5.651502053,-0.1204511618,5.613559675,0.1204511618
18.37422728,6.801409024,-0.03448882193,6.065132774,-0.1676348825,6.17442299,0.1676348825
18.37868121,6.829489419,-0.08863895922,6.075985967,-0.2220662674,6.355014454,0.2220662674
18.3841455,6.863359594,-0.151873187,5.446491105,-0.2856548287,5.923655925,0.2856548287
18.38831248,6.886538347,-0.1934404144,4.532497854,-0.3274765993,5.139848738,0.3274765993
18.39259994,6.906208118,-0.2268703666,3.270377209,-0.3611353272,3.982365618,0.3611353272
18.3968874,6.92029603,-0.2484430637,1.772357043,-0.3828880571,2.55178751,0.3828880571
18.40070028,6.927351836,-0.2563853036,0.3291817491,-0.3909398193,1.133335388,0.3909398193
18.40405986,6.928984474,-0.2542032935,-0.960765874,-0.3888102063,-0.1636059063,0.3888102063
18.40741944,6.926270578,-0.2435085538,-2.208076761,-0.3781246527,-1.444589143,0.3781246527
18.41077902,6.919359863,-0.2247752414,-3.357365694,-0.359357484,-2.652736154,0.359357484
18.4142632,6.908120766,-0.1977478471,-4.391238499,-0.3322517534,-3.771451613,0.3322517534
18.41785037,6.892814099,-0.163187668,-5.236241996,-0.2975695433,-4.724887217,0.2975695433
18.42162297,6.873511613,-0.1213763737,-5.838548647,-0.2555921318,-5.458326102,0.2555921318
18.42567896,6.850360797,-0.07281352537,-6.121308856,-0.2068189197,-5.893343584,0.2068189197
18.43042604,6.822146899,-0.01534921247,-5.95017157,-0.1490858757,-5.902311582,0.1490858757
18.43517312,6.79517774,0.03796528637,-5.253586311,-0.09550253333,-5.37276099,0.09550253333
18.43992021,6.77191698,0.08242355478,-4.093076158,-0.05080066743,-4.351469707,0.05080066743
18.44466729,6.754500762,0.1141012667,-2.57112187,-0.0189277326,-2.928629673,0.0189277326
18.44879166,6.745387887,0.1290432473,-1.059174472,-0.003870192807,-1.463338647,0.003870192807
18.4522711,6.74259014,0.1317292839,0.2756324923,-0.001132788421,-0.1367920987,0.001132788421
18.45575055,6.744454204,0.1251806846,1.597343059,-0.007675604897,1.205603161,0.007675604897
18.45922999,6.750923775,0.1097097615,2.843015519,-0.02318724396,2.499918838,0.02318724396
18.46279547,6.762041446,0.08537386586,3.978622215,-0.04761172631,3.711943451,0.04761172631
18.46643544,6.777538535,0.05293122886,4.932479159,-0.08018985259,4.767607717,0.08018985259
18.47022179,6.797279385,0.01284881395,5.651548972,-0.1204547135,5.612404203,0.1204547135
18.47422814,6.821009412,-0.03411307971,6.065181085,-0.1676453208,6.173290688,0.1676453208
18.47868206,6.849084533,-0.08826328601,6.075942034,-0.2220766717,6.353790113,0.2220766717
18.48414596,6.882945354,-0.1514922563,5.446410119,-0.2856598184,5.922378048,0.2856598184
18.4883131,6.906119497,-0.1930601521,4.532338617,-0.3274821643,5.138494696,0.3274821643
18.4926005,6.925783112,-0.226488257,3.27019756,-0.3611389337,3.980985371,0.3611389337
18.49688789,6.939864881,-0.2480591923,1.772176771,-0.38288979,2.55040112,0.38288979
18.50070061,6.946915202,-0.2560000213,0.3290525806,-0.3909400404,1.131995684,0.3909400404
18.50405989,6.948543387,-0.2538178249,-0.960776251,-0.3888101538,-0.1648273871,0.3888101538
18.50741916,6.945825834,-0.2431244589,-2.207975691,-0.3781258946,-1.445694858,0.3781258946
18.51077843,6.938912211,-0.2243939361,-3.357175602,-0.359361444,-2.65374409,0.359361444
18.51426233,6.927670616,-0.1973702964,-4.391004448,-0.3322594,-3.772403814,0.3322594
18.51784925,6.912361585,-0.1628141964,-5.236018937,-0.2975812024,-4.725837627,0.2975812024
18.52162163,6.893056604,-0.1210069896,-5.838390897,-0.2556078096,-5.459329016,0.2556078096
18.52567735,6.869903,-0.07244815833,-6.121274848,-0.2068385409,-5.894457661,0.2068385409
18.53042382,6.84168701,-0.01499069591,-5.950377294,-0.149112274,-5.903643944,0.149112274
18.53517029,6.814714247,0.03832033912,-5.254148851,-0.09553231025,-5.374439354,0.09553231025
18.53991676,6.791447536,0.0827800374,-4.094065263,-0.05082890808,-4.353579168,0.05082890808
18.54466322,6.77402248,0.1144649465,-2.57254325,-0.01894864174,-2.93119402,0.01894864174
18.54878783,6.764898332,0.1294195474,-1.060629619,-0.003878323609,-1.465976323,0.003878323609
18.55226806,6.762091185,0.1321152523,0.2744601865,-0.001131112653,-0.1391772049,0.001131112653
18.55574829,6.763947909,0.1255720682,1.596503487,-0.007668394512,1.203533855,0.007668394512
18.55922852,6.770412329,0.1101021866,2.842514314,-0.02317889377,2.498184676,0.02317889377
18.5627947,6.781526516,0.08576397317,3.978397038,-0.04760561195,3.710492615,0.04760561195
18.56643524,6.79702113,0.05331708638,4.932434292,-0.08018791701,4.766350534,0.08018791701
18.5702221,6.816760074,0.01322919372,5.651594901,-0.1204581904,5.611254997,0.1204581904
18.57422899,6.840488791,-0.03373959391,6.065228789,-0.1676556317,6.172164867,0.1676556317
18.5786829,6.868558608,-0.08788975493,6.075899105,-0.2220868342,6.352573508,0.2220868342
18.58414641,6.902410221,-0.1511136655,5.446329809,-0.2856647662,5.921108199,0.2856647662
18.5883137,6.925579768,-0.1926822005,4.532181392,-0.3274876585,5.137149927,0.3274876585
18.59260104,6.945237279,-0.2261084952,3.270019544,-0.3611425071,3.979614136,0.3611425071
18.59688838,6.959312952,-0.2476776927,1.771997334,-0.3828915147,2.549023015,0.3828915147
18.60070095,6.966357822,-0.255617118,0.3289235095,-0.3909402612,1.130663553,0.3909402612
18.60405991,6.967981579,-0.2534347328,-0.960787069,-0.3888100991,-0.1660418419,0.3888100991
18.60741888,6.965260392,-0.242742731,-2.207875546,-0.3781271251,-1.446794059,0.3781271251
18.61077784,6.958343879,-0.2240149818,-3.356986789,-0.359365377,-2.654745919,0.359365377
18.61426146,6.947099805,-0.196995077,-4.390771784,-0.3322670004,-3.77335008,0.3322670004
18.61784815,6.931788424,-0.1624430296,-5.235797227,-0.2975927893,-4.726782143,0.2975927893
18.62162029,6.912480968,-0.1206398932,-5.838233997,-0.2556233986,-5.46032559,0.2556233986
18.62567576,6.889324593,-0.07208505437,-6.121240975,-0.2068580491,-5.895564761,0.2068580491
18.63042162,6.861106526,-0.01463439976,-5.950581686,-0.1491385172,-5.904967999,0.1491385172
18.63516747,6.834130183,0.03867319242,-5.25470785,-0.09556191158,-5.376107265,0.09556191158
18.63991333,6.81085756,0.08313431007,-4.095048182,-0.05085698432,-4.355675498,0.05085698432
18.64465918,6.793423724,0.114826369,-2.573955792,-0.01896943475,-2.933742435,0.01896943475
18.64878401,6.784288372,0.1297935128,-1.06207596,-0.003886416611,-1.468597856,0.003886416611
18.65226503,6.781471879,0.1324988327,0.2732943282,-0.0011294532,-0.1415483601,0.0011294532
18.65574604,6.7833213,0.1259610433,1.595667793,-0.007661221471,1.201475994,0.007661221471
18.65922705,6.789780589,0.1104922154,2.842014534,-0.02317056919,2.496459466,0.02317056919
18.66279393,6.800891302,0.08615171741,3.978171577,-0.04759949046,3.709048919,0.04759949046
18.66643504,6.816383442,0.05370063411,4.93238803,-0.08018592132,4.765099213,0.08018592132
18.6702224,6.836120474,0.01360732929,5.651639169,-0.1204615418,5.610111183,0.1204615418
18.67422982,6.859847855,-0.03336825119,6.065275427,-0.167665716,6.171044717,0.167665716
18.6786837,6.887912311,-0.08751819809,6.075857831,-0.2220966009,6.351364765,0.2220966009
18.68414686,6.9217549,-0.150737323,5.446251433,-0.2856695943,5.919847349,0.2856695943
18.68831429,6.944919861,-0.1923064666,4.532028444,-0.327493003,5.135816404,0.327493003
18.69260157,6.964571332,-0.2257310106,3.269845964,-0.3611459912,3.978254492,0.3611459912
18.69688886,6.978640967,-0.2472985203,1.771821857,-0.3828932012,2.547656184,0.3828932012
18.70070128,6.985680432,-0.2552365738,0.3287977548,-0.3909404763,1.129342151,0.3909404763
18.70405994,6.987299799,-0.2530540179,-0.9607953299,-0.3888100573,-0.1672462708,0.3888100573
18.7074186,6.984575008,-0.2423633878,-2.207773667,-0.3781283768,-1.447884035,0.3781283768
18.71077726,6.977655632,-0.2236384099,-3.356797031,-0.3593693294,-2.655739318,0.3593693294
18.7142606,6.9664091,-0.1966222265,-4.3905389,-0.3322746072,-3.774288681,0.3322746072
18.71784704,6.951095392,-0.1620742198,-5.235575578,-0.2976043711,-4.727719314,0.2976043711
18.72161896,6.931785481,-0.1202751371,-5.838077266,-0.2556389663,-5.46131498,0.2556389663
18.72567417,6.90862636,-0.07172427736,-6.121207099,-0.2068775231,-5.896664548,0.2068775231
18.73041942,6.880406245,-0.01428041547,-5.950785579,-0.1491647119,-5.90628429,0.1491647119
18.73516466,6.853426353,0.03902374099,-5.255265586,-0.09559145789,-5.377766671,0.09559145789
18.73990991,6.830147858,0.0834862736,-4.09602893,-0.05088501067,-4.357762401,0.05088501067
18.74465515,6.812705286,0.1151854645,-2.575365269,-0.01899019646,-2.936280473,0.01899019646
18.74878021,6.803558772,0.130165126,-1.063519329,-0.003894504318,-1.471209027,0.003894504318
18.752262,6.800732967,0.1328800464,0.2721302658,-0.001127803366,-0.1439102837,0.001127803366
18.7557438,6.802575109,0.1263476528,1.594832704,-0.007654057646,1.19942617,0.007654057646
18.75922559,6.809029286,0.110879894,2.841514296,-0.02316223887,2.494741184,0.02316223887
18.76279316,6.820136541,0.08653713042,3.977945196,-0.04759334459,3.707611628,0.04759334459
18.76643483,6.835626217,0.05408187664,4.932340606,-0.08018387559,4.763853974,0.08018387559
18.77022269,6.85536135,0.01398318919,5.65168239,-0.120464814,5.608973472,0.120464814
18.77423064,6.879087394,-0.0329991267,6.065321418,-0.1676756639,6.169930889,0.1676756639
18.77868449,6.907146455,-0.08714873686,6.075817638,-0.2221061086,6.350163688,0.2221061086
18.78414729,6.940980162,-0.1503632689,5.446174097,-0.2856743582,5.918594729,0.2856743582
18.78831487,6.964140551,-0.1919329938,4.5318781,-0.327498256,5.134492591,0.327498256
18.7926021,6.983786034,-0.225355828,3.269674838,-0.3611494258,3.976904535,0.3611494258
18.79688933,6.99784968,-0.2469216809,1.771648229,-0.3828948697,2.546298533,0.3828948697
18.8007016,7.004883778,-0.2548583775,0.3286732381,-0.3909406891,1.128029364,0.3909406891
18.80405996,7.006498784,-0.2526756556,-0.9608029818,-0.3888100186,-0.1684426989,0.3888100186
18.80741831,7.003770416,-0.2419863936,-2.207671794,-0.3781296284,-1.448966636,0.3781296284
18.81077667,6.996848198,-0.2232641753,-3.356607795,-0.3593732706,-2.656725895,0.3593732706
18.81425973,6.985599226,-0.1962516951,-4.39030688,-0.3322821849,-3.77522086,0.3322821849
18.81784594,6.970283209,-0.1617077102,-5.235354803,-0.2976159055,-4.728650133,0.2976159055
18.82161763,6.950970858,-0.1199126553,-5.837921223,-0.2556544611,-5.462297913,0.2556544611
18.82567259,6.927809013,-0.07136575804,-6.121173317,-0.2068969082,-5.897757335,0.2068969082
18.83041723,6.899586864,-0.01392864673,-5.950988335,-0.1491907758,-5.907592481,0.1491907758
18.83516186,6.872603447,0.03937209681,-5.255820213,-0.09562085124,-5.379416077,0.09562085124
18.8399065,6.849319115,0.08383603814,-4.097004147,-0.05091289098,-4.359836862,0.05091289098
18.84465114,6.831867862,0.11554232,-2.57676674,-0.01901085393,-2.938803465,0.01901085393
18.84877643,6.822710252,0.1305344288,-1.064954828,-0.003902559157,-1.473805067,0.003902559157
18.85225899,6.819875184,0.1332589026,0.2709719694,-0.001126168708,-0.1462590331,0.001126168708
18.85574156,6.821710083,0.1267318865,1.59400109,-0.007646927639,1.197387286,0.007646927639
18.85922413,6.828159169,0.1112652078,2.84101535,-0.02315393191,2.493031622,0.02315393191
18.86279238,6.839262977,0.08692020753,3.977718604,-0.04758719362,3.706181465,0.04758719362
18.86643462,6.854750198,0.05446082221,4.932292167,-0.08018178614,4.762614936,0.08018178614
18.87022297,6.874483433,0.01435679935,5.651724411,-0.1204679955,5.60784163,0.1204679955
18.87423145,6.898208128,-0.03263217371,6.065366612,-0.167685443,6.168823089,0.167685443
18.87868524,6.926261747,-0.08678129646,6.075778781,-0.2221152967,6.348970299,0.2221152967
18.88414772,6.960086728,-0.1499914612,5.446098252,-0.2856790298,5.917350659,0.2856790298
18.88831544,6.983242558,-0.1915617409,4.531731128,-0.3275033908,5.133179124,0.3275033908
18.89260261,7.002882112,-0.2249829154,3.269507055,-0.361152793,3.975565054,0.361152793
18.89688979,7.016939823,-0.246547151,1.771477375,-0.3828965113,2.544950911,0.3828965113
18.90070192,7.023968595,-0.2544825135,0.3285506734,-0.3909408985,1.126725857,0.3909408985
18.90405997,7.025579272,-0.2522996347,-0.9608093868,-0.3888099862,-0.1696305235,0.3888099862
18.90741803,7.022847353,-0.2416117404,-2.207569388,-0.3781308865,-1.450041349,0.3781308865
18.91077608,7.015922315,-0.2228922725,-3.356418658,-0.3593772094,-2.657705244,0.3593772094
18.91425887,7.004670922,-0.1958834802,-4.390075361,-0.3322897455,-3.776146263,0.3322897455
18.91784484,6.989352614,-0.1613434951,-5.235134735,-0.2976274012,-4.729574449,0.2976274012
18.92161631,6.970037843,-0.1195524505,-5.837765698,-0.2556699002,-5.463274208,0.2556699002
18.92567101,6.946873291,-0.07100949211,-6.121139613,-0.2069162144,-5.898843118,0.2069162144
18.93041504,6.918649131,-0.01357910551,-5.951190162,-0.1492167356,-5.908892744,0.1492167356
18.93515908,6.891662219,0.03971823642,-5.256372454,-0.09565012976,-5.381056133,0.09565012976
18.93990311,6.868372089,0.08418357727,-4.097975277,-0.05094066636,-4.361900243,0.05094066636
18.94464715,6.850912205,0.1158969174,-2.578162454,-0.01903144008,-2.941313604,0.01903144008
18.94877266,6.841743554,0.1309014227,-1.066384816,-0.00391059421,-1.476388341,0.00391059421
18.95225599,6.838899265,0.1336354184,0.2698174118,-0.00112454628,-0.1485966906,0.00112454628
18.95573933,6.840726952,0.1271137728,1.593171347,-0.007639817642,1.195357649,0.007639817642
18.95922267,6.847170963,0.1116481903,2.840516545,-0.02314562916,2.491329526,0.02314562916
18.96279161,6.858271337,0.0873009809,3.977491146,-0.04758101975,3.704757674,0.04758101975
18.9664344,6.873756109,0.05483750184,4.932242326,-0.08017963632,4.761381616,0.08017963632
18.97022324,6.893487449,0.01472819098,5.651765011,-0.1204710696,5.606715338,0.1204710696
18.97423224,6.917210782,-0.03226736292,6.065410943,-0.1676950385,6.167721157,0.1676950385
18.97868597,6.945258907,-0.08641584366,6.075741342,-0.2221241462,6.347784576,0.2221241462
18.98414814,6.979075334,-0.1496218908,5.446023808,-0.2856836148,5.916115021,0.2856836148
18.98831599,7.002226616,-0.1911926924,4.531587557,-0.3275084065,5.131875988,0.3275084065
18.99260312,7.021860298,-0.2246122587,3.269342593,-0.3611560934,3.974235983,0.3611560934
18.99689025,7.035912126,-0.2461749171,1.771309199,-0.3828981271,2.543613183,0.3828981271
19.00070223,7.042935614,-0.254108967,0.328430243,-0.3909411043,1.125431766,0.3909411043
19.00405999,7.044541993,-0.2519259422,-0.9608142683,-0.3888099615,-0.1708095091,0.3888099615
19.00741774,7.041806551,-0.2412394182,-2.207466098,-0.3781321554,-1.451107854,0.3781321554
19.01077549,7.034878718,-0.2225226953,-3.35622922,-0.3593811542,-2.658676987,0.3593811542
19.01425801,7.023624927,-0.1955175803,-4.38984394,-0.332297302,-3.777064489,0.332297302
19.01784374,7.008304348,-0.1609815842,-5.234914909,-0.2976388824,-4.730491768,0.2976388824
19.02161499,6.988987182,-0.1191945417,-5.837610351,-0.2556853171,-5.464243468,0.2556853171
19.02566943,6.965819949,-0.07065551111,-6.121105905,-0.2069354879,-5.899921719,0.2069354879
19.03041287,6.937593803,-0.01323182906,-5.951391464,-0.1492426431,-5.910185367,0.1492426431
19.0351563,6.910603424,0.04006212245,-5.256923293,-0.09567934548,-5.382687705,0.09567934548
19.03989973,6.887307532,0.08452886027,-4.09894391,-0.05096838218,-4.363954037,0.05096838218
19.04464317,6.869839063,0.1162492396,-2.579554556,-0.01905198647,-2.943812982,0.01905198647
19.0487689,6.860659416,0.1312661111,-1.067811277,-0.003918620522,-1.478960844,0.003918620522
19.052253,6.85780594,0.1340096105,0.2686651744,-0.001122934033,-0.1509247266,0.001122934033
19.0557371,6.85962644,0.1274933329,1.592342677,-0.0076327208,1.193336393,0.0076327208
19.0592212,6.866065396,0.1120288595,2.840017675,-0.02313732719,2.489634634,0.02313732719
19.06279083,6.877162349,0.08767946359,3.97726287,-0.0475748243,3.703340262,0.0475748243
19.06643418,6.892644682,0.05521192151,4.932191279,-0.08017743456,4.760154191,0.08017743456
19.07022351,6.912374137,0.01509735503,5.6518045,-0.1204740597,5.605594934,0.1204740597
19.07423302,6.936096105,-0.03190471896,6.065454591,-0.1677044894,6.166625351,0.1677044894
19.07868668,6.964138695,-0.08605241959,6.075705088,-0.222132713,6.346606414,0.222132713
19.08414856,6.997946714,-0.1492545554,5.445950572,-0.2856881251,5.914887612,0.2856881251
19.08831654,7.021093463,-0.1908258572,4.531446723,-0.3275133261,5.130582543,0.3275133261
19.09260362,7.040721325,-0.2242438546,3.269180898,-0.361159338,3.972916757,0.361159338
19.0968907,7.054767321,-0.2458049678,1.771143394,-0.3828997199,2.542285004,0.3828997199
19.10070254,7.061785563,-0.2537377244,0.3283115777,-0.3909413069,1.124146679,0.3909413069
19.10406,7.063387675,-0.2515545617,-0.9608180342,-0.3888099424,-0.1719801149,0.3888099424
19.10741745,7.060648737,-0.2408694073,-2.207362349,-0.3781334298,-1.452166638,0.3781334298
19.11077491,7.05371813,-0.2221554205,-3.356039901,-0.3593850961,-2.659641614,0.3593850961
19.11425715,7.042461959,-0.1951539647,-4.389613127,-0.3323048379,-3.777976147,0.3323048379
19.11784265,7.027139129,-0.1606219424,-5.234695724,-0.2976503284,-4.731402598,0.2976503284
19.12161367,7.007819585,-0.1188388807,-5.837455526,-0.2557006779,-5.465206187,0.2557006779
19.12566787,6.984649692,-0.07030376212,-6.121072262,-0.20695469,-5.900993372,0.20695469
19.1304107,6.956421582,-0.01288675794,-5.951591891,-0.149268453,-5.911470184,0.149268453
19.13515353,6.929427764,0.04040381575,-5.257471848,-0.09570845159,-5.384310103,0.09570845159
19.13989637,6.906126149,0.08487194297,-4.099908589,-0.05099599665,-4.365996964,0.05099599665
19.1446392,6.888649143,0.1165993304,-2.580941045,-0.01907246341,-2.946299735,0.01907246341
19.14876515,6.879458555,0.1316285187,-1.069232366,-0.003926627615,-1.481520809,0.003926627615
19.15225001,6.876595933,0.1343814911,0.2675166949,-0.001121333925,-0.1532417418,0.001121333925
19.15573488,6.878409276,0.1278705728,1.591516049,-0.0076256454,1.191324469,0.0076256454
19.15921974,6.884843196,0.1124072211,2.839519247,-0.02312903442,2.487947433,0.02312903442
19.16279005,6.895936742,0.08805566108,3.977034101,-0.04756861609,3.701929538,0.04756861609
19.16643395,6.911416646,0.05558408738,4.932139215,-0.08017518899,4.75893283,0.08017518899
19.17022376,6.931144223,0.01546430271,5.651842919,-0.1204769689,5.604480425,0.1204769689
19.17423378,6.954864821,-0.03154422896,6.065497563,-0.1677137973,6.165535638,0.1677137973
19.17868736,6.982901832,-0.08569100846,6.075670025,-0.2221409955,6.345435769,0.2221409955
19.18414897,7.016701593,-0.1488894434,5.445878497,-0.2856925635,5.913668352,0.2856925635
19.18831707,7.039843821,-0.1904612149,4.531308805,-0.3275181437,5.129298904,0.3275181437
19.1926041,7.05946592,-0.2238776919,3.269021815,-0.36116253,3.971607186,0.36116253
19.19689114,7.073506132,-0.2454372948,1.770979356,-0.3829012956,2.540965744,0.3829012956
19.20070285,7.080519167,-0.2533687724,0.328193994,-0.3909415076,1.122869871,0.3909415076
19.20406,7.08211704,-0.2511854752,-0.9608214061,-0.3888099253,-0.173143119,0.3888099253
19.20741716,7.079374629,-0.2405016847,-2.207258865,-0.3781347009,-1.453218498,0.3781347009
19.21077432,7.072441267,-0.2217904199,-3.355851389,-0.359389021,-2.660599903,0.359389021
19.2142563,7.061182733,-0.1947926035,-4.389383401,-0.3323123375,-3.778881808,0.3323123375
19.21784156,7.045857666,-0.1602645298,-5.234477679,-0.2976617131,-4.732307564,0.2976617131
19.22161236,7.026535761,-0.1184854284,-5.837301476,-0.2557159575,-5.466162741,0.2557159575
19.22566631,7.003363229,-0.06995420381,-6.121038733,-0.2069737933,-5.902058255,0.2069737933
19.23040854,6.97513317,-0.01254383857,-5.951791136,-0.1492941258,-5.912747058,0.1492941258
19.23515078,6.948135937,0.04074337686,-5.258017245,-0.09573740154,-5.385922643,0.09573740154
19.23989302,6.924828635,0.08521288468,-4.100867736,-0.05102346441,-4.368027629,0.05102346441
19.24463525,6.907343146,0.1169472381,-2.582319609,-0.01909283657,-2.948771703,0.01909283657
19.24876142,6.898141681,0.1319886739,-1.070645573,-0.00393460118,-1.484065812,0.00393460118
19.25224704,6.895269962,0.1347510715,0.2663740727,-0.001119748793,-0.1555456723,0.001119748793
19.25573267,6.897076185,0.1282454929,1.590693059,-0.007618605043,1.189323471,0.007618605043
19.25921829,6.903505089,0.1127832717,2.839022322,-0.02312076852,2.486268998,0.02312076852
19.26278927,6.914595242,0.08842957341,3.976805363,-0.04756240932,3.700526023,0.04756240932
19.26643372,6.930072723,0.0559540088,4.932086245,-0.08017290447,4.757717616,0.08017290447
19.27022401,6.949798423,0.01582905351,5.651880198,-0.1204797918,5.603371678,0.1204797918
19.27423454,6.973517638,-0.03118585729,6.065539762,-0.1677229405,6.164451807,0.1677229405
19.27868801,7.001549013,-0.08533155041,6.075636349,-0.2221489478,6.344272651,0.2221489478
19.28414936,7.03534067,-0.1485265031,5.4458082,-0.2856968922,5.912457694,0.2856968922
19.28831758,7.058478388,-0.190098718,4.531174758,-0.3275228257,5.128025879,0.3275228257
19.29260458,7.078094781,-0.2235137255,3.268866909,-0.361165638,3.970308693,0.361165638
19.29689157,7.092129265,-0.2450718629,1.770819269,-0.3829028332,2.539657477,0.3829028332
19.30070314,7.099137136,-0.2530020935,0.3280796346,-0.3909417027,1.121603428,0.3909417027
19.30406001,7.100730806,-0.2508186796,-0.9608222334,-0.3888099211,-0.1742963806,0.3888099211
19.30741687,7.097984953,-0.2401362616,-2.207153585,-0.3781359941,-1.454261338,0.3781359941
19.31077373,7.091048863,-0.221427718,-3.355661809,-0.3593929677,-2.661549901,0.3593929677
19.31425544,7.079787989,-0.1944335345,-4.389153165,-0.332319853,-3.779779757,0.332319853
19.31784048,7.064460709,-0.1599094013,-5.23425944,-0.2976731061,-4.73320516,0.2976731061
19.32161106,7.045136464,-0.1181342441,-5.837147457,-0.2557312296,-5.4671122,0.2557312296
19.32566475,7.021961311,-0.06960689242,-6.121005195,-0.2069928686,-5.903116069,0.2069928686
19.33040639,6.993729325,-0.01220314024,-5.951989852,-0.1493197452,-5.914016423,0.1493197452
19.33514803,6.966728704,0.04108073294,-5.258561134,-0.09576628271,-5.387526745,0.09576628271
19.33988968,6.943415749,0.08555162147,-4.101824096,-0.05105086395,-4.37004858,0.05105086395
19.34463132,6.92592182,0.1172929214,-2.583694043,-0.01911316186,-2.951232551,0.01911316186
19.34875771,6.916709526,0.1323465686,-1.072054891,-0.003942563629,-1.486599825,0.003942563629
19.35224408,6.913828746,0.1351183708,0.2652338066,-0.001118173706,-0.1578400795,0.001118173706
19.35573046,6.915627873,0.128618132,1.589870855,-0.007611575316,1.187330427,0.007611575316
19.35921683,6.922051778,0.1131570607,2.838524776,-0.02311249412,2.484597046,0.02311249412
19.36278848,6.933138547,0.08880125159,3.976575289,-0.04755616694,3.699128192,0.04755616694
19.36643348,6.948613613,0.05632172847,4.932031704,-0.08017055226,4.756507748,0.08017055226
19.37022425,6.968337442,0.01619164436,5.651916034,-0.1204825056,5.602268275,0.1204825056
19.37423528,6.992055269,-0.0308295868,6.065581173,-0.1677319159,6.163373792,0.1677319159
19.37868864,7.02008096,-0.08497404183,6.075604017,-0.2221565803,6.343117005,0.2221565803
19.38414975,7.053864679,-0.1481657577,5.44573907,-0.2857011487,5.9112551,0.2857011487
19.38831809,7.076997897,-0.1897383824,4.531043723,-0.3275274021,5.126762657,0.3275274021
19.39260505,7.096608639,-0.2231519692,3.268714771,-0.3611686902,3.969019914,0.3611686902
19.396892,7.110637446,-0.244708677,1.770661165,-0.3829043516,2.53835825,0.3829043516
19.40070344,7.117640191,-0.2526376767,0.3279666206,-0.3909418955,1.120345439,0.3909418955
19.40406001,7.119229687,-0.2504541513,-0.9608223731,-0.3888099203,-0.1754418307,0.3888099203
19.40741658,7.116480416,-0.2397731022,-2.207048264,-0.3781372876,-1.455297022,0.3781372876
19.41077315,7.109541618,-0.2210672683,-3.355472732,-0.3593969037,-2.662493325,0.3593969037
19.41425459,7.098278421,-0.1940766986,-4.388923807,-0.3323273389,-3.780671568,0.3323273389
19.41783939,7.082948943,-0.1595564854,-5.234042117,-0.2976844496,-4.734096719,0.2976844496
19.42160975,7.063622376,-0.1177852546,-5.836994069,-0.2557464349,-5.468055395,0.2557464349
19.4256632,7.040444627,-0.06926176464,-6.120971734,-0.2070118664,-5.904167099,0.2070118664
19.43040425,7.012210734,-0.01186459959,-5.952187654,-0.1493452618,-5.915278096,0.1493452618
19.4351453,6.985206753,0.0414159429,-5.259102666,-0.09579505,-5.389121748,0.09579505
19.43988635,6.961888183,0.08588820335,-4.102776411,-0.05107815908,-4.372058714,0.05107815908
19.4446274,6.944385864,0.1176364174,-2.585062768,-0.01913341578,-2.953680815,0.01913341578
19.44875401,6.935162794,0.1327022267,-1.073458567,-0.003950504934,-1.489121167,0.003950504934
19.45224113,6.932272995,0.1354834006,0.2640977107,-0.001116611114,-0.1601231853,0.001116611114
19.45572825,6.934065057,0.1289884887,1.589051223,-0.007604571456,1.185347126,0.007604571456
19.45921538,6.940483983,0.1135285745,2.838028274,-0.02310423894,2.482933287,0.02310423894
19.4627877,6.951567386,0.08917067398,3.976345198,-0.04754992472,3.697737432,0.04754992472
19.46643324,6.967040045,0.05668722477,4.931976421,-0.08016816815,4.755304123,0.08016816815
19.47022449,6.986762013,0.01655204286,5.651951042,-0.1204851567,5.601170932,0.1204851567
19.47423601,7.010478448,-0.03047544611,6.065621994,-0.1677407664,6.16230188,0.1677407664
19.47868925,7.038498406,-0.08461851598,6.07557283,-0.2221639407,6.341968734,0.2221639407
19.48415014,7.072274322,-0.1478071792,5.445671339,-0.2857053188,5.910060713,0.2857053188
19.48831858,7.095403055,-0.189380192,4.530915762,-0.327531871,5.125509251,0.327531871
19.4926055,7.115008199,-0.2227923997,3.268565872,-0.3611716772,3.967741245,0.3611716772
19.49689242,7.129031378,-0.2443477136,1.770506019,-0.3829058414,2.537068966,0.3829058414
19.50070372,7.136029038,-0.2522755064,0.3278558617,-0.3909420844,1.119096764,0.3909420844
19.50406,7.137614391,-0.2500918813,-0.9608208694,-0.3888099278,-0.1765785422,0.3888099278
19.50741628,7.134861731,-0.2394122045,-2.206941943,-0.3781385934,-1.456324602,0.3781385934
19.51077256,7.127920247,-0.2207090756,-3.355283252,-0.3594008478,-2.663429257,0.3594008478
19.51425374,7.116654748,-0.193722108,-4.388694522,-0.3323348217,-3.781556398,0.3323348217
19.51783831,7.101323092,-0.1592057989,-5.233825119,-0.2976957745,-4.734981599,0.2976957745
19.52160845,7.081994224,-0.117438483,-5.836840937,-0.2557616106,-5.468991875,0.2557616106
19.52566165,7.0588139,-0.06891884045,-6.120938292,-0.2070308208,-5.905211223,0.2070308208
