time,spring.w_rel_ref,spring.w_rel_sim,spring.w_rel_relerr
3.2096,-1.053282529e-13,-2.375877273e-14,1.81699e-11
3.2104,-1.046949443e-13,-2.134403765e-14,1.85667e-11
3.2112,-1.037503494e-13,-1.898481372e-14,1.88818e-11
3.212,-1.02486786e-13,-1.668110094e-14,1.91135e-11
3.2128,-1.008965718e-13,-1.443289932e-14,1.92601e-11
3.2136,-9.897202438e-14,-1.21846977e-14,1.93322e-11
3.2144,-9.670546152e-14,-1.007527395e-14,1.92972e-11
3.2152,-9.408920093e-14,-7.993605777e-15,1.91781e-11
3.216,-9.11155603e-14,-6.022959909e-15,1.89547e-11
3.2168,-8.777685733e-14,-4.163336342e-15,1.86252e-11
3.2176,-8.406540973e-14,-2.386979503e-15,1.81941e-11
3.2184,-7.99735352e-14,-7.21644966e-16,1.76536e-11
3.2192,-7.549355144e-14,8.326672685e-16,1.70019e-11
3.22,-7.061777615e-14,2.2759572e-15,1.62373e-11
3.2208,-6.533852704e-14,3.60822483e-15,1.53581e-11
3.2216,-5.964812182e-14,4.829470157e-15,1.43626e-11
3.2224,-5.353887818e-14,5.911937606e-15,1.32429e-11
3.2232,-4.956901743e-14,6.883382753e-15,1.2575e-11
3.224,-4.605509343e-14,7.799316748e-15,1.19963e-11
3.2248,-4.252644622e-14,8.520961714e-15,1.1371e-11
3.2256,-3.899291962e-14,9.187095529e-15,1.07323e-11
3.2264,-3.546435743e-14,9.769962617e-15,1.00761e-11
3.2272,-3.195060348e-14,1.026956298e-14,9.40468e-12
3.228,-2.846150159e-14,1.071365219e-14,8.7264e-12
3.2288,-2.500689557e-14,1.101896352e-14,8.02488e-12
3.2296,-2.159662924e-14,1.129651928e-14,7.32706e-12
3.2304,-1.824054643e-14,1.154631946e-14,6.63512e-12
3.2312,-1.494849094e-14,1.174060849e-14,5.94509e-12
3.232,-1.173030661e-14,1.196265309e-14,5.27769e-12
3.2328,-8.595837233e-15,1.215694212e-14,4.62275e-12
3.2336,-5.554926644e-15,1.235123115e-14,3.98866e-12
3.2344,-2.617418656e-15,1.257327575e-14,3.38378e-12
3.2352,2.068429126e-16,1.287858709e-14,2.82267e-12
3.236,2.908014243e-15,1.321165399e-14,2.29517e-12
3.2368,5.476251518e-15,1.232347557e-14,1.52524e-12
3.2376,7.901710919e-15,1.143529715e-14,7.87118e-13
3.2384,1.017454863e-14,1.060262989e-14,9.53565e-14
3.2392,1.228492083e-14,9.769962617e-15,5.60215e-13
3.24,1.426908115e-14,8.992806499e-15,1.17531e-12
3.2408,1.65291691e-14,8.243405958e-15,1.84568e-12
3.2416,1.866470238e-14,7.494005416e-15,2.48831e-12
3.2424,2.066879089e-14,6.827871601e-15,3.08311e-12
3.2432,2.25345445e-14,6.161737787e-15,3.6471e-12
3.244,2.42550731e-14,5.551115123e-15,4.16637e-12
3.2448,2.582348657e-14,4.94049246e-15,4.65176e-12
3.2456,2.723289478e-14,4.440892099e-15,5.07699e-12
3.2464,2.847640762e-14,3.858025011e-15,5.48383e-12
3.2472,2.954713496e-14,3.358424649e-15,5.83362e-12
3.248,3.043818669e-14,2.969846591e-15,6.11866e-12
3.2488,3.11426727e-14,2.525757381e-15,6.37451e-12
3.2496,3.165370285e-14,2.164934898e-15,6.56872e-12
3.2504,3.196438703e-14,1.831867991e-15,6.71212e-12
3.2512,3.206783512e-14,1.554312234e-15,6.79699e-12
3.252,3.1957157e-14,1.276756478e-15,6.83416e-12
3.2528,3.162546256e-14,1.054711873e-15,6.80974e-12
3.2536,3.106586166e-14,8.881784197e-16,6.72218e-12
3.2544,3.02714642e-14,7.21644966e-16,6.58232e-12
3.2552,2.923538005e-14,6.383782392e-16,6.37008e-12
3.256,2.79507191e-14,5.273559367e-16,6.10865e-12
3.2568,2.641059122e-14,4.718447855e-16,5.77794e-12
3.2576,2.518592593e-14,4.718447855e-16,5.50514e-12
3.2584,2.485256826e-14,5.273559367e-16,5.41852e-12
3.2592,2.447037574e-14,5.828670879e-16,5.32102e-12
3.26,2.404229884e-14,6.661338148e-16,5.20712e-12
3.2608,2.357128804e-14,7.771561172e-16,5.07747e-12
3.2616,2.306029382e-14,9.714451465e-16,4.92036e-12
3.2624,2.251226665e-14,1.165734176e-15,4.75501e-12
3.2632,2.1930157e-14,1.415534356e-15,4.5697e-12
3.264,2.131691537e-14,1.665334537e-15,4.37746e-12
3.2648,2.067549221e-14,1.970645869e-15,4.16657e-12
3.2656,2.000883801e-14,2.303712776e-15,3.94388e-12
3.2664,1.931990324e-14,2.636779683e-15,3.71622e-12
3.2672,1.861163839e-14,3.025357742e-15,3.4719e-12
3.268,1.788699392e-14,3.441691376e-15,3.21774e-12
3.2688,1.714892032e-14,3.858025011e-15,2.96059e-12
3.2696,1.640036806e-14,4.357625372e-15,2.68256e-12
3.2704,1.564428761e-14,4.801714582e-15,2.41522e-12
3.2712,1.488362946e-14,5.329070518e-15,2.12831e-12
3.272,1.412134408e-14,5.856426455e-15,1.84104e-12
3.2728,1.336038195e-14,6.411537967e-15,1.54788e-12
3.2736,1.260369353e-14,6.96664948e-15,1.25567e-12
3.2744,1.185422932e-14,7.549516567e-15,9.58889e-13
3.2752,1.111493978e-14,8.160139231e-15,6.58192e-13
3.276,1.03887754e-14,8.770761895e-15,3.60418e-13
3.2768,9.678686644e-15,9.381384558e-15,6.6225e-14
3.2776,8.987623993e-15,1.00197628e-14,2.29912e-13
3.2784,8.318537925e-15,1.065814104e-14,5.21154e-13
3.2792,7.674378915e-15,1.135203043e-14,8.19209e-13
3.28,7.05809744e-15,1.199040867e-14,1.09869e-12
3.2808,6.472643976e-15,1.265654248e-14,1.37748e-12
3.2816,5.920969001e-15,1.33226763e-14,1.64876e-12
3.2824,5.406022989e-15,1.398881011e-14,1.91184e-12
3.2832,4.930756419e-15,1.465494393e-14,2.1661e-12
3.284,4.498119766e-15,1.529332216e-14,2.40467e-12
3.2848,4.111063507e-15,1.59317004e-14,2.63309e-12
3.2856,3.772538118e-15,1.659783422e-14,2.85688e-12
3.2864,3.485494076e-15,1.720845688e-14,3.05684e-12
3.2872,3.252881858e-15,1.781907955e-14,3.24467e-12
3.288,3.077651939e-15,1.842970221e-14,3.41972e-12
3.2888,2.962754797e-15,1.904032487e-14,3.58133e-12
3.2896,2.911140907e-15,1.956768081e-14,3.7103e-12
3.2904,2.925760747e-15,2.012279232e-14,3.8307e-12
3.2912,3.009564793e-15,2.062239268e-14,3.92332e-12
3.292,3.165503521e-15,2.112199304e-14,3.99987e-12
3.2928,2.508010021e-15,2.156608225e-14,4.24525e-12
3.2936,1.751942683e-15,2.198241589e-14,4.50641e-12
3.2944,9.9936586e-16,2.237099395e-14,4.7606e-12
3.2952,2.511970274e-16,2.270406085e-14,5.00145e-12
3.296,-4.916463404e-16,2.303712776e-14,5.24111e-12
3.2968,-1.228246769e-15,2.325917237e-14,5.45465e-12
3.2976,-1.957686783e-15,2.348121697e-14,5.6666e-12
3.2984,-2.679048909e-15,2.364775042e-14,5.86438e-12
3.2992,-3.391415671e-15,2.375877273e-14,6.0478e-12
3.3,-4.093869596e-15,2.37865283e-14,6.21045e-12
3.3008,-4.785493208e-15,2.37865283e-14,6.36451e-12
3.3016,-5.465369033e-15,2.370326158e-14,6.49741e-12
3.3024,-6.132579596e-15,2.35644837e-14,6.61512e-12
3.3032,-6.786207423e-15,2.331468352e-14,6.70507e-12
3.304,-7.425335039e-15,2.306488334e-14,6.7918e-12
3.3048,-8.049044969e-15,2.267630528e-14,6.84417e-12
3.3056,-8.656419739e-15,2.223221607e-14,6.88055e-12
3.3064,-9.246541874e-15,2.170486013e-14,6.89453e-12
3.3072,-9.8184939e-15,2.103872632e-14,6.87355e-12
3.308,-1.037135834e-14,2.034483693e-14,6.84214e-12
3.3088,-1.090421772e-14,1.953992523e-14,6.78153e-12
3.3096,-1.141615457e-14,1.865174681e-14,6.69773e-12
3.3104,-1.190625142e-14,1.762479052e-14,6.57814e-12
3.3112,-1.237359078e-14,1.648681192e-14,6.42875e-12
3.312,-1.281725518e-14,1.523781101e-14,6.24936e-12
3.3128,-1.323632715e-14,1.387778781e-14,6.03976e-12
3.3136,-1.362988921e-14,1.243449788e-14,5.80593e-12
3.3144,-1.399702389e-14,1.085243007e-14,5.5353e-12
3.3152,-1.433681372e-14,9.103828802e-15,5.22148e-12
3.316,-1.464834122e-14,7.271960811e-15,4.88282e-12
3.3168,-1.493068891e-14,5.301314943e-15,4.50675e-12
3.3176,-1.518293932e-14,3.16413562e-15,4.08687e-12
3.3184,-1.540417498e-14,8.881784197e-16,3.62918e-12
3.3192,-1.559347841e-14,-1.554312234e-15,3.12727e-12
3.32,-1.574993214e-14,-4.135580767e-15,2.58714e-12
3.3208,-1.587261869e-14,-6.883382753e-15,2.00238e-12
3.3216,-1.596062058e-14,-9.769962617e-15,1.37899e-12
3.3224,-1.601302035e-14,-1.285083151e-14,7.04388e-13
3.3232,-1.602890052e-14,-1.609823386e-14,1.54442e-14
3.324,-1.600734361e-14,-1.951216966e-14,7.80712e-13
3.3248,-1.594743215e-14,-2.312039449e-14,1.5978e-12
3.3256,-1.584824866e-14,-2.689515277e-14,2.46073e-12
3.3264,-1.570887567e-14,-3.086420008e-14,3.3759e-12
3.3272,-1.574756941e-14,-3.5055292e-14,4.30086e-12
3.328,-1.606637233e-14,-3.913536162e-14,5.13869e-12
3.3288,-1.637847546e-14,-3.841371665e-14,4.90842e-12
3.3296,-1.668376859e-14,-3.766431611e-14,4.67349e-12
3.3304,-1.698214154e-14,-3.691491557e-14,4.44009e-12
3.3312,-1.727348411e-14,-3.611000388e-14,4.1959e-12
3.332,-1.75576861e-14,-3.533284776e-14,3.95948e-12
3.3328,-1.783463731e-14,-3.455569164e-14,3.72467e-12
3.3336,-1.810422754e-14,-3.375077995e-14,3.48532e-12
3.3344,-1.83663466e-14,-3.297362383e-14,3.25382e-12
3.3352,-1.86208843e-14,-3.214095656e-14,3.01164e-12
3.336,-1.886773043e-14,-3.136380045e-14,2.78354e-12
3.3368,-1.91067748e-14,-3.05033776e-14,2.53863e-12
3.3376,-1.933790721e-14,-2.969846591e-14,2.30785e-12
3.3384,-1.956101747e-14,-2.886579864e-14,2.07267e-12
3.3392,-1.977599537e-14,-2.803313137e-14,1.8393e-12
3.34,-1.998273072e-14,-2.722821968e-14,1.61396e-12
3.3408,-2.018111333e-14,-2.636779683e-14,1.3781e-12
3.3416,-2.037103299e-14,-2.556288514e-14,1.1565e-12
3.3424,-2.055237952e-14,-2.473021787e-14,9.30627e-13
3.3432,-2.07250427e-14,-2.389755061e-14,7.06687e-13
3.344,-2.088891236e-14,-2.306488334e-14,4.84705e-13
3.3448,-2.104387828e-14,-2.228772722e-14,2.77072e-13
3.3456,-2.118983028e-14,-2.145505995e-14,5.90808e-14
3.3464,-2.132665815e-14,-2.065014826e-14,1.50695e-13
3.3472,-2.14542517e-14,-1.984523657e-14,3.58414e-13
3.348,-2.157250073e-14,-1.904032487e-14,5.64051e-13
3.3488,-2.168129505e-14,-1.826316876e-14,7.61399e-13
3.3496,-2.178052446e-14,-1.748601264e-14,9.56617e-13
3.3504,-2.187007875e-14,-1.670885652e-14,1.14968e-12
3.3512,-2.194984775e-14,-1.595945598e-14,1.33438e-12
3.352,-2.201972124e-14,-1.521005544e-14,1.51688e-12
3.3528,-2.207958903e-14,-1.44606549e-14,1.69714e-12
3.3536,-2.212934092e-14,-1.376676551e-14,1.86279e-12
3.3544,-2.216886672e-14,-1.298960939e-14,2.04471e-12
3.3552,-2.219805623e-14,-1.232347557e-14,2.1996e-12
3.356,-2.221679926e-14,-1.157407503e-14,2.3707e-12
3.3568,-2.22249856e-14,-1.093569679e-14,2.51473e-12
3.3576,-2.222250506e-14,-1.02418074e-14,2.66874e-12
3.3584,-2.220924744e-14,-9.575673587e-15,2.81417e-12
3.3592,-2.218510255e-14,-8.937295348e-15,2.95099e-12
3.36,-2.214996019e-14,-8.326672685e-15,3.07918e-12
3.3608,-2.210371016e-14,-7.716050021e-15,3.2049e-12
3.3616,-2.204624227e-14,-7.133182933e-15,3.32193e-12
3.3624,-2.197744631e-14,-6.550315845e-15,3.43644e-12
3.3632,-2.18972121e-14,-5.967448757e-15,3.54841e-12
3.364,-2.180542943e-14,-5.467848396e-15,3.63925e-12
3.3648,-2.17019881e-14,-4.884981308e-15,3.74604e-12
3.3656,-2.158677793e-14,-4.413136523e-15,3.82549e-12
3.3664,-2.145968871e-14,-3.885780586e-15,3.91465e-12
3.3672,-2.132061025e-14,-3.413935801e-15,3.98877e-12
3.368,-2.116943235e-14,-2.997602166e-15,4.04784e-12
3.3688,-2.100604481e-14,-2.525757381e-15,4.11655e-12
3.3696,-2.083033744e-14,-2.109423747e-15,4.17015e-12
3.3704,-2.064220004e-14,-1.720845688e-15,4.21479e-12
3.3712,-2.044152241e-14,-1.304512054e-15,4.26283e-12
3.372,-2.022819436e-14,-9.714451465e-16,4.28951e-12
3.3728,-2.000210569e-14,-6.383782392e-16,4.31334e-12
3.3736,-1.976314619e-14,-3.330669074e-16,4.32812e-12
3.3744,-1.951120569e-14,0,4.34619e-12
3.3752,-1.924617397e-14,2.775557562e-16,4.34898e-12
3.376,-1.896794084e-14,5.551115123e-16,4.34883e-12
3.3768,-1.867639611e-14,7.771561172e-16,4.33334e-12
3.3776,-1.837142957e-14,9.992007222e-16,4.31487e-12
3.3784,-1.805293104e-14,1.221245327e-15,4.29339e-12
3.3792,-1.772079031e-14,1.387778781e-15,4.2565e-12
3.38,-1.737489718e-14,1.526556659e-15,4.21036e-12
3.3808,-1.701514147e-14,1.665334537e-15,4.16114e-12
3.3816,-1.664141297e-14,1.804112415e-15,4.1088e-12
3.3824,-1.625360149e-14,1.859623566e-15,4.03478e-12
3.3832,-1.585159683e-14,1.970645869e-15,3.96996e-12
3.384,-1.543528878e-14,2.02615702e-15,3.8896e-12
3.3848,-1.500456717e-14,2.053912596e-15,3.79983e-12
3.3856,-1.455932178e-14,2.081668171e-15,3.70684e-12
3.3864,-1.409944243e-14,2.053912596e-15,3.59821e-12
3.3872,-1.362481891e-14,2.053912596e-15,3.49249e-12
3.388,-1.313534103e-14,1.970645869e-15,3.36491e-12
3.3888,-1.263089859e-14,1.915134717e-15,3.24018e-12
3.3896,-1.21113814e-14,1.804112415e-15,3.09972e-12
3.3904,-1.157667925e-14,1.720845688e-15,2.96207e-12
3.3912,-1.102668195e-14,1.554312234e-15,2.80246e-12
3.392,-1.046127931e-14,1.415534356e-15,2.6456e-12
3.3928,-9.880361126e-15,1.249000903e-15,2.4791e-12
3.3936,-9.283817201e-15,1.054711873e-15,2.30294e-12
3.3944,-8.671537339e-15,8.604228441e-16,2.12328e-12
3.3952,-8.043411344e-15,6.383782392e-16,1.9339e-12
3.396,-7.399329019e-15,3.747002708e-16,1.73169e-12
3.3968,-6.939662594e-15,1.249000903e-16,1.57365e-12
3.3976,-6.687708707e-15,-1.387778781e-16,1.4588e-12
3.3984,-6.435463389e-15,-4.440892099e-16,1.3346e-12
3.3992,-6.183032788e-15,-7.632783294e-16,1.20727e-12
3.4,-5.930523054e-15,-1.110223025e-15,1.07374e-12
3.4008,-5.678040333e-15,-1.443289932e-15,9.43305e-13
3.4016,-5.425690775e-15,-1.831867991e-15,8.00536e-13
3.4024,-5.173580529e-15,-2.220446049e-15,6.57821e-13
3.4032,-4.921815742e-15,-2.622901896e-15,5.12091e-13
3.404,-4.670502564e-15,-3.025357742e-15,3.66462e-13
3.4048,-4.419747142e-15,-3.455569164e-15,2.14774e-13
3.4056,-4.169655626e-15,-3.899658374e-15,6.01428e-14
3.4064,-3.920334164e-15,-4.343747584e-15,9.43168e-14
3.4072,-3.671888904e-15,-4.829470157e-15,2.57855e-13
3.408,-3.424425995e-15,-5.329070518e-15,4.24266e-13
3.4088,-3.178051585e-15,-5.828670879e-15,5.90434e-13
3.4096,-2.932871823e-15,-6.32827124e-15,7.56337e-13
3.4104,-2.688992857e-15,-6.855627177e-15,9.28132e-13
3.4112,-2.446520837e-15,-7.382983114e-15,1.09961e-12
3.412,-2.205561909e-15,-7.924216838e-15,1.27385e-12
3.4128,-1.966222224e-15,-8.479328351e-15,1.45082e-12
3.4136,-1.728607928e-15,-9.048317651e-15,1.63049e-12
3.4144,-1.492825172e-15,-9.617306951e-15,1.80976e-12
3.4152,-1.258980103e-15,-1.018629625e-14,1.98859e-12
3.416,-1.02717887e-15,-1.078304113e-14,2.17315e-12
3.4168,-7.975276216e-16,-1.1379786e-14,2.35723e-12
3.4176,-5.701325059e-16,-1.197653088e-14,2.54081e-12
3.4184,-3.450996715e-16,-1.257327575e-14,2.72387e-12
3.4192,-1.22535267e-16,-1.319777621e-14,2.91255e-12
3.42,9.745455904e-17,-1.380839887e-14,3.09758e-12
3.4208,3.147636582e-16,-1.441902153e-14,3.282e-12
3.4216,5.29285882e-16,-1.50296442e-14,3.4658e-12
3.4224,7.409150818e-16,-1.566802244e-14,3.65515e-12
3.4232,9.495451093e-16,-1.629252289e-14,3.84073e-12
3.424,1.155069816e-15,-1.691702334e-14,4.02562e-12
3.4248,1.357383053e-15,-1.754152379e-14,4.20979e-12
3.4256,1.556378672e-15,-1.816602424e-14,4.39323e-12
3.4264,1.751950525e-15,-1.879052469e-14,4.57591e-12
3.4272,1.943992463e-15,-1.938726957e-14,4.75161e-12
3.428,2.132398337e-15,-1.999789223e-14,4.9296e-12
3.4288,2.317062e-15,-2.060851489e-14,5.10675e-12
3.4296,2.497877302e-15,-2.121913756e-14,5.28304e-12
3.4304,2.674738095e-15,-2.180200465e-14,5.45228e-12
3.4312,2.84753823e-15,-2.239874952e-14,5.6237e-12
3.432,3.01617156e-15,-2.298161661e-14,5.79109e-12
3.4328,3.180531935e-15,-2.355060591e-14,5.95445e-12
3.4336,3.340513208e-15,-2.410571742e-14,6.11374e-12
3.4344,3.496009228e-15,-2.466082893e-14,6.27203e-12
3.4352,3.646913849e-15,-2.518818487e-14,6.42311e-12
3.436,3.793120921e-15,-2.571554081e-14,6.57315e-12
3.4368,3.934524297e-15,-2.622901896e-14,6.71903e-12
3.4376,4.071017827e-15,-2.671474153e-14,6.85763e-12
3.4384,4.202495363e-15,-2.72004641e-14,6.99511e-12
3.4392,4.328850756e-15,-2.76584311e-14,7.12527e-12
3.44,4.449977859e-15,-2.808864252e-14,7.24809e-12
3.4408,4.565770522e-15,-2.851885395e-14,7.36971e-12
3.4416,4.676122597e-15,-2.892130979e-14,7.48394e-12
3.4424,4.780927935e-15,-2.929601006e-14,7.59075e-12
3.4432,4.880080388e-15,-2.964295476e-14,7.69012e-12
3.444,4.973473808e-15,-2.998989945e-14,7.78821e-12
3.4448,5.061002046e-15,-3.0281333e-14,7.87262e-12
3.4456,5.142558954e-15,-3.055888875e-14,7.95262e-12
3.4464,5.218038382e-15,-3.082256672e-14,8.02817e-12
3.4472,5.287334183e-15,-3.104461133e-14,8.09306e-12
3.448,5.350340208e-15,-3.122502257e-14,8.14728e-12
3.4488,5.406950308e-15,-3.137767823e-14,8.1939e-12
3.4496,5.457058336e-15,-3.151645611e-14,8.23597e-12
3.4504,5.500558141e-15,-3.161360063e-14,8.2673e-12
3.4512,5.537343577e-15,-3.165523399e-14,8.28477e-12
3.452,5.567308494e-15,-3.168298957e-14,8.29763e-12
3.4528,5.590346744e-15,-3.166911178e-14,8.29967e-12
3.4536,5.606352179e-15,-3.159972284e-14,8.28778e-12
3.4544,5.615218649e-15,-3.150257832e-14,8.26811e-12
3.4552,5.616840007e-15,-3.136380045e-14,8.23756e-12
3.456,5.611110104e-15,-3.11833892e-14,8.1961e-12
3.4568,5.597922792e-15,-3.094746681e-14,8.14061e-12
3.4576,5.577171921e-15,-3.068378884e-14,8.07725e-12
3.4584,5.548751344e-15,-3.035072194e-14,7.99673e-12
3.4592,5.512554911e-15,-2.997602166e-14,7.9052e-12
3.46,5.468476475e-15,-2.954581024e-14,7.79955e-12
3.4608,5.416409887e-15,-2.907396546e-14,7.68285e-12
3.4616,5.356248999e-15,-2.854660952e-14,7.55198e-12
3.4624,5.287887661e-15,-2.794986464e-14,7.40382e-12
3.4632,5.211219726e-15,-2.731148641e-14,7.24454e-12
3.464,5.126139044e-15,-2.660371923e-14,7.06793e-12
3.4648,5.032539468e-15,-2.585431869e-14,6.88015e-12
3.4656,4.930314849e-15,-2.502165142e-14,6.6719e-12
3.4664,4.924965092e-15,-2.4133473e-14,6.47286e-12
3.4672,5.003397334e-15,-2.317590564e-14,6.27703e-12
3.468,5.079603698e-15,-2.216282713e-14,6.06834e-12
3.4688,5.153553953e-15,-2.106648189e-14,5.8406e-12
3.4696,5.225217866e-15,-1.99146255e-14,5.59998e-12
3.4704,5.294565208e-15,-1.869338018e-14,5.3434e-12
3.4712,5.361565746e-15,-1.738886812e-14,5.06774e-12
3.472,5.426189251e-15,-1.600108934e-14,4.773e-12
3.4728,5.488405489e-15,-1.454392162e-14,4.46227e-12
3.4736,5.548184231e-15,-1.301736496e-14,4.13554e-12
3.4744,5.605495246e-15,-1.140754158e-14,3.78971e-12
3.4752,5.660308301e-15,-9.714451465e-15,3.42478e-12
3.476,5.712593166e-15,-7.938094626e-15,3.04074e-12
3.4768,5.762319609e-15,-6.092348848e-15,2.64067e-12
3.4776,5.8094574e-15,-4.121702979e-15,2.2122e-12
3.4784,5.853976307e-15,-2.081668171e-15,1.76769e-12
3.4792,5.895846099e-15,4.163336342e-17,1.30405e-12
3.48,5.935036545e-15,2.262079413e-15,8.18163e-13
3.4808,5.971517413e-15,4.579669977e-15,3.10039e-13
3.4816,6.005258473e-15,6.994405055e-15,2.20336e-13
3.4824,6.036229493e-15,9.506284648e-15,7.72966e-13
3.4832,6.064400242e-15,1.211530876e-14,1.34786e-12
3.484,6.089740489e-15,1.483535517e-14,1.94811e-12
3.4848,6.112220003e-15,1.766642388e-14,2.57374e-12
3.4856,6.131808553e-15,2.058075932e-14,3.21855e-12
3.4864,6.148475906e-15,2.361999485e-14,3.89184e-12
3.4872,6.162191833e-15,2.677025268e-14,4.59051e-12
3.488,6.172926102e-15,3.001765503e-14,5.31149e-12
3.4888,6.180648481e-15,3.338995747e-14,6.06096e-12
3.4896,6.18532874e-15,3.68802211e-14,6.83739e-12
3.4904,6.186936648e-15,4.048150704e-14,7.63923e-12
3.4912,6.185441972e-15,4.420769306e-14,8.46958e-12
3.492,6.180814483e-15,4.805877918e-14,9.32846e-12
3.4928,6.173023949e-15,5.202782649e-14,1.02143e-11
3.4936,6.162040138e-15,6.706681104e-08,1.49394e-05
3.4944,6.147832819e-15,1.12298786e-07,2.50149e-05
3.495154888,6.131443475e-15,-9.127548312e-07,0.000203319
3.495154888,6.131443475e-15,-9.127548312e-07,0.000203319
3.4952,-6.765378288e-09,-1.012025985e-06,0.000223925
3.496,-2.259143664e-06,-3.570256403e-06,0.000292055
3.4968,-8.191579021e-06,-7.783222046e-06,9.09629e-05
3.4976,-1.742884434e-05,-1.382823317e-05,0.000802048
3.4984,-2.95781212e-05,-2.183908073e-05,0.0017239
3.4992,-4.429798811e-05,-3.190603632e-05,0.00276035
3.5,-6.125550387e-05,-4.407585226e-05,0.00382682
3.5008,-8.01460658e-05,-5.835176152e-05,0.00485475
3.5016,-0.0001006435672,-7.469347776e-05,0.00578047
3.5024,-0.0001224999144,-9.301719532e-05,0.00656737
3.5032,-0.0001454638154,-0.0001131955892,0.00718786
3.504,-0.0001693437852,-0.0001350578151,0.00763731
3.5048,-0.0001939227027,-0.0001583895095,0.00791514
3.5056,-0.0002190674283,-0.0001829094385,0.00805431
3.5064,-0.0002445901644,-0.000208089915,0.00813055
3.5072,-0.0002703897546,-0.0002337009153,0.00817256
3.508,-0.000296316561,-0.0002596061004,0.00817738
3.5088,-0.000322288007,-0.0002856810586,0.00815432
3.5096,-0.000348184504,-0.0003118133049,0.00810181
3.5104,-0.000373934017,-0.0003379022812,0.00802619
3.5112,-0.0003994557304,-0.0003638593565,0.00792921
3.512,-0.0004246888355,-0.0003896078265,0.00781441
3.5128,-0.0004495753278,-0.0004151051581,0.00767835
3.5136,-0.0004740594871,-0.0004402445451,0.00753239
3.5144,-0.0004980998895,-0.0004649810103,0.00737734
3.5152,-0.0005216608134,-0.0004892796159,0.00721302
3.516,-0.0005447128821,-0.0005131083545,0.00704001
3.5168,-0.0005672350308,-0.0005364381494,0.00686011
3.5176,-0.0005892138115,-0.0005592428546,0.00667613
3.5184,-0.0006106281902,-0.0005814992544,0.00648857
3.5192,-0.0006314464882,-0.0006031870638,0.00629488
3.52,-0.000651671193,-0.0006242889285,0.00609949
3.5208,-0.0006712981443,-0.0006447904245,0.00590468
3.5216,-0.0006903059984,-0.0006646800587,0.00570826
3.5224,-0.0007086991783,-0.0006839492683,0.00551313
3.5232,-0.0007264783506,-0.0007025924212,0.00532067
3.524,-0.0007436407967,-0.0007206068159,0.0051309
3.5248,-0.0007601844776,-0.0007379926813,0.0049433
3.5256,-0.000776117157,-0.0007547531771,0.0047589
3.5264,-0.0007914450386,-0.0007708943934,0.00457772
3.5272,-0.0008061671125,-0.000786425351,0.00439754
3.528,-0.0008202946447,-0.0008013625273,0.00421719
3.5288,-0.0008338370626,-0.0008157003354,0.00404002
3.5296,-0.0008468000026,-0.0008294441894,0.00386607
3.5304,-0.0008591914424,-0.000842603962,0.00369492
3.5312,-0.0008710237612,-0.0008551896294,0.00352711
3.532,-0.0008823075779,-0.0008672112714,0.00336275
3.5328,-0.000893048843,-0.0008786790718,0.00320091
3.5336,-0.0009032610732,-0.0008896033179,0.00304231
3.5344,-0.0009129560157,-0.0008999944009,0.00288724
3.5352,-0.0009221436849,-0.0009098628154,0.0027356
3.536,-0.0009308352841,-0.00091921916,0.00258753
3.5368,-0.0009390426298,-0.0009280741369,0.00244327
3.5376,-0.0009467771414,-0.000936438552,0.00230296
3.5384,-0.000954050164,-0.0009443233151,0.00216669
3.5392,-0.0009608728994,-0.0009517394395,0.00203451
3.54,-0.0009672563353,-0.0009586980422,0.00190639
3.5408,-0.000973209798,-0.0009652103441,0.00178191
3.5416,-0.0009787436957,-0.0009712876696,0.00166085
3.5424,-0.0009838676272,-0.000976941447,0.00154283
3.5432,-0.0009885904749,-0.0009821829972,0.00142729
3.544,-0.0009929204563,-0.0009870227597,0.00131373
3.5448,-0.0009968650466,-0.0009914711808,0.0012015
3.5456,-0.001000444132,-0.0009955385595,0.00109273
3.5464,-0.001003668255,-0.0009992350241,0.000987517
3.5472,-0.00100654263,-0.001002570532,0.000884798
3.548,-0.001009076695,-0.001005554869,0.000784499
3.5488,-0.00101127971,-0.001008197651,0.000686539
3.5496,-0.001013160752,-0.001010508322,0.000590838
3.5504,-0.001014729714,-0.001012496155,0.000497533
3.5512,-0.001015996465,-0.001014170254,0.000406795
3.552,-0.001016969193,-0.00101553955,0.000318458
3.5528,-0.001017656728,-0.001016612804,0.000232537
3.5536,-0.001018067762,-0.001017398605,0.000149057
3.5544,-0.001018210852,-0.001017905372,6.80467e-05
3.5552,-0.001018094039,-0.001018141354,1.05396e-05
3.556,-0.001017724405,-0.001018114627,8.69231e-05
3.5568,-0.001017110438,-0.001017833097,0.000160975
3.5576,-0.001016259747,-0.001017304499,0.000232722
3.5584,-0.001015179734,-0.001016536398,0.000302201
3.5592,-0.001013877586,-0.001015536186,0.000369459
3.56,-0.001012360265,-0.001014311087,0.000434552
3.5608,-0.001010634507,-0.001012868151,0.000497552
3.5616,-0.001008706812,-0.001011214259,0.000558542
3.5624,-0.001006585114,-0.001009356121,0.000617251
3.5632,-0.001004275559,-0.001007300275,0.000673766
3.564,-0.00100178373,-0.001005053088,0.000728261
3.5648,-0.0009991155322,-0.001002620758,0.000780801
3.5656,-0.0009962766578,-0.00100000931,0.000831461
