time,pump.flowPort_a.h,pump.flowPort_b.h,ambient2.flowPort.h,pipe.flowPort_b.H_flow,pump.h,heatCapacitor.T,pipe.T
1.694,293.15,293.15,303.37804,-303.37804,293.15,313.5189764,303.37804
1.695,293.15,293.15,303.3771704,-303.3771704,293.15,313.5175695,303.3771704
1.696,293.15,293.15,303.3763042,-303.3763042,293.15,313.5161679,303.3763042
1.697,293.15,293.15,303.3754412,-303.3754412,293.15,313.5147716,303.3754412
1.698,293.15,293.15,303.3745815,-303.3745815,293.15,313.5133806,303.3745815
1.699,293.15,293.15,303.3737251,-303.3737251,293.15,313.5119948,303.3737251
1.7,293.15,293.15,303.3728719,-303.3728719,293.15,313.5106143,303.3728719
1.701,293.15,293.15,303.372022,-303.372022,293.15,313.5092391,303.372022
1.702,293.15,293.15,303.3711752,-303.3711752,293.15,313.507869,303.3711752
1.703,293.15,293.15,303.3703317,-303.3703317,293.15,313.5065041,303.3703317
1.704,293.15,293.15,303.3694913,-303.3694913,293.15,313.5051445,303.3694913
1.705,293.15,293.15,303.3686542,-303.3686542,293.15,313.5037899,303.3686542
1.706,293.15,293.15,303.3678202,-303.3678202,293.15,313.5024405,303.3678202
1.707,293.15,293.15,303.3669894,-303.3669894,293.15,313.5010962,303.3669894
1.708,293.15,293.15,303.3661618,-303.3661618,293.15,313.4997571,303.3661618
1.709,293.15,293.15,303.3653372,-303.3653372,293.15,313.498423,303.3653372
1.71,293.15,293.15,303.3645159,-303.3645159,293.15,313.4970939,303.3645159
1.711,293.15,293.15,303.3636976,-303.3636976,293.15,313.49577,303.3636976
1.712,293.15,293.15,303.3628824,-303.3628824,293.15,313.494451,303.3628824
1.713,293.15,293.15,303.3620704,-303.3620704,293.15,313.4931371,303.3620704
1.714,293.15,293.15,303.3612614,-303.3612614,293.15,313.4918281,303.3612614
1.715,293.15,293.15,303.3604555,-303.3604555,293.15,313.4905241,303.3604555
1.716,293.15,293.15,303.3596527,-303.3596527,293.15,313.4892251,303.3596527
1.717,293.15,293.15,303.3588529,-303.3588529,293.15,313.4879311,303.3588529
1.718,293.15,293.15,303.3580561,-303.3580561,293.15,313.4866419,303.3580561
1.719,293.15,293.15,303.3572624,-303.3572624,293.15,313.4853576,303.3572624
1.72,293.15,293.15,303.3564717,-303.3564717,293.15,313.4840783,303.3564717
1.721,293.15,293.15,303.3556841,-303.3556841,293.15,313.4828038,303.3556841
1.722,293.15,293.15,303.3548994,-303.3548994,293.15,313.4815342,303.3548994
1.723,293.15,293.15,303.3541177,-303.3541177,293.15,313.4802693,303.3541177
1.724,293.15,293.15,303.353339,-303.353339,293.15,313.4790094,303.353339
1.725,293.15,293.15,303.3525632,-303.3525632,293.15,313.4777542,303.3525632
1.726,293.15,293.15,303.3517904,-303.3517904,293.15,313.4765038,303.3517904
1.727,293.15,293.15,303.3510206,-303.3510206,293.15,313.4752581,303.3510206
1.728,293.15,293.15,303.3502536,-303.3502536,293.15,313.4740172,303.3502536
1.729,293.15,293.15,303.3494897,-303.3494897,293.15,313.472781,303.3494897
1.73,293.15,293.15,303.3487286,-303.3487286,293.15,313.4715496,303.3487286
1.731,293.15,293.15,303.3479704,-303.3479704,293.15,313.4703228,303.3479704
1.732,293.15,293.15,303.3472151,-303.3472151,293.15,313.4691008,303.3472151
1.733,293.15,293.15,303.3464627,-303.3464627,293.15,313.4678833,303.3464627
1.734,293.15,293.15,303.3457132,-303.3457132,293.15,313.4666706,303.3457132
1.735,293.15,293.15,303.3449665,-303.3449665,293.15,313.4654624,303.3449665
1.736,293.15,293.15,303.3442227,-303.3442227,293.15,313.4642589,303.3442227
1.737,293.15,293.15,303.3434817,-303.3434817,293.15,313.46306,303.3434817
1.738,293.15,293.15,303.3427435,-303.3427435,293.15,313.4618656,303.3427435
1.739,293.15,293.15,303.3420082,-303.3420082,293.15,313.4606758,303.3420082
1.74,293.15,293.15,303.3412757,-303.3412757,293.15,313.4594905,303.3412757
1.741,293.15,293.15,303.3405459,-303.3405459,293.15,313.4583098,303.3405459
1.742,293.15,293.15,303.339819,-303.339819,293.15,313.4571336,303.339819
1.743,293.15,293.15,303.3390948,-303.3390948,293.15,313.4559619,303.3390948
1.744,293.15,293.15,303.3383734,-303.3383734,293.15,313.4547946,303.3383734
1.745,293.15,293.15,303.3376548,-303.3376548,293.15,313.4536318,303.3376548
1.746,293.15,293.15,303.3369389,-303.3369389,293.15,313.4524735,303.3369389
1.747,293.15,293.15,303.3362257,-303.3362257,293.15,313.4513196,303.3362257
1.748,293.15,293.15,303.3355153,-303.3355153,293.15,313.4501701,303.3355153
1.749,293.15,293.15,303.3348076,-303.3348076,293.15,313.449025,303.3348076
1.75,293.15,293.15,303.3341026,-303.3341026,293.15,313.4478842,303.3341026
1.751,293.15,293.15,303.3334003,-303.3334003,293.15,313.4467479,303.3334003
1.752,293.15,293.15,303.3327006,-303.3327006,293.15,313.4456159,303.3327006
1.753,293.15,293.15,303.3320037,-303.3320037,293.15,313.4444882,303.3320037
1.754,293.15,293.15,303.3313094,-303.3313094,293.15,313.4433648,303.3313094
1.755,293.15,293.15,303.3306178,-303.3306178,293.15,313.4422457,303.3306178
1.756,293.15,293.15,303.3299288,-303.3299288,293.15,313.4411309,303.3299288
1.757,293.15,293.15,303.3292425,-303.3292425,293.15,313.4400204,303.3292425
1.758,293.15,293.15,303.3285588,-303.3285588,293.15,313.4389141,303.3285588
1.759,293.15,293.15,303.3278777,-303.3278777,293.15,313.4378121,303.3278777
1.76,293.15,293.15,303.3271992,-303.3271992,293.15,313.4367143,303.3271992
1.761,293.15,293.15,303.3265233,-303.3265233,293.15,313.4356207,303.3265233
1.762,293.15,293.15,303.32585,-303.32585,293.15,313.4345312,303.32585
1.763,293.15,293.15,303.3251792,-303.3251792,293.15,313.433446,303.3251792
1.764,293.15,293.15,303.3245111,-303.3245111,293.15,313.4323649,303.3245111
1.765,293.15,293.15,303.3238455,-303.3238455,293.15,313.4312879,303.3238455
1.766,293.15,293.15,303.3231824,-303.3231824,293.15,313.4302151,303.3231824
1.767,293.15,293.15,303.3225219,-303.3225219,293.15,313.4291463,303.3225219
1.768,293.15,293.15,303.3218639,-303.3218639,293.15,313.4280817,303.3218639
1.769,293.15,293.15,303.3212085,-303.3212085,293.15,313.4270211,303.3212085
1.77,293.15,293.15,303.3205555,-303.3205555,293.15,313.4259646,303.3205555
1.771,293.15,293.15,303.3199051,-303.3199051,293.15,313.4249122,303.3199051
1.772,293.15,293.15,303.3192571,-303.3192571,293.15,313.4238638,303.3192571
1.773,293.15,293.15,303.3186117,-303.3186117,293.15,313.4228194,303.3186117
1.774,293.15,293.15,303.3179687,-303.3179687,293.15,313.421779,303.3179687
1.775,293.15,293.15,303.3173281,-303.3173281,293.15,313.4207426,303.3173281
1.776,293.15,293.15,303.31669,-303.31669,293.15,313.4197102,303.31669
1.777,293.15,293.15,303.3160544,-303.3160544,293.15,313.4186817,303.3160544
1.778,293.15,293.15,303.3154212,-303.3154212,293.15,313.4176571,303.3154212
1.779,293.15,293.15,303.3147904,-303.3147904,293.15,313.4166365,303.3147904
1.78,293.15,293.15,303.3141621,-303.3141621,293.15,313.4156198,303.3141621
1.781,293.15,293.15,303.3135361,-303.3135361,293.15,313.414607,303.3135361
1.782,293.15,293.15,303.3129126,-303.3129126,293.15,313.4135981,303.3129126
1.783,293.15,293.15,303.3122914,-303.3122914,293.15,313.4125931,303.3122914
1.784,293.15,293.15,303.3116727,-303.3116727,293.15,313.4115918,303.3116727
1.785,293.15,293.15,303.3110562,-303.3110562,293.15,313.4105945,303.3110562
1.786,293.15,293.15,303.3104422,-303.3104422,293.15,313.4096009,303.3104422
1.787,293.15,293.15,303.3098305,-303.3098305,293.15,313.4086112,303.3098305
1.788,293.15,293.15,303.3092212,-303.3092212,293.15,313.4076253,303.3092212
1.789,293.15,293.15,303.3086142,-303.3086142,293.15,313.4066431,303.3086142
1.79,293.15,293.15,303.3080095,-303.3080095,293.15,313.4056647,303.3080095
1.791,293.15,293.15,303.3074071,-303.3074071,293.15,313.4046901,303.3074071
1.792,293.15,293.15,303.3068071,-303.3068071,293.15,313.4037192,303.3068071
1.793,293.15,293.15,303.3062093,-303.3062093,293.15,313.402752,303.3062093
1.794,293.15,293.15,303.3056139,-303.3056139,293.15,313.4017885,303.3056139
1.795,293.15,293.15,303.3050207,-303.3050207,293.15,313.4008287,303.3050207
1.796,293.15,293.15,303.3044298,-303.3044298,293.15,313.3998726,303.3044298
1.797,293.15,293.15,303.3038411,-303.3038411,293.15,313.3989202,303.3038411
1.798,293.15,293.15,303.3032547,-303.3032547,293.15,313.3979714,303.3032547
1.799,293.15,293.15,303.3026706,-303.3026706,293.15,313.3970262,303.3026706
1.8,293.15,293.15,303.3020887,-303.3020887,293.15,313.3960847,303.3020887
1.801,293.15,293.15,303.301509,-303.301509,293.15,313.3951468,303.301509
1.802,293.15,293.15,303.3009316,-303.3009316,293.15,313.3942124,303.3009316
1.803,293.15,293.15,303.3003563,-303.3003563,293.15,313.3932817,303.3003563
1.804,293.15,293.15,303.2997833,-303.2997833,293.15,313.3923545,303.2997833
1.805,293.15,293.15,303.2992125,-303.2992125,293.15,313.3914309,303.2992125
1.806,293.15,293.15,303.2986438,-303.2986438,293.15,313.3905108,303.2986438
1.807,293.15,293.15,303.2980774,-303.2980774,293.15,313.3895942,303.2980774
1.808,293.15,293.15,303.2975131,-303.2975131,293.15,313.3886811,303.2975131
1.809,293.15,293.15,303.2969509,-303.2969509,293.15,313.3877716,303.2969509
1.81,293.15,293.15,303.2963909,-303.2963909,293.15,313.3868655,303.2963909
1.811,293.15,293.15,303.2958331,-303.2958331,293.15,313.3859629,303.2958331
1.812,293.15,293.15,303.2952774,-303.2952774,293.15,313.3850638,303.2952774
1.813,293.15,293.15,303.2947238,-303.2947238,293.15,313.3841681,303.2947238
1.814,293.15,293.15,303.2941724,-303.2941724,293.15,313.3832758,303.2941724
1.815,293.15,293.15,303.293623,-303.293623,293.15,313.3823869,303.293623
1.816,293.15,293.15,303.2930758,-303.2930758,293.15,313.3815015,303.2930758
1.817,293.15,293.15,303.2925306,-303.2925306,293.15,313.3806194,303.2925306
1.818,293.15,293.15,303.2919876,-303.2919876,293.15,313.3797407,303.2919876
1.819,293.15,293.15,303.2914466,-303.2914466,293.15,313.3788654,303.2914466
1.82,293.15,293.15,303.2909077,-303.2909077,293.15,313.3779935,303.2909077
1.821,293.15,293.15,303.2903709,-303.2903709,293.15,313.3771248,303.2903709
1.822,293.15,293.15,303.2898361,-303.2898361,293.15,313.3762595,303.2898361
1.823,293.15,293.15,303.2893033,-303.2893033,293.15,313.3753975,303.2893033
1.824,293.15,293.15,303.2887726,-303.2887726,293.15,313.3745388,303.2887726
1.825,293.15,293.15,303.288244,-303.288244,293.15,313.3736834,303.288244
1.826,293.15,293.15,303.2877173,-303.2877173,293.15,313.3728313,303.2877173
1.827,293.15,293.15,303.2871927,-303.2871927,293.15,313.3719824,303.2871927
1.828,293.15,293.15,303.28667,-303.28667,293.15,313.3711368,303.28667
1.829,293.15,293.15,303.2861494,-303.2861494,293.15,313.3702944,303.2861494
1.83,293.15,293.15,303.2856308,-303.2856308,293.15,313.3694552,303.2856308
1.831,293.15,293.15,303.2851141,-303.2851141,293.15,313.3686192,303.2851141
1.832,293.15,293.15,303.2845994,-303.2845994,293.15,313.3677865,303.2845994
1.833,293.15,293.15,303.2840867,-303.2840867,293.15,313.3669569,303.2840867
1.834,293.15,293.15,303.283576,-303.283576,293.15,313.3661305,303.283576
1.835,293.15,293.15,303.2830672,-303.2830672,293.15,313.3653072,303.2830672
1.836,293.15,293.15,303.2825603,-303.2825603,293.15,313.3644871,303.2825603
1.837,293.15,293.15,303.2820554,-303.2820554,293.15,313.3636701,303.2820554
1.838,293.15,293.15,303.2815524,-303.2815524,293.15,313.3628563,303.2815524
1.839,293.15,293.15,303.2810514,-303.2810514,293.15,313.3620456,303.2810514
1.84,293.15,293.15,303.2805522,-303.2805522,293.15,313.3612379,303.2805522
1.841,293.15,293.15,303.280055,-303.280055,293.15,313.3604333,303.280055
1.842,293.15,293.15,303.2795596,-303.2795596,293.15,313.3596319,303.2795596
1.843,293.15,293.15,303.2790662,-303.2790662,293.15,313.3588334,303.2790662
1.844,293.15,293.15,303.2785746,-303.2785746,293.15,313.3580381,303.2785746
1.845,293.15,293.15,303.2780849,-303.2780849,293.15,313.3572457,303.2780849
1.846,293.15,293.15,303.2775971,-303.2775971,293.15,313.3564564,303.2775971
1.847,293.15,293.15,303.2771111,-303.2771111,293.15,313.3556701,303.2771111
1.848,293.15,293.15,303.276627,-303.276627,293.15,313.3548868,303.276627
1.849,293.15,293.15,303.2761447,-303.2761447,293.15,313.3541065,303.2761447
1.85,293.15,293.15,303.2756643,-303.2756643,293.15,313.3533291,303.2756643
1.851,293.15,293.15,303.2751857,-303.2751857,293.15,313.3525548,303.2751857
1.852,293.15,293.15,303.274709,-303.274709,293.15,313.3517834,303.274709
1.853,293.15,293.15,303.274234,-303.274234,293.15,313.3510149,303.274234
1.854,293.15,293.15,303.2737609,-303.2737609,293.15,313.3502493,303.2737609
1.855,293.15,293.15,303.2732896,-303.2732896,293.15,313.3494867,303.2732896
1.856,293.15,293.15,303.27282,-303.27282,293.15,313.348727,303.27282
1.857,293.15,293.15,303.2723523,-303.2723523,293.15,313.3479702,303.2723523
1.858,293.15,293.15,303.2718863,-303.2718863,293.15,313.3472162,303.2718863
1.859,293.15,293.15,303.2714221,-303.2714221,293.15,313.3464652,303.2714221
1.86,293.15,293.15,303.2709597,-303.2709597,293.15,313.3457169,303.2709597
1.861,293.15,293.15,303.2704991,-303.2704991,293.15,313.3449716,303.2704991
1.862,293.15,293.15,303.2700402,-303.2700402,293.15,313.3442291,303.2700402
1.863,293.15,293.15,303.269583,-303.269583,293.15,313.3434894,303.269583
1.864,293.15,293.15,303.2691276,-303.2691276,293.15,313.3427525,303.2691276
1.865,293.15,293.15,303.2686739,-303.2686739,293.15,313.3420184,303.2686739
1.866,293.15,293.15,303.268222,-303.268222,293.15,313.3412872,303.268222
1.867,293.15,293.15,303.2677717,-303.2677717,293.15,313.3405587,303.2677717
1.868,293.15,293.15,303.2673232,-303.2673232,293.15,313.339833,303.2673232
1.869,293.15,293.15,303.2668764,-303.2668764,293.15,313.33911,303.2668764
1.87,293.15,293.15,303.2664313,-303.2664313,293.15,313.3383898,303.2664313
1.871,293.15,293.15,303.2659879,-303.2659879,293.15,313.3376723,303.2659879
1.872,293.15,293.15,303.2655461,-303.2655461,293.15,313.3369576,303.2655461
1.873,293.15,293.15,303.2651061,-303.2651061,293.15,313.3362456,303.2651061
1.874,293.15,293.15,303.2646677,-303.2646677,293.15,313.3355363,303.2646677
1.875,293.15,293.15,303.264231,-303.264231,293.15,313.3348296,303.264231
1.876,293.15,293.15,303.2637959,-303.2637959,293.15,313.3341257,303.2637959
1.877,293.15,293.15,303.2633625,-303.2633625,293.15,313.3334245,303.2633625
1.878,293.15,293.15,303.2629308,-303.2629308,293.15,313.3327259,303.2629308
1.879,293.15,293.15,303.2625007,-303.2625007,293.15,313.3320299,303.2625007
1.88,293.15,293.15,303.2620722,-303.2620722,293.15,313.3313366,303.2620722
1.881,293.15,293.15,303.2616453,-303.2616453,293.15,313.330646,303.2616453
1.882,293.15,293.15,303.2612201,-303.2612201,293.15,313.3299579,303.2612201
1.883,293.15,293.15,303.2607965,-303.2607965,293.15,313.3292725,303.2607965
1.884,293.15,293.15,303.2603745,-303.2603745,293.15,313.3285897,303.2603745
1.885,293.15,293.15,303.2599541,-303.2599541,293.15,313.3279094,303.2599541
1.886,293.15,293.15,303.2595353,-303.2595353,293.15,313.3272318,303.2595353
1.887,293.15,293.15,303.259118,-303.259118,293.15,313.3265567,303.259118
1.888,293.15,293.15,303.2587024,-303.2587024,293.15,313.3258842,303.2587024
1.889,293.15,293.15,303.2582883,-303.2582883,293.15,313.3252142,303.2582883
1.89,293.15,293.15,303.2578759,-303.2578759,293.15,313.3245468,303.2578759
1.891,293.15,293.15,303.2574649,-303.2574649,293.15,313.3238819,303.2574649
1.892,293.15,293.15,303.2570556,-303.2570556,293.15,313.3232195,303.2570556
1.893,293.15,293.15,303.2566477,-303.2566477,293.15,313.3225597,303.2566477
1.894,293.15,293.15,303.2562415,-303.2562415,293.15,313.3219023,303.2562415
1.895,293.15,293.15,303.2558367,-303.2558367,293.15,313.3212474,303.2558367
1.896,293.15,293.15,303.2554335,-303.2554335,293.15,313.3205951,303.2554335
1.897,293.15,293.15,303.2550319,-303.2550319,293.15,313.3199451,303.2550319
1.898,293.15,293.15,303.2546317,-303.2546317,293.15,313.3192977,303.2546317
1.899,293.15,293.15,303.2542331,-303.2542331,293.15,313.3186527,303.2542331
1.9,293.15,293.15,303.253836,-303.253836,293.15,313.3180101,303.253836
1.901,293.15,293.15,303.2534404,-303.2534404,293.15,313.31737,303.2534404
1.902,293.15,293.15,303.2530462,-303.2530462,293.15,313.3167323,303.2530462
1.903,293.15,293.15,303.2526536,-303.2526536,293.15,313.316097,303.2526536
1.904,293.15,293.15,303.2522625,-303.2522625,293.15,313.3154642,303.2522625
1.905,293.15,293.15,303.2518728,-303.2518728,293.15,313.3148337,303.2518728
1.906,293.15,293.15,303.2514846,-303.2514846,293.15,313.3142056,303.2514846
1.907,293.15,293.15,303.2510979,-303.2510979,293.15,313.3135799,303.2510979
1.908,293.15,293.15,303.2507127,-303.2507127,293.15,313.3129565,303.2507127
1.909,293.15,293.15,303.2503289,-303.2503289,293.15,313.3123355,303.2503289
1.91,293.15,293.15,303.2499465,-303.2499465,293.15,313.3117169,303.2499465
1.911,293.15,293.15,303.2495657,-303.2495657,293.15,313.3111006,303.2495657
1.912,293.15,293.15,303.2491862,-303.2491862,293.15,313.3104866,303.2491862
1.913,293.15,293.15,303.2488082,-303.2488082,293.15,313.309875,303.2488082
1.914,293.15,293.15,303.2484316,-303.2484316,293.15,313.3092657,303.2484316
1.915,293.15,293.15,303.2480564,-303.2480564,293.15,313.3086587,303.2480564
1.916,293.15,293.15,303.2476827,-303.2476827,293.15,313.3080539,303.2476827
1.917,293.15,293.15,303.2473104,-303.2473104,293.15,313.3074515,303.2473104
1.918,293.15,293.15,303.2469395,-303.2469395,293.15,313.3068513,303.2469395
1.919,293.15,293.15,303.2465699,-303.2465699,293.15,313.3062534,303.2465699
1.92,293.15,293.15,303.2462018,-303.2462018,293.15,313.3056578,303.2462018
1.921,293.15,293.15,303.2458351,-303.2458351,293.15,313.3050644,303.2458351
1.922,293.15,293.15,303.2454698,-303.2454698,293.15,313.3044733,303.2454698
1.923,293.15,293.15,303.2451058,-303.2451058,293.15,313.3038844,303.2451058
1.924,293.15,293.15,303.2447432,-303.2447432,293.15,313.3032977,303.2447432
1.925,293.15,293.15,303.244382,-303.244382,293.15,313.3027133,303.244382
1.926,293.15,293.15,303.2440222,-303.2440222,293.15,313.302131,303.2440222
1.927,293.15,293.15,303.2436637,-303.2436637,293.15,313.301551,303.2436637
1.928,293.15,293.15,303.2433065,-303.2433065,293.15,313.3009732,303.2433065
1.929,293.15,293.15,303.2429508,-303.2429508,293.15,313.3003975,303.2429508
1.93,293.15,293.15,303.2425963,-303.2425963,293.15,313.299824,303.2425963
1.931,293.15,293.15,303.2422432,-303.2422432,293.15,313.2992527,303.2422432
1.932,293.15,293.15,303.2418915,-303.2418915,293.15,313.2986836,303.2418915
1.933,293.15,293.15,303.2415411,-303.2415411,293.15,313.2981166,303.2415411
1.934,293.15,293.15,303.241192,-303.241192,293.15,313.2975517,303.241192
1.935,293.15,293.15,303.2408442,-303.2408442,293.15,313.296989,303.2408442
1.936,293.15,293.15,303.2404977,-303.2404977,293.15,313.2964284,303.2404977
1.937,293.15,293.15,303.2401526,-303.2401526,293.15,313.2958699,303.2401526
1.938,293.15,293.15,303.2398087,-303.2398087,293.15,313.2953135,303.2398087
1.939,293.15,293.15,303.2394662,-303.2394662,293.15,313.2947593,303.2394662
1.94,293.15,293.15,303.2391249,-303.2391249,293.15,313.2942071,303.2391249
1.941,293.15,293.15,303.2387849,-303.2387849,293.15,313.2936571,303.2387849
1.942,293.15,293.15,303.2384463,-303.2384463,293.15,313.2931091,303.2384463
1.943,293.15,293.15,303.2381089,-303.2381089,293.15,313.2925632,303.2381089
1.944,293.15,293.15,303.2377728,-303.2377728,293.15,313.2920193,303.2377728
1.945,293.15,293.15,303.2374379,-303.2374379,293.15,313.2914775,303.2374379
1.946,293.15,293.15,303.2371043,-303.2371043,293.15,313.2909378,303.2371043
1.947,293.15,293.15,303.236772,-303.236772,293.15,313.2904001,303.236772
1.948,293.15,293.15,303.236441,-303.236441,293.15,313.2898644,303.236441
1.949,293.15,293.15,303.2361112,-303.2361112,293.15,313.2893308,303.2361112
1.95,293.15,293.15,303.2357826,-303.2357826,293.15,313.2887992,303.2357826
1.951,293.15,293.15,303.2354553,-303.2354553,293.15,313.2882696,303.2354553
1.952,293.15,293.15,303.2351293,-303.2351293,293.15,313.287742,303.2351293
1.953,293.15,293.15,303.2348044,-303.2348044,293.15,313.2872164,303.2348044
1.954,293.15,293.15,303.2344808,-303.2344808,293.15,313.2866928,303.2344808
1.955,293.15,293.15,303.2341585,-303.2341585,293.15,313.2861712,303.2341585
1.956,293.15,293.15,303.2338373,-303.2338373,293.15,313.2856516,303.2338373
1.957,293.15,293.15,303.2335174,-303.2335174,293.15,313.2851339,303.2335174
1.958,293.15,293.15,303.2331987,-303.2331987,293.15,313.2846183,303.2331987
1.959,293.15,293.15,303.2328811,-303.2328811,293.15,313.2841045,303.2328811
1.96,293.15,293.15,303.2325648,-303.2325648,293.15,313.2835927,303.2325648
1.961,293.15,293.15,303.2322497,-303.2322497,293.15,313.2830829,303.2322497
1.962,293.15,293.15,303.2319358,-303.2319358,293.15,313.282575,303.2319358
1.963,293.15,293.15,303.2316231,-303.2316231,293.15,313.282069,303.2316231
1.964,293.15,293.15,303.2313116,-303.2313116,293.15,313.2815649,303.2313116
1.965,293.15,293.15,303.2310013,-303.2310013,293.15,313.2810628,303.2310013
1.966,293.15,293.15,303.2306921,-303.2306921,293.15,313.2805626,303.2306921
1.967,293.15,293.15,303.2303841,-303.2303841,293.15,313.2800643,303.2303841
1.968,293.15,293.15,303.2300773,-303.2300773,293.15,313.2795678,303.2300773
1.969,293.15,293.15,303.2297717,-303.2297717,293.15,313.2790733,303.2297717
1.97,293.15,293.15,303.2294672,-303.2294672,293.15,313.2785806,303.2294672
1.971,293.15,293.15,303.2291639,-303.2291639,293.15,313.2780899,303.2291639
1.972,293.15,293.15,303.2288617,-303.2288617,293.15,313.277601,303.2288617
1.973,293.15,293.15,303.2285607,-303.2285607,293.15,313.2771139,303.2285607
1.974,293.15,293.15,303.2282609,-303.2282609,293.15,313.2766288,303.2282609
1.975,293.15,293.15,303.2279622,-303.2279622,293.15,313.2761454,303.2279622
1.976,293.15,293.15,303.2276646,-303.2276646,293.15,313.2756639,303.2276646
1.977,293.15,293.15,303.2273682,-303.2273682,293.15,313.2751843,303.2273682
1.978,293.15,293.15,303.2270729,-303.2270729,293.15,313.2747065,303.2270729
1.979,293.15,293.15,303.2267787,-303.2267787,293.15,313.2742305,303.2267787
1.98,293.15,293.15,303.2264856,-303.2264856,293.15,313.2737564,303.2264856
1.981,293.15,293.15,303.2261937,-303.2261937,293.15,313.273284,303.2261937
1.982,293.15,293.15,303.2259029,-303.2259029,293.15,313.2728135,303.2259029
1.983,293.15,293.15,303.2256132,-303.2256132,293.15,313.2723448,303.2256132
1.984,293.15,293.15,303.2253246,-303.2253246,293.15,313.2718778,303.2253246
1.985,293.15,293.15,303.2250372,-303.2250372,293.15,313.2714127,303.2250372
1.986,293.15,293.15,303.2247508,-303.2247508,293.15,313.2709493,303.2247508
1.987,293.15,293.15,303.2244655,-303.2244655,293.15,313.2704878,303.2244655
1.988,293.15,293.15,303.2241814,-303.2241814,293.15,313.270028,303.2241814
1.989,293.15,293.15,303.2238983,-303.2238983,293.15,313.26957,303.2238983
1.99,293.15,293.15,303.2236163,-303.2236163,293.15,313.2691137,303.2236163
1.991,293.15,293.15,303.2233354,-303.2233354,293.15,313.2686592,303.2233354
1.992,293.15,293.15,303.2230556,-303.2230556,293.15,313.2682064,303.2230556
1.993,293.15,293.15,303.2227769,-303.2227769,293.15,313.2677554,303.2227769
1.994,293.15,293.15,303.2224992,-303.2224992,293.15,313.2673062,303.2224992
1.995,293.15,293.15,303.2222226,-303.2222226,293.15,313.2668587,303.2222226
1.996,293.15,293.15,303.2219471,-303.2219471,293.15,313.2664129,303.2219471
1.997,293.15,293.15,303.2216727,-303.2216727,293.15,313.2659689,303.2216727
1.998,293.15,293.15,303.2213995,-303.2213995,293.15,313.2655268,303.2213995
1.999,293.15,293.15,303.2211273,-303.2211273,293.15,313.2650864,303.2211273
2,293.15,293.15,303.2208561,-303.2208561,293.15,313.2646476,303.2208561
