time,Transistor1.Tr.vbcˍt,Transistor1.Tr.vbeˍt,Transistor2.Tr.vbcˍt,Gnd4.p.i,R1.i,R2.i,R4.i,Transistor1.Tr.C.i,Transistor1.Tr.vcs,Transistor1.ct.v,Transistor2.Tr.vcs,Transistor2.ct.v,Transistor2.Tr.vbe,Transistor1.b.i,Transistor2.Tr.C.i,Transistor2.b.i,C4.v,C3.v,C2.v,C1.v,Transistor2.Tr.C.v,C5.v,Transistor1.Tr.C.v
7.57759934e-09,-921384110.5,-141865337.3,-75710293.26,-0.03820232532,-0.07884571642,0.1198848305,0.1027951919,0.05399567939,3.006117387,-0.01525930759,4.711300265,-0.001913922062,0.8882612714,-0.05567534259,0.09180549396,0.03820203659,-4.720480814,-3.820232532e-06,3.011516954,-0.01804307472,4.711300265,-0.8901751935,3.006117387
7.584371192e-09,-940119414.8,-145579036.9,-53382981.86,-0.03797486564,-0.07850234256,0.1198395719,0.1027885008,0.05206598209,3.010836211,-0.01684360474,4.711748574,-0.001902521646,0.8888836807,-0.05535515534,0.0940134387,0.03797448318,-4.721149918,-3.797486564e-06,3.016042809,-0.01961136251,4.711748574,-0.8907862023,3.010836211
7.590378241e-09,-956462404.8,-148835979.7,-33821610.11,-0.03772038788,-0.07814562241,0.1197983632,0.1027838149,0.05037429375,3.01512625,-0.0182501518,4.7120231,-0.001889768219,0.8894186783,-0.0550204053,0.09595414879,0.03771992361,-4.721618514,-3.772038788e-06,3.02016368,-0.02100117207,4.7120231,-0.8913084466,3.01512625
7.595618576e-09,-970487484.5,-151641883.8,-16966965.15,-0.03745865159,-0.07779536976,0.1197616094,0.1027806769,0.04891583208,3.018947479,-0.01947796538,4.712169184,-0.001876651733,0.8898722901,-0.05469039443,0.0976313006,0.03745811736,-4.721932314,-3.745865159e-06,3.023839062,-0.0222124851,4.712169184,-0.8917489419,3.018947479
7.599548208e-09,-980853517.5,-153720909.1,-4466730.004,-0.03723857108,-0.07750944579,0.1197335621,0.102778899,0.04783368507,3.021860418,-0.02039910077,4.712222278,-0.00186562313,0.890204465,-0.05442030673,0.09887820158,0.03723798546,-4.722110098,-3.723857108e-06,3.026643786,-0.0231201161,4.712222278,-0.8920700882,3.021860418
7.602008806e-09,-987274939.6,-155010636.2,3295670.638,-0.03709056787,-0.07732048627,0.1197157899,0.1027780348,0.04716141764,3.023704873,-0.02097604449,4.712231123,-0.001858206587,0.8904089912,-0.05424155001,0.09965392218,0.03708995061,-4.722196516,-3.709056787e-06,3.028421015,-0.02368812199,4.712231123,-0.8922671978,3.023704873
7.604469404e-09,-993640629.1,-156290380.3,11005418.19,-0.03693483862,-0.07712403395,0.1196978571,0.1027773612,0.04649343281,3.02556495,-0.02155309805,4.712221321,-0.001850402993,0.8906108528,-0.05405552118,0.1004255579,0.03693419019,-4.722263877,-3.693483862e-06,3.030214293,-0.02425587411,4.712221321,-0.8924612558,3.02556495
7.606979436e-09,-1000075984,-157584963.9,18815124.09,-0.03676813906,-0.07691605337,0.1196793998,0.1027768693,0.0458165886,3.027478362,-0.02214184534,4.712192236,-0.00184204978,0.8908140324,-0.0538584008,0.101208316,0.03676745933,-4.722313068,-3.676813906e-06,3.032060021,-0.02483476538,4.712192236,-0.8926560822,3.027478362
7.609546117e-09,-1006594191,-158896803.3,26741832.99,-0.03658962197,-0.07669561614,0.1196603557,0.102776569,0.04512938387,3.029451491,-0.0227439714,4.712142703,-0.001833104501,0.8910189472,-0.05364930616,0.1020039898,0.03658891078,-4.722343102,-3.658962197e-06,3.033964429,-0.02542643671,4.712142703,-0.8928520517,3.029451491
7.612174965e-09,-1013203306,-160227233.5,34796575.66,-0.03639849099,-0.07646187829,0.1196406733,0.1027764725,0.04443084546,3.031489586,-0.023360762,4.712071377,-0.001823527259,0.8912258478,-0.05342743424,0.1028137713,0.0363977482,-4.722352754,-3.639849099e-06,3.03593267,-0.02603213372,4.712071377,-0.893049375,3.031489586
7.614879997e-09,-1019931561,-161581605.1,43015223.92,-0.03619323984,-0.07621315595,0.119620235,0.1027765946,0.04371784088,3.033604717,-0.02399549558,4.711976403,-0.001813242585,0.8914356109,-0.05319118426,0.1036413693,0.03619246522,-4.72234054,-3.619323984e-06,3.037976502,-0.02665505479,4.711976403,-0.8932488535,3.033604717
7.617672245e-09,-1026798005,-162963355.2,51422828.17,-0.03597244587,-0.07594790817,0.1195989421,0.1027769546,0.04298817159,3.035806973,-0.02465074775,4.7118556,-0.001802179203,0.8916488176,-0.05293909013,0.1044894301,0.03597163916,-4.722304543,-3.597244587e-06,3.04010579,-0.02729770225,4.7118556,-0.8934509968,3.035806973
7.620561763e-09,-1033817603,-164375016.8,60039801.02,-0.0357346518,-0.07566458648,0.1195767002,0.1027775753,0.04224003642,3.038105973,-0.02532886196,4.711706456,-0.001790264104,0.8918659173,-0.05266967876,0.1053601565,0.03573381277,-4.722242472,-3.57346518e-06,3.042329977,-0.0279623459,4.711706456,-0.8936561814,3.038105973
7.623557031e-09,-1040999805,-165817909.7,68880126.41,-0.03547843827,-0.07536171734,0.1195534241,0.1027784829,0.04147218761,3.04051037,-0.02603180772,4.711526194,-0.001777426179,0.8920871875,-0.05238154927,0.1062551251,0.03547756671,-4.722151707,-3.547843827e-06,3.044657589,-0.02865088518,4.711526194,-0.8938646137,3.04051037
7.626665415e-09,-1048349717,-167292359.8,77952766.26,-0.03520241469,-0.07503788599,0.1195290345,0.1027797067,0.04068380908,3.043028169,-0.02676128676,4.711311789,-0.001763595765,0.8923127736,-0.05207335873,0.1071754252,0.03520151048,-4.722029332,-3.520241469e-06,3.04709655,-0.0293649547,4.711311789,-0.8940763693,3.043028169
7.62989332e-09,-1055868526,-168797767.1,87262151.18,-0.03490523189,-0.07469174672,0.1195034572,0.1027812783,0.03987447438,3.045666828,-0.02751876917,4.711059998,-0.001748705274,0.8925427057,-0.05174383283,0.1081217058,0.03490429502,-4.721872168,-3.490523189e-06,3.049654275,-0.03010596081,4.711059998,-0.894291411,3.045666828
7.633246419e-09,-1063554061,-170332701.9,96808835.2,-0.03458558828,-0.07432202567,0.1194766218,0.102783232,0.03904409025,3.048433407,-0.02830554359,4.710767371,-0.001732689503,0.8927769185,-0.05139176967,0.1090942395,0.03458461888,-4.721676795,-3.458558828e-06,3.052337816,-0.03087513207,4.710767371,-0.894509608,3.048433407
7.636729812e-09,-1071401200,-171894973.3,106589982.4,-0.03424223954,-0.07392752794,0.1194484603,0.1027856043,0.0381928549,3.051334683,-0.02912275508,4.710430272,-0.00171548612,0.8930152668,-0.05101604754,0.1100929693,0.03424123792,-4.721439569,-3.424223954e-06,3.055153968,-0.03167355746,4.710430272,-0.8947307529,3.051334683
7.640348136e-09,-1079402133,-173481667.6,116599656.5,-0.03387401442,-0.07350715153,0.1194189067,0.1027884336,0.03732123338,3.05437721,-0.0299714272,4.710044885,-0.001697036454,0.893257535,-0.05061563929,0.1111175352,0.03387298106,-4.721156639,-3.387401442e-06,3.058109333,-0.03250220916,4.710044885,-0.8949545715,3.05437721
7.644105708e-09,-1087546724,-175089211.4,126829244.7,-0.03347982546,-0.07305989534,0.1193878958,0.1027917604,0.03642992139,3.057567429,-0.03085249575,4.709607227,-0.001677286038,0.8935034508,-0.05018962115,0.1121673151,0.0334787611,-4.720823959,-3.347982546e-06,3.061210421,-0.03336197681,4.709607227,-0.8951807369,3.057567429
7.648006645e-09,-1095822782,-176713417.3,137267768.6,-0.0330586832,-0.07258487083,0.1193553627,0.102795627,0.03551981898,3.060911746,-0.03176683363,4.70911315,-0.001656185308,0.8937526946,-0.049737185,0.1132414528,0.0330575888,-4.720437295,-3.30586832e-06,3.064463728,-0.03425369288,4.70911315,-0.8954088799,3.060911746
7.652054962e-09,-1104216301,-178349528.1,147902157.4,-0.03260971129,-0.07208131452,0.1193212419,0.1028000777,0.03459200758,3.064416605,-0.03271527291,4.708558342,-0.001633690375,0.8940049077,-0.04925765153,0.114338884,0.03260858809,-4.71999223,-3.260971129e-06,3.067875805,-0.03517815548,4.708558342,-0.8956385981,3.064416605
7.656254688e-09,-1112711711,-179992265.9,158717531.9,-0.03213216077,-0.07154859904,0.1192854666,0.1028051584,0.03364772618,3.068088572,-0.03369862837,4.707938325,-0.00160976373,0.8942597015,-0.04875048215,0.115458361,0.03213101029,-4.719484161,-3.213216077e-06,3.071453345,-0.03613615248,4.707938325,-0.8958694653,3.068088572
7.660609945e-09,-1121292070,-181635874.6,169697421.5,-0.03162542661,-0.07098624638,0.1192479676,0.102810917,0.03268835355,3.071934404,-0.03471771557,4.707248453,-0.001584375075,0.894516663,-0.0482152929,0.1165984726,0.03162425065,-4.718908301,-3.162542661e-06,3.07520324,-0.03712848021,4.707248453,-0.8961010381,3.071934404
7.665125069e-09,-1129939299,-183274176,180824034.4,-0.03108906095,-0.07039393696,0.1192086732,0.1028174034,0.03171538575,3.075961138,-0.03577337449,4.706483896,-0.001557501989,0.8947753626,-0.04765186457,0.1177576675,0.03108786165,-4.718259663,-3.108906095e-06,3.079132676,-0.03815596772,4.706483896,-0.8963328646,3.075961138
7.669804674e-09,-1138634328,-184900613.4,192078417.1,-0.03052279067,-0.06977152284,0.1191675081,0.1028246694,0.03073042354,3.080176152,-0.03686648362,4.705639629,-0.001529130802,0.8950353579,-0.04706015673,0.1189342672,0.03052157046,-4.717533056,-3.052279067e-06,3.083249195,-0.03921949146,4.705639629,-0.8965644887,3.080176152
7.674653742e-09,-1147357263,-186508304.6,203440639,-0.02992653281,-0.06911903802,0.1191243924,0.1028327693,0.02973515763,3.084587245,-0.0379979769,4.70471042,-0.001499257376,0.895296199,-0.04644031908,0.1201264813,0.02992529445,-4.716723068,-2.992653281e-06,3.08756076,-0.04031999285,4.70471042,-0.8967954563,3.084587245
7.679677712e-09,-1156087548,-188090101,214889978.8,-0.02930040866,-0.06843670652,0.1190792415,0.1028417596,0.02873135387,3.089202713,-0.03916886161,4.7036908,-0.001467887801,0.8955574317,-0.0457927007,0.1213324221,0.02929915521,-4.715824042,-2.930040866e-06,3.092075849,-0.04145849665,4.7036908,-0.8970253195,3.089202713
7.684882553e-09,-1164804084,-189638643.9,226405055.7,-0.02864475909,-0.06772495106,0.1190319649,0.1028516994,0.02772084325,3.094031428,-0.04038023173,4.702575048,-0.001435039172,0.8958186014,-0.04511785996,0.1225501144,0.02864349392,-4.71483006,-2.864475909e-06,3.096803512,-0.04263612473,4.702575048,-0.8972536406,3.094031428
7.690274849e-09,-1173485355,-191146427.1,237963975.8,-0.02796015732,-0.06698439817,0.1189824653,0.1028626509,0.02670551064,3.099082914,-0.04163328353,4.701357156,-0.001400740221,0.896079255,-0.04441657102,0.123777506,0.0279588841,-4.713734907,-2.796015732e-06,3.101753465,-0.04385411208,4.701357156,-0.8974799952,3.099082914
7.695861855e-09,-1182109503,-192605855.8,249544408,-0.02724742367,-0.06621588461,0.1189306386,0.1028746795,0.02568728959,3.104367413,-0.04292932442,4.700030806,-0.001365032058,0.8963389424,-0.04368983157,0.1250124713,0.02724614632,-4.712532053,-2.724742367e-06,3.106936142,-0.045113816,4.700030806,-0.8977039744,3.104367413
7.701651565e-09,-1190654410,-194009310.6,261123683.9,-0.02650763661,-0.06542045892,0.1188763723,0.1028878538,0.02466815491,3.109895957,-0.04426978468,4.698589336,-0.001327968728,0.8965972176,-0.04293886608,0.1262528172,0.02650635929,-4.711214618,-2.650763661e-06,3.112362772,-0.04641672798,4.698589336,-0.8979251863,3.109895957
7.707652758e-09,-1199097730,-195349206.3,272678826.1,-0.02574214563,-0.06459938414,0.1188195457,0.1029022466,0.02365012136,3.115680415,-0.04565622109,4.697025717,-0.001289617849,0.8968536391,-0.04216512991,0.1274962816,0.02574087268,-4.709775345,-2.574214563e-06,3.118045427,-0.04776447759,4.697025717,-0.8981432569,3.115680415
7.713875025e-09,-1207416915,-196618050.1,284186576.4,-0.02495258123,-0.06375413677,0.1187600294,0.1029179342,0.02263524189,3.121733538,-0.04709031963,4.695332523,-0.001250061117,0.8971077687,-0.04137030998,0.1287405322,0.02495131717,-4.708206576,-2.495258123e-06,3.123997062,-0.04915883513,4.695332523,-0.8983578298,3.121733538
7.72032879e-09,-1215589217,-197808496.6,295623388.7,-0.02414086411,-0.06288640417,0.1186976847,0.1029349977,0.02162560868,3.128068973,-0.04857389204,4.693501919,-0.001209394764,0.8973591713,-0.04055632371,0.1299831623,0.02413961354,-4.706500235,-2.414086411e-06,3.130231534,-0.05060170823,4.693501919,-0.8985685661,3.128068973
7.727025296e-09,-1223591673,-198913397,306965407.7,-0.0233092117,-0.06199807887,0.118632364,0.1029535219,0.02062335473,3.134701265,-0.05010886738,4.691525646,-0.001167729884,0.8976074131,-0.03972531487,0.1312216842,0.02330797926,-4.704647814,-2.33092117e-06,3.136763601,-0.05209513312,4.691525646,-0.898775143,3.134701265
7.7339766e-09,-1231401113,-199925845.9,318188469.8,-0.02246013865,-0.06109124666,0.1185639109,0.1029735963,0.01963065271,3.141645844,-0.05169728243,4.68939502,-0.001125192462,0.8978520612,-0.03887964324,0.1324535275,0.02245892896,-4.702640373,-2.246013865e-06,3.143608909,-0.05364126459,4.68939502,-0.8989772537,3.141645844
7.741195483e-09,-1238994106,-200839212.8,329268022.7,-0.02159645898,-0.06016817665,0.1184921609,0.1029953144,0.01864972028,3.148918935,-0.05334125436,4.687100959,-0.001081923475,0.898092681,-0.03802187571,0.1336760282,0.02159527658,-4.700468562,-2.159645898e-06,3.150783907,-0.05524234814,4.687100959,-0.8991746045,3.148918935
7.748695392e-09,-1246346985,-201647172.1,340179141.4,-0.0207212758,-0.05923129959,0.1184169423,0.1030187735,0.0176828157,3.156537486,-0.05504295822,4.684634005,-0.00103807838,0.8983288365,-0.0371547658,0.1348864296,0.02072012505,-4.698122648,-2.07212758e-06,3.158305768,-0.05690069651,4.684634005,-0.8993669149,3.156537486
7.756490362e-09,-1253435893,-202343724.1,350896583.4,-0.01983796203,-0.05828317816,0.118338077,0.1030440745,0.0167322291,3.164519073,-0.05680460152,4.681984365,-0.0009938261485,0.8985600908,-0.03628122512,0.136081889,0.01983684705,-4.695592554,-1.983796203e-06,3.166192296,-0.05861866277,4.681984365,-0.899553917,3.164519073
7.764594976e-09,-1260236905,-202923204.1,361394936.2,-0.01895012706,-0.05732646497,0.1182553814,0.103071321,0.01580026441,3.17288183,-0.05862840462,4.679141955,-0.0009493475954,0.8987860096,-0.03540428269,0.1372594961,0.01894905165,-4.692867905,-1.895012706e-06,3.174461857,-0.06039861875,4.679141955,-0.8997353572,3.17288183
7.773024358e-09,-1266726199,-203380276.2,371648858.6,-0.01806156853,-0.05636384741,0.1181686665,0.1031006195,0.0148892121,3.181644424,-0.06051659095,4.676096419,-0.0009048329643,0.8990061655,-0.03452703173,0.1384163035,0.01806053615,-4.689938049,-1.806156853e-06,3.183133345,-0.06224294254,4.676096419,-0.8999109985,3.181644424
7.781794267e-09,-1272880292,-203709906.1,381633427.3,-0.01717620818,-0.05539797847,0.1180777375,0.1031320793,0.0140013119,3.190826115,-0.06247139446,4.672837136,-0.0008604787127,0.8992201461,-0.03365256335,0.1395493712,0.01717522184,-4.686792073,-1.717620818e-06,3.192226246,-0.06415402263,4.672837136,-0.9000806248,3.190826115
7.790921293e-09,-1278676317,-203907306.6,391324577.7,-0.01629801298,-0.05443139417,0.1179823919,0.1031658125,0.01313870664,3.20044694,-0.0644950914,4.669353165,-0.0008164835612,0.8994275624,-0.03278388839,0.1406558237,0.0162970752,-4.683418747,-1.629801298e-06,3.201760811,-0.06613428582,4.669353165,-0.900244046,3.20044694
7.800423198e-09,-1284092291,-203967846.8,400699586.4,-0.01543090732,-0.0534664225,0.1178824161,0.1032019357,0.01230339248,3.210528051,-0.06659005739,4.665633141,-0.0007730440976,0.8996280594,-0.03192385273,0.1417329135,0.01543002014,-4.679806433,-1.543090732e-06,3.21175839,-0.06818625002,4.665633141,-0.9004011035,3.210528051
7.810319388e-09,-1289107327,-203886921.7,409737544.5,-0.01457868311,-0.05250508904,0.1177775808,0.103240571,0.01149717023,3.221092204,-0.06875885012,4.661665089,-0.0007303502692,0.8998213252,-0.03107505175,0.1427780854,0.01457784802,-4.675942898,-1.457868311e-06,3.222241921,-0.0703126027,4.661665089,-0.9005516754,3.221092204
7.820631583e-09,-1293701776,-203659775.5,418419807.9,-0.01374491104,-0.05154902032,0.1176676336,0.1032818496,0.0107215993,3.232164476,-0.07100432666,4.657436141,-0.0006885809419,0.9000071002,-0.03023974589,0.1437890399,0.01374412902,-4.671815045,-1.374491104e-06,3.233236636,-0.07251631395,4.657436141,-0.9006956811,3.232164476
7.831384484e-09,-1297857162,-203281281.8,426730212.8,-0.01293287616,-0.05059936762,0.1175522921,0.103325914,0.009977973457,3.243772997,-0.07332975002,4.652932225,-0.0006479006712,0.9001851813,-0.02941979842,0.1447637694,0.01293214767,-4.667408602,-1.293287616e-06,3.244770795,-0.07480073994,4.652932225,-0.900833082,3.243772997
7.842606624e-09,-1301556003,-202745681.9,434655221,-0.01214552456,-0.04965673394,0.1174312338,0.1033729229,0.00926730344,3.255949893,-0.0757389237,4.648137654,-0.000608457032,0.9003554246,-0.0286166206,0.145700588,0.01214484959,-4.662707713,-1.214552456e-06,3.256876624,-0.07716975473,4.648137654,-0.9009638816,3.255949893
7.8543314e-09,-1304781481,-202046274.6,442183946,-0.01138542709,-0.0487211073,0.1173040853,0.1034230558,0.008590310732,3.268732438,-0.07823634724,4.643034609,-0.0005703788008,0.9005177456,-0.02783112794,0.1465981466,0.01138480516,-4.657694424,-1.138542709e-06,3.269591469,-0.07962790364,4.643034609,-0.9010881244,3.268732438
7.866598224e-09,-1307516926,-201175057.3,449308008.3,-0.01065476582,-0.04779180438,0.1171704091,0.1034765192,0.007947436673,3.282164342,-0.08082737598,4.637602541,-0.0005337752792,0.9006721167,-0.02706371163,0.1474554286,0.01065419605,-4.652348083,-1.065476582e-06,3.282959086,-0.08218056156,4.637602541,-0.901205892,3.282164342
7.879453897e-09,-1309745143,-200122303.9,456021287.1,-0.009955336626,-0.04686741337,0.1170296881,0.1035335537,0.007338860255,3.296297307,-0.08351840168,4.631817453,-0.0004987364224,0.9008185622,-0.02631421622,0.1482717336,0.009954817776,-4.646644626,-9.955336626e-07,3.297031193,-0.08483411249,4.631817453,-0.9013172986,3.296297307
7.892954226e-09,-1311447556,-198876066.7,462319558.7,-0.009288568223,-0.04594573323,0.1168813072,0.1035944428,0.00676452503,3.311192829,-0.08631704736,4.62565105,-0.0004653337934,0.9009571526,-0.02558192201,0.1490466489,0.009288098732,-4.640555715,-9.288568223e-07,3.311869282,-0.08759614346,4.62565105,-0.9014224864,3.311192829
7.907165948e-09,-1312603169,-197421580.3,468200042.1,-0.008655554152,-0.04502370096,0.1167245323,0.1036595227,0.006224172287,3.326924356,-0.08923237894,4.619069728,-0.0004336221649,0.9010879966,-0.02486552608,0.1497800104,0.008655132189,-4.634047729,-8.655554152e-07,3.327546773,-0.09047565525,4.619069728,-0.9015216187,3.326924356
7.922168912e-09,-1313187322,-195740552,473660829.5,-0.008057099269,-0.04409730536,0.1165584856,0.1037291939,0.005717382301,3.343579701,-0.09227510836,4.612033423,-0.0004036418487,0.9012112321,-0.02416312162,0.1504718512,0.008056722775,-4.627080608,-8.057099269e-07,3.344151439,-0.09348326444,4.612033423,-0.9016148739,3.343579701
7.938058303e-09,-1313170232,-193810347.7,478700161,-0.007493784207,-0.04316149239,0.1163821215,0.1038039332,0.005243626926,3.36126349,-0.09545772494,4.604494446,-0.0003754219251,0.9013270144,-0.02347217895,0.1511223331,0.007493450933,-4.619606679,-7.493784207e-07,3.361787852,-0.09663133388,4.604494446,-0.9017024363,3.36126349
7.954946145e-09,-1312515461,-191603169.8,483315459.4,-0.00696605833,-0.04221009078,0.1161942101,0.1038843017,0.004802342787,3.380098756,-0.09879438468,4.596396668,-0.000348984899,0.901435499,-0.02278954632,0.1517316452,0.006965765863,-4.611569833,-6.96605833e-07,3.38057899,-0.09993386199,4.596396668,-0.9017844839,3.380098756
7.972960067e-09,-1311178702,-189085555.7,487502005.8,-0.006474380885,-0.04123584211,0.115993353,0.1039709392,0.00439304202,3.400225394,-0.1023001536,4.587676098,-0.0003243537714,0.9015368151,-0.02211151921,0.1522998476,0.006474126666,-4.602906083,-6.474380885e-07,3.400664698,-0.1034057295,4.587676098,-0.9018611689,3.400225394
7.99223461e-09,-1309108125,-186219077.7,491251182.7,-0.006019436979,-0.0402307347,0.1157780828,0.104064521,0.004015484058,3.421790172,-0.1059887485,4.578265233,-0.0003015628588,0.901631022,-0.02143408665,0.1528266242,0.006019218302,-4.593547895,-6.019436979e-07,3.422191721,-0.1070604528,4.578265233,-0.9019325848,3.421790172
8.012887006e-09,-1306248968,-182964005.3,494548734.9,-0.005602419215,-0.03918698455,0.1155471382,0.1041656355,0.003669904886,3.444919192,-0.1098674447,4.568105358,-0.0002806719019,0.9017180482,-0.02075352064,0.1533109493,0.0056022332,-4.583436453,-5.602419215e-07,3.445286182,-0.1109051208,4.568105358,-0.9019987201,3.444919192
8.034972474e-09,-1302555813,-179287735.7,497375136.7,-0.005225190925,-0.03809885558,0.1152999698,0.1042745545,0.003357160854,3.469667308,-0.11392874,4.557169467,-0.0002617742432,0.9017976469,-0.02006733487,0.1537508744,0.005225034483,-4.572544555,-5.225190925e-07,3.470003024,-0.1149321067,4.557169467,-0.9020594211,3.469667308
8.058442589e-09,-1298010195,-175175023.6,499712219.7,-0.004889820221,-0.03696426866,0.1150372101,0.1043910144,0.003078376099,3.495971156,-0.1181437914,4.545484153,-0.0002449734845,0.9018694727,-0.01937490333,0.1541440327,0.004889690049,-4.560898556,-4.889820221e-07,3.496278993,-0.1191125365,4.545484153,-0.9021144462,3.495971156
8.083166298e-09,-1292627183,-170628560.3,501556102.1,-0.004597224171,-0.03578369598,0.1147604368,0.10451431,0.002833869969,3.523672931,-0.1224682048,4.533120083,-0.0002303155658,0.9019333491,-0.01867641022,0.1544892,0.004597116867,-4.548569003,-4.597224171e-07,3.523956318,-0.1234020253,4.533120083,-0.9021636647,3.523672931
8.10901523e-09,-1286439583,-165655681.3,502924904.1,-0.004346056153,-0.03455654624,0.1144712102,0.1046437207,0.002622262384,3.552616752,-0.12685853,4.520149167,-0.0002177330258,0.9019895107,-0.01797066686,0.1547876352,0.004345968403,-4.53562793,-4.346056153e-07,3.552878978,-0.1277570633,4.520149167,-0.9022072437,3.552616752
8.135920874e-09,-1279477715,-160256409.4,503853310.5,-0.004133021976,-0.03327912532,0.114170426,0.1047788091,0.002440717463,3.582713332,-0.1312818273,4.506614806,-0.0002070608384,0.9020385641,-0.01725425251,0.1550427911,0.004132950723,-4.522119085,-4.133021976e-07,3.582957404,-0.1321445399,4.506614806,-0.9022456249,3.582713332
8.163873083e-09,-1271761035,-154421249.3,504382497.8,-0.003953909157,-0.03194515935,0.1138583293,0.1049194244,0.002285756539,3.613938493,-0.1357140585,4.492531642,-0.0001980879749,0.9020812954,-0.01652217917,0.1552591772,0.003953851681,-4.50805756,-3.953909157e-07,3.614167068,-0.1365401675,4.492531642,-0.9022793834,3.613938493
8.192902881e-09,-1263296986,-148132734.9,504553422.1,-0.003804345677,-0.03054678553,0.1135347084,0.1050656215,0.002153848916,3.646313773,-0.140135868,4.477893699,-0.0001905954151,0.9021185251,-0.01576866993,0.1554415089,0.003804299611,-4.49343785,-3.804345677e-07,3.646529157,-0.1409243015,4.477893699,-0.9023091205,3.646313773
8.223070761e-09,-1254081391,-141366723,504403635.7,-0.0036801779,-0.02907512996,0.1131990276,0.1052176045,0.002041695223,3.679893067,-0.1445295114,4.462680126,-0.0001843750784,0.9021510358,-0.0149875803,0.155594283,0.003680141213,-4.478239554,-3.6801779e-07,3.680097236,-0.1452788904,4.462680126,-0.9023354108,3.679893067
8.25446036e-09,-1244099026,-134093109,503966018.3,-0.00357762936,-0.02752056806,0.1128505017,0.105375694,0.001946337507,3.714755194,-0.1488767588,4.446858439,-0.0001792377795,0.9021795424,-0.01417257683,0.1557215974,0.003577600332,-4.462430599,-3.57762936e-07,3.714949828,-0.1495853876,4.446858439,-0.9023587802,3.714755194
8.287175228e-09,-1233324182,-126276207.5,503268435.4,-0.003493349847,-0.02587282089,0.112488136,0.1055403099,0.001865185444,3.750999884,-0.1531572754,4.430386299,-0.0001750156864,0.9022046834,-0.01331719296,0.1558270923,0.003493327029,-4.445969008,-3.493349847e-07,3.751186403,-0.1538231351,4.430386299,-0.9023796991,3.750999884
8.321337519e-09,-1221721117,-117874938.6,502333823.3,-0.003424410633,-0.02412096785,0.1121107454,0.1057119622,0.001796003531,3.78874586,-0.1573471992,4.41321239,-0.0001715620818,0.9022270214,-0.01241482406,0.1559139504,0.003424392816,-4.428803785,-3.424410633e-07,3.788925461,-0.1579679404,4.41321239,-0.9023985835,3.78874586
8.35708822e-09,-1209244328,-108842852.2,501180440.8,-0.00336827437,-0.02225340794,0.1117169575,0.1058912494,0.001736881693,3.828130564,-0.1614177673,4.395276568,-0.0001687498549,0.902247049,-0.01145868856,0.1559849242,0.003368260548,-4.41087506,-3.36827437e-07,3.828304252,-0.1619907018,4.395276568,-0.9024157988,3.828130564
8.394588945e-09,-1195838487,-99127959.03,499822131.8,-0.003322754578,-0.02025777582,0.1113051985,0.1060788649,0.001686200991,3.869311532,-0.165333888,4.376509276,-0.0001664694717,0.9022651955,-0.01044176372,0.1560423729,0.003322743925,-4.392113514,-3.322754578e-07,3.869480152,-0.1658559762,4.376509276,-0.9024316649,3.869311532
8.434025984e-09,-1181437773,-88672189.72,498268490.2,-0.003285972113,-0.01812078335,0.1108736562,0.1062756128,0.00164260037,3.912470119,-0.1690525816,4.356829887,-0.0001646267945,0.902281835,-0.0093566838,0.1560883014,0.003285963946,-4.372438717,-3.285972113e-07,3.912634379,-0.1695204158,4.356829887,-0.9024464618,3.912470119
8.475618157e-09,-1165963987,-77410081.39,496524801.2,-0.003256311859,-0.01582790719,0.1104202032,0.1064824431,0.001604947738,3.957819184,-0.1725211927,4.336143246,-0.0001631409123,0.902297294,-0.008195561538,0.1561243938,0.003256305623,-4.351755686,-3.256311859e-07,3.957979679,-0.1729309708,4.336143246,-0.902460435,3.957819184
8.51963236e-09,-1149321994,-65265652.45,494591541.7,-0.00323237994,-0.01336271359,0.1099422399,0.1067005223,0.00157231722,4.005618778,-0.1756752209,4.314332565,-0.0001619419972,0.9023118594,-0.006949627662,0.1561520398,0.003232375184,-4.329947769,-3.23237994e-07,4.005776009,-0.1760227023,4.314332565,-0.9024738014,4.005618778
8.56641636e-09,-1131388837,-52144826.49,492462934.9,-0.003212959076,-0.01070528573,0.1094363577,0.1069313866,0.00154397425,4.056209829,-0.1784354047,4.29124411,-0.0001609690675,0.9023257874,-0.005608418349,0.1561723485,0.003212955432,-4.306861344,-3.212959076e-07,4.056364227,-0.1787158256,4.29124411,-0.9024867564,4.056209829
8.616475757e-09,-1111986089,-37915848.61,490123171.5,-0.003196954758,-0.007828225704,0.1088975409,0.1071773054,0.001519370681,4.110093974,-0.1807030288,4.266650851,-0.0001601672918,0.9023393195,-0.004157738629,0.1561861388,0.003196951926,-4.282269465,-3.196954758e-07,4.110245911,-0.1809109157,4.266650851,-0.9024994868,4.110093974
8.670676973e-09,-1090803675,-22354563.59,487536086.6,-0.003183312053,-0.004685557123,0.1083170528,0.1074422445,0.001498156802,4.168144899,-0.1823496785,4.240156159,-0.0001594838203,0.9023527161,-0.002574041508,0.1561938781,0.003183309781,-4.255775547,-3.183312053e-07,4.168294715,-0.1824783806,4.240156159,-0.9025122,4.168144899
