time,Capacitor1.v_ref,Capacitor1.v_sim,Capacitor1.v_relerr,HeatCapacitor1.T_ref,HeatCapacitor1.T_sim,HeatCapacitor1.T_relerr
3.726,4.985059347,4.987076282,0.000403517,299.8621413,295.0906918,0.0159062
3.727,4.985529764,4.987487121,0.000391598,299.8622794,295.0955989,0.0158903
3.728,4.985984086,4.98788331,0.000379967,299.8624173,295.1005011,0.0158744
3.729,4.986422848,4.988261791,0.000367907,299.8625551,295.1053984,0.0158585
3.73,4.986846566,4.988627233,0.000356248,299.8626927,295.1102908,0.0158427
3.731,4.987255743,4.988980762,0.000345115,299.8628302,295.1151783,0.0158268
3.732,4.987650867,4.989322683,0.000334471,299.8629675,295.1200609,0.015811
3.733,4.98803238,4.989653297,0.000324288,299.8631047,295.1249387,0.0157952
3.734,4.988400745,4.989972901,0.000314532,299.8632418,295.1298116,0.0157794
3.735,4.988756407,4.990281786,0.000305174,299.8633788,295.1346796,0.0157636
3.736,4.989099795,4.99058024,0.000296185,299.8635156,295.1395427,0.0157479
3.737,4.989431321,4.990868548,0.000287538,299.8636522,295.144401,0.0157322
3.738,4.989751388,4.991146987,0.00027921,299.8637888,295.1492544,0.0157164
3.739,4.990060382,4.991415833,0.000271177,299.8639252,295.154103,0.0157007
3.74,4.990358648,4.991675356,0.000263426,299.8640614,295.1589467,0.015685
3.741,4.990646566,4.991925821,0.000255934,299.8641976,295.1637856,0.0156694
3.742,4.990924488,4.992167491,0.000248681,299.8643335,295.1686197,0.0156537
3.743,4.991192755,4.992400623,0.000241651,299.8644694,295.1734489,0.015638
3.744,4.991451696,4.992625469,0.00023483,299.8646051,295.1782733,0.0156224
3.745,4.991701632,4.992842277,0.000228203,299.8647407,295.1830928,0.0156068
3.746,4.991942858,4.993051293,0.000221758,299.8648761,295.1879076,0.0155912
3.747,4.99217566,4.993252755,0.000215488,299.8650114,295.1927175,0.0155756
3.748,4.992400336,4.993446898,0.00020938,299.8651466,295.1975226,0.01556
3.749,4.992617166,4.993633955,0.000203423,299.8652816,295.202323,0.0155445
3.75,4.99282642,4.993814151,0.00019761,299.8654165,295.2071185,0.015529
3.751,4.993028358,4.993987709,0.000191932,299.8655513,295.2119092,0.0155134
3.752,4.993223236,4.994154847,0.000186382,299.8656859,295.2166952,0.0154979
3.753,4.993411276,4.994315777,0.000180959,299.8658204,295.2214764,0.0154824
3.754,4.993592716,4.994470709,0.000175655,299.8659548,295.2262527,0.015467
3.755,4.993767791,4.994619848,0.000170466,299.866089,295.2310244,0.0154515
3.756,4.993936719,4.994763395,0.000165388,299.8662231,295.2357912,0.0154361
3.757,4.994099714,4.994901544,0.000160418,299.8663571,295.2405533,0.0154206
3.758,4.994256982,4.995034488,0.000155551,299.8664909,295.2453106,0.0154052
3.759,4.994408724,4.995162414,0.000150787,299.8666246,295.2500632,0.0153898
3.76,4.994555107,4.995285505,0.000146127,299.8667582,295.254811,0.0153744
3.761,4.994696331,4.99540394,0.000141567,299.8668916,295.259554,0.0153591
3.762,4.994832576,4.995517891,0.000137107,299.8670249,295.2642924,0.0153437
3.763,4.994964014,4.995627531,0.000132746,299.867158,295.269026,0.0153284
3.764,4.995090815,4.995733022,0.000128483,299.8672911,295.2737548,0.0153131
3.765,4.995213141,4.995834528,0.000124317,299.867424,295.2784789,0.0152978
3.766,4.995331142,4.995932203,0.000120251,299.8675567,295.2831984,0.0152825
3.767,4.995444957,4.996026202,0.000116286,299.8676894,295.2879131,0.0152672
3.768,4.995554743,4.99611667,0.000112422,299.8678218,295.292623,0.0152519
3.769,4.995660639,4.996203753,0.000108658,299.8679542,295.2973283,0.0152367
3.77,4.995762783,4.996287589,0.000104995,299.8680864,295.3020289,0.0152215
3.771,4.995861306,4.996368313,0.000101434,299.8682185,295.3067248,0.0152063
3.772,4.995956337,4.996446055,9.79752e-05,299.8683505,295.3114159,0.0151911
3.773,4.996047985,4.996520941,9.46218e-05,299.8684823,295.3161024,0.0151759
3.774,4.99613637,4.996593094,9.13742e-05,299.868614,295.3207842,0.0151607
3.775,4.99622161,4.99666263,8.82324e-05,299.8687456,295.3254614,0.0151455
3.776,4.996303816,4.996729662,8.51968e-05,299.868877,295.3301338,0.0151304
3.777,4.996383094,4.996794299,8.22676e-05,299.8690084,295.3348016,0.0151153
3.778,4.996459548,4.996856645,7.94451e-05,299.8691395,295.3394647,0.0151002
3.779,4.996533278,4.9969168,7.67291e-05,299.8692706,295.3441232,0.0150851
3.78,4.996604365,4.99697486,7.41228e-05,299.8694015,295.348777,0.01507
3.781,4.99667291,4.997030914,7.1624e-05,299.8695323,295.3534261,0.0150549
3.782,4.996739002,4.997085051,6.92322e-05,299.8696629,295.3580706,0.0150399
3.783,4.996802728,4.997137352,6.69465e-05,299.8697934,295.3627105,0.0150249
3.784,4.996864171,4.997187896,6.47659e-05,299.8699238,295.3673457,0.0150098
3.785,4.996923413,4.997236756,6.26888e-05,299.8700541,295.3719763,0.0149948
3.786,4.996980527,4.997284,6.07143e-05,299.8701842,295.3766022,0.0149799
3.787,4.997035581,4.997329695,5.88418e-05,299.8703142,295.3812236,0.0149649
3.788,4.997088653,4.9973739,5.70679e-05,299.8704441,295.3858403,0.0149499
3.789,4.997139812,4.997416672,5.53898e-05,299.8705738,295.3904524,0.014935
3.79,4.997189126,4.997458062,5.38045e-05,299.8707035,295.3950599,0.0149201
3.791,4.997236661,4.997498118,5.23083e-05,299.8708329,295.3996628,0.0149051
3.792,4.997282478,4.997536882,5.08972e-05,299.8709623,295.4042611,0.0148902
3.793,4.99732663,4.997574394,4.95689e-05,299.8710915,295.4088548,0.0148754
3.794,4.997369171,4.997610687,4.83189e-05,299.8712206,295.4134439,0.0148605
3.795,4.997410161,4.997645792,4.71413e-05,299.8713496,295.4180284,0.0148456
3.796,4.997449654,4.997679734,4.60308e-05,299.8714784,295.4226083,0.0148308
3.797,4.9974877,4.997712533,4.49812e-05,299.8716071,295.4271837,0.014816
3.798,4.997524348,4.997744208,4.39861e-05,299.8717357,295.4317544,0.0148012
3.799,4.997559647,4.997774769,4.30384e-05,299.8718641,295.4363206,0.0147864
3.8,4.997593641,4.997804226,4.21305e-05,299.8719925,295.4408823,0.0147716
3.801,4.997626377,4.997832581,4.12542e-05,299.8721207,295.4454394,0.0147568
3.802,4.997657896,4.997859835,4.04008e-05,299.8722487,295.4499919,0.0147421
3.803,4.997688241,4.997885982,3.95609e-05,299.8723767,295.4545399,0.0147274
3.804,4.997717452,4.997909923,3.85067e-05,299.8725045,295.4590833,0.0147126
3.805,4.997745568,4.997932986,3.74956e-05,299.8726322,295.4636222,0.0146979
3.806,4.997772628,4.99795521,3.65282e-05,299.8727597,295.4681566,0.0146832
3.807,4.997798668,4.997976618,3.56014e-05,299.8728871,295.4726864,0.0146686
3.808,4.997823726,4.997997233,3.47126e-05,299.8730144,295.4772117,0.0146539
3.809,4.997847837,4.998017077,3.38589e-05,299.8731416,295.4817325,0.0146393
3.81,4.997871035,4.998036171,3.30377e-05,299.8732686,295.4862488,0.0146246
3.811,4.997893356,4.998054536,3.22464e-05,299.8733956,295.4907605,0.01461
3.812,4.997914833,4.998072194,3.14824e-05,299.8735224,295.4952677,0.0145954
3.813,4.997935499,4.998089165,3.07431e-05,299.873649,295.4997705,0.0145808
3.814,4.997955387,4.998105469,3.00259e-05,299.8737756,295.5042687,0.0145662
3.815,4.997974531,4.998121125,2.93282e-05,299.873902,295.5087624,0.0145517
3.816,4.997992962,4.998136153,2.86473e-05,299.8740283,295.5132517,0.0145371
3.817,4.998010714,4.998150572,2.79805e-05,299.8741544,295.5177364,0.0145226
3.818,4.9980278,4.9981644,2.73288e-05,299.8742804,295.5222167,0.0145081
3.819,4.998044203,4.998177656,2.66992e-05,299.8744064,295.5266925,0.0144936
3.82,4.998059979,4.998190357,2.60842e-05,299.8745321,295.5311638,0.0144791
3.821,4.998075148,4.998202522,2.54829e-05,299.8746578,295.5356307,0.0144646
3.822,4.998089732,4.998214166,2.48949e-05,299.8747833,295.5400931,0.0144502
3.823,4.998103748,4.998225307,2.43197e-05,299.8749087,295.544551,0.0144357
3.824,4.998117214,4.998235961,2.37571e-05,299.875034,295.5490045,0.0144213
3.825,4.998130147,4.998246144,2.32069e-05,299.8751592,295.5534535,0.0144069
3.826,4.998142561,4.998255871,2.26693e-05,299.8752842,295.5578981,0.0143925
3.827,4.998154471,4.998265158,2.21444e-05,299.8754091,295.5623382,0.0143781
3.828,4.99816589,4.998274019,2.16328e-05,299.8755339,295.5667739,0.0143637
3.829,4.998176828,4.998282469,2.1135e-05,299.8756585,295.5712051,0.0143494
3.83,4.998187296,4.998290522,2.06518e-05,299.875783,295.575632,0.014335
3.831,4.998197343,4.998298191,2.01761e-05,299.8759075,295.5800544,0.0143207
3.832,4.998207041,4.998305491,1.96962e-05,299.8760317,295.5844724,0.0143064
3.833,4.998216332,4.998312433,1.92264e-05,299.8761559,295.5888859,0.0142921
3.834,4.998225224,4.99831903,1.87672e-05,299.8762799,295.5932951,0.0142778
3.835,4.998233728,4.998325294,1.83192e-05,299.8764038,295.5976998,0.0142635
3.836,4.998241851,4.998331238,1.78833e-05,299.8765276,295.6021002,0.0142493
3.837,4.998249599,4.998336872,1.74602e-05,299.8766513,295.6064961,0.014235
3.838,4.99825698,4.998342208,1.70511e-05,299.8767748,295.6108877,0.0142208
3.839,4.998263999,4.998347257,1.6657e-05,299.8768982,295.6152749,0.0142066
3.84,4.998270658,4.998352027,1.62791e-05,299.8770215,295.6196577,0.0141924
3.841,4.998276961,4.99835653,1.59189e-05,299.8771447,295.6240361,0.0141782
3.842,4.998282911,4.998360775,1.55779e-05,299.8772677,295.6284101,0.014164
3.843,4.998288507,4.998364771,1.52577e-05,299.8773906,295.6327797,0.0141499
3.844,4.998293837,4.998368527,1.49427e-05,299.8775134,295.637145,0.0141357
3.845,4.998299014,4.998372051,1.4612e-05,299.8776361,295.641506,0.0141216
3.846,4.998303912,4.998375351,1.42924e-05,299.8777587,295.6458625,0.0141075
3.847,4.998308536,4.998378434,1.39842e-05,299.8778811,295.6502147,0.0140934
3.848,4.998312892,4.998381309,1.36878e-05,299.8780034,295.6545626,0.0140793
3.849,4.998316985,4.998383982,1.34037e-05,299.8781256,295.6589061,0.0140652
3.85,4.998320819,4.998386459,1.31321e-05,299.8782477,295.6632453,0.0140512
3.851,4.998324398,4.998388746,1.28737e-05,299.8783696,295.6675801,0.0140371
3.852,4.998327726,4.99839085,1.2629e-05,299.8784914,295.6719106,0.0140231
3.853,4.998330803,4.998392775,1.23984e-05,299.8786131,295.6762368,0.0140091
3.854,4.998333634,4.998394527,1.21825e-05,299.8787347,295.6805586,0.0139951
3.855,4.998336218,4.99839611,1.19821e-05,299.8788561,295.6848762,0.0139811
3.856,4.998338558,4.998397528,1.17977e-05,299.8789775,295.6891894,0.0139671
3.857,4.998340715,4.998398785,1.16177e-05,299.8790987,295.6934983,0.0139532
3.858,4.998342756,4.998399885,1.14294e-05,299.8792198,295.6978029,0.0139392
3.859,4.998344602,4.998400831,1.12493e-05,299.8793408,295.7021032,0.0139253
3.86,4.998346257,4.998401517,1.10556e-05,299.8794616,295.7063992,0.0139114
3.861,4.998347725,4.998401958,1.085e-05,299.8795823,295.7106909,0.0138975
3.862,4.998349011,4.998402284,1.06582e-05,299.8797029,295.7149783,0.0138836
3.863,4.998350117,4.998402497,1.04795e-05,299.8798234,295.7192614,0.0138697
3.864,4.998351047,4.998402598,1.03135e-05,299.8799438,295.7235403,0.0138558
3.865,4.998351805,4.998402587,1.01597e-05,299.880064,295.7278149,0.013842
3.866,4.998352392,4.998402465,1.00179e-05,299.8801842,295.7320852,0.0138282
3.867,4.998352812,4.998402234,9.88761e-06,299.8803042,295.7363512,0.0138143
3.868,4.998353066,4.998401894,9.76872e-06,299.8804241,295.740613,0.0138005
3.869,4.998353156,4.998401446,9.66097e-06,299.8805438,295.7448705,0.0137867
3.87,4.998353113,4.99840089,9.55854e-06,299.8806635,295.7491237,0.013773
3.871,4.998352962,4.998400229,9.45635e-06,299.880783,295.7533727,0.0137592
3.872,4.998352673,4.998399462,9.36078e-06,299.8809024,295.7576175,0.0137454
3.873,4.998352249,4.998398591,9.27137e-06,299.8810217,295.761858,0.0137317
3.874,4.998351692,4.998397616,9.18769e-06,299.8811409,295.7660943,0.013718
3.875,4.998351006,4.998396538,9.10933e-06,299.8812599,295.7703263,0.0137043
3.876,4.998350193,4.998395358,9.03595e-06,299.8813788,295.7745541,0.0136906
3.877,4.998349255,4.998394077,8.96721e-06,299.8814976,295.7787777,0.0136769
3.878,4.998348196,4.998392696,8.90282e-06,299.8816163,295.7829971,0.0136632
3.879,4.998347016,4.998391215,8.84251e-06,299.8817349,295.7872122,0.0136496
3.88,4.998345719,4.998389635,8.78607e-06,299.8818534,295.7914231,0.0136359
3.881,4.998344305,4.998387958,8.73331e-06,299.8819717,295.7956299,0.0136223
3.882,4.998342777,4.998386183,8.68406e-06,299.8820899,295.7998324,0.0136087
3.883,4.998341146,4.998384312,8.63597e-06,299.882208,295.8040307,0.0135951
3.884,4.998339422,4.998382346,8.58743e-06,299.882326,295.8082248,0.0135815
3.885,4.998337595,4.998380284,8.54056e-06,299.8824439,295.8124147,0.0135679
3.886,4.998335667,4.998378129,8.49517e-06,299.8825616,295.8166005,0.0135543
3.887,4.998333638,4.99837588,8.45108e-06,299.8826793,295.820782,0.0135408
3.888,4.998331512,4.998373539,8.40813e-06,299.8827968,295.8249594,0.0135273
3.889,4.998329288,4.998371106,8.3662e-06,299.8829142,295.8291326,0.0135137
3.89,4.998326969,4.998368582,8.32519e-06,299.8830314,295.8333017,0.0135002
3.891,4.998324555,4.998365967,8.28501e-06,299.8831486,295.8374665,0.0134867
3.892,4.998322048,4.998363263,8.24562e-06,299.8832656,295.8416272,0.0134733
3.893,4.998319448,4.99836047,8.20699e-06,299.8833826,295.8457838,0.0134598
3.894,4.998316756,4.998357588,8.16912e-06,299.8834994,295.8499362,0.0134463
3.895,4.998313972,4.99835462,8.13204e-06,299.8836161,295.8540844,0.0134329
3.896,4.998311107,4.998351564,8.09392e-06,299.8837326,295.8582285,0.0134195
3.897,4.998308166,4.998348422,8.05383e-06,299.8838491,295.8623684,0.0134061
3.898,4.99830514,4.998345194,8.01352e-06,299.8839654,295.8665043,0.0133927
3.899,4.99830203,4.998341882,7.97296e-06,299.8840817,295.8706359,0.0133793
3.9,4.998298838,4.998338486,7.93216e-06,299.8841978,295.8747635,0.0133659
3.901,4.998295563,4.998335006,7.89115e-06,299.8843138,295.8788869,0.0133525
3.902,4.998292206,4.998331443,7.84995e-06,299.8844296,295.8830062,0.0133392
3.903,4.998288767,4.998327797,7.80863e-06,299.8845454,295.8871214,0.0133259
3.904,4.998285247,4.998324071,7.76726e-06,299.8846611,295.8912325,0.0133125
3.905,4.998281646,4.998320263,7.72594e-06,299.8847766,295.8953394,0.0132992
3.906,4.998277963,4.998316375,7.68478e-06,299.884892,295.8994423,0.0132859
3.907,4.998274199,4.998312406,7.64392e-06,299.8850073,295.9035411,0.0132727
3.908,4.998270354,4.998308359,7.60351e-06,299.8851225,295.9076357,0.0132594
3.909,4.998266435,4.998304233,7.56211e-06,299.8852376,295.9117263,0.0132461
3.91,4.998262446,4.998300029,7.51917e-06,299.8853525,295.9158128,0.0132329
3.911,4.99825838,4.998295748,7.47606e-06,299.8854674,295.9198952,0.0132197
3.912,4.998254238,4.99829139,7.43283e-06,299.8855821,295.9239735,0.0132065
3.913,4.998250019,4.998286955,7.38953e-06,299.8856967,295.9280477,0.0131933
3.914,4.998245726,4.998282445,7.34621e-06,299.8858112,295.9321179,0.0131801
3.915,4.998241356,4.998277859,7.30294e-06,299.8859256,295.936184,0.0131669
3.916,4.998236912,4.998273199,7.25976e-06,299.8860398,295.940246,0.0131537
3.917,4.998232392,4.998268465,7.21675e-06,299.886154,295.944304,0.0131406
3.918,4.998227798,4.998263656,7.17396e-06,299.886268,295.9483579,0.0131275
3.919,4.998223129,4.998258775,7.13146e-06,299.886382,295.9524078,0.0131143
3.92,4.998218386,4.998253821,7.08932e-06,299.8864958,295.9564536,0.0131012
3.921,4.998213569,4.998248795,7.0476e-06,299.8866095,295.9604954,0.0130881
3.922,4.998208677,4.998243698,7.00637e-06,299.886723,295.9645331,0.0130751
3.923,4.998203712,4.998238529,6.96568e-06,299.8868365,295.9685668,0.013062
3.924,4.998198673,4.99823329,6.9256e-06,299.8869499,295.9725965,0.0130489
3.925,4.998193561,4.99822798,6.8862e-06,299.8870631,295.9766221,0.0130359
3.926,4.998188375,4.998222601,6.84751e-06,299.8871762,295.9806437,0.0130229
3.927,4.998183116,4.998217153,6.80961e-06,299.8872893,295.9846613,0.0130098
3.928,4.998177784,4.998211635,6.77254e-06,299.8874022,295.9886749,0.0129968
3.929,4.998172379,4.99820605,6.73634e-06,299.887515,295.9926845,0.0129839
3.93,4.998166902,4.998200396,6.70106e-06,299.8876276,295.99669,0.0129709
3.931,4.998161352,4.998194675,6.66674e-06,299.8877402,296.0006916,0.0129579
3.932,4.998155731,4.998188887,6.63339e-06,299.8878527,296.0046892,0.012945
3.933,4.998150038,4.998183032,6.60106e-06,299.887965,296.0086827,0.012932
3.934,4.998144273,4.998177111,6.56974e-06,299.8880772,296.0126723,0.0129191
3.935,4.998138441,4.998171124,6.53867e-06,299.8881893,296.0166579,0.0129062
3.936,4.998132541,4.998165072,6.50824e-06,299.8883013,296.0206395,0.0128933
3.937,4.998126569,4.998158954,6.4792e-06,299.8884132,296.0246171,0.0128804
3.938,4.998120524,4.998152772,6.45166e-06,299.888525,296.0285907,0.0128675
3.939,4.998114407,4.998146525,6.42573e-06,299.8886367,296.0325604,0.0128547
3.94,4.998108218,4.998140215,6.40151e-06,299.8887482,296.0365261,0.0128418
3.941,4.998101955,4.998133841,6.37912e-06,299.8888597,296.0404879,0.012829
3.942,4.99809562,4.998127403,6.35867e-06,299.888971,296.0444457,0.0128162
3.943,4.998089212,4.998120903,6.34029e-06,299.8890822,296.0483995,0.0128033
3.944,4.998082729,4.99811434,6.3241e-06,299.8891934,296.0523494,0.0127905
3.945,4.998076174,4.998107714,6.31022e-06,299.8893044,296.0562953,0.0127778
3.946,4.998069543,4.998101027,6.29878e-06,299.8894153,296.0602373,0.012765
3.947,4.998062839,4.998094278,6.28991e-06,299.889526,296.0641753,0.0127522
3.948,4.998056059,4.998087468,6.28376e-06,299.8896367,296.0681094,0.0127395
3.949,4.998049204,4.998080597,6.28046e-06,299.8897473,296.0720396,0.0127268
3.95,4.998042274,4.998073664,6.28016e-06,299.8898577,296.0759658,0.012714
3.951,4.998035267,4.99806664,6.27666e-06,299.889968,296.0798882,0.0127013
3.952,4.998028183,4.998059517,6.26882e-06,299.8900783,296.0838066,0.0126886
3.953,4.998021023,4.998052327,6.2628e-06,299.8901884,296.087721,0.012676
3.954,4.998013784,4.998045066,6.25845e-06,299.8902984,296.0916316,0.0126633
3.955,4.998006468,4.998037736,6.25561e-06,299.8904083,296.0955383,0.0126506
3.956,4.997999072,4.998030333,6.25415e-06,299.8905181,296.099441,0.012638
3.957,4.997991597,4.998022857,6.25394e-06,299.8906278,296.1033399,0.0126253
3.958,4.997984042,4.998015306,6.25485e-06,299.8907373,296.1072349,0.0126127
3.959,4.997976407,4.99800768,6.25678e-06,299.8908468,296.1111259,0.0126001
3.96,4.99796869,4.997999977,6.2596e-06,299.8909561,296.1150131,0.0125875
3.961,4.997960857,4.997992197,6.27001e-06,299.8910654,296.1188964,0.0125749
3.962,4.997952921,4.997984336,6.28504e-06,299.8911745,296.1227758,0.0125624
3.963,4.9979449,4.997976396,6.30123e-06,299.8912835,296.1266514,0.0125498
3.964,4.997936792,4.997968374,6.31843e-06,299.8913924,296.130523,0.0125373
3.965,4.997928596,4.997960269,6.33651e-06,299.8915012,296.1343908,0.0125247
3.966,4.997920313,4.99795208,6.35533e-06,299.8916099,296.1382547,0.0125122
3.967,4.997911943,4.997943806,6.37476e-06,299.8917185,296.1421148,0.0124997
3.968,4.997903483,4.997935446,6.39467e-06,299.891827,296.145971,0.0124872
3.969,4.997894935,4.997926999,6.41494e-06,299.8919354,296.1498234,0.0124748
3.97,4.997886297,4.997918464,6.43545e-06,299.8920436,296.1536719,0.0124623
3.971,4.997877569,4.997909839,6.45607e-06,299.8921518,296.1575165,0.0124498
3.972,4.997868751,4.997901124,6.4767e-06,299.8922598,296.1613573,0.0124374
3.973,4.997859842,4.997892318,6.4972e-06,299.8923677,296.1651943,0.012425
3.974,4.997850842,4.997883419,6.51748e-06,299.8924756,296.1690274,0.0124125
3.975,4.99784175,4.997874426,6.53742e-06,299.8925833,296.1728568,0.0124001
3.976,4.997832565,4.997865339,6.55691e-06,299.8926909,296.1766822,0.0123877
3.977,4.997823288,4.997856157,6.57585e-06,299.8927984,296.1805039,0.0123754
3.978,4.997813918,4.997846878,6.59414e-06,299.8929058,296.1843217,0.012363
3.979,4.997804454,4.997837502,6.61168e-06,299.8930131,296.1881358,0.0123506
3.98,4.997794896,4.997828027,6.62837e-06,299.8931203,296.191946,0.0123383
3.981,4.997785243,4.997818453,6.64412e-06,299.8932274,296.1957524,0.0123259
3.982,4.997775495,4.997808779,6.65884e-06,299.8933343,296.199555,0.0123136
3.983,4.997765652,4.997799004,6.67244e-06,299.8934412,296.2033538,0.0123013
3.984,4.997755713,4.997789126,6.68483e-06,299.8935479,296.2071487,0.012289
3.985,4.997745677,4.997779146,6.69593e-06,299.8936546,296.21094,0.0122767
3.986,4.997735544,4.997769062,6.70566e-06,299.8937611,296.2147274,0.0122645
3.987,4.997725274,4.997758873,6.72201e-06,299.8938676,296.218511,0.0122522
3.988,4.997714888,4.997748579,6.74044e-06,299.8939739,296.2222908,0.01224
3.989,4.997704397,4.997738178,6.75852e-06,299.8940801,296.2260669,0.0122277
3.99,4.9976938,4.997727671,6.77624e-06,299.8941862,296.2298392,0.0122155
3.991,4.997683098,4.997717055,6.79357e-06,299.8942922,296.2336077,0.0122033
3.992,4.997672289,4.99770633,6.8105e-06,299.8943982,296.2373725,0.0121911
3.993,4.997661373,4.997695497,6.82699e-06,299.8945039,296.2411335,0.0121789
3.994,4.997650348,4.997684552,6.84305e-06,299.8946096,296.2448907,0.0121667
3.995,4.997639215,4.997673497,6.85865e-06,299.8947152,296.2486442,0.0121546
3.996,4.997627972,4.99766233,6.8738e-06,299.8948207,296.2523939,0.0121424
3.997,4.997616619,4.99765105,6.88847e-06,299.8949261,296.2561399,0.0121303
3.998,4.997605155,4.997639657,6.90268e-06,299.8950314,296.2598822,0.0121182
3.999,4.99759358,4.99762815,6.91641e-06,299.8951365,296.2636207,0.0121061
4,4.997581892,4.997616529,6.92967e-06,299.8952416,296.2673554,0.012094
4.001,4.997570091,4.997604792,6.94246e-06,299.8953465,296.2710865,0.0120819
4.002,4.997558177,4.99759294,6.9548e-06,299.8954514,296.2748138,0.0120698
4.003,4.997546148,4.99758097,6.96668e-06,299.8955561,296.2785373,0.0120577
4.004,4.997534004,4.997568884,6.97812e-06,299.8956608,296.2822572,0.0120457
4.005,4.997521745,4.997556679,6.98914e-06,299.8957653,296.2859733,0.0120336
4.006,4.997509369,4.997544356,6.99975e-06,299.8958697,296.2896857,0.0120216
4.007,4.997496876,4.997531914,7.00997e-06,299.8959741,296.2933944,0.0120096
4.008,4.997484265,4.997519353,7.01982e-06,299.8960783,296.2970994,0.0119976
4.009,4.997471535,4.997506671,7.02934e-06,299.8961824,296.3008007,0.0119856
4.01,4.997458686,4.997493868,7.03854e-06,299.8962864,296.3044983,0.0119736
4.011,4.997445718,4.997480944,7.04746e-06,299.8963903,296.3081923,0.0119617
4.012,4.997432629,4.997462552,5.98667e-06,299.8964941,296.3118825,0.0119497
4.013,4.997419347,4.997437991,3.72995e-06,299.8965979,296.3155691,0.0119378
4.014,4.997405923,4.99742574,3.96456e-06,299.8967015,296.319252,0.0119258
4.015,4.997392367,4.997424781,6.48481e-06,299.8968049,296.3229311,0.0119139
4.016,4.997378677,4.997433864,1.10408e-05,299.8969083,296.3266064,0.011902
4.017,4.997364853,4.997451506,1.73361e-05,299.8970116,296.330278,0.0118901
4.018,4.997350893,4.997475993,2.5028e-05,299.8971148,296.333946,0.0118782
4.019,4.997336797,4.997505378,3.37272e-05,299.8972179,296.3376102,0.0118664
4.02,4.997322562,4.997537483,4.29979e-05,299.8973209,296.3412707,0.0118545
4.021,4.997308189,4.997569896,5.23581e-05,299.8974238,296.3449276,0.0118426
4.022,4.997293677,4.997599974,6.12792e-05,299.8975265,296.3485808,0.0118308
4.023,4.997279023,4.997624842,6.91861e-05,299.8976292,296.3522304,0.011819
4.024,4.997264228,4.997641393,7.54573e-05,299.8977318,296.3558764,0.0118072
4.025,4.997249289,4.997646286,7.94249e-05,299.8978342,296.3595188,0.0117954
4.025619932,4.997239956,4.99764191,8.04166e-05,299.8978977,296.361775,0.0117881
4.025619932,4.997239956,4.99764191,8.04166e-05,299.8978977,296.361775,0.0117881
4.026,4.997234144,4.99763595,8.03873e-05,299.8979366,296.3631576,0.0117836
4.027,4.99721465,4.997606582,7.84117e-05,299.8980389,296.3667929,0.0117718
4.028,4.997183311,4.997554145,7.41908e-05,299.8981411,296.3704247,0.01176
4.029,4.997132325,4.997474371,6.84312e-05,299.8982434,296.374053,0.0117483
4.03,4.99705465,4.99736276,6.16418e-05,299.8983456,296.3776779,0.0117365
4.031,4.996942763,4.997214579,5.43808e-05,299.898448,296.3812993,0.0117248
4.032,4.996788796,4.997024863,4.72288e-05,299.8985504,296.3849173,0.0117131
4.033,4.996584967,4.996788417,4.07032e-05,299.898653,296.3885319,0.0117014
4.034,4.996323698,4.99649981,3.52338e-05,299.8987559,296.3921432,0.0116897
4.035,4.995997837,4.996153382,3.1119e-05,299.8988589,296.3957513,0.011678
4.036,4.995600242,4.99574324,2.86088e-05,299.8989622,296.399356,0.0116663
4.037,4.995123609,4.995263257,2.79387e-05,299.8990658,296.4029575,0.0116547
4.038,4.994560888,4.994707078,2.92475e-05,299.8991698,296.4065559,0.011643
4.039,4.993904952,4.994068111,3.26424e-05,299.8992742,296.410151,0.0116314
4.04,4.993148588,4.993339536,3.82019e-05,299.899379,296.4137431,0.0116198
4.041,4.992285705,4.992514298,4.57334e-05,299.8994843,296.4173321,0.0116081
4.042,4.991309211,4.991585111,5.51979e-05,299.8995901,296.4209181,0.0115965
4.043,4.99021222,4.990544457,6.64689e-05,299.8996964,296.4245011,0.011585
4.044,4.988988824,4.989384586,7.91779e-05,299.8998033,296.4280811,0.0115734
4.045,4.987632056,4.988097514,9.31216e-05,299.8999108,296.4316583,0.0115618
4.046,4.986135455,4.986675027,0.000107949,299.900019,296.4352326,0.0115503
4.047,4.984493043,4.985108679,0.000123167,299.9001278,296.4388041,0.0115387
4.048,4.982698141,4.98338979,0.000138374,299.9002374,296.4423729,0.0115272
4.049,4.980744586,4.981509722,0.000153077,299.9003477,296.445939,0.0115157
4.05,4.97862637,4.979465314,0.000167843,299.9004589,296.4495024,0.0115042
4.051,4.976337052,4.977251182,0.000182885,299.9005708,296.4530632,0.0114927
4.052,4.973870626,4.974861224,0.000198184,299.9006837,296.4566214,0.0114812
4.053,4.971221093,4.972289361,0.000213722,299.9007974,296.4601771,0.0114697
4.054,4.968382364,4.969529527,0.000229507,299.900912,296.4637302,0.0114582
4.055,4.965348459,4.966575677,0.000245523,299.9010276,296.4672808,0.0114468
4.056,4.962113444,4.963421783,0.000261752,299.9011442,296.470829,0.0114353
4.057,4.958671433,4.960061836,0.00027817,299.9012618,296.4743748,0.0114239
4.058,4.955016577,4.956489844,0.000294748,299.9013805,296.4779182,0.0114125
4.059,4.951143084,4.952699834,0.00031145,299.9015003,296.4814593,0.0114011
