time,impedance.z.re_ref,impedance.z.re_sim,impedance.z.re_relerr,impedance.z.im_ref,impedance.z.im_sim,impedance.z.im_relerr
0.87375,0.00700000005,0.007,5.0075e-09,-2.904081851e-07,0,0.000246964
0.8738,0.00700000005,0.007,4.99714e-09,-2.901074306e-07,0,0.000246708
0.87385,0.00700000005,0.007,4.98679e-09,-2.898069877e-07,0,0.000246452
0.8739,0.00700000005,0.007,4.97647e-09,-2.895068558e-07,0,0.000246197
0.87395,0.00700000005,0.007,4.96617e-09,-2.892070348e-07,0,0.000245942
0.874,0.00700000005,0.007,4.95589e-09,-2.889075243e-07,0,0.000245688
0.87405,0.007000000049,0.007,4.94563e-09,-2.88608324e-07,0,0.000245433
0.8741,0.007000000049,0.007,4.93539e-09,-2.883094336e-07,0,0.000245179
0.87415,0.007000000049,0.007,4.92517e-09,-2.880108527e-07,0,0.000244925
0.8742,0.007000000049,0.007,4.91498e-09,-2.87712581e-07,0,0.000244671
0.87425,0.007000000049,0.007,4.9048e-09,-2.874146182e-07,0,0.000244418
0.8743,0.007000000049,0.007,4.89465e-09,-2.87116964e-07,0,0.000244165
0.87435,0.007000000049,0.007,4.88451e-09,-2.86819618e-07,0,0.000243912
0.8744,0.007000000049,0.007,4.8744e-09,-2.8652258e-07,0,0.000243659
0.87445,0.007000000049,0.007,4.86431e-09,-2.862258496e-07,0,0.000243407
0.8745,0.007000000049,0.007,4.85424e-09,-2.859294265e-07,0,0.000243155
0.87455,0.007000000048,0.007,4.84419e-09,-2.856333103e-07,0,0.000242903
0.8746,0.007000000048,0.007,4.83416e-09,-2.853375009e-07,0,0.000242652
0.87465,0.007000000048,0.007,4.82416e-09,-2.850419978e-07,0,0.0002424
0.8747,0.007000000048,0.007,4.81417e-09,-2.847468007e-07,0,0.000242149
0.87475,0.007000000048,0.007,4.8042e-09,-2.844519094e-07,0,0.000241899
0.8748,0.007000000048,0.007,4.79426e-09,-2.841573234e-07,0,0.000241648
0.87485,0.007000000048,0.007,4.78433e-09,-2.838630425e-07,0,0.000241398
0.8749,0.007000000048,0.007,4.77443e-09,-2.835690664e-07,0,0.000241148
0.87495,0.007000000048,0.007,4.76454e-09,-2.832753947e-07,0,0.000240898
0.875,0.007000000048,0.007,4.75468e-09,-2.829820272e-07,0,0.000240649
0.87505,0.007000000047,0.007,4.74484e-09,-2.826889635e-07,0,0.000240399
0.8751,0.007000000047,0.007,4.73501e-09,-2.823962033e-07,0,0.00024015
0.87515,0.007000000047,0.007,4.72521e-09,-2.821037463e-07,0,0.000239902
0.8752,0.007000000047,0.007,4.71543e-09,-2.818115921e-07,0,0.000239653
0.87525,0.007000000047,0.007,4.70567e-09,-2.815197406e-07,0,0.000239405
0.8753,0.007000000047,0.007,4.69593e-09,-2.812281912e-07,0,0.000239157
0.87535,0.007000000047,0.007,4.68621e-09,-2.809369438e-07,0,0.000238909
0.8754,0.007000000047,0.007,4.6765e-09,-2.806459981e-07,0,0.000238662
0.87545,0.007000000047,0.007,4.66682e-09,-2.803553536e-07,0,0.000238415
0.8755,0.007000000047,0.007,4.65716e-09,-2.800650102e-07,0,0.000238168
0.87555,0.007000000046,0.007,4.64752e-09,-2.797749674e-07,0,0.000237921
0.8756,0.007000000046,0.007,4.6379e-09,-2.79485225e-07,0,0.000237675
0.87565,0.007000000046,0.007,4.6283e-09,-2.791957827e-07,0,0.000237429
0.8757,0.007000000046,0.007,4.61872e-09,-2.789066401e-07,0,0.000237183
0.87575,0.007000000046,0.007,4.60916e-09,-2.786177969e-07,0,0.000236937
0.8758,0.007000000046,0.007,4.59961e-09,-2.783292529e-07,0,0.000236692
0.87585,0.007000000046,0.007,4.59009e-09,-2.780410078e-07,0,0.000236447
0.8759,0.007000000046,0.007,4.58059e-09,-2.777530611e-07,0,0.000236202
0.87595,0.007000000046,0.007,4.57111e-09,-2.774654127e-07,0,0.000235957
0.876,0.007000000046,0.007,4.56164e-09,-2.771780621e-07,0,0.000235713
0.87605,0.007000000046,0.007,4.5522e-09,-2.768910091e-07,0,0.000235469
0.8761,0.007000000045,0.007,4.54278e-09,-2.766042534e-07,0,0.000235225
0.87615,0.007000000045,0.007,4.53337e-09,-2.763177947e-07,0,0.000234981
0.8762,0.007000000045,0.007,4.52399e-09,-2.760316327e-07,0,0.000234738
0.87625,0.007000000045,0.007,4.51462e-09,-2.75745767e-07,0,0.000234495
0.8763,0.007000000045,0.007,4.50528e-09,-2.754601973e-07,0,0.000234252
0.87635,0.007000000045,0.007,4.49595e-09,-2.751749234e-07,0,0.000234009
0.8764,0.007000000045,0.007,4.48664e-09,-2.748899449e-07,0,0.000233767
0.87645,0.007000000045,0.007,4.47735e-09,-2.746052616e-07,0,0.000233525
0.8765,0.007000000045,0.007,4.46808e-09,-2.743208731e-07,0,0.000233283
0.87655,0.007000000045,0.007,4.45883e-09,-2.740367791e-07,0,0.000233041
0.8766,0.007000000044,0.007,4.4496e-09,-2.737529793e-07,0,0.0002328
0.87665,0.007000000044,0.007,4.44039e-09,-2.734694734e-07,0,0.000232559
0.8767,0.007000000044,0.007,4.4312e-09,-2.731862612e-07,0,0.000232318
0.87675,0.007000000044,0.007,4.42203e-09,-2.729033422e-07,0,0.000232078
0.8768,0.007000000044,0.007,4.41287e-09,-2.726207163e-07,0,0.000231837
0.87685,0.007000000044,0.007,4.40374e-09,-2.72338383e-07,0,0.000231597
0.8769,0.007000000044,0.007,4.39462e-09,-2.720563421e-07,0,0.000231357
0.87695,0.007000000044,0.007,4.38552e-09,-2.717745934e-07,0,0.000231118
0.877,0.007000000044,0.007,4.37644e-09,-2.714931364e-07,0,0.000230878
0.87705,0.007000000044,0.007,4.36738e-09,-2.712119708e-07,0,0.000230639
0.8771,0.007000000044,0.007,4.35834e-09,-2.709310965e-07,0,0.0002304
0.87715,0.007000000043,0.007,4.34932e-09,-2.706505131e-07,0,0.000230162
0.8772,0.007000000043,0.007,4.34032e-09,-2.703702202e-07,0,0.000229923
0.87725,0.007000000043,0.007,4.33133e-09,-2.700902176e-07,0,0.000229685
0.8773,0.007000000043,0.007,4.32236e-09,-2.69810505e-07,0,0.000229447
0.87735,0.007000000043,0.007,4.31342e-09,-2.695310821e-07,0,0.00022921
0.8774,0.007000000043,0.007,4.30449e-09,-2.692519485e-07,0,0.000228972
0.87745,0.007000000043,0.007,4.29558e-09,-2.68973104e-07,0,0.000228735
0.8775,0.007000000043,0.007,4.28668e-09,-2.686945483e-07,0,0.000228498
0.87755,0.007000000043,0.007,4.27781e-09,-2.684162811e-07,0,0.000228262
0.8776,0.007000000043,0.007,4.26895e-09,-2.681383021e-07,0,0.000228025
0.87765,0.007000000043,0.007,4.26012e-09,-2.678606109e-07,0,0.000227789
0.8777,0.007000000043,0.007,4.2513e-09,-2.675832073e-07,0,0.000227553
0.87775,0.007000000042,0.007,4.2425e-09,-2.67306091e-07,0,0.000227318
0.8778,0.007000000042,0.007,4.23371e-09,-2.670292617e-07,0,0.000227082
0.87785,0.007000000042,0.007,4.22495e-09,-2.667527191e-07,0,0.000226847
0.8779,0.007000000042,0.007,4.2162e-09,-2.664764629e-07,0,0.000226612
0.87795,0.007000000042,0.007,4.20747e-09,-2.662004928e-07,0,0.000226377
0.878,0.007000000042,0.007,4.19876e-09,-2.659248085e-07,0,0.000226143
0.87805,0.007000000042,0.007,4.19007e-09,-2.656494097e-07,0,0.000225909
0.8781,0.007000000042,0.007,4.1814e-09,-2.653742961e-07,0,0.000225675
0.87815,0.007000000042,0.007,4.17274e-09,-2.650994674e-07,0,0.000225441
0.8782,0.007000000042,0.007,4.1641e-09,-2.648249234e-07,0,0.000225208
0.87825,0.007000000042,0.007,4.15548e-09,-2.645506636e-07,0,0.000224974
0.8783,0.007000000041,0.007,4.14688e-09,-2.642766879e-07,0,0.000224741
0.87835,0.007000000041,0.007,4.13829e-09,-2.64002996e-07,0,0.000224509
0.8784,0.007000000041,0.007,4.12973e-09,-2.637295874e-07,0,0.000224276
0.87845,0.007000000041,0.007,4.12118e-09,-2.634564621e-07,0,0.000224044
0.8785,0.007000000041,0.007,4.11265e-09,-2.631836195e-07,0,0.000223812
0.87855,0.007000000041,0.007,4.10413e-09,-2.629110596e-07,0,0.00022358
0.8786,0.007000000041,0.007,4.09564e-09,-2.626387819e-07,0,0.000223349
0.87865,0.007000000041,0.007,4.08716e-09,-2.623667862e-07,0,0.000223117
0.8787,0.007000000041,0.007,4.0787e-09,-2.620950722e-07,0,0.000222886
0.87875,0.007000000041,0.007,4.07025e-09,-2.618236395e-07,0,0.000222655
0.8788,0.007000000041,0.007,4.06183e-09,-2.61552488e-07,0,0.000222425
0.87885,0.007000000041,0.007,4.05342e-09,-2.612816173e-07,0,0.000222194
0.8789,0.00700000004,0.007,4.04503e-09,-2.610110271e-07,0,0.000221964
0.87895,0.00700000004,0.007,4.03665e-09,-2.607407171e-07,0,0.000221734
0.879,0.00700000004,0.007,4.0283e-09,-2.604706871e-07,0,0.000221505
0.87905,0.00700000004,0.007,4.01996e-09,-2.602009367e-07,0,0.000221275
0.8791,0.00700000004,0.007,4.01163e-09,-2.599314657e-07,0,0.000221046
0.87915,0.00700000004,0.007,4.00333e-09,-2.596622738e-07,0,0.000220817
0.8792,0.00700000004,0.007,3.99504e-09,-2.593933606e-07,0,0.000220589
0.87925,0.00700000004,0.007,3.98677e-09,-2.59124726e-07,0,0.00022036
0.8793,0.00700000004,0.007,3.97852e-09,-2.588563695e-07,0,0.000220132
0.87935,0.00700000004,0.007,3.97028e-09,-2.58588291e-07,0,0.000219904
0.8794,0.00700000004,0.007,3.96206e-09,-2.583204901e-07,0,0.000219676
0.87945,0.00700000004,0.007,3.95386e-09,-2.580529665e-07,0,0.000219449
0.8795,0.007000000039,0.007,3.94568e-09,-2.5778572e-07,0,0.000219222
0.87955,0.007000000039,0.007,3.93751e-09,-2.575187502e-07,0,0.000218995
0.8796,0.007000000039,0.007,3.92936e-09,-2.57252057e-07,0,0.000218768
0.87965,0.007000000039,0.007,3.92122e-09,-2.569856399e-07,0,0.000218541
0.8797,0.007000000039,0.007,3.9131e-09,-2.567194987e-07,0,0.000218315
0.87975,0.007000000039,0.007,3.905e-09,-2.564536332e-07,0,0.000218089
0.8798,0.007000000039,0.007,3.89692e-09,-2.56188043e-07,0,0.000217863
0.87985,0.007000000039,0.007,3.88885e-09,-2.559227278e-07,0,0.000217637
0.8799,0.007000000039,0.007,3.8808e-09,-2.556576874e-07,0,0.000217412
0.87995,0.007000000039,0.007,3.87277e-09,-2.553929215e-07,0,0.000217187
0.88,0.007000000039,0.007,3.86475e-09,-2.551284298e-07,0,0.000216962
0.88005,0.007000000039,0.007,3.85675e-09,-2.54864212e-07,0,0.000216737
0.8801,0.007000000038,0.007,3.84876e-09,-2.546002679e-07,0,0.000216513
0.88015,0.007000000038,0.007,3.8408e-09,-2.543365971e-07,0,0.000216288
0.8802,0.007000000038,0.007,3.83285e-09,-2.540731993e-07,0,0.000216064
0.88025,0.007000000038,0.007,3.82491e-09,-2.538100744e-07,0,0.000215841
0.8803,0.007000000038,0.007,3.81699e-09,-2.535472219e-07,0,0.000215617
0.88035,0.007000000038,0.007,3.80909e-09,-2.532846416e-07,0,0.000215394
0.8804,0.007000000038,0.007,3.80121e-09,-2.530223333e-07,0,0.000215171
0.88045,0.007000000038,0.007,3.79334e-09,-2.527602967e-07,0,0.000214948
0.8805,0.007000000038,0.007,3.78548e-09,-2.524985314e-07,0,0.000214725
0.88055,0.007000000038,0.007,3.77765e-09,-2.522370372e-07,0,0.000214503
0.8806,0.007000000038,0.007,3.76983e-09,-2.519758138e-07,0,0.000214281
0.88065,0.007000000038,0.007,3.76202e-09,-2.517148609e-07,0,0.000214059
0.8807,0.007000000038,0.007,3.75423e-09,-2.514541783e-07,0,0.000213837
0.88075,0.007000000037,0.007,3.74646e-09,-2.511937657e-07,0,0.000213616
0.8808,0.007000000037,0.007,3.73871e-09,-2.509336228e-07,0,0.000213394
0.88085,0.007000000037,0.007,3.73097e-09,-2.506737492e-07,0,0.000213173
0.8809,0.007000000037,0.007,3.72324e-09,-2.504141448e-07,0,0.000212953
0.88095,0.007000000037,0.007,3.71554e-09,-2.501548093e-07,0,0.000212732
0.881,0.007000000037,0.007,3.70784e-09,-2.498957423e-07,0,0.000212512
0.88105,0.007000000037,0.007,3.70017e-09,-2.496369436e-07,0,0.000212292
0.8811,0.007000000037,0.007,3.69251e-09,-2.493784129e-07,0,0.000212072
0.88115,0.007000000037,0.007,3.68486e-09,-2.4912015e-07,0,0.000211852
0.8812,0.007000000037,0.007,3.67723e-09,-2.488621546e-07,0,0.000211633
0.88125,0.007000000037,0.007,3.66962e-09,-2.486044263e-07,0,0.000211414
0.8813,0.007000000037,0.007,3.66203e-09,-2.483469649e-07,0,0.000211195
0.88135,0.007000000037,0.007,3.65444e-09,-2.480897702e-07,0,0.000210976
0.8814,0.007000000036,0.007,3.64688e-09,-2.478328419e-07,0,0.000210758
0.88145,0.007000000036,0.007,3.63933e-09,-2.475761796e-07,0,0.000210539
0.8815,0.007000000036,0.007,3.6318e-09,-2.473197831e-07,0,0.000210321
0.88155,0.007000000036,0.007,3.62428e-09,-2.470636521e-07,0,0.000210103
0.8816,0.007000000036,0.007,3.61677e-09,-2.468077865e-07,0,0.000209886
0.88165,0.007000000036,0.007,3.60929e-09,-2.465521857e-07,0,0.000209669
0.8817,0.007000000036,0.007,3.60181e-09,-2.462968497e-07,0,0.000209451
0.88175,0.007000000036,0.007,3.59436e-09,-2.460417782e-07,0,0.000209234
0.8818,0.007000000036,0.007,3.58692e-09,-2.457869708e-07,0,0.000209018
0.88185,0.007000000036,0.007,3.57949e-09,-2.455324272e-07,0,0.000208801
0.8819,0.007000000036,0.007,3.57208e-09,-2.452781473e-07,0,0.000208585
0.88195,0.007000000036,0.007,3.56469e-09,-2.450241307e-07,0,0.000208369
0.882,0.007000000036,0.007,3.55731e-09,-2.447703772e-07,0,0.000208153
0.88205,0.007000000035,0.007,3.54994e-09,-2.445168865e-07,0,0.000207938
0.8821,0.007000000035,0.007,3.54259e-09,-2.442636583e-07,0,0.000207722
0.88215,0.007000000035,0.007,3.53526e-09,-2.440106924e-07,0,0.000207507
0.8822,0.007000000035,0.007,3.52794e-09,-2.437579884e-07,0,0.000207292
0.88225,0.007000000035,0.007,3.52064e-09,-2.435055462e-07,0,0.000207078
0.8823,0.007000000035,0.007,3.51335e-09,-2.432533653e-07,0,0.000206863
0.88235,0.007000000035,0.007,3.50608e-09,-2.430014457e-07,0,0.000206649
0.8824,0.007000000035,0.007,3.49882e-09,-2.427497869e-07,0,0.000206435
0.88245,0.007000000035,0.007,3.49157e-09,-2.424983888e-07,0,0.000206221
0.8825,0.007000000035,0.007,3.48435e-09,-2.42247251e-07,0,0.000206008
0.88255,0.007000000035,0.007,3.47713e-09,-2.419963733e-07,0,0.000205794
0.8826,0.007000000035,0.007,3.46994e-09,-2.417457554e-07,0,0.000205581
0.88265,0.007000000035,0.007,3.46275e-09,-2.414953971e-07,0,0.000205368
0.8827,0.007000000035,0.007,3.45558e-09,-2.41245298e-07,0,0.000205156
0.88275,0.007000000034,0.007,3.44843e-09,-2.40995458e-07,0,0.000204943
0.8828,0.007000000034,0.007,3.44129e-09,-2.407458767e-07,0,0.000204731
0.88285,0.007000000034,0.007,3.43417e-09,-2.404965538e-07,0,0.000204519
0.8829,0.007000000034,0.007,3.42706e-09,-2.402474892e-07,0,0.000204307
0.88295,0.007000000034,0.007,3.41996e-09,-2.399986825e-07,0,0.000204095
0.883,0.007000000034,0.007,3.41288e-09,-2.397501335e-07,0,0.000203884
0.88305,0.007000000034,0.007,3.40582e-09,-2.395018419e-07,0,0.000203673
0.8831,0.007000000034,0.007,3.39877e-09,-2.392538074e-07,0,0.000203462
0.88315,0.007000000034,0.007,3.39173e-09,-2.390060298e-07,0,0.000203251
0.8832,0.007000000034,0.007,3.38471e-09,-2.387585088e-07,0,0.000203041
0.88325,0.007000000034,0.007,3.3777e-09,-2.385112441e-07,0,0.00020283
0.8833,0.007000000034,0.007,3.37071e-09,-2.382642355e-07,0,0.00020262
0.88335,0.007000000034,0.007,3.36373e-09,-2.380174827e-07,0,0.000202411
0.8834,0.007000000034,0.007,3.35677e-09,-2.377709855e-07,0,0.000202201
0.88345,0.007000000033,0.007,3.34982e-09,-2.375247435e-07,0,0.000201992
0.8835,0.007000000033,0.007,3.34288e-09,-2.372787566e-07,0,0.000201782
0.88355,0.007000000033,0.007,3.33596e-09,-2.370330244e-07,0,0.000201573
0.8836,0.007000000033,0.007,3.32906e-09,-2.367875467e-07,0,0.000201365
0.88365,0.007000000033,0.007,3.32217e-09,-2.365423232e-07,0,0.000201156
0.8837,0.007000000033,0.007,3.31529e-09,-2.362973537e-07,0,0.000200948
0.88375,0.007000000033,0.007,3.30843e-09,-2.360526378e-07,0,0.00020074
0.8838,0.007000000033,0.007,3.30158e-09,-2.358081754e-07,0,0.000200532
0.88385,0.007000000033,0.007,3.29474e-09,-2.355639662e-07,0,0.000200324
0.8839,0.007000000033,0.007,3.28792e-09,-2.353200099e-07,0,0.000200117
0.88395,0.007000000033,0.007,3.28111e-09,-2.350763062e-07,0,0.000199909
0.884,0.007000000033,0.007,3.27432e-09,-2.34832855e-07,0,0.000199702
0.88405,0.007000000033,0.007,3.26754e-09,-2.345896558e-07,0,0.000199496
0.8841,0.007000000033,0.007,3.26078e-09,-2.343467085e-07,0,0.000199289
0.88415,0.007000000033,0.007,3.25403e-09,-2.341040128e-07,0,0.000199083
0.8842,0.007000000032,0.007,3.24729e-09,-2.338615685e-07,0,0.000198876
0.88425,0.007000000032,0.007,3.24057e-09,-2.336193752e-07,0,0.00019867
0.8843,0.007000000032,0.007,3.23386e-09,-2.333774328e-07,0,0.000198465
0.88435,0.007000000032,0.007,3.22717e-09,-2.331357409e-07,0,0.000198259
0.8844,0.007000000032,0.007,3.22049e-09,-2.328942993e-07,0,0.000198054
0.88445,0.007000000032,0.007,3.21382e-09,-2.326531078e-07,0,0.000197849
0.8845,0.007000000032,0.007,3.20717e-09,-2.32412166e-07,0,0.000197644
0.88455,0.007000000032,0.007,3.20053e-09,-2.321714738e-07,0,0.000197439
0.8846,0.007000000032,0.007,3.1939e-09,-2.319310309e-07,0,0.000197235
0.88465,0.007000000032,0.007,3.18729e-09,-2.316908369e-07,0,0.00019703
0.8847,0.007000000032,0.007,3.18069e-09,-2.314508917e-07,0,0.000196826
0.88475,0.007000000032,0.007,3.17411e-09,-2.31211195e-07,0,0.000196622
0.8848,0.007000000032,0.007,3.16753e-09,-2.309717465e-07,0,0.000196419
0.88485,0.007000000032,0.007,3.16098e-09,-2.307325461e-07,0,0.000196215
0.8849,0.007000000032,0.007,3.15443e-09,-2.304935933e-07,0,0.000196012
0.88495,0.007000000031,0.007,3.1479e-09,-2.30254888e-07,0,0.000195809
0.885,0.007000000031,0.007,3.14139e-09,-2.300164299e-07,0,0.000195606
0.88505,0.007000000031,0.007,3.13488e-09,-2.297782188e-07,0,0.000195404
0.8851,0.007000000031,0.007,3.12839e-09,-2.295402543e-07,0,0.000195202
0.88515,0.007000000031,0.007,3.12192e-09,-2.293025363e-07,0,0.000194999
0.8852,0.007000000031,0.007,3.11545e-09,-2.290650645e-07,0,0.000194797
0.88525,0.007000000031,0.007,3.109e-09,-2.288278386e-07,0,0.000194596
0.8853,0.007000000031,0.007,3.10257e-09,-2.285908585e-07,0,0.000194394
0.88535,0.007000000031,0.007,3.09615e-09,-2.283541237e-07,0,0.000194193
0.8854,0.007000000031,0.007,3.08974e-09,-2.281176341e-07,0,0.000193992
0.88545,0.007000000031,0.007,3.08334e-09,-2.278813894e-07,0,0.000193791
0.8855,0.007000000031,0.007,3.07696e-09,-2.276453893e-07,0,0.00019359
0.88555,0.007000000031,0.007,3.07059e-09,-2.274096337e-07,0,0.00019339
0.8856,0.007000000031,0.007,3.06423e-09,-2.271741222e-07,0,0.000193189
0.88565,0.007000000031,0.007,3.05789e-09,-2.269388547e-07,0,0.000192989
0.8857,0.007000000031,0.007,3.05156e-09,-2.267038308e-07,0,0.000192789
0.88575,0.00700000003,0.007,3.04524e-09,-2.264690502e-07,0,0.00019259
0.8858,0.00700000003,0.007,3.03893e-09,-2.262345129e-07,0,0.00019239
0.88585,0.00700000003,0.007,3.03264e-09,-2.260002184e-07,0,0.000192191
0.8859,0.00700000003,0.007,3.02637e-09,-2.257661665e-07,0,0.000191992
0.88595,0.00700000003,0.007,3.0201e-09,-2.255323571e-07,0,0.000191793
0.886,0.00700000003,0.007,3.01385e-09,-2.252987898e-07,0,0.000191595
0.88605,0.00700000003,0.007,3.00761e-09,-2.250654644e-07,0,0.000191396
0.8861,0.00700000003,0.007,3.00138e-09,-2.248323806e-07,0,0.000191198
0.88615,0.00700000003,0.007,2.99517e-09,-2.245995382e-07,0,0.000191
0.8862,0.00700000003,0.007,2.98897e-09,-2.243669369e-07,0,0.000190802
0.88625,0.00700000003,0.007,2.98278e-09,-2.241345765e-07,0,0.000190605
0.8863,0.00700000003,0.007,2.97661e-09,-2.239024568e-07,0,0.000190407
0.88635,0.00700000003,0.007,2.97044e-09,-2.236705775e-07,0,0.00019021
0.8864,0.00700000003,0.007,2.96429e-09,-2.234389383e-07,0,0.000190013
0.88645,0.00700000003,0.007,2.95816e-09,-2.23207539e-07,0,0.000189816
0.8865,0.00700000003,0.007,2.95203e-09,-2.229763793e-07,0,0.00018962
0.88655,0.007000000029,0.007,2.94592e-09,-2.22745459e-07,0,0.000189423
0.8866,0.007000000029,0.007,2.93982e-09,-2.225147779e-07,0,0.000189227
0.88665,0.007000000029,0.007,2.93374e-09,-2.222843357e-07,0,0.000189031
0.8867,0.007000000029,0.007,2.92766e-09,-2.220541321e-07,0,0.000188835
0.88675,0.007000000029,0.007,2.9216e-09,-2.218241669e-07,0,0.00018864
0.8868,0.007000000029,0.007,2.91556e-09,-2.215944399e-07,0,0.000188444
0.88685,0.007000000029,0.007,2.90952e-09,-2.213649508e-07,0,0.000188249
0.8869,0.007000000029,0.007,2.9035e-09,-2.211356994e-07,0,0.000188054
0.88695,0.007000000029,0.007,2.89749e-09,-2.209066854e-07,0,0.00018786
0.887,0.007000000029,0.007,2.89149e-09,-2.206779085e-07,0,0.000187665
0.88705,0.007000000029,0.007,2.8855e-09,-2.204493686e-07,0,0.000187471
0.8871,0.007000000029,0.007,2.87953e-09,-2.202210654e-07,0,0.000187276
0.88715,0.007000000029,0.007,2.87357e-09,-2.199929986e-07,0,0.000187083
0.8872,0.007000000029,0.007,2.86762e-09,-2.19765168e-07,0,0.000186889
0.88725,0.007000000029,0.007,2.86168e-09,-2.195375733e-07,0,0.000186695
0.8873,0.007000000029,0.007,2.85576e-09,-2.193102143e-07,0,0.000186502
0.88735,0.007000000028,0.007,2.84985e-09,-2.190830908e-07,0,0.000186309
0.8874,0.007000000028,0.007,2.84395e-09,-2.188562026e-07,0,0.000186116
0.88745,0.007000000028,0.007,2.83806e-09,-2.186295493e-07,0,0.000185923
0.8875,0.007000000028,0.007,2.83218e-09,-2.184031307e-07,0,0.00018573
0.88755,0.007000000028,0.007,2.82632e-09,-2.181769466e-07,0,0.000185538
0.8876,0.007000000028,0.007,2.82047e-09,-2.179509967e-07,0,0.000185346
0.88765,0.007000000028,0.007,2.81463e-09,-2.177252809e-07,0,0.000185154
0.8877,0.007000000028,0.007,2.8088e-09,-2.174997988e-07,0,0.000184962
0.88775,0.007000000028,0.007,2.80299e-09,-2.172745502e-07,0,0.000184771
0.8878,0.007000000028,0.007,2.79719e-09,-2.170495349e-07,0,0.000184579
0.88785,0.007000000028,0.007,2.7914e-09,-2.168247526e-07,0,0.000184388
0.8879,0.007000000028,0.007,2.78562e-09,-2.166002031e-07,0,0.000184197
0.88795,0.007000000028,0.007,2.77985e-09,-2.163758862e-07,0,0.000184007
0.888,0.007000000028,0.007,2.7741e-09,-2.161518016e-07,0,0.000183816
0.88805,0.007000000028,0.007,2.76835e-09,-2.15927949e-07,0,0.000183626
0.8881,0.007000000028,0.007,2.76262e-09,-2.157043283e-07,0,0.000183435
0.88815,0.007000000028,0.007,2.7569e-09,-2.154809391e-07,0,0.000183245
0.8882,0.007000000028,0.007,2.75119e-09,-2.152577813e-07,0,0.000183056
0.88825,0.007000000027,0.007,2.7455e-09,-2.150348546e-07,0,0.000182866
0.8883,0.007000000027,0.007,2.73982e-09,-2.148121588e-07,0,0.000182677
0.88835,0.007000000027,0.007,2.73414e-09,-2.145896936e-07,0,0.000182488
0.8884,0.007000000027,0.007,2.72848e-09,-2.143674588e-07,0,0.000182299
0.88845,0.007000000027,0.007,2.72284e-09,-2.141454542e-07,0,0.00018211
0.8885,0.007000000027,0.007,2.7172e-09,-2.139236795e-07,0,0.000181921
0.88855,0.007000000027,0.007,2.71157e-09,-2.137021344e-07,0,0.000181733
0.8886,0.007000000027,0.007,2.70596e-09,-2.134808188e-07,0,0.000181545
0.88865,0.007000000027,0.007,2.70036e-09,-2.132597324e-07,0,0.000181357
0.8887,0.007000000027,0.007,2.69477e-09,-2.130388749e-07,0,0.000181169
0.88875,0.007000000027,0.007,2.68919e-09,-2.128182462e-07,0,0.000180981
0.8888,0.007000000027,0.007,2.68362e-09,-2.125978459e-07,0,0.000180794
0.88885,0.007000000027,0.007,2.67807e-09,-2.123776739e-07,0,0.000180606
0.8889,0.007000000027,0.007,2.67252e-09,-2.1215773e-07,0,0.000180419
0.88895,0.007000000027,0.007,2.66699e-09,-2.119380138e-07,0,0.000180233
0.889,0.007000000027,0.007,2.66147e-09,-2.117185251e-07,0,0.000180046
0.88905,0.007000000027,0.007,2.65596e-09,-2.114992638e-07,0,0.000179859
0.8891,0.007000000027,0.007,2.65046e-09,-2.112802295e-07,0,0.000179673
0.88915,0.007000000026,0.007,2.64497e-09,-2.110614221e-07,0,0.000179487
0.8892,0.007000000026,0.007,2.6395e-09,-2.108428413e-07,0,0.000179301
0.88925,0.007000000026,0.007,2.63403e-09,-2.106244868e-07,0,0.000179116
0.8893,0.007000000026,0.007,2.62858e-09,-2.104063585e-07,0,0.00017893
0.88935,0.007000000026,0.007,2.62314e-09,-2.101884561e-07,0,0.000178745
0.8894,0.007000000026,0.007,2.61771e-09,-2.099707793e-07,0,0.00017856
0.88945,0.007000000026,0.007,2.61229e-09,-2.09753328e-07,0,0.000178375
0.8895,0.007000000026,0.007,2.60688e-09,-2.095361018e-07,0,0.00017819
0.88955,0.007000000026,0.007,2.60149e-09,-2.093191007e-07,0,0.000178005
0.8896,0.007000000026,0.007,2.5961e-09,-2.091023242e-07,0,0.000177821
0.88965,0.007000000026,0.007,2.59073e-09,-2.088857723e-07,0,0.000177637
0.8897,0.007000000026,0.007,2.58536e-09,-2.086694446e-07,0,0.000177453
0.88975,0.007000000026,0.007,2.58001e-09,-2.08453341e-07,0,0.000177269
0.8898,0.007000000026,0.007,2.57467e-09,-2.082374612e-07,0,0.000177086
0.88985,0.007000000026,0.007,2.56934e-09,-2.080218049e-07,0,0.000176902
0.8899,0.007000000026,0.007,2.56402e-09,-2.07806372e-07,0,0.000176719
0.88995,0.007000000026,0.007,2.55871e-09,-2.075911622e-07,0,0.000176536
0.89,0.007000000026,0.007,2.55341e-09,-2.073761753e-07,0,0.000176353
0.89005,0.007000000025,0.007,2.54813e-09,-2.07161411e-07,0,0.000176171
0.8901,0.007000000025,0.007,2.54285e-09,-2.069468691e-07,0,0.000175988
0.89015,0.007000000025,0.007,2.53759e-09,-2.067325494e-07,0,0.000175806
0.8902,0.007000000025,0.007,2.53234e-09,-2.065184517e-07,0,0.000175624
0.89025,0.007000000025,0.007,2.52709e-09,-2.063045757e-07,0,0.000175442
0.8903,0.007000000025,0.007,2.52186e-09,-2.060909212e-07,0,0.00017526
